TIMESTAMP,ta,rh,vpd,sw_in,ppfd_in,netrad,ws,precip,swc_shallow,ext_rad,interpolated
2012-03-30 14:00:00+00:00,16.49625,97.08000000000001,0.05500772407291085,0.0,0.050425,-34.1554,,0.0,,0.0,False
2012-03-30 14:30:00+00:00,16.522,97.0425,0.055810049320732955,0.0,0.02205,-30.574075,,0.0,,0.0,False
2012-03-30 15:00:00+00:00,16.03275,97.28999999999999,0.0495414855578771,0.0,0.063,-26.83065,,0.0,,0.0,False
2012-03-30 15:30:00+00:00,15.879999999999999,98.1225,0.03400640780052905,0.0,0.0126,-26.319575,,0.0,,0.0,False
2012-03-30 16:00:00+00:00,15.77975,98.505,0.026885656284491348,0.0,0.0378,-23.974275,,0.0,,0.0,False
2012-03-30 16:30:00+00:00,15.232,98.495,0.0261270918173519,0.0,0.09659999999999999,-22.4185,,0.0,,0.0,False
2012-03-30 17:00:00+00:00,14.453,98.595,0.0232127686446152,0.0,0.09872500000000001,-17.6856,,0.0,,0.0,False
2012-03-30 17:30:00+00:00,14.0975,98.7025,0.020948135319819948,0.0,0.024149999999999998,-18.203200000000002,,0.0,,0.0,False
2012-03-30 18:00:00+00:00,13.6235,98.83000000000001,0.01831196450981455,0.0566,0.048299999999999996,-7.177,,0.0,,0.0,False
2012-03-30 18:30:00+00:00,13.82875,98.97999999999999,0.016179037223328148,0.0,0.0924,-1.4911750000000001,,0.0,,0.0,False
2012-03-30 19:00:00+00:00,14.16875,99.0275,0.0157705739769672,0.0,0.07982500000000001,-6.54955,,0.0,,0.0,False
2012-03-30 19:30:00+00:00,14.08275,99.0375,0.01552413968637205,0.0,0.662175,-8.519675,,0.0,,0.0,False
2012-03-30 20:00:00+00:00,14.17625,99.095,0.01468373358666695,5.576175,17.496325,3.15085,,0.0,,0.0,False
2012-03-30 20:30:00+00:00,14.511,99.16,0.013929873052355799,32.69125,83.52525,32.351124999999996,,0.0,,103.29672379563496,False
2012-03-30 21:00:00+00:00,14.958,99.1225,0.014975886120033699,57.49525,145.87,56.976325,,0.0,,248.70715525355706,False
2012-03-30 21:30:00+00:00,15.311250000000001,99.0775,0.0161101378137322,95.01275,237.93,94.85485,,0.0,,388.86039562754365,False
2012-03-30 22:00:00+00:00,15.6735,98.8925,0.01979755051894645,178.64749999999998,436.63750000000005,176.46085,,0.0,,521.3573924695133,False
2012-03-30 22:30:00+00:00,16.152250000000002,96.655,0.0618109549605127,258.09749999999997,641.4775,243.44095,,0.0,,643.9301482527819,False
2012-03-30 23:00:00+00:00,17.50175,87.9125,0.243382294048059,408.2925,1020.8900000000001,355.89275,,0.0,,754.4805424680198,False
2012-03-30 23:30:00+00:00,18.9935,79.98325,0.44274475011151804,585.5925,1439.9250000000002,507.51725,,0.0,,851.1162458657018,False
2012-03-31 00:00:00+00:00,19.591749999999998,78.46025,0.49277896961348855,639.1025,1540.75,559.2745,,0.0,,932.1831120890474,False
2012-03-31 00:30:00+00:00,19.941000000000003,77.971,0.5150563331575235,684.0625,1627.425,602.979,,0.0,,996.2934922394957,False
2012-03-31 01:00:00+00:00,20.3405,76.8605,0.5545678197690185,599.7125,1424.1999999999998,521.8557500000001,,0.0,,1042.3499877052122,False
2012-03-31 01:30:00+00:00,21.301000000000002,73.21475000000001,0.6816858104793315,725.525,1711.275,645.42175,,0.0,,1069.5642346683221,False
