TIMESTAMP,ta,rh,vpd,sw_in,netrad,ws,precip,swc_shallow,ppfd_in,ext_rad,interpolated
2012-12-31 14:30:00+00:00,12.6238083183,90.5181503125,0.138513783225,0.0,-63.572294039,4.1,0.0,0.0937539706443,0.0,0.0,False
2012-12-31 15:00:00+00:00,12.7097343827,90.3527245367,0.141726862274,0.0,-57.9514711068,2.6,0.0,0.0937566442022,0.0,0.0,False
2012-12-31 15:30:00+00:00,12.1941779965,90.9188251216,0.128967070805,0.0,-64.3482640404,3.1,0.0,0.0937630087233,0.0,0.0,False
2012-12-31 16:00:00+00:00,11.7645476746,93.2056642088,0.0937947150601,0.0,-70.7450569739,2.6,0.0,0.0937693732443,0.0,0.0,False
2012-12-31 16:30:00+00:00,11.5926955459,94.7019009429,0.0723131643487,0.0,-64.6811366618,3.1,0.0,0.0937793828307,0.0,0.0,False
2012-12-31 17:00:00+00:00,11.6786216103,93.2253009515,0.0929940550409,0.0,-58.6172163498,2.6,0.0,0.093789392417,0.0,0.0,False
2012-12-31 17:30:00+00:00,11.5067694815,93.7488892917,0.0848369198079,0.0,-60.0227210495,2.1,0.0,0.0937953209072,0.0,0.0,False
2012-12-31 18:00:00+00:00,11.4208434172,92.8071413539,0.0970639431859,0.0,-61.4282257492,2.6,0.0,0.0938012493974,0.0,0.0,False
2012-12-31 18:30:00+00:00,11.1630652241,94.8097254814,0.0688529554695,0.0,-60.6026561567,2.6,0.0,0.0932790718065,0.0,0.0,False
2012-12-31 19:00:00+00:00,11.2489912884,93.8138083516,0.082533840633,0.0,-59.7770865641,3.1,0.0,0.0927568942156,0.0,0.0,False
2012-12-31 19:30:00+00:00,11.1630652241,94.8097254814,0.0688529554695,15.0532746955,-41.8899248257,3.1,0.0,0.0927617938259,31.822622706287,60.09176907326654,False
2012-12-31 20:00:00+00:00,11.2489912884,95.2777918455,0.063001923867,32.3885688317,-24.0027630873,2.6,0.0,0.0927666934362,68.46943451021379,192.58371246013365,False
2012-12-31 20:30:00+00:00,11.4208434172,95.4235550351,0.061756780708,118.526951441,47.0759504426,3.1,0.0,0.0927495046395,250.565975346274,327.5182325100514,False
2012-12-31 21:00:00+00:00,11.7645476746,96.1794119804,0.0527426043806,204.665334049,118.154663973,3.1,0.0,0.0927323158428,432.662516179586,462.5880703683722,False
2012-12-31 21:30:00+00:00,12.5378822539,86.4509703888,0.196815304016,310.549200768,208.759378383,4.1,0.0,0.0926891640839,656.501010423552,595.4836524700727,False
2012-12-31 22:00:00+00:00,13.5689950263,80.0108653412,0.310616806531,416.433067487,299.364092794,5.1,0.0,0.092646012325,880.339504667518,723.9325821868011,False
2012-12-31 22:30:00+00:00,14.9438120562,72.4862974194,0.467356192155,526.544293586,390.894332477,4.1,0.0,0.0925722007097,1113.1146366408038,845.7384958096786,False
2012-12-31 23:00:00+00:00,15.8889987642,66.5255323024,0.604161855128,636.655519685,482.424572159,4.6,0.0,0.0924983890945,1345.88976861409,958.8186184634246,False
2012-12-31 23:30:00+00:00,17.1778897297,58.4991346625,0.813018671047,731.378532284,559.617307176,5.1,0.0,0.0923849866393,1546.134217248376,1061.2393777787483,False
2013-01-01 00:00:00+00:00,17.7793721802,58.0115980065,0.854406731532,826.101544883,636.810042193,5.7,0.0,0.0922715841841,1746.3786658826618,1151.2494663583548,False
2013-01-01 00:30:00+00:00,18.5527067595,55.4248356695,0.952178261238,899.064601953,696.11707673,5.1,0.0,0.0923550726252,1900.6225685286415,1227.309787695764,False
2013-01-01 01:00:00+00:00,19.4119674032,54.5745430716,1.02378535585,972.027659023,755.424111268,5.7,0.0,0.0924385610664,2054.866471174622,1288.1197734950222,False
2013-01-01 01:30:00+00:00,20.3571541112,50.9730847702,1.17159506334,1013.74462999,790.567533428,5.7,0.0,0.0922575241002,2143.05614779886,1332.6396223851646,False
2013-01-01 02:00:00+00:00,21.3882668836,45.6582041419,1.3835997146,1055.46160096,825.710955589,5.7,0.0,0.0920764871341,2231.24582442944,1360.1080797633017,False
2013-01-01 02:30:00+00:00,20.786784433,48.3767838512,1.26673875015,1043.89835639,818.739349749,5.7,0.0,0.0918825910815,2206.8011254084595,1370.0554547425036,False
2013-01-01 03:00:00+00:00,21.2164147549,44.0647859163,1.40925023436,1032.33511181,811.767743909,6.2,0.0,0.0916886950288,2182.35642636634,1362.3116516218884,False
2013-01-01 03:30:00+00:00,21.7319711411,43.9412524815,1.45763569009,1028.1011874,805.87051417,6.7,0.0,0.0915022038517,2173.4059101636,1337.0090785432913,False
2013-01-01 04:00:00+00:00,22.2475275273,40.2415735292,1.60344146688,1023.867263,799.97328443,6.7,0.0,0.0913157126746,2164.455393982,1294.5803835945965,False
2013-01-01 04:30:00+00:00,22.7630839135,40.1173252336,1.65786586153,981.974990491,761.246048311,5.7,0.0,0.0911447311927,2075.8951298979737,1235.7510570658026,False
2013-01-01 05:00:00+00:00,22.8490099778,39.9224354602,1.67194114323,940.082717986,722.518812192,7.2,0.0,0.0909737497109,1987.334865822404,1161.5270263484456,False
2013-01-01 05:30:00+00:00,23.2786402997,40.0045588919,1.71358991259,860.656741326,652.410198372,6.7,0.0,0.0908112211086,1819.428351163164,1073.1774555906068,False
2013-01-01 06:00:00+00:00,23.7941966859,36.9811658905,1.85671815725,781.230764666,582.301584552,6.2,0.0,0.0906486925063,1651.521836503924,972.2130442143908,False
2013-01-01 06:30:00+00:00,23.2786402997,37.2543675512,1.79214088334,679.800063778,495.852612945,6.7,0.0,0.0914044985086,1437.0973348266918,860.3601953693209,False
2013-01-01 07:00:00+00:00,22.8490099778,39.3925794342,1.68668688229,578.369362891,409.403641338,6.7,0.0,0.0921603045108,1222.672833151574,739.5314960147697,False
2013-01-01 07:30:00+00:00,22.5912317847,44.4021499783,1.52328363003,465.062158687,313.105336332,6.2,0.0,0.0920764488858,983.141403464318,611.7930133948266,False
2013-01-01 08:00:00+00:00,21.5601190123,48.2638070663,1.33118537586,351.754954482,216.807031326,6.2,0.0,0.0919925932607,743.609973774948,479.328967104959,False
2013-01-01 08:30:00+00:00,20.0993759181,54.1626883435,1.07806328948,253.067916491,132.053251316,7.2,0.0,0.0919409159504,534.985575461974,344.40438082631664,False
2013-01-01 09:00:00+00:00,18.9823370814,57.8133334565,0.925682782228,154.3808785,47.2994713051,6.7,0.0,0.0918892386401,326.361177149,209.32635235031563,False
2013-01-01 09:30:00+00:00,17.263815794,66.8564985818,0.652833629577,84.7032671364,-6.18451447505,6.2,0.0,0.0918579476864,179.0627067263496,76.4046041425708,False
2013-01-01 10:00:00+00:00,15.7171466355,72.9463396001,0.482937671078,15.0256557725,-59.6685002552,6.2,0.0,0.0918266567327,31.764236303065,0.0,False
2013-01-01 10:30:00+00:00,14.5141817343,78.1042693694,0.361759553518,6.37181816588,-68.8164594257,6.2,0.0,0.0918054709862,13.470023602670318,0.0,False
2013-01-01 11:00:00+00:00,14.0845514125,80.1759795384,0.318546443515,0.0,-77.9644185963,6.7,0.0,0.0917842852397,0.0,0.0,False
2013-01-01 11:30:00+00:00,13.9126992838,81.0266242086,0.301496479531,0.0,-76.2616707356,4.6,0.0,0.0917776682796,0.0,0.0,False
2013-01-01 12:00:00+00:00,13.9126992838,83.586002459,0.260826672495,0.0,-74.558922875,5.1,0.0,0.0917710513196,0.0,0.0,False
2013-01-01 12:30:00+00:00,13.3112168332,84.4095043594,0.238228324501,0.0,-54.0136856688,5.7,0.0,0.0923220451976,0.0,0.0,False
2013-01-01 13:00:00+00:00,13.4830689619,84.1763329016,0.2445159912,0.0,-33.4684484626,4.6,0.0,0.0928730390757,0.0,0.0,False
2013-01-01 13:30:00+00:00,13.1393647045,88.7034464002,0.170689225238,0.0,-42.3627214634,5.1,0.0,0.0928677340331,0.0,0.0,False
2013-01-01 14:00:00+00:00,13.0534386401,90.7649690372,0.138758411562,0.0,-51.2569944642,5.1,0.0,0.0928624289906,0.0,0.0,False
2013-01-01 14:30:00+00:00,12.6238083183,93.5195599405,0.094668266129,0.0,-46.6506069545,4.6,0.0,0.0928593767744,0.0,0.0,False
2013-01-01 15:00:00+00:00,12.5378822539,92.5704168762,0.107923275923,0.0,-42.0442194449,5.7,0.4,0.0928563245582,0.0,0.0,False
2013-01-01 15:30:00+00:00,12.2801040608,93.0982453718,0.0985717155758,0.0,-43.2991297481,5.1,0.0,0.0928531269983,0.0,0.0,False
2013-01-01 16:00:00+00:00,12.1082519321,90.7558146191,0.13054124415,0.0,-44.5540400512,6.2,0.0,0.0928499294384,0.0,0.0,False
2013-01-01 16:30:00+00:00,11.5067694815,91.5468046556,0.11472250117,0.0,-47.8505259565,6.2,0.0,0.0928479672994,0.0,0.0,False
2013-01-01 17:00:00+00:00,11.1630652241,91.4496784813,0.113426545102,0.0,-51.1470118618,4.6,0.0,0.0928460051604,0.0,0.0,False
2013-01-01 17:30:00+00:00,10.6475088379,93.0217463266,0.0894508365899,0.0,-51.8961506129,5.7,0.0,0.0928444446288,0.0,0.0,False
2013-01-01 18:00:00+00:00,10.3897306448,94.5497502446,0.068672602119,0.0,-52.645289364,5.1,0.0,0.0928428840972,0.0,0.0,False
2013-01-01 18:30:00+00:00,10.3897306448,93.1030882699,0.086900398394,0.0,-65.8729268159,5.1,0.0,0.0924878784551,0.0,0.0,False
2013-01-01 19:00:00+00:00,10.1319524517,92.2386777285,0.0961206495061,0.0,-79.1005642678,3.6,0.0,0.092132872813,0.0,0.0,False
2013-01-01 19:30:00+00:00,9.70232212985,95.2778643955,0.0568208654951,13.6303123611,-56.6583655857,4.1,0.0,0.0921330755291,28.8144803313654,54.82078933889869,False
2013-01-01 20:00:00+00:00,9.78824819421,96.2284370855,0.0456453504254,29.5426441629,-34.2161669036,3.6,0.0,0.0921332782452,62.4531497603706,187.29647939094124,False
2013-01-01 20:30:00+00:00,10.0460263873,97.3307488921,0.0328678707661,117.787759745,33.4507190995,5.1,0.0,0.0921199334051,249.00332410093,322.28410289269334,False
2013-01-01 21:00:00+00:00,10.6475088379,85.9556257363,0.180027996411,206.032875328,101.117605103,6.2,0.0,0.0921065885649,435.553498443392,457.4754749744485,False
2013-01-01 21:30:00+00:00,10.6475088379,83.7926878433,0.20775364427,317.768075779,197.422241806,6.7,0.0,0.0920723295413,671.761712196806,590.5589258381117,False
2013-01-01 22:00:00+00:00,11.850473739,76.8335731972,0.321628775214,429.50327623,293.726878509,6.7,0.0,0.0920380705177,907.96992595022,719.2588285583081,False
2013-01-01 22:30:00+00:00,12.1941779965,74.5610437963,0.361273481667,538.597258768,387.339983767,5.1,0.0,0.0919794128883,1138.594605035552,841.3745106073768,False
2013-01-01 23:00:00+00:00,13.3971428976,66.3938278,0.5164005358,647.691241305,480.953089025,6.2,0.0,0.0919207552589,1369.2192841187698,954.8178837468956,False
2013-01-01 23:30:00+00:00,14.1704774769,61.2622541544,0.625942701124,745.084541154,563.952584283,6.2,0.0,0.0918352320069,1575.108719999556,1057.6491488411489,False
2013-01-02 00:00:00+00:00,14.7719599274,60.1659580743,0.669179926962,842.477841003,646.952079541,6.2,0.0,0.0917497087549,1780.9981558803418,1148.1099650651358,False
2013-01-02 00:30:00+00:00,15.6312205711,56.1157053217,0.779084299915,907.288598123,702.69778589,6.2,0.0,0.0917718354103,1918.008096432022,1224.653516336084,False
2013-01-02 01:00:00+00:00,16.4045551504,51.7929238572,0.899156570139,972.099355243,758.44349224,5.7,0.0,0.0917939620656,2055.0180369837017,1285.9709608519336,False
2013-01-02 01:30:00+00:00,16.6623333435,51.0113515776,0.928839536556,1002.30664006,786.980837698,5.7,0.0,0.0916587159927,2118.87623708684,1331.013811465573,False
2013-01-02 02:00:00+00:00,17.951224309,44.4781631359,1.14208085082,1032.51392487,815.518183157,6.7,0.0,0.0915234699197,2182.73443717518,1359.0118642033055,False
2013-01-02 02:30:00+00:00,18.2090025021,44.1965386062,1.16661854981,1032.44894636,816.731732837,6.2,0.0,0.0913759499597,2182.59707260504,1369.4863683585604,False
2013-01-02 03:00:00+00:00,19.1541892101,41.8801172247,1.28903714329,1032.38396784,817.945282517,6.7,0.0,0.0912284299997,2182.45970801376,1362.2582129575178,False
2013-01-02 03:30:00+00:00,18.84424,43.9848290109,1.21856435807,1089.91847273,875.598814972,3.114414,0.0,0.102261005,2304.08765135122,1337.45098960915,False
2013-01-02 04:00:00+00:00,18.56543,45.1041125888,1.17357550158,1084.09282859,872.688432663,3.522713,0.0,0.103191435003,2291.77223963926,1295.4888793623325,False
2013-01-02 04:30:00+00:00,18.5135,47.2347214264,1.12436517511,1035.54309679,833.276852104,3.926387,0.0,0.104121865,2189.13810661406,1237.0893996982484,False
2013-01-02 05:00:00+00:00,18.52083,47.0269063907,1.12931172714,972.6800355,781.442457188,4.501057,0.0,0.10407943,2056.245595047,1163.251135674486,False
2013-01-02 05:30:00+00:00,18.89189,45.8780590457,1.18088753862,899.445765687,717.585948069,4.033707,0.0,0.103842965,1901.4283486623176,1075.236665004374,False
2013-01-02 06:00:00+00:00,19.80831,42.704916207,1.32347162463,812.463112998,640.873076616,3.061209,0.0,0.10359719,1717.547020877772,974.5509690363872,False
2013-01-02 06:30:00+00:00,20.34083,39.830510843,1.43642058011,719.071356756,555.962335472,3.49521,0.0,0.1033644,1520.116848182184,862.9156987857409,False
2013-01-02 07:00:00+00:00,19.84174,40.3319360376,1.38114469543,615.842197883,465.311907885,3.50619,0.0,0.103065045,1301.890406324662,742.2397360470786,False
2013-01-02 07:30:00+00:00,19.17945,40.3739504535,1.32452533802,507.646094099,367.230826255,3.88754,0.0,0.102852105,1073.163842925286,614.5865529690601,False
2013-01-02 08:00:00+00:00,18.86689,40.4776856642,1.29669247735,394.565310848,263.521937227,3.932466,0.0,0.10268596,834.111067132672,482.1389282157372,False
2013-01-02 08:30:00+00:00,18.30486,41.5747438631,1.22879851274,281.627971074,159.698507971,3.914986,0.0,0.102530165,595.361530850436,347.1616230418491,False
2013-01-02 09:00:00+00:00,17.71653,43.2116305507,1.1509999215,172.655556101,61.0071944985,3.549071,0.0,0.10237353,364.993845597514,211.96265549265723,False
2013-01-02 09:30:00+00:00,16.75333,46.0635351731,1.02857957916,76.6870155827,-20.4090262117,3.63793,0.0,0.102281365,162.1163509418278,78.85383491147475,False
2013-01-02 10:00:00+00:00,15.77037,48.2937893046,0.926162431262,12.2698607022,-67.8023191573,4.142996,0.0,0.102163235,25.9384855244508,0.0,False
2013-01-02 10:30:00+00:00,15.03488,51.8685055249,0.822384280372,0.0,-76.4917686599,3.855714,0.0,0.102093025,0.0,0.0,False
2013-01-02 11:00:00+00:00,14.60219,54.0383573132,0.763704724041,0.0,-75.417653735,4.103076,0.0,0.102005315,0.0,0.0,False
