TIMESTAMP,solar_TIMESTAMP,NLD_LOO_Psy_Jt_1,NLD_LOO_Psy_Jt_2,NLD_LOO_Psy_Jt_3,NLD_LOO_Psy_Jt_4,NLD_LOO_Psy_Jt_5,NLD_LOO_Psy_Jt_6
2011-12-31T23:30:00Z,2011-12-31T23:48:56Z,0.803347280334728,0.45569620253164556,0.8198757763975155,0.8035714285714286,0.7769784172661871,0.7407407407407407
2012-01-01T00:00:00Z,2012-01-01T00:18:24Z,0.803347280334728,0.45569620253164556,0.8198757763975155,0.8035714285714286,0.7769784172661871,0.7407407407407407
2012-01-01T00:30:00Z,2012-01-01T00:48:24Z,0.7531380753138075,0.45569620253164556,0.8198757763975155,0.8035714285714286,0.7769784172661871,0.7407407407407407
2012-01-01T01:00:00Z,2012-01-01T01:18:24Z,0.7531380753138075,0.45569620253164556,0.8198757763975155,0.8035714285714286,0.7769784172661871,0.7407407407407407
2012-01-01T01:30:00Z,2012-01-01T01:48:24Z,0.7531380753138075,0.45569620253164556,0.8198757763975155,0.8035714285714286,0.7769784172661871,0.7407407407407407
2012-01-01T02:00:00Z,2012-01-01T02:18:24Z,0.7531380753138075,0.45569620253164556,0.8198757763975155,0.8035714285714286,0.7769784172661871,0.7407407407407407
2012-01-01T02:30:00Z,2012-01-01T02:48:24Z,0.7531380753138075,0.45569620253164556,0.8198757763975155,0.8035714285714286,0.7769784172661871,0.7407407407407407
2012-01-01T03:00:00Z,2012-01-01T03:18:24Z,0.7531380753138075,0.45569620253164556,0.8198757763975155,0.8035714285714286,0.7769784172661871,0.7407407407407407
2012-01-01T03:30:00Z,2012-01-01T03:48:24Z,0.803347280334728,0.45569620253164556,0.8198757763975155,0.8035714285714286,0.7769784172661871,0.7407407407407407
2012-01-01T04:00:00Z,2012-01-01T04:18:24Z,0.803347280334728,0.45569620253164556,0.8198757763975155,0.8035714285714286,0.7769784172661871,0.7407407407407407
2012-01-01T04:30:00Z,2012-01-01T04:48:24Z,0.803347280334728,0.45569620253164556,0.8198757763975155,0.8035714285714286,0.7769784172661871,0.7407407407407407
2012-01-01T05:00:00Z,2012-01-01T05:18:24Z,0.803347280334728,0.45569620253164556,0.8944099378881988,0.8035714285714286,0.7769784172661871,0.7407407407407407
2012-01-01T05:30:00Z,2012-01-01T05:48:24Z,0.803347280334728,0.45569620253164556,0.8944099378881988,0.8035714285714286,0.7769784172661871,0.7407407407407407
2012-01-01T06:00:00Z,2012-01-01T06:18:24Z,0.8535564853556485,0.6835443037974683,0.8944099378881988,0.8035714285714286,0.7769784172661871,0.7407407407407407
2012-01-01T06:30:00Z,2012-01-01T06:48:24Z,0.8535564853556485,0.759493670886076,0.8944099378881988,0.8035714285714286,0.7769784172661871,0.7407407407407407
2012-01-01T07:00:00Z,2012-01-01T07:18:24Z,0.9037656903765691,0.8354430379746836,0.8944099378881988,0.8035714285714286,0.7769784172661871,0.8888888888888888
2012-01-01T07:30:00Z,2012-01-01T07:48:24Z,0.9037656903765691,0.9873417721518988,0.8944099378881988,0.8035714285714286,0.906474820143885,0.8888888888888888
2012-01-01T08:00:00Z,2012-01-01T08:18:24Z,0.9037656903765691,0.8354430379746836,0.8944099378881988,0.8035714285714286,1.0359712230215827,0.8888888888888888
2012-01-01T08:30:00Z,2012-01-01T08:48:24Z,0.9037656903765691,0.759493670886076,0.8944099378881988,0.8035714285714286,1.0359712230215827,0.8888888888888888
2012-01-01T09:00:00Z,2012-01-01T09:18:24Z,0.8535564853556485,0.759493670886076,0.8944099378881988,0.8035714285714286,1.0359712230215827,0.8888888888888888
2012-01-01T09:30:00Z,2012-01-01T09:48:24Z,0.8535564853556485,0.6835443037974683,0.8944099378881988,0.8035714285714286,1.0359712230215827,0.7407407407407407
2012-01-01T10:00:00Z,2012-01-01T10:18:24Z,0.803347280334728,0.6835443037974683,0.8944099378881988,0.8035714285714286,0.906474820143885,0.7407407407407407
2012-01-01T10:30:00Z,2012-01-01T10:48:24Z,0.803347280334728,0.6075949367088608,0.8944099378881988,0.7232142857142857,0.906474820143885,0.7407407407407407
2012-01-01T11:00:00Z,2012-01-01T11:18:24Z,0.7531380753138075,0.6075949367088608,0.8944099378881988,0.7232142857142857,0.906474820143885,0.7407407407407407
2012-01-01T11:30:00Z,2012-01-01T11:48:24Z,0.7531380753138075,0.6075949367088608,0.8944099378881988,0.7232142857142857,0.906474820143885,0.5925925925925926
2012-01-01T12:00:00Z,2012-01-01T12:18:24Z,0.7029288702928871,0.5316455696202532,0.8944099378881988,0.7232142857142857,0.7769784172661871,0.5925925925925926
2012-01-01T12:30:00Z,2012-01-01T12:48:24Z,0.7029288702928871,0.5316455696202532,0.8198757763975155,0.7232142857142857,0.7769784172661871,0.5925925925925926
2012-01-01T13:00:00Z,2012-01-01T13:18:24Z,0.7531380753138075,0.5316455696202532,0.8944099378881988,0.7232142857142857,0.7769784172661871,0.5925925925925926
2012-01-01T13:30:00Z,2012-01-01T13:48:24Z,0.7531380753138075,0.5316455696202532,0.8944099378881988,0.7232142857142857,0.7769784172661871,0.5925925925925926
2012-01-01T14:00:00Z,2012-01-01T14:18:24Z,0.7531380753138075,0.5316455696202532,0.8944099378881988,0.7232142857142857,0.7769784172661871,0.5925925925925926
2012-01-01T14:30:00Z,2012-01-01T14:48:24Z,0.7531380753138075,0.5316455696202532,0.8198757763975155,0.7232142857142857,0.7769784172661871,0.5925925925925926
