TIMESTAMP,solar_TIMESTAMP,ITA_TOR_Lde_Js_1,ITA_TOR_Lde_Js_2,ITA_TOR_Lde_Js_3,ITA_TOR_Lde_Js_4
2015-03-03T17:30:00Z,2015-03-03T17:48:26Z,NA,NA,NA,NA
2015-03-03T18:00:00Z,2015-03-03T18:18:26Z,NA,NA,NA,NA
2015-03-03T18:30:00Z,2015-03-03T18:48:26Z,NA,NA,NA,NA
2015-03-03T19:00:00Z,2015-03-03T19:18:26Z,NA,NA,NA,NA
2015-03-03T19:30:00Z,2015-03-03T19:48:26Z,NA,NA,NA,NA
2015-03-03T20:00:00Z,2015-03-03T20:18:26Z,NA,NA,NA,NA
2015-03-03T20:30:00Z,2015-03-03T20:48:26Z,NA,NA,NA,NA
2015-03-03T21:00:00Z,2015-03-03T21:18:26Z,NA,NA,NA,NA
2015-03-03T21:30:00Z,2015-03-03T21:48:26Z,NA,NA,NA,NA
2015-03-03T22:00:00Z,2015-03-03T22:18:26Z,226.91580827524155,425.17384780716554,609.8103381898284,213.52067106723743
2015-03-03T22:30:00Z,2015-03-03T22:48:26Z,222.11332993178723,417.0600869291149,600.6488430954347,209.55311265984463
2015-03-03T23:00:00Z,2015-03-03T23:18:26Z,213.88951086953946,403.6599770675255,588.1098700498183,197.0030725831377
2015-03-03T23:30:00Z,2015-03-03T23:48:39Z,207.03461980896276,393.57846821920737,579.1109235885006,190.42699428451533
2015-03-04T00:00:00Z,2015-03-04T00:18:39Z,202.35941398703318,394.106866919875,577.8308862967335,188.50495959888286
2015-03-04T00:30:00Z,2015-03-04T00:48:39Z,204.05594156987,404.193035715182,585.5318226672132,197.39187641581168
2015-03-04T01:00:00Z,2015-03-04T01:18:39Z,202.35941398703318,407.3965414976443,587.6798103574557,194.67485356871472
2015-03-04T01:30:00Z,2015-03-04T01:48:39Z,196.87377425693055,409.0016077709875,584.6737052027588,191.19735150861212
2015-03-04T02:00:00Z,2015-03-04T02:18:39Z,194.77537611112567,421.380543329928,598.911581630829,192.74070877340512
2015-03-04T02:30:00Z,2015-03-04T02:48:39Z,181.08670927571183,403.6599770675255,598.4776545023251,176.7119594440641
2015-03-04T03:00:00Z,2015-03-04T03:18:39Z,169.69307588380767,393.05031485393596,597.6102659279134,162.54936232395076
2015-03-04T03:30:00Z,2015-03-04T03:48:39Z,162.875688071371,384.10920974699366,588.1098700498183,156.3194117737513
2015-03-04T04:00:00Z,2015-03-04T04:18:39Z,163.27460018267925,390.41322492233525,582.5311027008349,151.96167017420657
2015-03-04T04:30:00Z,2015-03-04T04:48:39Z,NA,NA,NA,NA
2015-03-04T05:00:00Z,2015-03-04T05:18:39Z,NA,NA,NA,NA
2015-03-04T05:30:00Z,2015-03-04T05:48:39Z,NA,NA,NA,NA
2015-03-04T06:00:00Z,2015-03-04T06:18:39Z,519.1415971965035,709.2721896190877,893.8833481112102,480.8261955613315
2015-03-04T06:30:00Z,2015-03-04T06:48:39Z,218.20654662683512,439.36881698223345,637.710347824711,205.60725551826067
2015-03-04T07:00:00Z,2015-03-04T07:18:39Z,154.16684425690568,376.27880996862325,582.5311027008349,145.1299811691308
2015-03-04T07:30:00Z,2015-03-04T07:48:39Z,111.16130364462886,342.4797729682874,552.5180222010621,104.96011523673455
2015-03-04T08:00:00Z,2015-03-04T08:18:39Z,96.60618794238555,305.8537103947204,542.5451904428469,82.5801949848893
2015-03-04T08:30:00Z,2015-03-04T08:48:39Z,101.1666074930647,304.882486863431,549.6003437309996,80.41494331919021
2015-03-04T09:00:00Z,2015-03-04T09:18:39Z,103.64338726664057,310.7245896581499,546.6900308453172,92.64949029992876
2015-03-04T09:30:00Z,2015-03-04T09:48:39Z,116.9760847948252,335.44746904891343,560.4746755459207,122.40188848398248
2015-03-04T10:00:00Z,2015-03-04T10:18:39Z,127.70284763985427,349.5601068867206,569.3324675095885,134.1648616978882
2015-03-04T10:30:00Z,2015-03-04T10:48:39Z,130.70382399430022,354.6468852903594,572.7245069681582,143.34613164160456
2015-03-04T11:00:00Z,2015-03-04T11:18:39Z,141.34737520307894,370.571546985999,579.5379091173407,153.04799800118678
2015-03-04T11:30:00Z,2015-03-04T11:48:39Z,148.6922880783672,364.89392026264426,583.3876825770761,158.51067980801443
2015-03-04T12:00:00Z,2015-03-04T12:18:39Z,143.65620515687397,360.2706313142873,577.4045134903813,152.68565809018148
2015-03-04T12:30:00Z,2015-03-04T12:48:39Z,156.13479624435755,388.833912450669,602.8239179478176,164.7638850394262
2015-03-04T13:00:00Z,2015-03-04T13:18:39Z,176.99411674633492,423.5466705565007,641.2982085453536,172.5788353972824
2015-03-04T13:30:00Z,2015-03-04T13:48:39Z,178.21916907891227,412.7553549448522,638.1582722730553,173.3282955209317
2015-03-04T14:00:00Z,2015-03-04T14:18:39Z,169.28994782390126,421.380543329928,632.7936832978609,164.7638850394262
2015-03-04T14:30:00Z,2015-03-04T14:48:39Z,187.68866697780106,433.3429437203272,631.4561122170084,177.46634562025983
2015-03-04T15:00:00Z,2015-03-04T15:18:39Z,201.08968290395703,443.21898567110475,626.120094392666,180.4928149414287
2015-03-04T15:30:00Z,2015-03-04T15:48:39Z,226.91580827524155,470.50886305565666,652.5762615953416,199.729297861466
2015-03-04T16:00:00Z,2015-03-04T16:18:39Z,255.90777063239335,518.677208041951,683.2994729402918,242.7227007717551
2015-03-04T16:30:00Z,2015-03-04T16:48:39Z,272.41306708550337,546.3978988014871,683.2994729402918,268.75432459553923
2015-03-04T17:00:00Z,2015-03-04T17:18:39Z,286.4097964245955,574.0679449794525,696.356586540611,284.2420086670999
2015-03-04T17:30:00Z,2015-03-04T17:48:39Z,284.06175124693164,567.4024609564319,693.5477381017178,278.18660989942106
2015-03-04T18:00:00Z,2015-03-04T18:18:39Z,266.41615497208437,536.3072000684191,676.357626972043,259.846009693937
2015-03-04T18:30:00Z,2015-03-04T18:48:39Z,265.0381322973877,539.2675022068216,677.2810775860846,261.95858663948974
2015-03-04T19:00:00Z,2015-03-04T19:18:39Z,265.9565689090262,539.8603173437729,683.7635746466186,267.4760074157696
2015-03-04T19:30:00Z,2015-03-04T19:48:39Z,260.91731166189174,532.7631332600247,660.3027345408143,258.15975521283076
2015-03-04T20:00:00Z,2015-03-04T20:18:39Z,280.78473351236755,510.5270306097722,631.9018104712633,249.3625206440644
2015-03-04T20:30:00Z,2015-03-04T20:48:39Z,NA,NA,NA,NA
2015-03-04T21:00:00Z,2015-03-04T21:18:39Z,NA,NA,NA,NA
2015-03-04T21:30:00Z,2015-03-04T21:48:39Z,NA,NA,NA,NA
2015-03-04T22:00:00Z,2015-03-04T22:18:39Z,NA,NA,NA,NA
2015-03-04T22:30:00Z,2015-03-04T22:48:39Z,NA,NA,NA,NA
2015-03-04T23:00:00Z,2015-03-04T23:18:39Z,NA,NA,NA,NA
2015-03-04T23:30:00Z,2015-03-04T23:48:52Z,NA,NA,NA,NA
2015-03-05T00:00:00Z,2015-03-05T00:18:52Z,NA,NA,NA,NA
2015-03-05T00:30:00Z,2015-03-05T00:48:52Z,NA,NA,NA,NA
2015-03-05T01:00:00Z,2015-03-05T01:18:52Z,NA,NA,NA,NA
2015-03-05T01:30:00Z,2015-03-05T01:48:52Z,NA,NA,NA,NA
2015-03-05T02:00:00Z,2015-03-05T02:18:52Z,NA,NA,NA,NA
2015-03-05T02:30:00Z,2015-03-05T02:48:52Z,NA,NA,NA,NA
2015-03-05T03:00:00Z,2015-03-05T03:18:52Z,NA,NA,NA,NA
2015-03-05T03:30:00Z,2015-03-05T03:48:52Z,NA,NA,NA,NA
2015-03-05T04:00:00Z,2015-03-05T04:18:52Z,NA,NA,NA,NA
2015-03-05T04:30:00Z,2015-03-05T04:48:52Z,NA,NA,NA,NA
2015-03-05T05:00:00Z,2015-03-05T05:18:52Z,NA,NA,NA,NA
2015-03-05T05:30:00Z,2015-03-05T05:48:52Z,NA,NA,NA,NA
2015-03-05T06:00:00Z,2015-03-05T06:18:52Z,434.4134609673104,508.86222609404354,374.30249689969304,433.0127446158188
2015-03-05T06:30:00Z,2015-03-05T06:48:52Z,256.2311169312986,362.3434682239817,293.3859059654888,317.7786525261808
2015-03-05T07:00:00Z,2015-03-05T07:18:52Z,178.06518631950541,295.70254311523735,253.3742526103162,258.72972711202834
2015-03-05T07:30:00Z,2015-03-05T07:48:52Z,124.72448597919752,252.0439476806075,234.34879672707828,218.2631944583058
2015-03-05T08:00:00Z,2015-03-05T08:18:52Z,100.5657475452224,224.139831577065,225.38731665479187,199.43095318704684
2015-03-05T08:30:00Z,2015-03-05T08:48:52Z,81.28187053794524,203.37623810491175,219.362178314506,182.30211616771405
2015-03-05T09:00:00Z,2015-03-05T09:18:52Z,57.73173554933733,178.59069868542844,210.9506989313456,170.73108062952844
2015-03-05T09:30:00Z,2015-03-05T09:48:52Z,37.076475473239924,166.3130835089507,205.74976349863155,158.20942961398265
2015-03-05T10:00:00Z,2015-03-05T10:18:52Z,37.374060442995635,162.72122776027408,198.8824996748575,155.1198716312382
2015-03-05T10:30:00Z,2015-03-05T10:48:52Z,22.09114427923161,156.92970725103743,190.40668620305036,148.2287506232206
2015-03-05T11:00:00Z,2015-03-05T11:18:52Z,13.19158992284885,140.3261454923895,176.438621054754,131.7408528263689
2015-03-05T11:30:00Z,2015-03-05T11:48:52Z,17.653934769006312,136.46582026024313,170.2317686723153,112.57179377479639
2015-03-05T12:00:00Z,2015-03-05T12:18:52Z,9.462277348162521,125.47198405667257,156.7601191457436,80.54193290332721
2015-03-05T12:30:00Z,2015-03-05T12:48:52Z,5.7997143310516215,121.30702995430471,151.71855900240368,71.5215835995485
2015-03-05T13:00:00Z,2015-03-05T13:18:52Z,3.269384171587406,114.717664623627,149.52864460053647,56.66358920567005
2015-03-05T13:30:00Z,2015-03-05T13:48:52Z,1.8723524634177822,112.27057704891861,144.2503627240288,57.871211479918735
2015-03-05T14:00:00Z,2015-03-05T14:18:52Z,19.97790786242191,110.24140485036708,138.41854748701297,77.29162145528983
2015-03-05T14:30:00Z,2015-03-05T14:48:52Z,43.122533289198216,100.23477233647291,120.47415480107216,87.46906419335653
2015-03-05T15:00:00Z,2015-03-05T15:18:52Z,50.309815313885004,93.95467344203107,113.78784053018619,78.58795544725727
2015-03-05T15:30:00Z,2015-03-05T15:48:52Z,58.05953116667129,110.24140485036708,119.01145969388642,95.20980816858963
2015-03-05T16:00:00Z,2015-03-05T16:18:52Z,66.04945469628613,107.01390409720922,107.77743749468526,98.28161028809754
2015-03-05T16:30:00Z,2015-03-05T16:48:52Z,66.38738936485458,97.86822590616879,93.83599180012521,91.82479079197745
2015-03-05T17:00:00Z,2015-03-05T17:18:52Z,73.57393256876132,100.23477233647291,93.28930178759657,91.48792889051069
2015-03-05T17:30:00Z,2015-03-05T17:48:52Z,70.13052655339496,91.23825963444477,78.85552973342077,80.54193290332721
2015-03-05T18:00:00Z,2015-03-05T18:18:52Z,63.02592509016694,82.44937067164535,65.32142421096378,66.79418485884567
2015-03-05T18:30:00Z,2015-03-05T18:48:52Z,53.83105292300244,68.04345981350932,51.506987388191426,53.66983254882318
2015-03-05T19:00:00Z,2015-03-05T19:18:52Z,54.47691495014662,71.67578877486791,47.54429303141338,52.18670632510452
2015-03-05T19:30:00Z,2015-03-05T19:48:52Z,42.2031977766479,53.962504169664925,31.846847739825197,32.46234451089799
2015-03-05T20:00:00Z,2015-03-05T20:18:52Z,31.52150382577775,53.620051452443796,27.286836320318688,20.714981819751458
2015-03-05T20:30:00Z,2015-03-05T20:48:52Z,36.482835525073526,61.96958292502987,27.083286432203888,21.937427047428105
2015-03-05T21:00:00Z,2015-03-05T21:18:52Z,37.970751281521,62.32327844683895,20.368558432622947,15.515938610429007
2015-03-05T21:30:00Z,2015-03-05T21:48:52Z,36.77939981178626,66.96226330095061,16.254613035917977,11.075440704359863
2015-03-05T22:00:00Z,2015-03-05T22:18:52Z,247.77458544155672,529.2281085079048,614.6367155806932,194.67485356871472
2015-03-05T22:30:00Z,2015-03-05T22:48:52Z,240.1666841917275,518.677208041951,598.911581630829,182.3915950807759
2015-03-05T23:00:00Z,2015-03-05T23:18:52Z,234.3971733445994,515.7608035478914,584.2448772860218,177.8438735973555
2015-03-05T23:30:00Z,2015-03-05T23:49:06Z,222.11332993178723,508.2074059639017,572.7245069681582,166.24476904502833
2015-03-06T00:00:00Z,2015-03-06T00:19:06Z,210.45399410452023,504.1576746781533,568.4859813057299,160.71017812394035
2015-03-06T00:30:00Z,2015-03-06T00:49:06Z,203.6314293116447,511.1075611576638,571.8755822824213,159.2429326819102
2015-03-06T01:00:00Z,2015-03-06T01:19:06Z,190.1813977308361,511.6883416026788,573.5740420129401,150.51646506972236
2015-03-06T01:30:00Z,2015-03-06T01:49:06Z,182.73100251870017,521.0148368275891,578.6840912613845,149.4349898949603
2015-03-06T02:00:00Z,2015-03-06T02:19:06Z,175.36435566587235,529.2281085079048,587.6798103574557,146.5612620694273
2015-03-06T02:30:00Z,2015-03-06T02:49:06Z,NA,NA,NA,NA
2015-03-06T03:00:00Z,2015-03-06T03:19:06Z,NA,NA,NA,NA
2015-03-06T03:30:00Z,2015-03-06T03:49:06Z,NA,NA,NA,NA
2015-03-06T04:00:00Z,2015-03-06T04:19:06Z,NA,NA,NA,NA
2015-03-06T04:30:00Z,2015-03-06T04:49:06Z,NA,NA,NA,NA
2015-03-06T05:00:00Z,2015-03-06T05:19:06Z,NA,NA,NA,NA
2015-03-06T05:30:00Z,2015-03-06T05:49:06Z,NA,NA,NA,NA
2015-03-06T06:00:00Z,2015-03-06T06:19:06Z,477.57029796845313,1271.9087784255337,1295.6888205182624,635.0320853603034
2015-03-06T06:30:00Z,2015-03-06T06:49:06Z,359.16863430117655,1101.86614898902,1193.8004886150934,538.2886962029982
2015-03-06T07:00:00Z,2015-03-06T07:19:06Z,303.49545361411896,1006.3307257035618,1139.901919840975,492.32888379015753
2015-03-06T07:30:00Z,2015-03-06T07:49:06Z,274.7305860014911,936.7378802026632,1105.2668371019547,461.71305420213014
2015-03-06T08:00:00Z,2015-03-06T08:19:06Z,257.2710589090795,876.076266377632,1077.3239703187503,435.34166660029763
2015-03-06T08:30:00Z,2015-03-06T08:49:06Z,257.7259803307779,835.7406530676814,1048.052598113964,410.5223429724194
2015-03-06T09:00:00Z,2015-03-06T09:19:06Z,246.87583042036442,792.0983307398634,1019.2815802079556,391.5278324651177
2015-03-06T09:30:00Z,2015-03-06T09:49:06Z,218.20654662683512,754.262749266966,993.2922329237955,379.0418799151156
2015-03-06T10:00:00Z,2015-03-06T10:19:06Z,208.31499098581995,723.244756626575,964.3300049165889,361.51722096627924
2015-03-06T10:30:00Z,2015-03-06T10:49:06Z,173.73876355696413,694.1030520326516,934.2240521811043,342.4321584708958
2015-03-06T11:00:00Z,2015-03-06T11:19:06Z,154.55989925385913,666.1171123691182,912.2882638293742,319.63294990775546
2015-03-06T11:30:00Z,2015-03-06T11:49:06Z,164.07321791782473,642.4231006340917,895.4984952247863,285.54495368091455
2015-03-06T12:00:00Z,2015-03-06T12:19:06Z,139.43087644157984,617.2071995931808,875.6966515783712,229.60676399826812
2015-03-06T12:30:00Z,2015-03-06T12:49:06Z,114.0593954514215,614.0842179911996,866.1558635381529,207.57746753480728
2015-03-06T13:00:00Z,2015-03-06T13:19:06Z,93.82545842954819,601.0377844066321,863.5163202238003,191.19735150861212
2015-03-06T13:30:00Z,2015-03-06T13:49:06Z,71.01109512155023,588.1042393172934,836.3378542450697,176.7119594440641
2015-03-06T14:00:00Z,2015-03-06T14:19:06Z,102.93423407402659,577.7166124798988,793.9718085261337,222.32539705700916
2015-03-06T14:30:00Z,2015-03-06T14:49:06Z,173.3330180078127,580.1541416678241,792.4635146772378,266.1995893345672
2015-03-06T15:00:00Z,2015-03-06T15:19:06Z,204.90572653582748,569.8227212980084,794.9782215455734,272.1724488933838
2015-03-06T15:30:00Z,2015-03-06T15:49:06Z,225.60304374030096,576.4993735698865,813.7249888054952,290.775632701581
2015-03-06T16:00:00Z,2015-03-06T16:19:06Z,236.61125349402684,566.7980296660243,810.1595901586885,303.09800951668234
2015-03-06T16:30:00Z,2015-03-06T16:49:06Z,239.27633902571694,554.7625740682709,796.9931707155642,300.8855348592639
2015-03-06T17:00:00Z,2015-03-06T17:19:06Z,239.72138782903346,541.640272401254,785.9459206632638,296.0365275610642
2015-03-06T17:30:00Z,2015-03-06T17:49:06Z,237.05481432358886,528.0517750342359,774.487509849527,288.5925092702888
2015-03-06T18:00:00Z,2015-03-06T18:19:06Z,235.28206049448374,514.5959928548233,761.6456494829168,280.77673477786425
2015-03-06T18:30:00Z,2015-03-06T18:49:06Z,226.0403822468772,498.3935450604777,741.1477628816609,265.349699211745
2015-03-06T19:00:00Z,2015-03-06T19:19:06Z,219.07296642575773,488.08087253453317,726.6909969790695,256.8972862973248
2015-03-06T19:30:00Z,2015-03-06T19:49:06Z,213.45918985162916,480.1155965928036,716.1861488947862,251.44861896089742
2015-03-06T20:00:00Z,2015-03-06T20:19:06Z,209.16983486967513,472.1989633471308,708.5973249551708,247.28173076310568
2015-03-06T20:30:00Z,2015-03-06T20:49:06Z,204.90572653582748,463.77074892124455,704.8189608870689,243.5497005164648
2015-03-06T21:00:00Z,2015-03-06T21:19:06Z,200.24446573225723,454.286061831985,695.4196415979543,236.54737409821374
2015-03-06T21:30:00Z,2015-03-06T21:49:06Z,188.5185496576402,441.5674345412706,675.4348302719171,221.92291836538035
2015-03-06T22:00:00Z,2015-03-06T22:19:06Z,2.9015671436970645,NA,37.75045448649384,39.99184895275998
2015-03-06T22:30:00Z,2015-03-06T22:49:06Z,1.705865820124881,NA,35.796470148939996,37.51778550994529
2015-03-06T23:00:00Z,2015-03-06T23:19:06Z,2.3745574507015537,NA,35.796470148939996,39.715281912873564
2015-03-06T23:30:00Z,2015-03-06T23:49:21Z,4.010756728131318,NA,39.948735221854974,45.32369750789216
2015-03-07T00:00:00Z,2015-03-07T00:19:21Z,3.4475957890720834,NA,37.969004891414095,44.18922932001609
2015-03-07T00:30:00Z,2015-03-07T00:49:21Z,4.589557854242512,NA,38.626367576234735,47.611298345797536
2015-03-07T01:00:00Z,2015-03-07T01:19:21Z,8.775870688138138,NA,43.298448209369816,58.20092642920018
2015-03-07T01:30:00Z,2015-03-07T01:49:21Z,7.898475619048575,NA,39.506819826260646,56.40344575909104
2015-03-07T02:00:00Z,2015-03-07T02:19:21Z,5.994486802989548,NA,36.879123183412986,52.25930734540059
2015-03-07T02:30:00Z,2015-03-07T02:49:21Z,4.202017356077977,NA,34.93561269486178,47.03708663315212
2015-03-07T03:00:00Z,2015-03-07T03:19:21Z,NA,NA,24.195489135450224,34.005331131018565
2015-03-07T03:30:00Z,2015-03-07T03:49:21Z,NA,NA,23.99765962245658,33.2053443262418
2015-03-07T04:00:00Z,2015-03-07T04:19:21Z,NA,NA,19.358028971484725,26.44781232048005
2015-03-07T04:30:00Z,2015-03-07T04:49:21Z,NA,NA,13.701098440480338,20.995863827465964
2015-03-07T05:00:00Z,2015-03-07T05:19:21Z,NA,NA,12.310141749898108,14.687328376163453
2015-03-07T05:30:00Z,2015-03-07T05:49:21Z,NA,NA,6.623166039551825,5.016893683262195
2015-03-07T06:00:00Z,2015-03-07T06:19:21Z,NA,NA,NA,NA
2015-03-07T06:30:00Z,2015-03-07T06:49:21Z,NA,NA,NA,NA
2015-03-07T07:00:00Z,2015-03-07T07:19:21Z,NA,NA,NA,NA
2015-03-07T07:30:00Z,2015-03-07T07:49:21Z,NA,NA,NA,NA
2015-03-07T08:00:00Z,2015-03-07T08:19:21Z,NA,NA,NA,NA
2015-03-07T08:30:00Z,2015-03-07T08:49:21Z,NA,NA,NA,NA
2015-03-07T09:00:00Z,2015-03-07T09:19:21Z,NA,NA,NA,NA
2015-03-07T09:30:00Z,2015-03-07T09:49:21Z,NA,NA,NA,NA
2015-03-07T10:00:00Z,2015-03-07T10:19:21Z,NA,NA,NA,NA
2015-03-07T10:30:00Z,2015-03-07T10:49:21Z,NA,NA,NA,NA
2015-03-07T11:00:00Z,2015-03-07T11:19:21Z,NA,NA,NA,NA
2015-03-07T11:30:00Z,2015-03-07T11:49:21Z,NA,NA,NA,NA
2015-03-07T12:00:00Z,2015-03-07T12:19:21Z,NA,NA,NA,NA
2015-03-07T12:30:00Z,2015-03-07T12:49:21Z,NA,NA,NA,NA
2015-03-07T13:00:00Z,2015-03-07T13:19:21Z,NA,NA,NA,NA
2015-03-07T13:30:00Z,2015-03-07T13:49:21Z,NA,NA,NA,NA
2015-03-07T14:00:00Z,2015-03-07T14:19:21Z,NA,NA,NA,NA
2015-03-07T14:30:00Z,2015-03-07T14:49:21Z,NA,NA,NA,NA
2015-03-07T15:00:00Z,2015-03-07T15:19:21Z,NA,NA,NA,NA
2015-03-07T15:30:00Z,2015-03-07T15:49:21Z,NA,NA,NA,NA
2015-03-07T16:00:00Z,2015-03-07T16:19:21Z,NA,NA,NA,NA
2015-03-07T16:30:00Z,2015-03-07T16:49:21Z,NA,NA,NA,NA
2015-03-07T17:00:00Z,2015-03-07T17:19:21Z,NA,NA,NA,NA
2015-03-07T17:30:00Z,2015-03-07T17:49:21Z,NA,NA,NA,NA
2015-03-07T18:00:00Z,2015-03-07T18:19:21Z,NA,NA,NA,NA
2015-03-07T18:30:00Z,2015-03-07T18:49:21Z,NA,NA,NA,NA
2015-03-07T19:00:00Z,2015-03-07T19:19:21Z,NA,NA,NA,NA
2015-03-07T19:30:00Z,2015-03-07T19:49:21Z,NA,NA,NA,NA
2015-03-07T20:00:00Z,2015-03-07T20:19:21Z,NA,NA,NA,NA
2015-03-07T20:30:00Z,2015-03-07T20:49:21Z,NA,NA,NA,NA
2015-03-07T21:00:00Z,2015-03-07T21:19:21Z,NA,NA,NA,3.7742845488584176
2015-03-07T21:30:00Z,2015-03-07T21:49:21Z,NA,NA,NA,6.705718525129059
2015-03-07T22:00:00Z,2015-03-07T22:19:21Z,NA,NA,NA,NA
2015-03-07T22:30:00Z,2015-03-07T22:49:21Z,NA,NA,NA,NA
2015-03-07T23:00:00Z,2015-03-07T23:19:21Z,NA,NA,NA,NA
2015-03-07T23:30:00Z,2015-03-07T23:49:36Z,NA,NA,NA,NA
2015-03-08T00:00:00Z,2015-03-08T00:19:36Z,NA,NA,NA,NA
2015-03-08T00:30:00Z,2015-03-08T00:49:36Z,NA,NA,NA,NA
2015-03-08T01:00:00Z,2015-03-08T01:19:36Z,NA,NA,NA,NA
2015-03-08T01:30:00Z,2015-03-08T01:49:36Z,NA,NA,NA,NA
2015-03-08T02:00:00Z,2015-03-08T02:19:36Z,NA,NA,NA,NA
2015-03-08T02:30:00Z,2015-03-08T02:49:36Z,NA,NA,NA,NA
2015-03-08T03:00:00Z,2015-03-08T03:19:36Z,NA,NA,NA,NA
2015-03-08T03:30:00Z,2015-03-08T03:49:36Z,NA,NA,NA,NA
2015-03-08T04:00:00Z,2015-03-08T04:19:36Z,NA,NA,NA,NA
2015-03-08T04:30:00Z,2015-03-08T04:49:36Z,NA,NA,NA,NA
2015-03-08T05:00:00Z,2015-03-08T05:19:36Z,NA,NA,NA,NA
2015-03-08T05:30:00Z,2015-03-08T05:49:36Z,NA,NA,NA,NA
2015-03-08T06:00:00Z,2015-03-08T06:19:36Z,NA,NA,NA,NA
2015-03-08T06:30:00Z,2015-03-08T06:49:36Z,NA,NA,NA,NA
2015-03-08T07:00:00Z,2015-03-08T07:19:36Z,NA,NA,NA,NA
2015-03-08T07:30:00Z,2015-03-08T07:49:36Z,NA,NA,NA,NA
2015-03-08T08:00:00Z,2015-03-08T08:19:36Z,NA,NA,NA,NA
2015-03-08T08:30:00Z,2015-03-08T08:49:36Z,NA,NA,NA,NA
2015-03-08T09:00:00Z,2015-03-08T09:19:36Z,NA,NA,NA,NA
2015-03-08T09:30:00Z,2015-03-08T09:49:36Z,NA,NA,NA,NA
2015-03-08T10:00:00Z,2015-03-08T10:19:36Z,NA,NA,NA,NA
2015-03-08T10:30:00Z,2015-03-08T10:49:36Z,NA,NA,NA,NA
2015-03-08T11:00:00Z,2015-03-08T11:19:36Z,NA,NA,NA,NA
2015-03-08T11:30:00Z,2015-03-08T11:49:36Z,NA,NA,NA,NA
2015-03-08T12:00:00Z,2015-03-08T12:19:36Z,NA,NA,NA,NA
2015-03-08T12:30:00Z,2015-03-08T12:49:36Z,NA,NA,NA,NA
2015-03-08T13:00:00Z,2015-03-08T13:19:36Z,NA,NA,NA,NA
