TIMESTAMP,solar_TIMESTAMP,AUS_CAN_ST2_MIX_Ame_Js_1,AUS_CAN_ST2_MIX_Egl_Js_2,AUS_CAN_ST2_MIX_Ame_Js_3,AUS_CAN_ST2_MIX_Egl_Js_4,AUS_CAN_ST2_MIX_Egl_Js_5,AUS_CAN_ST2_MIX_Ame_Js_6,AUS_CAN_ST2_MIX_Ame_Js_7,AUS_CAN_ST2_MIX_Egl_Js_8,AUS_CAN_ST2_MIX_Egl_Js_9,AUS_CAN_ST2_MIX_Ame_Js_10,AUS_CAN_ST2_MIX_Ame_Js_11,AUS_CAN_ST2_MIX_Egl_Js_12,AUS_CAN_ST2_MIX_Ame_Js_13,AUS_CAN_ST2_MIX_Egl_Js_14,AUS_CAN_ST2_MIX_Egl_Js_15,AUS_CAN_ST2_MIX_Ame_Js_16,AUS_CAN_ST2_MIX_Egl_Js_17,AUS_CAN_ST2_MIX_Ame_Js_18,AUS_CAN_ST2_MIX_Ame_Js_19,AUS_CAN_ST2_MIX_Egl_Js_20,AUS_CAN_ST2_MIX_Ame_Js_21,AUS_CAN_ST2_MIX_Egl_Js_22,AUS_CAN_ST2_MIX_Ame_Js_23,AUS_CAN_ST2_MIX_Egl_Js_24,AUS_CAN_ST2_MIX_Ame_Js_25,AUS_CAN_ST2_MIX_Egl_Js_26,AUS_CAN_ST2_MIX_Ame_Js_27,AUS_CAN_ST2_MIX_Egl_Js_28,AUS_CAN_ST2_MIX_Ame_Js_29,AUS_CAN_ST2_MIX_Egl_Js_30,AUS_CAN_ST2_MIX_Ame_Js_31,AUS_CAN_ST2_MIX_Egl_Js_32,AUS_CAN_ST2_MIX_Ame_Js_33,AUS_CAN_ST2_MIX_Egl_Js_34
2006-08-24T10:00:00Z,2006-08-24T19:55:30Z,NA,NA,NA,NA,NA,NA,152.76,101.379,244.224,43.466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-08-24T10:30:00Z,2006-08-24T20:25:30Z,NA,NA,NA,NA,NA,NA,97.28,96.34600000000002,199.704,45.154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-08-24T11:00:00Z,2006-08-24T20:55:30Z,NA,NA,NA,NA,NA,NA,273.6,97.78400000000002,199.704,45.154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-08-24T11:30:00Z,2006-08-24T21:25:30Z,NA,NA,NA,NA,NA,NA,262.96,112.16400000000002,206.06400000000002,42.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-08-24T12:00:00Z,2006-08-24T21:55:30Z,NA,NA,NA,NA,NA,NA,97.28,101.379,161.544,45.57600000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-08-24T12:30:00Z,2006-08-24T22:25:30Z,NA,NA,NA,NA,NA,NA,97.28,122.23,221.328,45.154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-08-24T13:00:00Z,2006-08-24T22:55:30Z,NA,NA,NA,NA,NA,NA,196.83999999999997,110.72600000000001,290.01599999999996,45.154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-08-24T13:30:00Z,2006-08-24T23:25:30Z,NA,NA,NA,NA,NA,NA,99.56,95.62700000000001,197.16,48.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-08-24T14:00:00Z,2006-08-24T23:55:30Z,NA,NA,NA,NA,NA,NA,135.28,136.61,159,46.842000000000006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-08-24T14:30:00Z,2006-08-25T00:25:48Z,NA,NA,NA,NA,NA,NA,136.04,151.709,253.12800000000001,45.57600000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-08-24T15:00:00Z,2006-08-25T00:55:48Z,NA,NA,NA,NA,NA,NA,103.36000000000001,156.74200000000002,180.624,45.57600000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-08-24T15:30:00Z,2006-08-25T01:25:48Z,NA,NA,NA,NA,NA,NA,253.83999999999997,143.08100000000002,184.44,45.57600000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-08-24T16:00:00Z,2006-08-25T01:55:48Z,NA,NA,NA,NA,NA,NA,240.16000000000003,117.916,171.72000000000003,45.57600000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-08-24T16:30:00Z,2006-08-25T02:25:48Z,NA,NA,NA,NA,NA,NA,130.72,117.197,106.848,45.57600000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-08-24T17:00:00Z,2006-08-25T02:55:48Z,NA,NA,NA,NA,NA,NA,176.32,127.98200000000001,253.12800000000001,45.998000000000005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-08-24T17:30:00Z,2006-08-25T03:25:48Z,NA,NA,NA,NA,NA,NA,235.6,128.70100000000002,258.216,45.57600000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-08-24T18:00:00Z,2006-08-25T03:55:48Z,NA,NA,NA,NA,NA,NA,111.72,96.34600000000002,202.24800000000002,54.016000000000005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-08-24T18:30:00Z,2006-08-25T04:25:48Z,NA,NA,NA,NA,NA,NA,217.35999999999999,122.94900000000001,220.056,45.154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-08-24T19:00:00Z,2006-08-25T04:55:48Z,NA,NA,NA,NA,NA,NA,97.28,124.38700000000001,194.616,54.438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-08-24T19:30:00Z,2006-08-25T05:25:48Z,NA,NA,NA,NA,NA,NA,99.56,122.94900000000001,183.168,53.594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-08-24T20:00:00Z,2006-08-25T05:55:48Z,NA,NA,NA,NA,NA,NA,128.44,121.51100000000001,231.50400000000002,52.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-08-24T20:30:00Z,2006-08-25T06:25:48Z,NA,NA,NA,NA,NA,NA,191.52,147.395,209.88,52.328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-08-24T21:00:00Z,2006-08-25T06:55:48Z,NA,NA,NA,NA,NA,NA,204.44,141.643,239.136,52.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-08-24T21:30:00Z,2006-08-25T07:25:48Z,NA,NA,NA,NA,NA,NA,97.28,91.313,207.33599999999998,45.154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-08-24T22:00:00Z,2006-08-25T07:55:48Z,NA,NA,NA,NA,NA,NA,194.56,122.94900000000001,183.168,53.594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-08-24T22:30:00Z,2006-08-25T08:25:48Z,NA,NA,NA,NA,NA,NA,125.39999999999999,123.668,237.86400000000003,45.57600000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-08-24T23:00:00Z,2006-08-25T08:55:48Z,NA,NA,NA,NA,NA,NA,163.4,111.44500000000001,214.968,43.044000000000004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-08-24T23:30:00Z,2006-08-25T09:25:48Z,NA,NA,NA,NA,NA,NA,217.35999999999999,148.114,197.16,46.842000000000006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-08-25T00:00:00Z,2006-08-25T09:55:48Z,NA,NA,NA,NA,NA,NA,162.64000000000001,99.941,178.07999999999998,33.760000000000005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-08-25T00:30:00Z,2006-08-25T10:25:48Z,NA,NA,NA,NA,NA,NA,97.28,110.007,259.488,44.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-08-25T01:00:00Z,2006-08-25T10:55:48Z,NA,NA,NA,NA,NA,NA,214.32,120.07300000000001,263.304,45.998000000000005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-08-25T01:30:00Z,2006-08-25T11:25:48Z,NA,NA,NA,NA,NA,NA,145.16,156.74200000000002,250.584,47.686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-08-25T02:00:00Z,2006-08-25T11:55:48Z,NA,NA,NA,NA,NA,NA,126.91999999999999,97.78400000000002,309.096,45.998000000000005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-08-25T02:30:00Z,2006-08-25T12:25:48Z,NA,NA,NA,NA,NA,NA,167.96,185.502,279.84000000000003,54.016000000000005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-08-25T03:00:00Z,2006-08-25T12:55:48Z,NA,NA,NA,NA,NA,NA,120.84,138.767,413.40000000000003,45.57600000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-08-25T03:30:00Z,2006-08-25T13:25:48Z,NA,NA,NA,NA,NA,NA,164.16000000000003,210.66700000000003,507.528,45.998000000000005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-08-25T04:00:00Z,2006-08-25T13:55:48Z,NA,NA,NA,NA,NA,NA,260.68,289.75700000000006,898.0319999999999,48.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-08-25T04:30:00Z,2006-08-25T14:25:48Z,NA,NA,NA,NA,NA,NA,276.64,405.516,1058.304,45.57600000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-08-25T05:00:00Z,2006-08-25T14:55:48Z,NA,NA,NA,NA,NA,NA,99.56,471.664,574.944,58.658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-08-25T05:30:00Z,2006-08-25T15:25:48Z,NA,NA,NA,NA,NA,NA,234.83999999999997,318.517,512.6160000000001,45.154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-08-25T06:00:00Z,2006-08-25T15:55:48Z,NA,NA,NA,NA,NA,NA,211.27999999999997,283.286,483.36,55.70400000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-08-25T06:30:00Z,2006-08-25T16:25:48Z,NA,NA,NA,NA,NA,NA,98.04,255.245,594.024,45.154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-08-25T07:00:00Z,2006-08-25T16:55:48Z,NA,NA,NA,NA,NA,NA,129.96,253.08800000000002,465.552,37.980000000000004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-08-25T07:30:00Z,2006-08-25T17:25:48Z,NA,NA,NA,NA,NA,NA,264.48,249.49300000000002,428.66400000000004,49.796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-08-25T08:00:00Z,2006-08-25T17:55:48Z,NA,NA,NA,NA,NA,NA,260.68,170.40300000000002,457.92,35.448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-08-25T08:30:00Z,2006-08-25T18:25:48Z,NA,NA,NA,NA,NA,NA,201.4,162.494,222.6,62.034000000000006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-08-25T09:00:00Z,2006-08-25T18:55:48Z,NA,NA,NA,NA,NA,NA,171,166.08900000000003,301.464,41.778000000000006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-08-25T09:30:00Z,2006-08-25T19:25:48Z,NA,NA,NA,NA,NA,NA,242.44,158.899,235.32000000000002,45.57600000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-08-25T10:00:00Z,2006-08-25T19:55:48Z,NA,NA,NA,NA,NA,NA,167.20000000000002,113.60200000000002,248.04,45.57600000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-08-25T10:30:00Z,2006-08-25T20:25:48Z,NA,NA,NA,NA,NA,NA,247.76,146.67600000000002,236.592,58.236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-08-25T11:00:00Z,2006-08-25T20:55:48Z,NA,NA,NA,NA,NA,NA,177.83999999999997,110.72600000000001,265.848,57.81400000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-08-25T11:30:00Z,2006-08-25T21:25:48Z,NA,NA,NA,NA,NA,NA,237.88,158.899,195.888,45.154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-08-25T12:00:00Z,2006-08-25T21:55:48Z,NA,NA,NA,NA,NA,NA,196.08,127.263,281.112,45.57600000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-08-25T12:30:00Z,2006-08-25T22:25:48Z,NA,NA,NA,NA,NA,NA,269.8,107.13100000000001,241.68,36.714000000000006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-08-25T13:00:00Z,2006-08-25T22:55:48Z,NA,NA,NA,NA,NA,NA,176.32,135.172,227.68800000000002,41.778000000000006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-08-25T13:30:00Z,2006-08-25T23:25:48Z,NA,NA,NA,NA,NA,NA,233.32,115.04000000000002,183.168,55.282000000000004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-08-25T14:00:00Z,2006-08-25T23:55:48Z,NA,NA,NA,NA,NA,NA,106.39999999999999,134.45300000000003,281.112,35.026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-08-25T14:30:00Z,2006-08-26T00:26:06Z,NA,NA,NA,NA,NA,NA,117.8,119.354,197.16,58.658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-08-25T15:00:00Z,2006-08-26T00:56:06Z,NA,NA,NA,NA,NA,NA,182.4,115.04000000000002,179.352,80.602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-08-25T15:30:00Z,2006-08-26T01:26:06Z,NA,NA,NA,NA,NA,NA,210.52,137.329,248.04,42.622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-08-25T16:00:00Z,2006-08-26T01:56:06Z,NA,NA,NA,NA,NA,NA,159.6,105.69300000000001,274.752,46.842000000000006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-08-25T16:30:00Z,2006-08-26T02:26:06Z,NA,NA,NA,NA,NA,NA,147.44,161.05600000000004,291.288,45.998000000000005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-08-25T17:00:00Z,2006-08-26T02:56:06Z,NA,NA,NA,NA,NA,NA,250.04,156.74200000000002,259.488,45.154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-08-25T17:30:00Z,2006-08-26T03:26:06Z,NA,NA,NA,NA,NA,NA,243.96,122.23,231.50400000000002,46.42000000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-08-25T18:00:00Z,2006-08-26T03:56:06Z,NA,NA,NA,NA,NA,NA,182.4,127.263,270.936,45.998000000000005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-08-25T18:30:00Z,2006-08-26T04:26:06Z,NA,NA,NA,NA,NA,NA,135.28,163.21300000000002,287.472,46.842000000000006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-08-25T19:00:00Z,2006-08-26T04:56:06Z,NA,NA,NA,NA,NA,NA,199.88,143.8,312.912,46.42000000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-08-25T19:30:00Z,2006-08-26T05:26:06Z,NA,NA,NA,NA,NA,NA,133,127.98200000000001,253.12800000000001,44.732000000000006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-08-25T20:00:00Z,2006-08-26T05:56:06Z,NA,NA,NA,NA,NA,NA,217.35999999999999,164.651,316.728,70.052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-08-25T20:30:00Z,2006-08-26T06:26:06Z,NA,NA,NA,NA,NA,NA,182.4,89.875,258.216,35.870000000000005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-08-25T21:00:00Z,2006-08-26T06:56:06Z,NA,NA,NA,NA,NA,NA,183.16000000000003,138.048,255.67199999999997,41.356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-08-25T21:30:00Z,2006-08-26T07:26:06Z,NA,NA,NA,NA,NA,NA,126.16,100.66,282.384,51.484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-08-25T22:00:00Z,2006-08-26T07:56:06Z,NA,NA,NA,NA,NA,NA,161.88,157.461,361.248,45.57600000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-08-25T22:30:00Z,2006-08-26T08:26:06Z,NA,NA,NA,NA,NA,NA,186.96,214.26200000000003,622.0079999999999,52.328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-08-25T23:00:00Z,2006-08-26T08:56:06Z,NA,NA,NA,NA,NA,NA,261.44,273.22,704.688,42.622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-08-25T23:30:00Z,2006-08-26T09:26:06Z,NA,NA,NA,NA,NA,NA,247,276.096,1114.272,52.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-08-26T00:00:00Z,2006-08-26T09:56:06Z,NA,NA,NA,NA,NA,NA,193.79999999999998,419.896,1413.192,43.466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-08-26T00:30:00Z,2006-08-26T10:26:06Z,NA,NA,NA,NA,NA,NA,358.71999999999997,493.23400000000004,1721.0159999999998,59.924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-08-26T01:00:00Z,2006-08-26T10:56:06Z,NA,NA,NA,NA,NA,NA,527.44,580.2330000000001,1778.256,49.796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-08-26T01:30:00Z,2006-08-26T11:26:06Z,NA,NA,NA,NA,NA,NA,770.6400000000001,716.1240000000001,1858.392,61.612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-08-26T02:00:00Z,2006-08-26T11:56:06Z,NA,NA,NA,NA,NA,NA,842.84,761.421,1933.44,89.042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-08-26T02:30:00Z,2006-08-26T12:26:06Z,NA,NA,NA,NA,NA,NA,865.6400000000001,791.619,1649.784,82.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-08-26T03:00:00Z,2006-08-26T12:56:06Z,NA,NA,NA,NA,NA,NA,850.4399999999999,747.7600000000001,1682.856,71.74000000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-08-26T03:30:00Z,2006-08-26T13:26:06Z,NA,NA,NA,NA,NA,NA,853.48,893.7170000000001,1993.224,94.10600000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-08-26T04:00:00Z,2006-08-26T13:56:06Z,NA,NA,NA,NA,NA,NA,977.3599999999999,915.2870000000001,2142.0480000000002,83.134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-08-26T04:30:00Z,2006-08-26T14:26:06Z,NA,NA,NA,NA,NA,NA,1017.6400000000001,1161.185,2040.288,61.190000000000005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-08-26T05:00:00Z,2006-08-26T14:56:06Z,NA,NA,NA,NA,NA,NA,969,964.1790000000001,2014.848,62.034000000000006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-08-26T05:30:00Z,2006-08-26T15:26:06Z,NA,NA,NA,NA,NA,NA,847.4,976.402,1985.5919999999999,65.83200000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-08-26T06:00:00Z,2006-08-26T15:56:06Z,NA,NA,NA,NA,NA,NA,668.8000000000001,1139.615,1623.0720000000001,74.694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-08-26T06:30:00Z,2006-08-26T16:26:06Z,NA,NA,NA,NA,NA,NA,595.08,834.0400000000001,1578.5520000000001,66.254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-08-26T07:00:00Z,2006-08-26T16:56:06Z,NA,NA,NA,NA,NA,NA,457.52,701.0250000000001,1219.848,77.64800000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-08-26T07:30:00Z,2006-08-26T17:26:06Z,NA,NA,NA,NA,NA,NA,356.44000000000005,559.3820000000001,880.224,105.07800000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
