pl_age,pl_azimut_int,pl_bark_thick,pl_code,pl_dbh,pl_height,pl_leaf_area,pl_name,pl_radial_int,pl_remarks,pl_sap_units,pl_sapw_area,pl_sapw_depth,pl_sens_calib,pl_sens_cor_grad,pl_sens_cor_zero,pl_sens_hgt,pl_sens_length,pl_sens_man,pl_sens_meth,pl_sens_timestep,pl_social,pl_species,pl_treatment,si_code,pl_sap_units_orig
NA,No azimuthal correction,17.8435712547,ESP_CAN_Qpu_Js_1,18.2,9.8,46.1960025423,756,"Corrected, species coefficients",NA,cm3 h-1,260.155896,2.4169752134,NA,NTG modelled,Previous night zero flow,1.3,20,Lab made,HD,15,codominant,Quercus pubescens,NA,ESP_CAN,mm3 mm-2 s-1
NA,No azimuthal correction,25.7986092479,ESP_CAN_Pha_Js_10,36.7,16.2,62.2534314588,850,"Corrected, species coefficients",NA,cm3 h-1,1057.847406,5.7165418153,NA,NTG modelled,Moist nights zero flow,1.3,20,Lab made,HD,15,dominant,Pinus halepensis,NA,ESP_CAN,mm3 mm-2 s-1
NA,No azimuthal correction,4.471031261,ESP_CAN_Qil_Js_11,13.5,9.5,30.1237672659,638,"Corrected, species coefficients",NA,cm3 h-1,143.13915,4.0666188946,NA,NTG modelled,Moist nights zero flow,1.3,20,Lab made,HD,15,codominant,Quercus ilex,NA,ESP_CAN,mm3 mm-2 s-1
NA,No azimuthal correction,8.2999533283,ESP_CAN_Qil_Js_12,24.5,12.9,45.9321550338,636,"Corrected, species coefficients",NA,cm3 h-1,471.43635,9.0277770277,NA,NTG modelled,Moist nights zero flow,1.3,20,Lab made,HD,15,codominant,Quercus ilex,NA,ESP_CAN,mm3 mm-2 s-1
NA,No azimuthal correction,6.5141754335,ESP_CAN_Qil_Js_13,19.4,10,34.1412904124,404,"Corrected, species coefficients",NA,cm3 h-1,295.593144,6.5396219006,NA,NTG modelled,Moist nights zero flow,1.3,20,Lab made,HD,15,codominant,Quercus ilex,NA,ESP_CAN,mm3 mm-2 s-1
NA,No azimuthal correction,6.9329078776,ESP_CAN_Qil_Js_14,20.6,10.6,26.7113421146,410,"Corrected, species coefficients",NA,cm3 h-1,333.292344,7.0922544543,NA,NTG modelled,Moist nights zero flow,1.3,20,Lab made,HD,15,codominant,Quercus ilex,NA,ESP_CAN,mm3 mm-2 s-1
NA,No azimuthal correction,7.4576231685,ESP_CAN_Qil_Js_15,22.1,8.9,43.4811029898,198,"Corrected, species coefficients",NA,cm3 h-1,383.597214,7.8097971672,NA,NTG modelled,Moist nights zero flow,1.3,20,Lab made,HD,15,codominant,Quercus ilex,NA,ESP_CAN,mm3 mm-2 s-1
NA,No azimuthal correction,7.5627317761,ESP_CAN_Qil_Js_16,22.4,10.9,29.2295363788,411,"Corrected, species coefficients",NA,cm3 h-1,394.082304,7.9571108403,NA,NTG modelled,Moist nights zero flow,1.3,20,Lab made,HD,15,codominant,Quercus ilex,NA,ESP_CAN,mm3 mm-2 s-1
NA,No azimuthal correction,5.4371584333,ESP_CAN_Qil_Js_17,16.3,8.4,26.0445284725,637,"Corrected, species coefficients",NA,cm3 h-1,208.672926,5.1919707696,NA,NTG modelled,Moist nights zero flow,1.3,20,Lab made,HD,15,codominant,Quercus ilex,NA,ESP_CAN,mm3 mm-2 s-1
NA,No azimuthal correction,4.8391981499,ESP_CAN_Aun_Js_18,17.15,8.5,22.2240716714,405,"Corrected, species coefficients",NA,cm3 h-1,231.0038115,6.5076913061,NA,NTG modelled,Moist nights zero flow,1.3,20,Lab made,HD,15,codominant,Arbutus unedo,NA,ESP_CAN,mm3 mm-2 s-1
