TIMESTAMP,solar_TIMESTAMP,FIN_PET_Bpu_Js_1,FIN_PET_Bpu_Js_2,FIN_PET_Bpu_Js_3,FIN_PET_Bpu_Js_4,FIN_PET_Bpu_Js_5,FIN_PET_Bpu_Js_6,FIN_PET_Bpu_Js_7
2008-06-16T16:00:00Z,2008-06-16T17:47:33Z,NA,NA,NA,NA,NA,NA,NA
2008-06-16T16:30:00Z,2008-06-16T18:17:33Z,NA,NA,NA,NA,NA,NA,NA
2008-06-16T17:00:00Z,2008-06-16T18:47:33Z,NA,NA,NA,NA,NA,NA,NA
2008-06-16T17:30:00Z,2008-06-16T19:17:33Z,NA,NA,NA,NA,NA,NA,NA
2008-06-16T18:00:00Z,2008-06-16T19:47:33Z,NA,NA,NA,NA,NA,NA,NA
2008-06-16T18:30:00Z,2008-06-16T20:17:33Z,NA,NA,NA,NA,NA,NA,NA
2008-06-16T19:00:00Z,2008-06-16T20:47:33Z,NA,NA,NA,NA,NA,NA,NA
2008-06-16T19:30:00Z,2008-06-16T21:17:33Z,NA,NA,NA,NA,NA,NA,NA
2008-06-16T20:00:00Z,2008-06-16T21:47:33Z,NA,NA,NA,NA,NA,NA,NA
2008-06-16T20:30:00Z,2008-06-16T22:17:33Z,NA,NA,NA,NA,NA,NA,NA
2008-06-16T21:00:00Z,2008-06-16T22:47:33Z,NA,NA,NA,NA,NA,NA,NA
2008-06-16T21:30:00Z,2008-06-16T23:17:33Z,NA,NA,NA,NA,NA,NA,NA
2008-06-16T22:00:00Z,2008-06-16T23:47:33Z,NA,NA,NA,NA,NA,NA,NA
2008-06-16T22:30:00Z,2008-06-17T00:17:21Z,NA,NA,NA,NA,NA,NA,NA
2008-06-16T23:00:00Z,2008-06-17T00:47:21Z,NA,NA,NA,NA,NA,NA,NA
2008-06-16T23:30:00Z,2008-06-17T01:17:21Z,NA,NA,NA,NA,NA,NA,NA
2008-06-17T00:00:00Z,2008-06-17T01:47:21Z,NA,NA,NA,NA,NA,NA,NA
2008-06-17T00:30:00Z,2008-06-17T02:17:21Z,NA,NA,NA,NA,NA,NA,NA
2008-06-17T01:00:00Z,2008-06-17T02:47:21Z,NA,NA,NA,NA,NA,NA,NA
2008-06-17T01:30:00Z,2008-06-17T03:17:21Z,NA,NA,NA,NA,NA,NA,NA
2008-06-17T02:00:00Z,2008-06-17T03:47:21Z,NA,NA,NA,NA,NA,NA,NA
2008-06-17T02:30:00Z,2008-06-17T04:17:21Z,NA,NA,NA,NA,NA,NA,NA
2008-06-17T03:00:00Z,2008-06-17T04:47:21Z,NA,NA,NA,NA,NA,NA,NA
2008-06-17T03:30:00Z,2008-06-17T05:17:21Z,NA,NA,NA,NA,NA,NA,NA
2008-06-17T04:00:00Z,2008-06-17T05:47:21Z,NA,NA,NA,NA,NA,NA,NA
2008-06-17T04:30:00Z,2008-06-17T06:17:21Z,NA,NA,NA,NA,NA,NA,NA
2008-06-17T05:00:00Z,2008-06-17T06:47:21Z,NA,NA,NA,NA,NA,NA,NA
2008-06-17T05:30:00Z,2008-06-17T07:17:21Z,NA,NA,NA,NA,NA,NA,NA
2008-06-17T06:00:00Z,2008-06-17T07:47:21Z,NA,NA,NA,NA,NA,NA,NA
2008-06-17T06:30:00Z,2008-06-17T08:17:21Z,NA,NA,NA,NA,NA,NA,NA
2008-06-17T07:00:00Z,2008-06-17T08:47:21Z,NA,NA,NA,NA,NA,NA,NA
2008-06-17T07:30:00Z,2008-06-17T09:17:21Z,NA,NA,NA,NA,NA,NA,NA
2008-06-17T08:00:00Z,2008-06-17T09:47:21Z,NA,NA,NA,NA,NA,NA,NA
2008-06-17T08:30:00Z,2008-06-17T10:17:21Z,NA,NA,NA,NA,NA,NA,NA
2008-06-17T09:00:00Z,2008-06-17T10:47:21Z,NA,NA,NA,NA,NA,NA,NA
2008-06-17T09:30:00Z,2008-06-17T11:17:21Z,NA,NA,NA,NA,NA,NA,NA
2008-06-17T10:00:00Z,2008-06-17T11:47:21Z,NA,NA,NA,NA,NA,NA,NA
2008-06-17T10:30:00Z,2008-06-17T12:17:21Z,NA,NA,NA,NA,NA,NA,NA
2008-06-17T11:00:00Z,2008-06-17T12:47:21Z,NA,NA,NA,NA,NA,NA,NA
2008-06-17T11:30:00Z,2008-06-17T13:17:21Z,NA,NA,NA,NA,NA,NA,NA
2008-06-17T12:00:00Z,2008-06-17T13:47:21Z,NA,NA,NA,NA,NA,NA,NA
2008-06-17T12:30:00Z,2008-06-17T14:17:21Z,NA,NA,NA,NA,NA,NA,NA
2008-06-17T13:00:00Z,2008-06-17T14:47:21Z,NA,NA,NA,NA,NA,NA,NA
2008-06-17T13:30:00Z,2008-06-17T15:17:21Z,NA,NA,NA,NA,NA,NA,NA
2008-06-17T14:00:00Z,2008-06-17T15:47:21Z,NA,NA,NA,NA,NA,NA,NA
2008-06-17T14:30:00Z,2008-06-17T16:17:21Z,NA,NA,NA,NA,NA,NA,NA
2008-06-17T15:00:00Z,2008-06-17T16:47:21Z,NA,NA,NA,NA,NA,NA,NA
2008-06-17T15:30:00Z,2008-06-17T17:17:21Z,NA,NA,NA,NA,NA,NA,NA
2008-06-17T16:00:00Z,2008-06-17T17:47:21Z,NA,NA,NA,NA,NA,NA,NA
2008-06-17T16:30:00Z,2008-06-17T18:17:21Z,NA,NA,NA,NA,NA,NA,NA
2008-06-17T17:00:00Z,2008-06-17T18:47:21Z,NA,NA,NA,NA,NA,NA,NA
2008-06-17T17:30:00Z,2008-06-17T19:17:21Z,NA,NA,NA,NA,NA,NA,NA
2008-06-17T18:00:00Z,2008-06-17T19:47:21Z,NA,NA,NA,NA,NA,NA,NA
2008-06-17T18:30:00Z,2008-06-17T20:17:21Z,NA,NA,NA,NA,NA,NA,NA
2008-06-17T19:00:00Z,2008-06-17T20:47:21Z,NA,NA,NA,NA,NA,NA,NA
2008-06-17T19:30:00Z,2008-06-17T21:17:21Z,NA,NA,NA,NA,NA,NA,NA
2008-06-17T20:00:00Z,2008-06-17T21:47:21Z,NA,NA,NA,NA,NA,NA,NA
2008-06-17T20:30:00Z,2008-06-17T22:17:21Z,NA,NA,NA,NA,NA,NA,NA
2008-06-17T21:00:00Z,2008-06-17T22:47:21Z,NA,NA,NA,NA,NA,NA,NA
2008-06-17T21:30:00Z,2008-06-17T23:17:21Z,NA,NA,NA,NA,NA,NA,NA
2008-06-17T22:00:00Z,2008-06-17T23:47:21Z,NA,NA,NA,NA,NA,NA,NA
2008-06-17T22:30:00Z,2008-06-18T00:17:09Z,NA,NA,NA,NA,NA,NA,NA
2008-06-17T23:00:00Z,2008-06-18T00:47:09Z,NA,NA,NA,NA,NA,NA,NA
2008-06-17T23:30:00Z,2008-06-18T01:17:09Z,NA,NA,NA,NA,NA,NA,NA
2008-06-18T00:00:00Z,2008-06-18T01:47:09Z,NA,NA,NA,NA,NA,NA,NA
2008-06-18T00:30:00Z,2008-06-18T02:17:09Z,NA,NA,NA,NA,NA,NA,NA
2008-06-18T01:00:00Z,2008-06-18T02:47:09Z,NA,NA,NA,NA,NA,NA,NA
2008-06-18T01:30:00Z,2008-06-18T03:17:09Z,NA,NA,NA,NA,NA,NA,NA
2008-06-18T02:00:00Z,2008-06-18T03:47:09Z,NA,NA,NA,NA,NA,NA,NA
2008-06-18T02:30:00Z,2008-06-18T04:17:09Z,NA,NA,NA,NA,NA,NA,NA
2008-06-18T03:00:00Z,2008-06-18T04:47:09Z,NA,NA,NA,NA,NA,NA,NA
2008-06-18T03:30:00Z,2008-06-18T05:17:09Z,NA,NA,NA,NA,NA,NA,NA
2008-06-18T04:00:00Z,2008-06-18T05:47:09Z,NA,NA,NA,NA,NA,NA,NA
2008-06-18T04:30:00Z,2008-06-18T06:17:09Z,NA,NA,NA,NA,NA,NA,NA
2008-06-18T05:00:00Z,2008-06-18T06:47:09Z,NA,NA,NA,NA,NA,NA,NA
2008-06-18T05:30:00Z,2008-06-18T07:17:09Z,NA,NA,NA,NA,NA,NA,NA
2008-06-18T06:00:00Z,2008-06-18T07:47:09Z,NA,NA,NA,NA,NA,NA,NA
2008-06-18T06:30:00Z,2008-06-18T08:17:09Z,NA,NA,NA,NA,NA,NA,NA
2008-06-18T07:00:00Z,2008-06-18T08:47:09Z,NA,NA,NA,NA,NA,NA,NA
2008-06-18T07:30:00Z,2008-06-18T09:17:09Z,NA,NA,NA,NA,NA,NA,NA
2008-06-18T08:00:00Z,2008-06-18T09:47:09Z,NA,NA,NA,NA,NA,NA,NA
2008-06-18T08:30:00Z,2008-06-18T10:17:09Z,NA,NA,NA,NA,NA,NA,NA
2008-06-18T09:00:00Z,2008-06-18T10:47:09Z,NA,NA,NA,NA,NA,NA,NA
2008-06-18T09:30:00Z,2008-06-18T11:17:09Z,NA,NA,NA,NA,NA,NA,NA
2008-06-18T10:00:00Z,2008-06-18T11:47:09Z,NA,NA,NA,NA,NA,NA,NA
2008-06-18T10:30:00Z,2008-06-18T12:17:09Z,NA,NA,NA,NA,NA,NA,NA
2008-06-18T11:00:00Z,2008-06-18T12:47:09Z,NA,NA,NA,NA,NA,NA,NA
2008-06-18T11:30:00Z,2008-06-18T13:17:09Z,NA,NA,NA,NA,NA,NA,NA
2008-06-18T12:00:00Z,2008-06-18T13:47:09Z,NA,NA,NA,NA,NA,NA,NA
2008-06-18T12:30:00Z,2008-06-18T14:17:09Z,NA,NA,NA,NA,NA,NA,NA
2008-06-18T13:00:00Z,2008-06-18T14:47:09Z,NA,NA,NA,NA,NA,NA,NA
2008-06-18T13:30:00Z,2008-06-18T15:17:09Z,NA,NA,NA,NA,NA,NA,NA
2008-06-18T14:00:00Z,2008-06-18T15:47:09Z,NA,NA,NA,NA,NA,NA,NA
2008-06-18T14:30:00Z,2008-06-18T16:17:09Z,NA,NA,NA,NA,NA,NA,NA
2008-06-18T15:00:00Z,2008-06-18T16:47:09Z,NA,NA,NA,NA,NA,NA,NA
2008-06-18T15:30:00Z,2008-06-18T17:17:09Z,NA,NA,NA,NA,NA,NA,NA
2008-06-18T16:00:00Z,2008-06-18T17:47:09Z,NA,NA,NA,NA,NA,NA,NA
2008-06-18T16:30:00Z,2008-06-18T18:17:09Z,NA,NA,NA,NA,NA,NA,NA
2008-06-18T17:00:00Z,2008-06-18T18:47:09Z,NA,NA,NA,NA,NA,NA,NA
2008-06-18T17:30:00Z,2008-06-18T19:17:09Z,NA,NA,NA,NA,NA,NA,NA
2008-06-18T18:00:00Z,2008-06-18T19:47:09Z,NA,NA,NA,NA,NA,NA,NA
2008-06-18T18:30:00Z,2008-06-18T20:17:09Z,NA,NA,NA,NA,NA,NA,NA
2008-06-18T19:00:00Z,2008-06-18T20:47:09Z,NA,NA,NA,NA,NA,NA,NA
2008-06-18T19:30:00Z,2008-06-18T21:17:09Z,NA,NA,NA,NA,NA,NA,NA
2008-06-18T20:00:00Z,2008-06-18T21:47:09Z,NA,NA,NA,NA,NA,NA,NA
2008-06-18T20:30:00Z,2008-06-18T22:17:09Z,NA,NA,NA,NA,NA,NA,NA
2008-06-18T21:00:00Z,2008-06-18T22:47:09Z,NA,NA,NA,NA,NA,NA,NA
2008-06-18T21:30:00Z,2008-06-18T23:17:09Z,NA,NA,NA,NA,NA,NA,NA
2008-06-18T22:00:00Z,2008-06-18T23:47:09Z,NA,NA,NA,NA,NA,NA,NA
2008-06-18T22:30:00Z,2008-06-19T00:16:57Z,NA,NA,NA,NA,NA,NA,NA
2008-06-18T23:00:00Z,2008-06-19T00:46:57Z,NA,NA,NA,NA,NA,NA,NA
2008-06-18T23:30:00Z,2008-06-19T01:16:57Z,NA,NA,NA,NA,NA,NA,NA
2008-06-19T00:00:00Z,2008-06-19T01:46:57Z,NA,NA,NA,NA,NA,NA,NA
2008-06-19T00:30:00Z,2008-06-19T02:16:57Z,NA,NA,NA,NA,NA,NA,NA
2008-06-19T01:00:00Z,2008-06-19T02:46:57Z,NA,NA,NA,NA,NA,NA,NA
2008-06-19T01:30:00Z,2008-06-19T03:16:57Z,NA,NA,NA,NA,NA,NA,NA
2008-06-19T02:00:00Z,2008-06-19T03:46:57Z,NA,NA,NA,NA,NA,NA,NA
2008-06-19T02:30:00Z,2008-06-19T04:16:57Z,NA,NA,NA,NA,NA,NA,NA
2008-06-19T03:00:00Z,2008-06-19T04:46:57Z,NA,NA,NA,NA,NA,NA,NA
2008-06-19T03:30:00Z,2008-06-19T05:16:57Z,NA,NA,NA,NA,NA,NA,NA
2008-06-19T04:00:00Z,2008-06-19T05:46:57Z,NA,NA,NA,NA,NA,NA,NA
2008-06-19T04:30:00Z,2008-06-19T06:16:57Z,NA,NA,NA,NA,NA,NA,NA
2008-06-19T05:00:00Z,2008-06-19T06:46:57Z,NA,NA,NA,NA,NA,NA,NA
2008-06-19T05:30:00Z,2008-06-19T07:16:57Z,NA,NA,NA,NA,NA,NA,NA
2008-06-19T06:00:00Z,2008-06-19T07:46:57Z,NA,NA,NA,NA,NA,NA,NA
2008-06-19T06:30:00Z,2008-06-19T08:16:57Z,NA,NA,NA,NA,NA,NA,NA
2008-06-19T07:00:00Z,2008-06-19T08:46:57Z,NA,NA,NA,NA,NA,NA,NA
2008-06-19T07:30:00Z,2008-06-19T09:16:57Z,NA,NA,NA,NA,NA,NA,NA
2008-06-19T08:00:00Z,2008-06-19T09:46:57Z,NA,NA,NA,NA,NA,NA,NA
2008-06-19T08:30:00Z,2008-06-19T10:16:57Z,NA,NA,NA,NA,NA,NA,NA
2008-06-19T11:00:00Z,2008-06-19T12:46:57Z,NA,NA,NA,NA,NA,NA,NA
2008-06-19T11:30:00Z,2008-06-19T13:16:57Z,NA,NA,NA,NA,NA,NA,NA
2008-06-19T12:00:00Z,2008-06-19T13:46:57Z,NA,NA,NA,NA,NA,NA,NA
2008-06-19T12:30:00Z,2008-06-19T14:16:57Z,NA,NA,NA,NA,NA,NA,NA
2008-06-19T13:00:00Z,2008-06-19T14:46:57Z,NA,NA,NA,NA,NA,NA,NA
2008-06-19T13:30:00Z,2008-06-19T15:16:57Z,NA,NA,NA,NA,NA,NA,NA
2008-06-19T14:00:00Z,2008-06-19T15:46:57Z,NA,NA,NA,NA,NA,NA,NA
2008-06-19T14:30:00Z,2008-06-19T16:16:57Z,NA,NA,NA,NA,NA,NA,NA
2008-06-19T15:00:00Z,2008-06-19T16:46:57Z,NA,NA,NA,NA,NA,NA,NA
2008-06-19T15:30:00Z,2008-06-19T17:16:57Z,NA,NA,NA,NA,NA,NA,NA
2008-06-19T16:00:00Z,2008-06-19T17:46:57Z,NA,NA,NA,NA,NA,NA,NA
2008-06-19T16:30:00Z,2008-06-19T18:16:57Z,NA,NA,NA,NA,NA,NA,NA
2008-06-19T17:00:00Z,2008-06-19T18:46:57Z,NA,NA,NA,NA,NA,NA,NA
2008-06-19T17:30:00Z,2008-06-19T19:16:57Z,NA,NA,NA,NA,NA,NA,NA
2008-06-19T18:00:00Z,2008-06-19T19:46:57Z,NA,NA,NA,NA,NA,NA,NA
2008-06-19T18:30:00Z,2008-06-19T20:16:57Z,NA,NA,NA,NA,NA,NA,NA
2008-06-19T19:00:00Z,2008-06-19T20:46:57Z,NA,NA,NA,NA,NA,NA,NA
2008-06-19T19:30:00Z,2008-06-19T21:16:57Z,NA,NA,NA,NA,NA,NA,NA
2008-06-19T20:00:00Z,2008-06-19T21:46:57Z,NA,NA,NA,NA,NA,NA,NA
2008-06-19T20:30:00Z,2008-06-19T22:16:57Z,NA,NA,NA,NA,NA,NA,NA
2008-06-19T21:00:00Z,2008-06-19T22:46:57Z,NA,NA,NA,NA,NA,NA,NA
2008-06-19T21:30:00Z,2008-06-19T23:16:57Z,NA,NA,NA,NA,NA,NA,NA
2008-06-19T22:00:00Z,2008-06-19T23:46:57Z,8.973354689304852,NA,0,9.598986120853665,0,NA,8.158248800714059
2008-06-19T22:30:00Z,2008-06-20T00:16:45Z,8.973354689304852,NA,1.151579346622818,9.598986120853665,0.4392093539529984,NA,7.662305870137343
2008-06-19T23:00:00Z,2008-06-20T00:46:45Z,7.854742129862097,NA,1.9020224613400405,8.987303951181511,1.0335991209376123,NA,6.694722565951627
2008-06-19T23:30:00Z,2008-06-20T01:16:45Z,7.854742129862097,NA,4.500480404691095,9.598986120853665,1.7070074533229345,NA,5.760686581227316
2008-06-20T00:00:00Z,2008-06-20T01:46:45Z,7.854742129862097,NA,8.531469752375413,10.220818243317613,3.217867226599521,NA,4.861903590477084
2008-06-20T00:30:00Z,2008-06-20T02:16:45Z,6.771297829075312,NA,19.267559041968564,11.49426012157401,8.626960878195826,NA,5.3067638792310845
2008-06-20T01:00:00Z,2008-06-20T02:46:45Z,7.854742129862097,NA,28.90357237542836,10.852627624976689,19.634881406380885,NA,6.223414625463486
2008-06-20T01:30:00Z,2008-06-20T03:16:45Z,7.854742129862097,NA,30.362990657037486,11.49426012157401,31.207071870469257,NA,6.694722565951627
2008-06-20T02:00:00Z,2008-06-20T03:46:45Z,7.854742129862097,NA,33.34178626629734,12.145577900118877,53.58757759552086,NA,7.662305870137343
2008-06-20T02:30:00Z,2008-06-20T04:16:45Z,7.854742129862097,NA,33.34178626629734,12.806457558898646,70.58654523510064,NA,7.174411648018542
2008-06-20T03:00:00Z,2008-06-20T04:46:45Z,6.771297829075312,NA,33.34178626629734,13.476788536419882,101.30990646266642,NA,5.3067638792310845
2008-06-20T03:30:00Z,2008-06-20T05:16:45Z,4.719567829458289,NA,31.842450563943174,3.9813914855022112,156.1340877056784,NA,2.4035037778929866
2008-06-20T04:00:00Z,2008-06-20T05:46:45Z,1.9902602522840223,NA,31.842450563943174,0,174.2871522491551,NA,0.7093994859862104
2008-06-20T04:30:00Z,2008-06-20T06:16:45Z,0.511262797844865,NA,31.842450563943174,0.5376297947670127,185.1345406524937,NA,0
2008-06-20T05:00:00Z,2008-06-20T06:46:45Z,0,NA,31.842450563943174,29.62884021049509,199.19822947623828,NA,0.1825308498968131
2008-06-20T05:30:00Z,2008-06-20T07:16:45Z,NA,NA,30.362990657037486,48.62335141235428,210.8663526970448,NA,0
2008-06-20T06:00:00Z,2008-06-20T07:46:45Z,NA,NA,28.90357237542836,45.54468823839641,213.84285225927442,NA,0.42954850761811997
2008-06-20T06:30:00Z,2008-06-20T08:16:45Z,NA,NA,30.362990657037486,45.54468823839641,219.8685526542704,NA,0.42954850761811997
2008-06-20T07:00:00Z,2008-06-20T08:46:45Z,NA,NA,34.86085006385791,52.85828097637761,225.9925035978077,NA,3.179743259099447
2008-06-20T07:30:00Z,2008-06-20T09:16:45Z,NA,NA,59.954656783973185,43.538065113118286,222.91814676957284,NA,2.0339241667922505
2008-06-20T08:00:00Z,2008-06-20T09:46:45Z,NA,NA,93.58113020921411,39.63344693803436,222.91814676957284,NA,7.174411648018542
2008-06-20T08:30:00Z,2008-06-20T10:16:45Z,NA,NA,116.01924386941519,33.143699722917965,210.8663526970448,NA,3.179743259099447
2008-06-20T09:00:00Z,2008-06-20T10:46:45Z,NA,NA,118.37576209438109,44.53682074932589,225.9925035978077,NA,4.861903590477084
2008-06-20T09:30:00Z,2008-06-20T11:16:45Z,17.66950031661405,NA,159.01294197898414,68.89435438118971,NA,NA,14.113651971763515
2008-06-20T10:00:00Z,2008-06-20T11:46:45Z,NA,NA,109.07411390380587,61.785368872717804,210.8663526970448,NA,2.0339241667922505
2008-06-20T10:30:00Z,2008-06-20T12:16:45Z,NA,NA,73.12776036384773,50.722091331651356,199.19822947623828,NA,1.33725506724539
2008-06-20T11:00:00Z,2008-06-20T12:46:45Z,NA,NA,44.38316677912564,43.538065113118286,182.38956808517383,NA,0.42954850761811997
2008-06-20T11:30:00Z,2008-06-20T13:16:45Z,NA,NA,47.71071274235152,61.785368872717804,176.9660372551272,NA,0.1825308498968131
2008-06-20T12:00:00Z,2008-06-20T13:46:45Z,NA,NA,58.14872469264278,76.37261921939447,156.1340877056784,NA,NA
2008-06-20T12:30:00Z,2008-06-20T14:16:45Z,NA,NA,26.04562609634561,60.635478684241384,60.187588622460225,NA,0
2008-06-20T13:00:00Z,2008-06-20T14:46:45Z,NA,NA,4.500480404691095,18.426604513722015,NA,NA,0
2008-06-20T13:30:00Z,2008-06-20T15:16:45Z,NA,NA,2.717510020022417,1.2685762635181366,NA,NA,NA
2008-06-20T14:00:00Z,2008-06-20T15:46:45Z,0,NA,1.151579346622818,5.5431861489545335,NA,NA,NA
2008-06-20T14:30:00Z,2008-06-20T16:16:45Z,NA,NA,NA,5.5431861489545335,NA,NA,0
2008-06-20T15:00:00Z,2008-06-20T16:46:45Z,NA,NA,NA,9.598986120853665,NA,NA,NA
2008-06-20T15:30:00Z,2008-06-20T17:16:45Z,62.89918883550878,NA,15.431181587544776,30.294928038798464,23.682708717251813,NA,7.255962647075642
2008-06-20T16:00:00Z,2008-06-20T17:46:45Z,26.55911045612905,NA,8.892336564826053,20.72321660649136,19.254163683600847,NA,9.174758541481523
2008-06-20T16:30:00Z,2008-06-20T18:16:45Z,18.257869572063402,NA,5.046450972768858,20.036654000820455,19.254163683600847,NA,9.174758541481523
2008-06-20T17:00:00Z,2008-06-20T18:46:45Z,6.215060164630977,NA,2.5149907060737915,8.943595194785148,16.094901078505174,NA,9.672336147771572
2008-06-20T17:30:00Z,2008-06-20T19:16:45Z,0.9566808668383403,NA,1.7605618370660454,8.40180495022066,16.094901078505174,NA,8.684228777157122
2008-06-20T18:00:00Z,2008-06-20T19:46:45Z,NA,NA,1.066104133540929,5.338246252092174,16.094901078505174,NA,10.176873313556886
2008-06-20T18:30:00Z,2008-06-20T20:16:45Z,NA,NA,0.453054633910721,0.7807444732770489,13.082892550037357,NA,10.688290444911736
2008-06-20T19:00:00Z,2008-06-20T20:46:45Z,NA,NA,0.453054633910721,3.4943194839985243,14.069954382548326,NA,11.731484483439155
2008-06-20T19:30:00Z,2008-06-20T21:16:45Z,NA,NA,0.453054633910721,NA,11.161775221750537,NA,12.801424536485865
2008-06-20T20:00:00Z,2008-06-20T21:46:45Z,NA,NA,0.453054633910721,NA,10.228769510409725,NA,13.897710270701758
2008-06-20T20:30:00Z,2008-06-20T22:16:45Z,NA,NA,0.453054633910721,0.7807444732770489,10.228769510409725,NA,12.801424536485865
2008-06-20T21:00:00Z,2008-06-20T22:46:45Z,NA,NA,0.453054633910721,NA,10.228769510409725,NA,14.45562934871707
2008-06-20T21:30:00Z,2008-06-20T23:16:45Z,NA,NA,1.066104133540929,NA,11.161775221750537,NA,13.897710270701758
2008-06-20T22:00:00Z,2008-06-20T23:46:45Z,0,NA,0.453054633910721,0,11.161775221750537,9.145133145276624,12.801424536485865
2008-06-20T22:30:00Z,2008-06-21T00:16:33Z,0.40642976378607537,NA,0.453054633910721,1.1151408845021014,12.113335682370815,9.145133145276624,12.263138268692597
2008-06-20T23:00:00Z,2008-06-21T00:46:33Z,1.5803447884859319,NA,1.066104133540929,1.4711235726801297,10.228769510409725,8.110174303567813,12.263138268692597
2008-06-20T23:30:00Z,2008-06-21T01:16:33Z,2.9804980009909596,NA,1.066104133540929,2.6424222940366326,6.696667233409548,6.128175402003896,9.174758541481523
2008-06-21T00:00:00Z,2008-06-21T01:46:33Z,4.535496335689849,NA,1.066104133540929,2.6424222940366326,2.1376214551830643,1.807188964278128,6.34114225983244
2008-06-21T00:30:00Z,2008-06-21T02:16:33Z,6.215060164630977,NA,1.066104133540929,3.4943194839985243,1.496674089119055,1.807188964278128,5.02819554931143
2008-06-21T01:00:00Z,2008-06-21T02:46:33Z,13.9131432860716,NA,0.453054633910721,4.394473837942434,0.9064770372772954,1.094085181166954,4.194985066017108
2008-06-21T01:30:00Z,2008-06-21T03:16:33Z,35.69656716616668,NA,0.453054633910721,4.861140074968238,1.496674089119055,1.094085181166954,3.791863980294594
