TIMESTAMP,TIMESTAMP_solar,ta,rh,vpd,sw_in,ws,precip,ppfd_in,ext_rad
2015-11-06T17:00:00Z,2015-11-06T18:32:10Z,,,,,,,CALCULATED,CALCULATED
2015-11-06T18:00:00Z,2015-11-06T19:32:10Z,,,,,,,CALCULATED,CALCULATED
2015-11-06T19:00:00Z,2015-11-06T20:32:10Z,,,,,,,CALCULATED,CALCULATED
2015-11-06T20:00:00Z,2015-11-06T21:32:10Z,,,,,,,CALCULATED,CALCULATED
2015-11-06T21:00:00Z,2015-11-06T22:32:10Z,,,,,,,CALCULATED,CALCULATED
2015-11-06T22:00:00Z,2015-11-06T23:32:10Z,,,,,,,CALCULATED,CALCULATED
2015-11-06T23:00:00Z,2015-11-07T00:32:03Z,,,,,,,CALCULATED,CALCULATED
2015-11-07T00:00:00Z,2015-11-07T01:32:03Z,,,,,,,CALCULATED,CALCULATED
2015-11-07T01:00:00Z,2015-11-07T02:32:03Z,,,,,,,CALCULATED,CALCULATED
2015-11-07T02:00:00Z,2015-11-07T03:32:03Z,,,,,,,CALCULATED,CALCULATED
2015-11-07T03:00:00Z,2015-11-07T04:32:03Z,,,,,,,CALCULATED,CALCULATED
2015-11-07T04:00:00Z,2015-11-07T05:32:03Z,,,,,,,CALCULATED,CALCULATED
2015-11-07T05:00:00Z,2015-11-07T06:32:03Z,,,,,,,CALCULATED,CALCULATED
2015-11-07T06:00:00Z,2015-11-07T07:32:03Z,,,,,,,CALCULATED,CALCULATED
2015-11-07T07:00:00Z,2015-11-07T08:32:03Z,,,,,,,CALCULATED,CALCULATED
2015-11-07T08:00:00Z,2015-11-07T09:32:03Z,,,,,,,CALCULATED,CALCULATED
2015-11-07T09:00:00Z,2015-11-07T10:32:03Z,,,,,,,CALCULATED,CALCULATED
2015-11-07T10:00:00Z,2015-11-07T11:32:03Z,,,,,,,CALCULATED,CALCULATED
2015-11-07T11:00:00Z,2015-11-07T12:32:03Z,,,,,,,CALCULATED,CALCULATED
2015-11-07T12:00:00Z,2015-11-07T13:32:03Z,,,,,,,CALCULATED,CALCULATED
2015-11-07T13:00:00Z,2015-11-07T14:32:03Z,,,,,,,CALCULATED,CALCULATED
2015-11-07T14:00:00Z,2015-11-07T15:32:03Z,,,,,,,CALCULATED,CALCULATED
2015-11-07T15:00:00Z,2015-11-07T16:32:03Z,,,,,,,CALCULATED,CALCULATED
2015-11-07T16:00:00Z,2015-11-07T17:32:03Z,,,,,,,CALCULATED,CALCULATED
2015-11-07T17:00:00Z,2015-11-07T18:32:03Z,,,,,,,CALCULATED,CALCULATED
2015-11-07T18:00:00Z,2015-11-07T19:32:03Z,,,,,,,CALCULATED,CALCULATED
2015-11-07T19:00:00Z,2015-11-07T20:32:03Z,,,,,,,CALCULATED,CALCULATED
2015-11-07T20:00:00Z,2015-11-07T21:32:03Z,,,,,,,CALCULATED,CALCULATED
2015-11-07T21:00:00Z,2015-11-07T22:32:03Z,,,,,,,CALCULATED,CALCULATED
2015-11-07T22:00:00Z,2015-11-07T23:32:03Z,,,,,,,CALCULATED,CALCULATED
2015-11-07T23:00:00Z,2015-11-08T00:31:55Z,,,,,,,CALCULATED,CALCULATED
2015-11-08T00:00:00Z,2015-11-08T01:31:55Z,,,,,,,CALCULATED,CALCULATED
2015-11-08T01:00:00Z,2015-11-08T02:31:55Z,,,,,,,CALCULATED,CALCULATED
2015-11-08T02:00:00Z,2015-11-08T03:31:55Z,,,,,,,CALCULATED,CALCULATED
2015-11-08T03:00:00Z,2015-11-08T04:31:55Z,,,,,,,CALCULATED,CALCULATED
2015-11-08T04:00:00Z,2015-11-08T05:31:55Z,,,,,,,CALCULATED,CALCULATED
2015-11-08T05:00:00Z,2015-11-08T06:31:55Z,,,,,,,CALCULATED,CALCULATED
2015-11-08T06:00:00Z,2015-11-08T07:31:55Z,,,,,,,CALCULATED,CALCULATED
2015-11-08T07:00:00Z,2015-11-08T08:31:55Z,,,,,,,CALCULATED,CALCULATED
2015-11-08T08:00:00Z,2015-11-08T09:31:55Z,,,,,,,CALCULATED,CALCULATED
2015-11-08T09:00:00Z,2015-11-08T10:31:55Z,,,,,,,CALCULATED,CALCULATED
2015-11-08T10:00:00Z,2015-11-08T11:31:55Z,,,,,,,CALCULATED,CALCULATED
2015-11-08T11:00:00Z,2015-11-08T12:31:55Z,,,,,,,CALCULATED,CALCULATED
2015-11-08T12:00:00Z,2015-11-08T13:31:55Z,,,,,,,CALCULATED,CALCULATED
2015-11-08T13:00:00Z,2015-11-08T14:31:55Z,,,,,,,CALCULATED,CALCULATED
2015-11-08T14:00:00Z,2015-11-08T15:31:55Z,,,,,,,CALCULATED,CALCULATED
2015-11-08T15:00:00Z,2015-11-08T16:31:55Z,,,,,,,CALCULATED,CALCULATED
2015-11-08T16:00:00Z,2015-11-08T17:31:55Z,,,,,,,CALCULATED,CALCULATED
2015-11-08T17:00:00Z,2015-11-08T18:31:55Z,,,,,,,CALCULATED,CALCULATED
2015-11-08T18:00:00Z,2015-11-08T19:31:55Z,,,,,,,CALCULATED,CALCULATED
2015-11-08T19:00:00Z,2015-11-08T20:31:55Z,,,,,,,CALCULATED,CALCULATED
2015-11-08T20:00:00Z,2015-11-08T21:31:55Z,,,,,,,CALCULATED,CALCULATED
2015-11-08T21:00:00Z,2015-11-08T22:31:55Z,,,,,,,CALCULATED,CALCULATED
2015-11-08T22:00:00Z,2015-11-08T23:31:55Z,,,,,,,CALCULATED,CALCULATED
2015-11-08T23:00:00Z,2015-11-09T00:31:46Z,,,,,,,CALCULATED,CALCULATED
2015-11-09T00:00:00Z,2015-11-09T01:31:46Z,,,,,,,CALCULATED,CALCULATED
2015-11-09T01:00:00Z,2015-11-09T02:31:46Z,,,,,,,CALCULATED,CALCULATED
2015-11-09T02:00:00Z,2015-11-09T03:31:46Z,,,,,,,CALCULATED,CALCULATED
2015-11-09T03:00:00Z,2015-11-09T04:31:46Z,,,,,,,CALCULATED,CALCULATED
2015-11-09T04:00:00Z,2015-11-09T05:31:46Z,,,,,,,CALCULATED,CALCULATED
2015-11-09T05:00:00Z,2015-11-09T06:31:46Z,,,,,,,CALCULATED,CALCULATED
2015-11-09T06:00:00Z,2015-11-09T07:31:46Z,,,,,,,CALCULATED,CALCULATED
2015-11-09T07:00:00Z,2015-11-09T08:31:46Z,,,,,,OUT_WARN,CALCULATED,CALCULATED
2015-11-09T08:00:00Z,2015-11-09T09:31:46Z,,,,,,,CALCULATED,CALCULATED
2015-11-09T09:00:00Z,2015-11-09T10:31:46Z,,,,,,,CALCULATED,CALCULATED
2015-11-09T10:00:00Z,2015-11-09T11:31:46Z,,,,,,,CALCULATED,CALCULATED
2015-11-09T11:00:00Z,2015-11-09T12:31:46Z,,,,,,,CALCULATED,CALCULATED
2015-11-09T12:00:00Z,2015-11-09T13:31:46Z,,,,,,,CALCULATED,CALCULATED
2015-11-09T13:00:00Z,2015-11-09T14:31:46Z,,,,,,,CALCULATED,CALCULATED
2015-11-09T14:00:00Z,2015-11-09T15:31:46Z,,,,,,,CALCULATED,CALCULATED
2015-11-09T15:00:00Z,2015-11-09T16:31:46Z,,,,,,,CALCULATED,CALCULATED
2015-11-09T16:00:00Z,2015-11-09T17:31:46Z,,,,,,,CALCULATED,CALCULATED
2015-11-09T17:00:00Z,2015-11-09T18:31:46Z,,,,,,,CALCULATED,CALCULATED
2015-11-09T18:00:00Z,2015-11-09T19:31:46Z,,,,,,,CALCULATED,CALCULATED
2015-11-09T19:00:00Z,2015-11-09T20:31:46Z,,,,,,,CALCULATED,CALCULATED
2015-11-09T20:00:00Z,2015-11-09T21:31:46Z,,,,,,,CALCULATED,CALCULATED
2015-11-09T21:00:00Z,2015-11-09T22:31:46Z,,,,,,,CALCULATED,CALCULATED
2015-11-09T22:00:00Z,2015-11-09T23:31:46Z,,,,,,,CALCULATED,CALCULATED
2015-11-09T23:00:00Z,2015-11-10T00:31:37Z,,,,,,,CALCULATED,CALCULATED
2015-11-10T00:00:00Z,2015-11-10T01:31:37Z,,,,,,,CALCULATED,CALCULATED
2015-11-10T01:00:00Z,2015-11-10T02:31:37Z,,,,,,,CALCULATED,CALCULATED
2015-11-10T02:00:00Z,2015-11-10T03:31:37Z,,,,,,,CALCULATED,CALCULATED
2015-11-10T03:00:00Z,2015-11-10T04:31:37Z,,,,,,,CALCULATED,CALCULATED
2015-11-10T04:00:00Z,2015-11-10T05:31:37Z,,,,,,,CALCULATED,CALCULATED
2015-11-10T05:00:00Z,2015-11-10T06:31:37Z,,,,,,,CALCULATED,CALCULATED
2015-11-10T06:00:00Z,2015-11-10T07:31:37Z,,,,,,,CALCULATED,CALCULATED
2015-11-10T07:00:00Z,2015-11-10T08:31:37Z,,,,,,,CALCULATED,CALCULATED
2015-11-10T08:00:00Z,2015-11-10T09:31:37Z,,,,,,,CALCULATED,CALCULATED
2015-11-10T09:00:00Z,2015-11-10T10:31:37Z,,,,,,,CALCULATED,CALCULATED
2015-11-10T10:00:00Z,2015-11-10T11:31:37Z,,,,,,,CALCULATED,CALCULATED
2015-11-10T11:00:00Z,2015-11-10T12:31:37Z,,,,,,,CALCULATED,CALCULATED
2015-11-10T12:00:00Z,2015-11-10T13:31:37Z,,,,,,,CALCULATED,CALCULATED
2015-11-10T13:00:00Z,2015-11-10T14:31:37Z,,,,,,,CALCULATED,CALCULATED
2015-11-10T14:00:00Z,2015-11-10T15:31:37Z,,,,,,,CALCULATED,CALCULATED
2015-11-10T15:00:00Z,2015-11-10T16:31:37Z,,,,,,,CALCULATED,CALCULATED
2015-11-10T16:00:00Z,2015-11-10T17:31:37Z,,,,,,,CALCULATED,CALCULATED
2015-11-10T17:00:00Z,2015-11-10T18:31:37Z,,,,,,,CALCULATED,CALCULATED
2015-11-10T18:00:00Z,2015-11-10T19:31:37Z,,,,,,,CALCULATED,CALCULATED
2015-11-10T19:00:00Z,2015-11-10T20:31:37Z,,,,,,,CALCULATED,CALCULATED
2015-11-10T20:00:00Z,2015-11-10T21:31:37Z,,,,,,,CALCULATED,CALCULATED
2015-11-10T21:00:00Z,2015-11-10T22:31:37Z,,,,,,,CALCULATED,CALCULATED
2015-11-10T22:00:00Z,2015-11-10T23:31:37Z,,,,,,,CALCULATED,CALCULATED
2015-11-10T23:00:00Z,2015-11-11T00:31:26Z,,,,,,,CALCULATED,CALCULATED
2015-11-11T00:00:00Z,2015-11-11T01:31:26Z,,,,,,,CALCULATED,CALCULATED
2015-11-11T01:00:00Z,2015-11-11T02:31:26Z,,,,,,,CALCULATED,CALCULATED
2015-11-11T02:00:00Z,2015-11-11T03:31:26Z,,,,,,,CALCULATED,CALCULATED
2015-11-11T03:00:00Z,2015-11-11T04:31:26Z,,,,,,,CALCULATED,CALCULATED
2015-11-11T04:00:00Z,2015-11-11T05:31:26Z,,,,,,,CALCULATED,CALCULATED
2015-11-11T05:00:00Z,2015-11-11T06:31:26Z,,,,,,,CALCULATED,CALCULATED
2015-11-11T06:00:00Z,2015-11-11T07:31:26Z,,,,,,,CALCULATED,CALCULATED
2015-11-11T07:00:00Z,2015-11-11T08:31:26Z,,,,,,,CALCULATED,CALCULATED
2015-11-11T08:00:00Z,2015-11-11T09:31:26Z,,,,,,,CALCULATED,CALCULATED
2015-11-11T09:00:00Z,2015-11-11T10:31:26Z,,,,,,,CALCULATED,CALCULATED
2015-11-11T10:00:00Z,2015-11-11T11:31:26Z,,,,,,,CALCULATED,CALCULATED
2015-11-11T11:00:00Z,2015-11-11T12:31:26Z,,,,,,,CALCULATED,CALCULATED
2015-11-11T12:00:00Z,2015-11-11T13:31:26Z,,,,,,,CALCULATED,CALCULATED
2015-11-11T13:00:00Z,2015-11-11T14:31:26Z,,,,,,,CALCULATED,CALCULATED
2015-11-11T14:00:00Z,2015-11-11T15:31:26Z,,,,,,,CALCULATED,CALCULATED
2015-11-11T15:00:00Z,2015-11-11T16:31:26Z,,,,,,,CALCULATED,CALCULATED
2015-11-11T16:00:00Z,2015-11-11T17:31:26Z,,,,,,,CALCULATED,CALCULATED
2015-11-11T17:00:00Z,2015-11-11T18:31:26Z,,,,,,,CALCULATED,CALCULATED
2015-11-11T18:00:00Z,2015-11-11T19:31:26Z,,,,,,,CALCULATED,CALCULATED
2015-11-11T19:00:00Z,2015-11-11T20:31:26Z,,,,,,,CALCULATED,CALCULATED
2015-11-11T20:00:00Z,2015-11-11T21:31:26Z,,,,,,,CALCULATED,CALCULATED
2015-11-11T21:00:00Z,2015-11-11T22:31:26Z,,,,,,,CALCULATED,CALCULATED
2015-11-11T22:00:00Z,2015-11-11T23:31:26Z,,,,,,,CALCULATED,CALCULATED
2015-11-11T23:00:00Z,2015-11-12T00:31:15Z,,,,,,,CALCULATED,CALCULATED
2015-11-12T00:00:00Z,2015-11-12T01:31:15Z,,,,,,,CALCULATED,CALCULATED
2015-11-12T01:00:00Z,2015-11-12T02:31:15Z,,,,,,,CALCULATED,CALCULATED
2015-11-12T02:00:00Z,2015-11-12T03:31:15Z,,,,,,,CALCULATED,CALCULATED
2015-11-12T03:00:00Z,2015-11-12T04:31:15Z,,,,,,,CALCULATED,CALCULATED
2015-11-12T04:00:00Z,2015-11-12T05:31:15Z,,,,,,,CALCULATED,CALCULATED
2015-11-12T05:00:00Z,2015-11-12T06:31:15Z,,,,,,,CALCULATED,CALCULATED
2015-11-12T06:00:00Z,2015-11-12T07:31:15Z,,,,,,,CALCULATED,CALCULATED
2015-11-12T07:00:00Z,2015-11-12T08:31:15Z,,,,,,,CALCULATED,CALCULATED
2015-11-12T08:00:00Z,2015-11-12T09:31:15Z,,,,,,,CALCULATED,CALCULATED
2015-11-12T09:00:00Z,2015-11-12T10:31:15Z,,,,,,,CALCULATED,CALCULATED
2015-11-12T10:00:00Z,2015-11-12T11:31:15Z,,,,,,,CALCULATED,CALCULATED
2015-11-12T11:00:00Z,2015-11-12T12:31:15Z,,,,,,,CALCULATED,CALCULATED
2015-11-12T12:00:00Z,2015-11-12T13:31:15Z,,,,,,,CALCULATED,CALCULATED
2015-11-12T13:00:00Z,2015-11-12T14:31:15Z,,,,,,,CALCULATED,CALCULATED
2015-11-12T14:00:00Z,2015-11-12T15:31:15Z,,,,,,,CALCULATED,CALCULATED
2015-11-12T15:00:00Z,2015-11-12T16:31:15Z,,,,,,,CALCULATED,CALCULATED
2015-11-12T16:00:00Z,2015-11-12T17:31:15Z,,,,,,,CALCULATED,CALCULATED
2015-11-12T17:00:00Z,2015-11-12T18:31:15Z,,,,,,,CALCULATED,CALCULATED
2015-11-12T18:00:00Z,2015-11-12T19:31:15Z,,,,,,,CALCULATED,CALCULATED
2015-11-12T19:00:00Z,2015-11-12T20:31:15Z,,,,,,,CALCULATED,CALCULATED
2015-11-12T20:00:00Z,2015-11-12T21:31:15Z,,,,,,,CALCULATED,CALCULATED
2015-11-12T21:00:00Z,2015-11-12T22:31:15Z,,,,,,,CALCULATED,CALCULATED
2015-11-12T22:00:00Z,2015-11-12T23:31:15Z,,,,,,,CALCULATED,CALCULATED
2015-11-12T23:00:00Z,2015-11-13T00:31:03Z,,,,,,,CALCULATED,CALCULATED
2015-11-13T00:00:00Z,2015-11-13T01:31:03Z,,,,,,,CALCULATED,CALCULATED
2015-11-13T01:00:00Z,2015-11-13T02:31:03Z,,,,,,,CALCULATED,CALCULATED
2015-11-13T02:00:00Z,2015-11-13T03:31:03Z,,,,,,,CALCULATED,CALCULATED
2015-11-13T03:00:00Z,2015-11-13T04:31:03Z,,,,,,,CALCULATED,CALCULATED
2015-11-13T04:00:00Z,2015-11-13T05:31:03Z,,,,,,,CALCULATED,CALCULATED
2015-11-13T05:00:00Z,2015-11-13T06:31:03Z,,,,,,,CALCULATED,CALCULATED
2015-11-13T06:00:00Z,2015-11-13T07:31:03Z,,,,,,,CALCULATED,CALCULATED
2015-11-13T07:00:00Z,2015-11-13T08:31:03Z,,,,,,,CALCULATED,CALCULATED
2015-11-13T08:00:00Z,2015-11-13T09:31:03Z,,,,,,,CALCULATED,CALCULATED
2015-11-13T09:00:00Z,2015-11-13T10:31:03Z,,,,,,,CALCULATED,CALCULATED
2015-11-13T10:00:00Z,2015-11-13T11:31:03Z,,,,,,,CALCULATED,CALCULATED
2015-11-13T11:00:00Z,2015-11-13T12:31:03Z,,,,,,,CALCULATED,CALCULATED
2015-11-13T12:00:00Z,2015-11-13T13:31:03Z,,,,,,,CALCULATED,CALCULATED
2015-11-13T13:00:00Z,2015-11-13T14:31:03Z,,,,,,,CALCULATED,CALCULATED
2015-11-13T14:00:00Z,2015-11-13T15:31:03Z,,,,,,,CALCULATED,CALCULATED
2015-11-13T15:00:00Z,2015-11-13T16:31:03Z,,,,,,OUT_WARN,CALCULATED,CALCULATED
2015-11-13T16:00:00Z,2015-11-13T17:31:03Z,,,,,,,CALCULATED,CALCULATED
2015-11-13T17:00:00Z,2015-11-13T18:31:03Z,,,,,,,CALCULATED,CALCULATED
2015-11-13T18:00:00Z,2015-11-13T19:31:03Z,,,,,,,CALCULATED,CALCULATED
2015-11-13T19:00:00Z,2015-11-13T20:31:03Z,,,,,,,CALCULATED,CALCULATED
2015-11-13T20:00:00Z,2015-11-13T21:31:03Z,,,,,,,CALCULATED,CALCULATED
2015-11-13T21:00:00Z,2015-11-13T22:31:03Z,,,,,,,CALCULATED,CALCULATED
2015-11-13T22:00:00Z,2015-11-13T23:31:03Z,,,,,,,CALCULATED,CALCULATED
2015-11-13T23:00:00Z,2015-11-14T00:30:51Z,,,,,,,CALCULATED,CALCULATED
2015-11-14T00:00:00Z,2015-11-14T01:30:51Z,,,,,,,CALCULATED,CALCULATED
2015-11-14T01:00:00Z,2015-11-14T02:30:51Z,,,,,,,CALCULATED,CALCULATED
2015-11-14T02:00:00Z,2015-11-14T03:30:51Z,,,,,,,CALCULATED,CALCULATED
2015-11-14T03:00:00Z,2015-11-14T04:30:51Z,,,,,,,CALCULATED,CALCULATED
2015-11-14T04:00:00Z,2015-11-14T05:30:51Z,,,,,,,CALCULATED,CALCULATED
2015-11-14T05:00:00Z,2015-11-14T06:30:51Z,,,,,,,CALCULATED,CALCULATED
2015-11-14T06:00:00Z,2015-11-14T07:30:51Z,,,,,,,CALCULATED,CALCULATED
2015-11-14T07:00:00Z,2015-11-14T08:30:51Z,,,,,,,CALCULATED,CALCULATED
2015-11-14T08:00:00Z,2015-11-14T09:30:51Z,,,,,,,CALCULATED,CALCULATED
2015-11-14T09:00:00Z,2015-11-14T10:30:51Z,,,,,,,CALCULATED,CALCULATED
2015-11-14T10:00:00Z,2015-11-14T11:30:51Z,,,,,,,CALCULATED,CALCULATED
2015-11-14T11:00:00Z,2015-11-14T12:30:51Z,,,,,,,CALCULATED,CALCULATED
2015-11-14T12:00:00Z,2015-11-14T13:30:51Z,,,,,,,CALCULATED,CALCULATED
2015-11-14T13:00:00Z,2015-11-14T14:30:51Z,,,,,,,CALCULATED,CALCULATED
2015-11-14T14:00:00Z,2015-11-14T15:30:51Z,,,,,,,CALCULATED,CALCULATED
2015-11-14T15:00:00Z,2015-11-14T16:30:51Z,,,,,,,CALCULATED,CALCULATED
2015-11-14T16:00:00Z,2015-11-14T17:30:51Z,,,,,,,CALCULATED,CALCULATED
2015-11-14T17:00:00Z,2015-11-14T18:30:51Z,,,,,,,CALCULATED,CALCULATED
2015-11-14T18:00:00Z,2015-11-14T19:30:51Z,,,,,,,CALCULATED,CALCULATED
2015-11-14T19:00:00Z,2015-11-14T20:30:51Z,,,,,,,CALCULATED,CALCULATED
2015-11-14T20:00:00Z,2015-11-14T21:30:51Z,,,,,,,CALCULATED,CALCULATED
2015-11-14T21:00:00Z,2015-11-14T22:30:51Z,,,,,,,CALCULATED,CALCULATED
2015-11-14T22:00:00Z,2015-11-14T23:30:51Z,,,,,,,CALCULATED,CALCULATED
2015-11-14T23:00:00Z,2015-11-15T00:30:37Z,,,,,,,CALCULATED,CALCULATED
2015-11-15T00:00:00Z,2015-11-15T01:30:37Z,,,,,,,CALCULATED,CALCULATED
2015-11-15T01:00:00Z,2015-11-15T02:30:37Z,,,,,,,CALCULATED,CALCULATED
2015-11-15T02:00:00Z,2015-11-15T03:30:37Z,,,,,,,CALCULATED,CALCULATED
2015-11-15T03:00:00Z,2015-11-15T04:30:37Z,,,,,,,CALCULATED,CALCULATED
2015-11-15T04:00:00Z,2015-11-15T05:30:37Z,,,,,,,CALCULATED,CALCULATED
2015-11-15T05:00:00Z,2015-11-15T06:30:37Z,,,,,,,CALCULATED,CALCULATED
2015-11-15T06:00:00Z,2015-11-15T07:30:37Z,,,,,,,CALCULATED,CALCULATED
2015-11-15T07:00:00Z,2015-11-15T08:30:37Z,,,,,,,CALCULATED,CALCULATED
2015-11-15T08:00:00Z,2015-11-15T09:30:37Z,,,,,,,CALCULATED,CALCULATED
2015-11-15T09:00:00Z,2015-11-15T10:30:37Z,,,,,,,CALCULATED,CALCULATED
2015-11-15T10:00:00Z,2015-11-15T11:30:37Z,,,,,,,CALCULATED,CALCULATED
2015-11-15T11:00:00Z,2015-11-15T12:30:37Z,,,,,,,CALCULATED,CALCULATED
2015-11-15T12:00:00Z,2015-11-15T13:30:37Z,,,,,,,CALCULATED,CALCULATED
2015-11-15T13:00:00Z,2015-11-15T14:30:37Z,,,,,,,CALCULATED,CALCULATED
2015-11-15T14:00:00Z,2015-11-15T15:30:37Z,,,,,,,CALCULATED,CALCULATED
2015-11-15T15:00:00Z,2015-11-15T16:30:37Z,,,,,,,CALCULATED,CALCULATED
2015-11-15T16:00:00Z,2015-11-15T17:30:37Z,,,,,,,CALCULATED,CALCULATED
2015-11-15T17:00:00Z,2015-11-15T18:30:37Z,,,,,,,CALCULATED,CALCULATED
2015-11-15T18:00:00Z,2015-11-15T19:30:37Z,,,,,,,CALCULATED,CALCULATED
2015-11-15T19:00:00Z,2015-11-15T20:30:37Z,,,,,,,CALCULATED,CALCULATED
2015-11-15T20:00:00Z,2015-11-15T21:30:37Z,,,,,,,CALCULATED,CALCULATED
2015-11-15T21:00:00Z,2015-11-15T22:30:37Z,,,,,,,CALCULATED,CALCULATED
2015-11-15T22:00:00Z,2015-11-15T23:30:37Z,,,,,,,CALCULATED,CALCULATED
2015-11-15T23:00:00Z,2015-11-16T00:30:23Z,,,,,,,CALCULATED,CALCULATED
2015-11-16T00:00:00Z,2015-11-16T01:30:23Z,,,,,,,CALCULATED,CALCULATED
2015-11-16T01:00:00Z,2015-11-16T02:30:23Z,,,,,,,CALCULATED,CALCULATED
2015-11-16T02:00:00Z,2015-11-16T03:30:23Z,,,,,,,CALCULATED,CALCULATED
2015-11-16T03:00:00Z,2015-11-16T04:30:23Z,,,,,,,CALCULATED,CALCULATED
2015-11-16T04:00:00Z,2015-11-16T05:30:23Z,,,,,,,CALCULATED,CALCULATED
2015-11-16T05:00:00Z,2015-11-16T06:30:23Z,,,,,,,CALCULATED,CALCULATED
2015-11-16T06:00:00Z,2015-11-16T07:30:23Z,,,,,,,CALCULATED,CALCULATED
2015-11-16T07:00:00Z,2015-11-16T08:30:23Z,,,,,,,CALCULATED,CALCULATED
2015-11-16T08:00:00Z,2015-11-16T09:30:23Z,,,,,,,CALCULATED,CALCULATED
2015-11-16T09:00:00Z,2015-11-16T10:30:23Z,,,,,,,CALCULATED,CALCULATED
2015-11-16T10:00:00Z,2015-11-16T11:30:23Z,,,,,,,CALCULATED,CALCULATED
2015-11-16T11:00:00Z,2015-11-16T12:30:23Z,,,,,,,CALCULATED,CALCULATED
2015-11-16T12:00:00Z,2015-11-16T13:30:23Z,,,,,,,CALCULATED,CALCULATED
2015-11-16T13:00:00Z,2015-11-16T14:30:23Z,,,,,,,CALCULATED,CALCULATED
2015-11-16T14:00:00Z,2015-11-16T15:30:23Z,,,,,,,CALCULATED,CALCULATED
2015-11-16T15:00:00Z,2015-11-16T16:30:23Z,,,,,,,CALCULATED,CALCULATED
2015-11-16T16:00:00Z,2015-11-16T17:30:23Z,,,,,,,CALCULATED,CALCULATED
2015-11-16T17:00:00Z,2015-11-16T18:30:23Z,,,,,,,CALCULATED,CALCULATED
2015-11-16T18:00:00Z,2015-11-16T19:30:23Z,,,,,,,CALCULATED,CALCULATED
2015-11-16T19:00:00Z,2015-11-16T20:30:23Z,,,,,,,CALCULATED,CALCULATED
2015-11-16T20:00:00Z,2015-11-16T21:30:23Z,,,,,,,CALCULATED,CALCULATED
2015-11-16T21:00:00Z,2015-11-16T22:30:23Z,,,,,,,CALCULATED,CALCULATED
2015-11-16T22:00:00Z,2015-11-16T23:30:23Z,,,,,,,CALCULATED,CALCULATED
2015-11-16T23:00:00Z,2015-11-17T00:30:08Z,,,,,,,CALCULATED,CALCULATED
2015-11-17T00:00:00Z,2015-11-17T01:30:08Z,,,,,,,CALCULATED,CALCULATED
2015-11-17T01:00:00Z,2015-11-17T02:30:08Z,,,,,,,CALCULATED,CALCULATED
2015-11-17T02:00:00Z,2015-11-17T03:30:08Z,,,,,,,CALCULATED,CALCULATED
2015-11-17T03:00:00Z,2015-11-17T04:30:08Z,,,,,,,CALCULATED,CALCULATED
2015-11-17T04:00:00Z,2015-11-17T05:30:08Z,,,,,,,CALCULATED,CALCULATED
2015-11-17T05:00:00Z,2015-11-17T06:30:08Z,,,,,,,CALCULATED,CALCULATED
2015-11-17T06:00:00Z,2015-11-17T07:30:08Z,,,,,,,CALCULATED,CALCULATED
2015-11-17T07:00:00Z,2015-11-17T08:30:08Z,,,,,,,CALCULATED,CALCULATED
2015-11-17T08:00:00Z,2015-11-17T09:30:08Z,,,,,,,CALCULATED,CALCULATED
2015-11-17T09:00:00Z,2015-11-17T10:30:08Z,,,,,,,CALCULATED,CALCULATED
2015-11-17T10:00:00Z,2015-11-17T11:30:08Z,,,,,,,CALCULATED,CALCULATED
2015-11-17T11:00:00Z,2015-11-17T12:30:08Z,,,,,,,CALCULATED,CALCULATED
2015-11-17T12:00:00Z,2015-11-17T13:30:08Z,,,,,,,CALCULATED,CALCULATED
2015-11-17T13:00:00Z,2015-11-17T14:30:08Z,,,,,,,CALCULATED,CALCULATED
2015-11-17T14:00:00Z,2015-11-17T15:30:08Z,,,,,,,CALCULATED,CALCULATED
2015-11-17T15:00:00Z,2015-11-17T16:30:08Z,,,,,,,CALCULATED,CALCULATED
2015-11-17T16:00:00Z,2015-11-17T17:30:08Z,,,,,,,CALCULATED,CALCULATED
2015-11-17T17:00:00Z,2015-11-17T18:30:08Z,,,,,,,CALCULATED,CALCULATED
2015-11-17T18:00:00Z,2015-11-17T19:30:08Z,,,,,,,CALCULATED,CALCULATED
2015-11-17T19:00:00Z,2015-11-17T20:30:08Z,,,,,,,CALCULATED,CALCULATED
2015-11-17T20:00:00Z,2015-11-17T21:30:08Z,,,,,,,CALCULATED,CALCULATED
2015-11-17T21:00:00Z,2015-11-17T22:30:08Z,,,,,,,CALCULATED,CALCULATED
2015-11-17T22:00:00Z,2015-11-17T23:30:08Z,,,,,,,CALCULATED,CALCULATED
2015-11-17T23:00:00Z,2015-11-18T00:29:53Z,,,,,,,CALCULATED,CALCULATED
2015-11-18T00:00:00Z,2015-11-18T01:29:53Z,,,,,,,CALCULATED,CALCULATED
2015-11-18T01:00:00Z,2015-11-18T02:29:53Z,,,,,,,CALCULATED,CALCULATED
2015-11-18T02:00:00Z,2015-11-18T03:29:53Z,,,,,,,CALCULATED,CALCULATED
2015-11-18T03:00:00Z,2015-11-18T04:29:53Z,,,,,,,CALCULATED,CALCULATED
2015-11-18T04:00:00Z,2015-11-18T05:29:53Z,,,,,,,CALCULATED,CALCULATED
2015-11-18T05:00:00Z,2015-11-18T06:29:53Z,,,,,,,CALCULATED,CALCULATED
2015-11-18T06:00:00Z,2015-11-18T07:29:53Z,,,,,,,CALCULATED,CALCULATED
