TIMESTAMP,solar_TIMESTAMP,AUS_ELL_UNB_Era_Js_1,AUS_ELL_UNB_Era_Js_2
2009-06-05T22:29:59Z,2009-06-06T08:17:04Z,1083.5211070772748,NA
2009-06-05T23:00:00Z,2009-06-06T08:47:05Z,1226.2651998779415,NA
2009-06-05T23:30:00Z,2009-06-06T09:17:05Z,1227.840895133087,NA
2009-06-05T23:59:59Z,2009-06-06T09:47:04Z,1540.292603168537,NA
2009-06-06T00:30:00Z,2009-06-06T10:17:05Z,1652.9555277977215,NA
2009-06-06T01:00:00Z,2009-06-06T10:47:05Z,1838.740430007787,NA
2009-06-06T01:29:59Z,2009-06-06T11:17:04Z,2039.6599443960424,NA
2009-06-06T02:00:00Z,2009-06-06T11:47:05Z,2212.7349250169573,NA
2009-06-06T02:30:00Z,2009-06-06T12:17:05Z,1598.439480480053,NA
2009-06-06T02:59:59Z,2009-06-06T12:47:04Z,1884.7444996800805,NA
2009-06-06T03:30:00Z,2009-06-06T13:17:05Z,2017.745540201441,NA
2009-06-06T04:00:00Z,2009-06-06T13:47:05Z,2159.395572680333,NA
2009-06-06T04:29:59Z,2009-06-06T14:17:04Z,2033.947720786205,NA
2009-06-06T05:00:00Z,2009-06-06T14:47:05Z,1787.3960435746226,NA
2009-06-06T05:30:00Z,2009-06-06T15:17:05Z,1535.4838351366923,NA
2009-06-06T05:59:59Z,2009-06-06T15:47:04Z,1169.4712051252293,NA
2009-06-06T06:30:00Z,2009-06-06T16:17:05Z,883.4823828353626,NA
2009-06-06T07:00:00Z,2009-06-06T16:47:05Z,654.7794334626285,NA
2009-06-06T07:29:59Z,2009-06-06T17:17:04Z,507.0901856444174,NA
2009-06-06T08:00:00Z,2009-06-06T17:47:05Z,481.9029617618762,NA
2009-06-06T08:30:00Z,2009-06-06T18:17:05Z,0,NA
2009-06-06T08:59:59Z,2009-06-06T18:47:04Z,0,NA
2009-06-06T09:30:00Z,2009-06-06T19:17:05Z,0,NA
2009-06-06T10:00:00Z,2009-06-06T19:47:05Z,0,NA
2009-06-06T10:29:59Z,2009-06-06T20:17:04Z,0,NA
2009-06-06T11:00:00Z,2009-06-06T20:47:05Z,0,NA
2009-06-06T11:30:00Z,2009-06-06T21:17:05Z,0,NA
2009-06-06T11:59:59Z,2009-06-06T21:47:04Z,256.26499170406316,NA
2009-06-06T12:30:00Z,2009-06-06T22:17:05Z,263.5092569045977,NA
2009-06-06T13:00:00Z,2009-06-06T22:47:05Z,0,NA
2009-06-06T13:29:59Z,2009-06-06T23:17:04Z,0,NA
2009-06-06T14:00:00Z,2009-06-06T23:47:05Z,0,NA
2009-06-06T14:30:00Z,2009-06-07T00:16:54Z,0,NA
2009-06-06T14:59:59Z,2009-06-07T00:46:53Z,264.36639149943477,NA
2009-06-06T15:30:00Z,2009-06-07T01:16:54Z,0,NA
2009-06-06T16:00:00Z,2009-06-07T01:46:54Z,0,NA
2009-06-06T16:29:59Z,2009-06-07T02:16:53Z,0,NA
2009-06-06T17:00:00Z,2009-06-07T02:46:54Z,0,NA
2009-06-06T17:30:00Z,2009-06-07T03:16:54Z,255.63926813688857,NA
2009-06-06T17:59:59Z,2009-06-07T03:46:53Z,0,NA
2009-06-06T18:30:00Z,2009-06-07T04:16:54Z,0,NA
2009-06-06T19:00:00Z,2009-06-07T04:46:54Z,0,NA
2009-06-06T19:29:59Z,2009-06-07T05:16:53Z,0,NA
2009-06-06T20:00:00Z,2009-06-07T05:46:54Z,0,NA
2009-06-06T20:30:00Z,2009-06-07T06:16:54Z,0,NA
2009-06-06T20:59:59Z,2009-06-07T06:46:53Z,0,NA
2009-06-06T21:30:00Z,2009-06-07T07:16:54Z,0,NA
2009-06-06T22:00:00Z,2009-06-07T07:46:54Z,0,NA
2009-06-06T22:29:59Z,2009-06-07T08:16:53Z,269.92873024894357,NA
2009-06-06T23:00:00Z,2009-06-07T08:46:54Z,0,NA
2009-06-06T23:30:00Z,2009-06-07T09:16:54Z,0,NA
2009-06-06T23:59:59Z,2009-06-07T09:46:53Z,0,NA
2009-06-07T00:30:00Z,2009-06-07T10:16:54Z,274.9518479871509,NA
2009-06-07T01:00:00Z,2009-06-07T10:46:54Z,0,NA
2009-06-07T01:29:59Z,2009-06-07T11:16:53Z,0,NA
2009-06-07T02:00:00Z,2009-06-07T11:46:54Z,506.593337175511,NA
2009-06-07T02:30:00Z,2009-06-07T12:16:54Z,506.98242715874636,NA
2009-06-07T02:59:59Z,2009-06-07T12:46:53Z,1034.2193644603467,NA
2009-06-07T03:30:00Z,2009-06-07T13:16:54Z,574.2709194547126,NA
2009-06-07T04:00:00Z,2009-06-07T13:46:54Z,999.1310934149138,NA
2009-06-07T04:29:59Z,2009-06-07T14:16:53Z,1049.798005076197,NA
2009-06-07T05:00:00Z,2009-06-07T14:46:54Z,1086.8542433570408,NA
2009-06-07T05:30:00Z,2009-06-07T15:16:54Z,698.990816987845,NA
2009-06-07T05:59:59Z,2009-06-07T15:46:53Z,221.86307253674622,NA
2009-06-07T06:30:00Z,2009-06-07T16:16:54Z,217.4699290910738,NA
2009-06-07T07:00:00Z,2009-06-07T16:46:54Z,211.36127216953145,NA
2009-06-07T07:29:59Z,2009-06-07T17:16:53Z,NA,NA
2009-06-07T08:00:00Z,2009-06-07T17:46:54Z,NA,NA
2009-06-07T08:30:00Z,2009-06-07T18:16:54Z,NA,NA
2009-06-07T08:59:59Z,2009-06-07T18:46:53Z,NA,NA
2009-06-07T09:30:00Z,2009-06-07T19:16:54Z,NA,NA
2009-06-07T10:00:00Z,2009-06-07T19:46:54Z,NA,NA
2009-06-07T10:29:59Z,2009-06-07T20:16:53Z,NA,NA
2009-06-07T11:00:00Z,2009-06-07T20:46:54Z,291.268986232952,NA
2009-06-07T11:30:00Z,2009-06-07T21:16:54Z,269.75319094390744,NA
2009-06-07T11:59:59Z,2009-06-07T21:46:53Z,0,NA
2009-06-07T12:30:00Z,2009-06-07T22:16:54Z,0,NA
2009-06-07T13:00:00Z,2009-06-07T22:46:54Z,0,NA
2009-06-07T13:29:59Z,2009-06-07T23:16:53Z,0,NA
2009-06-07T14:00:00Z,2009-06-07T23:46:54Z,0,NA
2009-06-07T14:30:00Z,2009-06-08T00:16:43Z,0,NA
2009-06-07T14:59:59Z,2009-06-08T00:46:42Z,0,NA
2009-06-07T15:30:00Z,2009-06-08T01:16:43Z,0,NA
2009-06-07T16:00:00Z,2009-06-08T01:46:43Z,0,NA
2009-06-07T16:29:59Z,2009-06-08T02:16:42Z,0,NA
2009-06-07T17:00:00Z,2009-06-08T02:46:43Z,0,NA
2009-06-07T17:30:00Z,2009-06-08T03:16:43Z,0,NA
2009-06-07T17:59:59Z,2009-06-08T03:46:42Z,0,NA
2009-06-07T18:30:00Z,2009-06-08T04:16:43Z,0,NA
2009-06-07T19:00:00Z,2009-06-08T04:46:43Z,0,NA
2009-06-07T19:29:59Z,2009-06-08T05:16:42Z,0,NA
2009-06-07T20:00:00Z,2009-06-08T05:46:43Z,0,NA
2009-06-07T20:30:00Z,2009-06-08T06:16:43Z,0,NA
2009-06-07T20:59:59Z,2009-06-08T06:46:42Z,0,NA
2009-06-07T21:30:00Z,2009-06-08T07:16:43Z,0,NA
2009-06-07T22:00:00Z,2009-06-08T07:46:43Z,0,NA
2009-06-07T22:29:59Z,2009-06-08T08:16:42Z,0,NA
2009-06-07T23:00:00Z,2009-06-08T08:46:43Z,0,NA
2009-06-07T23:30:00Z,2009-06-08T09:16:43Z,0,NA
2009-06-07T23:59:59Z,2009-06-08T09:46:42Z,0,NA
2009-06-08T00:30:00Z,2009-06-08T10:16:43Z,0,NA
2009-06-08T01:00:00Z,2009-06-08T10:46:43Z,0,NA
2009-06-08T01:29:59Z,2009-06-08T11:16:42Z,0,NA
2009-06-08T02:00:00Z,2009-06-08T11:46:43Z,0,NA
2009-06-08T02:30:00Z,2009-06-08T12:16:43Z,0,NA
2009-06-08T02:59:59Z,2009-06-08T12:46:42Z,0,NA
2009-06-08T03:30:00Z,2009-06-08T13:16:43Z,0,NA
2009-06-08T04:00:00Z,2009-06-08T13:46:43Z,0,NA
2009-06-08T04:29:59Z,2009-06-08T14:16:42Z,220.2999833591316,NA
2009-06-08T05:00:00Z,2009-06-08T14:46:43Z,466.4393290548938,NA
2009-06-08T05:30:00Z,2009-06-08T15:16:43Z,544.1839653681566,NA
2009-06-08T05:59:59Z,2009-06-08T15:46:42Z,213.24928357448286,NA
2009-06-08T06:30:00Z,2009-06-08T16:16:43Z,0,NA
2009-06-08T07:00:00Z,2009-06-08T16:46:43Z,0,NA
2009-06-08T07:29:59Z,2009-06-08T17:16:42Z,0,NA
2009-06-08T08:00:00Z,2009-06-08T17:46:43Z,0,NA
2009-06-08T08:30:00Z,2009-06-08T18:16:43Z,0,NA
2009-06-08T08:59:59Z,2009-06-08T18:46:42Z,0,NA
2009-06-08T09:30:00Z,2009-06-08T19:16:43Z,0,NA
2009-06-08T10:00:00Z,2009-06-08T19:46:43Z,0,NA
2009-06-08T10:29:59Z,2009-06-08T20:16:42Z,0,NA
2009-06-08T11:00:00Z,2009-06-08T20:46:43Z,0,NA
2009-06-08T11:30:00Z,2009-06-08T21:16:43Z,0,NA
2009-06-08T11:59:59Z,2009-06-08T21:46:42Z,418.40018766614634,NA
2009-06-08T12:30:00Z,2009-06-08T22:16:43Z,0,NA
2009-06-08T13:00:00Z,2009-06-08T22:46:43Z,260.56092255322824,NA
2009-06-08T13:29:59Z,2009-06-08T23:16:42Z,257.6827803674429,NA
2009-06-08T14:00:00Z,2009-06-08T23:46:43Z,0,NA
2009-06-08T14:30:00Z,2009-06-09T00:16:32Z,0,NA
2009-06-08T14:59:59Z,2009-06-09T00:46:31Z,0,NA
2009-06-08T15:30:00Z,2009-06-09T01:16:32Z,0,NA
2009-06-08T16:00:00Z,2009-06-09T01:46:32Z,0,NA
2009-06-08T16:29:59Z,2009-06-09T02:16:31Z,0,NA
2009-06-08T17:00:00Z,2009-06-09T02:46:32Z,0,NA
2009-06-08T17:30:00Z,2009-06-09T03:16:32Z,0,NA
2009-06-08T17:59:59Z,2009-06-09T03:46:31Z,0,NA
2009-06-08T18:30:00Z,2009-06-09T04:16:32Z,0,NA
2009-06-08T19:00:00Z,2009-06-09T04:46:32Z,0,NA
2009-06-08T19:29:59Z,2009-06-09T05:16:31Z,0,NA
2009-06-08T20:00:00Z,2009-06-09T05:46:32Z,209.46293949109065,NA
2009-06-08T20:30:00Z,2009-06-09T06:16:32Z,0,NA
2009-06-08T20:59:59Z,2009-06-09T06:46:31Z,0,NA
2009-06-08T21:30:00Z,2009-06-09T07:16:32Z,0,NA
2009-06-08T22:00:00Z,2009-06-09T07:46:32Z,0,NA
2009-06-08T22:29:59Z,2009-06-09T08:16:31Z,0,NA
2009-06-08T23:00:00Z,2009-06-09T08:46:32Z,0,NA
2009-06-08T23:30:00Z,2009-06-09T09:16:32Z,291.1575516391943,NA
2009-06-08T23:59:59Z,2009-06-09T09:46:31Z,274.07073323772494,NA
2009-06-09T00:30:00Z,2009-06-09T10:16:32Z,0,NA
2009-06-09T01:00:00Z,2009-06-09T10:46:32Z,0,NA
2009-06-09T01:29:59Z,2009-06-09T11:16:31Z,0,NA
2009-06-09T02:00:00Z,2009-06-09T11:46:32Z,0,NA
2009-06-09T02:30:00Z,2009-06-09T12:16:32Z,264.36639149943477,NA
2009-06-09T02:59:59Z,2009-06-09T12:46:31Z,269.0982023139168,NA
2009-06-09T03:30:00Z,2009-06-09T13:16:32Z,0,NA
2009-06-09T04:00:00Z,2009-06-09T13:46:32Z,0,NA
2009-06-09T04:29:59Z,2009-06-09T14:16:31Z,0,NA
2009-06-09T05:00:00Z,2009-06-09T14:46:32Z,0,NA
2009-06-09T05:30:00Z,2009-06-09T15:16:32Z,0,NA
2009-06-09T05:59:59Z,2009-06-09T15:46:31Z,0,NA
2009-06-09T06:30:00Z,2009-06-09T16:16:32Z,0,NA
2009-06-09T07:00:00Z,2009-06-09T16:46:32Z,0,NA
2009-06-09T07:29:59Z,2009-06-09T17:16:31Z,175.8571486380834,NA
2009-06-09T08:00:00Z,2009-06-09T17:46:32Z,0,NA
2009-06-09T08:30:00Z,2009-06-09T18:16:32Z,0,NA
2009-06-09T08:59:59Z,2009-06-09T18:46:31Z,287.1768442637282,NA
2009-06-09T09:30:00Z,2009-06-09T19:16:32Z,316.0381868127042,NA
2009-06-09T10:00:00Z,2009-06-09T19:46:32Z,520.861876261529,NA
2009-06-09T10:29:59Z,2009-06-09T20:16:31Z,517.0369759367319,NA
2009-06-09T11:00:00Z,2009-06-09T20:46:32Z,0,NA
2009-06-09T11:30:00Z,2009-06-09T21:16:32Z,530.5326262542332,NA
2009-06-09T11:59:59Z,2009-06-09T21:46:31Z,490.2046614567326,NA
2009-06-09T12:30:00Z,2009-06-09T22:16:32Z,0,NA
2009-06-09T13:00:00Z,2009-06-09T22:46:32Z,554.7470725224997,NA
2009-06-09T13:29:59Z,2009-06-09T23:16:31Z,606.5571432283552,NA
2009-06-09T14:00:00Z,2009-06-09T23:46:32Z,881.9990813765335,NA
2009-06-09T14:30:00Z,2009-06-10T00:16:20Z,1076.170597106359,NA
2009-06-09T14:59:59Z,2009-06-10T00:46:19Z,1039.8054913370715,NA
2009-06-09T15:30:00Z,2009-06-10T01:16:20Z,894.7477903324564,NA
2009-06-09T16:00:00Z,2009-06-10T01:46:20Z,839.6583853106551,NA
2009-06-09T16:29:59Z,2009-06-10T02:16:19Z,609.4815146265041,NA
2009-06-09T17:00:00Z,2009-06-10T02:46:20Z,598.0261634978432,NA
2009-06-09T17:30:00Z,2009-06-10T03:16:20Z,595.0273499739872,NA
2009-06-09T17:59:59Z,2009-06-10T03:46:19Z,590.9688212935833,NA
2009-06-09T18:30:00Z,2009-06-10T04:16:20Z,588.1955940059502,NA
2009-06-09T19:00:00Z,2009-06-10T04:46:20Z,580.2321634764091,NA
2009-06-09T19:29:59Z,2009-06-10T05:16:19Z,577.4577265201691,NA
2009-06-09T20:00:00Z,2009-06-10T05:46:20Z,583.8525884958009,NA
2009-06-09T20:30:00Z,2009-06-10T06:16:20Z,578.6048623968973,NA
2009-06-09T20:59:59Z,2009-06-10T06:46:19Z,546.2594060970267,NA
2009-06-09T21:30:00Z,2009-06-10T07:16:20Z,545.4861064194027,NA
2009-06-09T22:00:00Z,2009-06-10T07:46:20Z,553.5561072001848,NA
2009-06-09T22:29:59Z,2009-06-10T08:16:19Z,567.1236399218889,NA
2009-06-09T23:00:00Z,2009-06-10T08:46:20Z,605.9449082447893,NA
2009-06-09T23:30:00Z,2009-06-10T09:16:20Z,1237.456596818018,NA
