pl_age,pl_azimut_int,pl_bark_thick,pl_code,pl_dbh,pl_height,pl_leaf_area,pl_name,pl_radial_int,pl_remarks,pl_sap_units,pl_sapw_area,pl_sapw_depth,pl_sens_calib,pl_sens_cor_grad,pl_sens_cor_zero,pl_sens_hgt,pl_sens_length,pl_sens_man,pl_sens_meth,pl_sens_timestep,pl_social,pl_species,pl_treatment,si_code,pl_sap_units_orig
NA,measured,NA,USA_PJS_P12_AMB_Ped_Js_1,33.1,4.5,72.9,P12T1,No radial correction,"A) Age for the majority of Plot 12 trees is well over 100+ years, with several individuals having an establishment date (tree ring analysis) before year 1850 CE, B) sapwood depth was not measured, but sensors were not installed in locations where heart wood was encountered during the installation process (sensors were installed at a depth of 0-10mm sapwood depth), C) tree leaf area and sapwood area were predicted using site specific allometric equations (see Pangle et al. 2015, Supplemental Note S2) and measurements of diameter (pl-dbh) at 30cm above ground level, D)  tree diameter (i.e., pl_dbh) was measured at 30cm above the root collar for both species, and for trees with multiple stems at ground level (mainly JUMO) - an equivalent stem diameter at 30cm height was calculated, E) For trees with multiple stems, sapflow was measured on differing stems or large branches of the same tree, F) the radial pattern of sapflow Js was assessed for a subset of trees and no significant decline in Js with sapwood depth was noted for either species, hence only Js rates from 0-10mm are reported (See Pangle et al. 2015, Supplemental Figure S2).",cm3 h-1,350.5,NA,FALSE,NTG separately measured,Previous night zero flow,0.95,10,Lab made,HD,15,dominant,Pinus edulis,Ambient Control,USA_PJS_P12_AMB,g m-2 s-1
NA,measured,NA,USA_PJS_P12_AMB_Jmo_Js_10,28.4,3.3,21.7,P12T10,No radial correction,"A) Age for the majority of Plot 12 trees is well over 100+ years, with several individuals having an establishment date (tree ring analysis) before year 1850 CE, B) sapwood depth was not measured, but sensors were not installed in locations where heart wood was encountered during the installation process (sensors were installed at a depth of 0-10mm sapwood depth), C) tree leaf area and sapwood area were predicted using site specific allometric equations (see Pangle et al. 2015, Supplemental Note S2) and measurements of diameter (pl-dbh) at 30cm above ground level, D)  tree diameter (i.e., pl_dbh) was measured at 30cm above the root collar for both species, and for trees with multiple stems at ground level (mainly JUMO) - an equivalent stem diameter at 30cm height was calculated, E) For trees with multiple stems, sapflow was measured on differing stems or large branches of the same tree, F) the radial pattern of sapflow Js was assessed for a subset of trees and no significant decline in Js with sapwood depth was noted for either species, hence only Js rates from 0-10mm are reported (See Pangle et al. 2015, Supplemental Figure S2).",cm3 h-1,86,NA,FALSE,NTG separately measured,Previous night zero flow,1.2,10,Lab made,HD,15,dominant,Juniperus monosperma,Ambient Control,USA_PJS_P12_AMB,g m-2 s-1
NA,measured,NA,USA_PJS_P12_AMB_Ped_Js_2,33.6,4.8,75,P12T2,No radial correction,"A) Age for the majority of Plot 12 trees is well over 100+ years, with several individuals having an establishment date (tree ring analysis) before year 1850 CE, B) sapwood depth was not measured, but sensors were not installed in locations where heart wood was encountered during the installation process (sensors were installed at a depth of 0-10mm sapwood depth), C) tree leaf area and sapwood area were predicted using site specific allometric equations (see Pangle et al. 2015, Supplemental Note S2) and measurements of diameter (pl-dbh) at 30cm above ground level, D)  tree diameter (i.e., pl_dbh) was measured at 30cm above the root collar for both species, and for trees with multiple stems at ground level (mainly JUMO) - an equivalent stem diameter at 30cm height was calculated, E) For trees with multiple stems, sapflow was measured on differing stems or large branches of the same tree, F) the radial pattern of sapflow Js was assessed for a subset of trees and no significant decline in Js with sapwood depth was noted for either species, hence only Js rates from 0-10mm are reported (See Pangle et al. 2015, Supplemental Figure S2).",cm3 h-1,359.7,NA,FALSE,NTG separately measured,Previous night zero flow,1.05,10,Lab made,HD,15,dominant,Pinus edulis,Ambient Control,USA_PJS_P12_AMB,g m-2 s-1
NA,measured,NA,USA_PJS_P12_AMB_Ped_Js_3,22.5,3.5,34.8,P12T3,No radial correction,"A) Age for the majority of Plot 12 trees is well over 100+ years, with several individuals having an establishment date (tree ring analysis) before year 1850 CE, B) sapwood depth was not measured, but sensors were not installed in locations where heart wood was encountered during the installation process (sensors were installed at a depth of 0-10mm sapwood depth), C) tree leaf area and sapwood area were predicted using site specific allometric equations (see Pangle et al. 2015, Supplemental Note S2) and measurements of diameter (pl-dbh) at 30cm above ground level, D)  tree diameter (i.e., pl_dbh) was measured at 30cm above the root collar for both species, and for trees with multiple stems at ground level (mainly JUMO) - an equivalent stem diameter at 30cm height was calculated, E) For trees with multiple stems, sapflow was measured on differing stems or large branches of the same tree, F) the radial pattern of sapflow Js was assessed for a subset of trees and no significant decline in Js with sapwood depth was noted for either species, hence only Js rates from 0-10mm are reported (See Pangle et al. 2015, Supplemental Figure S2).",cm3 h-1,179.5,NA,FALSE,NTG separately measured,Previous night zero flow,0.55,10,Lab made,HD,15,dominant,Pinus edulis,Ambient Control,USA_PJS_P12_AMB,g m-2 s-1
NA,measured,NA,USA_PJS_P12_AMB_Ped_Js_4,23.2,4.3,36.9,P12T4,No radial correction,"A) Age for the majority of Plot 12 trees is well over 100+ years, with several individuals having an establishment date (tree ring analysis) before year 1850 CE, B) sapwood depth was not measured, but sensors were not installed in locations where heart wood was encountered during the installation process (sensors were installed at a depth of 0-10mm sapwood depth), C) tree leaf area and sapwood area were predicted using site specific allometric equations (see Pangle et al. 2015, Supplemental Note S2) and measurements of diameter (pl-dbh) at 30cm above ground level, D)  tree diameter (i.e., pl_dbh) was measured at 30cm above the root collar for both species, and for trees with multiple stems at ground level (mainly JUMO) - an equivalent stem diameter at 30cm height was calculated, E) For trees with multiple stems, sapflow was measured on differing stems or large branches of the same tree, F) the radial pattern of sapflow Js was assessed for a subset of trees and no significant decline in Js with sapwood depth was noted for either species, hence only Js rates from 0-10mm are reported (See Pangle et al. 2015, Supplemental Figure S2).",cm3 h-1,189.2,NA,FALSE,NTG separately measured,Previous night zero flow,0.6,10,Lab made,HD,15,dominant,Pinus edulis,Ambient Control,USA_PJS_P12_AMB,g m-2 s-1
NA,measured,NA,USA_PJS_P12_AMB_Ped_Js_5,21.4,3.2,31.6,P12T5,No radial correction,"A) Age for the majority of Plot 12 trees is well over 100+ years, with several individuals having an establishment date (tree ring analysis) before year 1850 CE, B) sapwood depth was not measured, but sensors were not installed in locations where heart wood was encountered during the installation process (sensors were installed at a depth of 0-10mm sapwood depth), C) tree leaf area and sapwood area were predicted using site specific allometric equations (see Pangle et al. 2015, Supplemental Note S2) and measurements of diameter (pl-dbh) at 30cm above ground level, D)  tree diameter (i.e., pl_dbh) was measured at 30cm above the root collar for both species, and for trees with multiple stems at ground level (mainly JUMO) - an equivalent stem diameter at 30cm height was calculated, E) For trees with multiple stems, sapflow was measured on differing stems or large branches of the same tree, F) the radial pattern of sapflow Js was assessed for a subset of trees and no significant decline in Js with sapwood depth was noted for either species, hence only Js rates from 0-10mm are reported (See Pangle et al. 2015, Supplemental Figure S2).",cm3 h-1,164.3,NA,FALSE,NTG separately measured,Previous night zero flow,0.9,10,Lab made,HD,15,dominant,Pinus edulis,Ambient Control,USA_PJS_P12_AMB,g m-2 s-1
NA,measured,NA,USA_PJS_P12_AMB_Jmo_Js_6,37.3,4,34.5,P12T6,No radial correction,"A) Age for the majority of Plot 12 trees is well over 100+ years, with several individuals having an establishment date (tree ring analysis) before year 1850 CE, B) sapwood depth was not measured, but sensors were not installed in locations where heart wood was encountered during the installation process (sensors were installed at a depth of 0-10mm sapwood depth), C) tree leaf area and sapwood area were predicted using site specific allometric equations (see Pangle et al. 2015, Supplemental Note S2) and measurements of diameter (pl-dbh) at 30cm above ground level, D)  tree diameter (i.e., pl_dbh) was measured at 30cm above the root collar for both species, and for trees with multiple stems at ground level (mainly JUMO) - an equivalent stem diameter at 30cm height was calculated, E) For trees with multiple stems, sapflow was measured on differing stems or large branches of the same tree, F) the radial pattern of sapflow Js was assessed for a subset of trees and no significant decline in Js with sapwood depth was noted for either species, hence only Js rates from 0-10mm are reported (See Pangle et al. 2015, Supplemental Figure S2).",cm3 h-1,125.9,NA,FALSE,NTG separately measured,Previous night zero flow,1,10,Lab made,HD,15,dominant,Juniperus monosperma,Ambient Control,USA_PJS_P12_AMB,g m-2 s-1
NA,measured,NA,USA_PJS_P12_AMB_Jmo_Js_7,21.5,3.2,13.6,P12T7,No radial correction,"A) Age for the majority of Plot 12 trees is well over 100+ years, with several individuals having an establishment date (tree ring analysis) before year 1850 CE, B) sapwood depth was not measured, but sensors were not installed in locations where heart wood was encountered during the installation process (sensors were installed at a depth of 0-10mm sapwood depth), C) tree leaf area and sapwood area were predicted using site specific allometric equations (see Pangle et al. 2015, Supplemental Note S2) and measurements of diameter (pl-dbh) at 30cm above ground level, D)  tree diameter (i.e., pl_dbh) was measured at 30cm above the root collar for both species, and for trees with multiple stems at ground level (mainly JUMO) - an equivalent stem diameter at 30cm height was calculated, E) For trees with multiple stems, sapflow was measured on differing stems or large branches of the same tree, F) the radial pattern of sapflow Js was assessed for a subset of trees and no significant decline in Js with sapwood depth was noted for either species, hence only Js rates from 0-10mm are reported (See Pangle et al. 2015, Supplemental Figure S2).",cm3 h-1,58.6,NA,FALSE,NTG separately measured,Previous night zero flow,0.75,10,Lab made,HD,15,dominant,Juniperus monosperma,Ambient Control,USA_PJS_P12_AMB,g m-2 s-1
NA,measured,NA,USA_PJS_P12_AMB_Jmo_Js_8,40.4,3.8,39.5,P12T8,No radial correction,"A) Age for the majority of Plot 12 trees is well over 100+ years, with several individuals having an establishment date (tree ring analysis) before year 1850 CE, B) sapwood depth was not measured, but sensors were not installed in locations where heart wood was encountered during the installation process (sensors were installed at a depth of 0-10mm sapwood depth), C) tree leaf area and sapwood area were predicted using site specific allometric equations (see Pangle et al. 2015, Supplemental Note S2) and measurements of diameter (pl-dbh) at 30cm above ground level, D)  tree diameter (i.e., pl_dbh) was measured at 30cm above the root collar for both species, and for trees with multiple stems at ground level (mainly JUMO) - an equivalent stem diameter at 30cm height was calculated, E) For trees with multiple stems, sapflow was measured on differing stems or large branches of the same tree, F) the radial pattern of sapflow Js was assessed for a subset of trees and no significant decline in Js with sapwood depth was noted for either species, hence only Js rates from 0-10mm are reported (See Pangle et al. 2015, Supplemental Figure S2).",cm3 h-1,140.7,NA,FALSE,NTG separately measured,Previous night zero flow,1,10,Lab made,HD,15,dominant,Juniperus monosperma,Ambient Control,USA_PJS_P12_AMB,g m-2 s-1
NA,measured,NA,USA_PJS_P12_AMB_Jmo_Js_9,44.6,5.2,46.6,P12T9,No radial correction,"A) Age for the majority of Plot 12 trees is well over 100+ years, with several individuals having an establishment date (tree ring analysis) before year 1850 CE, B) sapwood depth was not measured, but sensors were not installed in locations where heart wood was encountered during the installation process (sensors were installed at a depth of 0-10mm sapwood depth), C) tree leaf area and sapwood area were predicted using site specific allometric equations (see Pangle et al. 2015, Supplemental Note S2) and measurements of diameter (pl-dbh) at 30cm above ground level, D)  tree diameter (i.e., pl_dbh) was measured at 30cm above the root collar for both species, and for trees with multiple stems at ground level (mainly JUMO) - an equivalent stem diameter at 30cm height was calculated, E) For trees with multiple stems, sapflow was measured on differing stems or large branches of the same tree, F) the radial pattern of sapflow Js was assessed for a subset of trees and no significant decline in Js with sapwood depth was noted for either species, hence only Js rates from 0-10mm are reported (See Pangle et al. 2015, Supplemental Figure S2).",cm3 h-1,161.4,NA,FALSE,NTG separately measured,Previous night zero flow,1.2,10,Lab made,HD,15,dominant,Juniperus monosperma,Ambient Control,USA_PJS_P12_AMB,g m-2 s-1
