TIMESTAMP,solar_TIMESTAMP,JPN_EBE_HYB_Lka_Js_1
2016-03-31T16:00:00Z,2016-04-01T01:22:47Z,NA
2016-03-31T17:00:00Z,2016-04-01T02:22:47Z,NA
2016-03-31T18:00:00Z,2016-04-01T03:22:47Z,NA
2016-03-31T19:00:00Z,2016-04-01T04:22:47Z,NA
2016-03-31T20:00:00Z,2016-04-01T05:22:47Z,NA
2016-03-31T21:00:00Z,2016-04-01T06:22:47Z,NA
2016-03-31T22:00:00Z,2016-04-01T07:22:47Z,NA
2016-03-31T23:00:00Z,2016-04-01T08:22:47Z,NA
2016-04-01T00:00:00Z,2016-04-01T09:22:47Z,NA
2016-04-01T01:00:00Z,2016-04-01T10:22:47Z,NA
2016-04-01T02:00:00Z,2016-04-01T11:22:47Z,NA
2016-04-01T03:00:00Z,2016-04-01T12:22:47Z,NA
2016-04-01T04:00:00Z,2016-04-01T13:22:47Z,NA
2016-04-01T05:00:00Z,2016-04-01T14:22:47Z,NA
2016-04-01T06:00:00Z,2016-04-01T15:22:47Z,NA
2016-04-01T07:00:00Z,2016-04-01T16:22:47Z,NA
2016-04-01T08:00:00Z,2016-04-01T17:22:47Z,NA
2016-04-01T09:00:00Z,2016-04-01T18:22:47Z,NA
2016-04-01T10:00:00Z,2016-04-01T19:22:47Z,NA
2016-04-01T11:00:00Z,2016-04-01T20:22:47Z,NA
2016-04-01T12:00:00Z,2016-04-01T21:22:47Z,NA
2016-04-01T13:00:00Z,2016-04-01T22:22:47Z,NA
2016-04-01T14:00:00Z,2016-04-01T23:22:47Z,NA
2016-04-01T15:00:00Z,2016-04-02T00:23:04Z,NA
2016-04-01T16:00:00Z,2016-04-02T01:23:04Z,NA
2016-04-01T17:00:00Z,2016-04-02T02:23:04Z,NA
2016-04-01T18:00:00Z,2016-04-02T03:23:04Z,NA
2016-04-01T19:00:00Z,2016-04-02T04:23:04Z,NA
2016-04-01T20:00:00Z,2016-04-02T05:23:04Z,NA
2016-04-01T21:00:00Z,2016-04-02T06:23:04Z,NA
2016-04-01T22:00:00Z,2016-04-02T07:23:04Z,NA
2016-04-01T23:00:00Z,2016-04-02T08:23:04Z,NA
2016-04-02T00:00:00Z,2016-04-02T09:23:04Z,NA
2016-04-02T01:00:00Z,2016-04-02T10:23:04Z,NA
2016-04-02T02:00:00Z,2016-04-02T11:23:04Z,NA
2016-04-02T03:00:00Z,2016-04-02T12:23:04Z,NA
2016-04-02T04:00:00Z,2016-04-02T13:23:04Z,NA
2016-04-02T05:00:00Z,2016-04-02T14:23:04Z,NA
2016-04-02T06:00:00Z,2016-04-02T15:23:04Z,NA
2016-04-02T07:00:00Z,2016-04-02T16:23:04Z,NA
2016-04-02T08:00:00Z,2016-04-02T17:23:04Z,NA
2016-04-02T09:00:00Z,2016-04-02T18:23:04Z,NA
2016-04-02T10:00:00Z,2016-04-02T19:23:04Z,NA
2016-04-02T11:00:00Z,2016-04-02T20:23:04Z,NA
2016-04-02T12:00:00Z,2016-04-02T21:23:04Z,NA
2016-04-02T13:00:00Z,2016-04-02T22:23:04Z,NA
2016-04-02T14:00:00Z,2016-04-02T23:23:04Z,NA
2016-04-02T15:00:00Z,2016-04-03T00:23:22Z,NA
2016-04-02T16:00:00Z,2016-04-03T01:23:22Z,NA
2016-04-02T17:00:00Z,2016-04-03T02:23:22Z,NA
2016-04-02T18:00:00Z,2016-04-03T03:23:22Z,NA
2016-04-02T19:00:00Z,2016-04-03T04:23:22Z,NA
2016-04-02T20:00:00Z,2016-04-03T05:23:22Z,NA
2016-04-02T21:00:00Z,2016-04-03T06:23:22Z,NA
2016-04-02T22:00:00Z,2016-04-03T07:23:22Z,NA
2016-04-02T23:00:00Z,2016-04-03T08:23:22Z,NA
2016-04-03T00:00:00Z,2016-04-03T09:23:22Z,NA
2016-04-03T01:00:00Z,2016-04-03T10:23:22Z,NA
2016-04-03T02:00:00Z,2016-04-03T11:23:22Z,NA
2016-04-03T03:00:00Z,2016-04-03T12:23:22Z,NA
2016-04-03T04:00:00Z,2016-04-03T13:23:22Z,NA
2016-04-03T05:00:00Z,2016-04-03T14:23:22Z,NA
2016-04-03T06:00:00Z,2016-04-03T15:23:22Z,NA
2016-04-03T07:00:00Z,2016-04-03T16:23:22Z,NA
2016-04-03T08:00:00Z,2016-04-03T17:23:22Z,NA
2016-04-03T09:00:00Z,2016-04-03T18:23:22Z,NA
2016-04-03T10:00:00Z,2016-04-03T19:23:22Z,NA
2016-04-03T11:00:00Z,2016-04-03T20:23:22Z,NA
2016-04-03T12:00:00Z,2016-04-03T21:23:22Z,NA
2016-04-03T13:00:00Z,2016-04-03T22:23:22Z,NA
2016-04-03T14:00:00Z,2016-04-03T23:23:22Z,NA
2016-04-03T15:00:00Z,2016-04-04T00:23:39Z,NA
2016-04-03T16:00:00Z,2016-04-04T01:23:39Z,NA
2016-04-03T17:00:00Z,2016-04-04T02:23:39Z,NA
2016-04-03T18:00:00Z,2016-04-04T03:23:39Z,NA
2016-04-03T19:00:00Z,2016-04-04T04:23:39Z,NA
2016-04-03T20:00:00Z,2016-04-04T05:23:39Z,NA
2016-04-03T21:00:00Z,2016-04-04T06:23:39Z,NA
2016-04-03T22:00:00Z,2016-04-04T07:23:39Z,NA
2016-04-03T23:00:00Z,2016-04-04T08:23:39Z,NA
2016-04-04T00:00:00Z,2016-04-04T09:23:39Z,NA
2016-04-04T01:00:00Z,2016-04-04T10:23:39Z,NA
2016-04-04T02:00:00Z,2016-04-04T11:23:39Z,NA
2016-04-04T03:00:00Z,2016-04-04T12:23:39Z,NA
2016-04-04T04:00:00Z,2016-04-04T13:23:39Z,NA
2016-04-04T05:00:00Z,2016-04-04T14:23:39Z,NA
2016-04-04T06:00:00Z,2016-04-04T15:23:39Z,NA
2016-04-04T07:00:00Z,2016-04-04T16:23:39Z,NA
2016-04-04T08:00:00Z,2016-04-04T17:23:39Z,NA
2016-04-04T09:00:00Z,2016-04-04T18:23:39Z,NA
2016-04-04T10:00:00Z,2016-04-04T19:23:39Z,NA
2016-04-04T11:00:00Z,2016-04-04T20:23:39Z,NA
2016-04-04T12:00:00Z,2016-04-04T21:23:39Z,NA
2016-04-04T13:00:00Z,2016-04-04T22:23:39Z,NA
2016-04-04T14:00:00Z,2016-04-04T23:23:39Z,NA
2016-04-04T15:00:00Z,2016-04-05T00:23:56Z,NA
2016-04-04T15:10:00Z,2016-04-05T00:33:56Z,NA
2016-04-04T15:20:00Z,2016-04-05T00:43:56Z,NA
2016-04-04T15:30:00Z,2016-04-05T00:53:56Z,NA
2016-04-04T15:40:00Z,2016-04-05T01:03:56Z,NA
2016-04-04T15:50:00Z,2016-04-05T01:13:56Z,NA
2016-04-04T16:00:00Z,2016-04-05T01:23:56Z,NA
2016-04-04T16:10:00Z,2016-04-05T01:33:56Z,NA
2016-04-04T16:20:00Z,2016-04-05T01:43:56Z,NA
2016-04-04T16:30:00Z,2016-04-05T01:53:56Z,NA
2016-04-04T16:40:00Z,2016-04-05T02:03:56Z,NA
2016-04-04T16:50:00Z,2016-04-05T02:13:56Z,NA
2016-04-04T17:00:00Z,2016-04-05T02:23:56Z,NA
2016-04-04T17:10:00Z,2016-04-05T02:33:56Z,NA
2016-04-04T17:20:00Z,2016-04-05T02:43:56Z,NA
2016-04-04T17:30:00Z,2016-04-05T02:53:56Z,NA
2016-04-04T17:40:00Z,2016-04-05T03:03:56Z,NA
2016-04-04T17:50:00Z,2016-04-05T03:13:56Z,NA
2016-04-04T18:00:00Z,2016-04-05T03:23:56Z,NA
2016-04-04T18:10:00Z,2016-04-05T03:33:56Z,NA
2016-04-04T18:20:00Z,2016-04-05T03:43:56Z,NA
2016-04-04T18:30:00Z,2016-04-05T03:53:56Z,NA
2016-04-04T18:40:00Z,2016-04-05T04:03:56Z,NA
2016-04-04T18:50:00Z,2016-04-05T04:13:56Z,NA
2016-04-04T19:00:00Z,2016-04-05T04:23:56Z,NA
2016-04-04T19:10:00Z,2016-04-05T04:33:56Z,NA
2016-04-04T19:20:00Z,2016-04-05T04:43:56Z,NA
2016-04-04T19:30:00Z,2016-04-05T04:53:56Z,NA
2016-04-04T19:40:00Z,2016-04-05T05:03:56Z,NA
2016-04-04T19:50:00Z,2016-04-05T05:13:56Z,NA
2016-04-04T20:00:00Z,2016-04-05T05:23:56Z,NA
2016-04-04T20:10:00Z,2016-04-05T05:33:56Z,NA
2016-04-04T20:20:00Z,2016-04-05T05:43:56Z,NA
2016-04-04T20:30:00Z,2016-04-05T05:53:56Z,NA
2016-04-04T20:40:00Z,2016-04-05T06:03:56Z,NA
2016-04-04T20:50:00Z,2016-04-05T06:13:56Z,NA
2016-04-04T21:00:00Z,2016-04-05T06:23:56Z,NA
2016-04-04T21:10:00Z,2016-04-05T06:33:56Z,NA
2016-04-04T21:20:00Z,2016-04-05T06:43:56Z,NA
2016-04-04T21:30:00Z,2016-04-05T06:53:56Z,NA
2016-04-04T21:40:00Z,2016-04-05T07:03:56Z,NA
2016-04-04T21:50:00Z,2016-04-05T07:13:56Z,NA
2016-04-04T22:00:00Z,2016-04-05T07:23:56Z,NA
2016-04-04T22:10:00Z,2016-04-05T07:33:56Z,NA
2016-04-04T22:20:00Z,2016-04-05T07:43:56Z,NA
2016-04-04T22:30:00Z,2016-04-05T07:53:56Z,NA
2016-04-04T22:40:00Z,2016-04-05T08:03:56Z,NA
2016-04-04T22:50:00Z,2016-04-05T08:13:56Z,NA
2016-04-04T23:00:00Z,2016-04-05T08:23:56Z,NA
2016-04-04T23:10:00Z,2016-04-05T08:33:56Z,NA
2016-04-04T23:20:00Z,2016-04-05T08:43:56Z,NA
2016-04-04T23:30:00Z,2016-04-05T08:53:56Z,NA
2016-04-04T23:40:00Z,2016-04-05T09:03:56Z,NA
2016-04-04T23:50:00Z,2016-04-05T09:13:56Z,NA
2016-04-05T00:00:00Z,2016-04-05T09:23:56Z,NA
2016-04-05T00:10:00Z,2016-04-05T09:33:56Z,NA
2016-04-05T00:20:00Z,2016-04-05T09:43:56Z,NA
2016-04-05T00:30:00Z,2016-04-05T09:53:56Z,NA
2016-04-05T00:40:00Z,2016-04-05T10:03:56Z,NA
2016-04-05T00:50:00Z,2016-04-05T10:13:56Z,NA
2016-04-05T01:00:00Z,2016-04-05T10:23:56Z,NA
2016-04-05T01:10:00Z,2016-04-05T10:33:56Z,NA
2016-04-05T01:20:00Z,2016-04-05T10:43:56Z,NA
2016-04-05T01:30:00Z,2016-04-05T10:53:56Z,NA
2016-04-05T01:40:00Z,2016-04-05T11:03:56Z,NA
2016-04-05T01:50:00Z,2016-04-05T11:13:56Z,NA
2016-04-05T02:00:00Z,2016-04-05T11:23:56Z,NA
2016-04-05T02:10:00Z,2016-04-05T11:33:56Z,NA
2016-04-05T02:20:00Z,2016-04-05T11:43:56Z,NA
2016-04-05T02:30:00Z,2016-04-05T11:53:56Z,NA
2016-04-05T02:40:00Z,2016-04-05T12:03:56Z,NA
2016-04-05T02:50:00Z,2016-04-05T12:13:56Z,NA
2016-04-05T03:00:00Z,2016-04-05T12:23:56Z,NA
2016-04-05T03:10:00Z,2016-04-05T12:33:56Z,NA
2016-04-05T03:20:00Z,2016-04-05T12:43:56Z,NA
2016-04-05T03:30:00Z,2016-04-05T12:53:56Z,NA
2016-04-05T03:40:00Z,2016-04-05T13:03:56Z,NA
2016-04-05T03:50:00Z,2016-04-05T13:13:56Z,NA
2016-04-05T04:00:00Z,2016-04-05T13:23:56Z,NA
2016-04-05T04:10:00Z,2016-04-05T13:33:56Z,NA
2016-04-05T04:20:00Z,2016-04-05T13:43:56Z,NA
2016-04-05T04:30:00Z,2016-04-05T13:53:56Z,NA
2016-04-05T04:40:00Z,2016-04-05T14:03:56Z,NA
2016-04-05T04:50:00Z,2016-04-05T14:13:56Z,NA
2016-04-05T05:00:00Z,2016-04-05T14:23:56Z,-4.135439202201972
2016-04-05T05:10:00Z,2016-04-05T14:33:56Z,-123.44682402293182
2016-04-05T05:20:00Z,2016-04-05T14:43:56Z,-121.77182407855683
2016-04-05T05:30:00Z,2016-04-05T14:53:56Z,-121.98065917078615
2016-04-05T05:40:00Z,2016-04-05T15:03:56Z,-115.17437739801079
2016-04-05T05:50:00Z,2016-04-05T15:13:56Z,-116.45585646607425
2016-04-05T06:00:00Z,2016-04-05T15:23:56Z,-114.89440088593066
2016-04-05T06:10:00Z,2016-04-05T15:33:56Z,-112.10730722113536
2016-04-05T06:20:00Z,2016-04-05T15:43:56Z,-113.97021797650906
2016-04-05T06:30:00Z,2016-04-05T15:53:56Z,-118.39847926289121
2016-04-05T06:40:00Z,2016-04-05T16:03:56Z,-117.62930121548871
2016-04-05T06:50:00Z,2016-04-05T16:13:56Z,-122.19272031294318
2016-04-05T07:00:00Z,2016-04-05T16:23:56Z,-122.02036070215898
2016-04-05T07:10:00Z,2016-04-05T16:33:56Z,-128.8797369083047
2016-04-05T07:20:00Z,2016-04-05T16:43:56Z,-127.92858260734403
2016-04-05T07:30:00Z,2016-04-05T16:53:56Z,-130.54654973369207
2016-04-05T07:40:00Z,2016-04-05T17:03:56Z,-130.4710169252947
2016-04-05T07:50:00Z,2016-04-05T17:13:56Z,-128.5485076282124
2016-04-05T08:00:00Z,2016-04-05T17:23:56Z,-129.21091176749565
2016-04-05T08:10:00Z,2016-04-05T17:33:56Z,-124.5109216091558
2016-04-05T08:20:00Z,2016-04-05T17:43:56Z,-125.04021284073022
2016-04-05T08:30:00Z,2016-04-05T17:53:56Z,-130.21275327646615
2016-04-05T08:40:00Z,2016-04-05T18:03:56Z,-128.32512291568744
2016-04-05T08:50:00Z,2016-04-05T18:13:56Z,-128.9564069502053
2016-04-05T09:00:00Z,2016-04-05T18:23:56Z,-132.8177836144168
2016-04-05T09:10:00Z,2016-04-05T18:33:56Z,-134.99742196719086
2016-04-05T09:20:00Z,2016-04-05T18:43:56Z,-141.24381098975965
2016-04-05T09:30:00Z,2016-04-05T18:53:56Z,-144.1662757250203
2016-04-05T09:40:00Z,2016-04-05T19:03:56Z,-146.20844082552125
2016-04-05T09:50:00Z,2016-04-05T19:13:56Z,-141.46987257561335
2016-04-05T10:00:00Z,2016-04-05T19:23:56Z,-147.97186076502655
2016-04-05T10:10:00Z,2016-04-05T19:33:56Z,-152.77262654234153
2016-04-05T10:20:00Z,2016-04-05T19:43:56Z,-155.1418224245224
2016-04-05T10:30:00Z,2016-04-05T19:53:56Z,-156.2365946245604
2016-04-05T10:40:00Z,2016-04-05T20:03:56Z,-151.05370694331808
2016-04-05T10:50:00Z,2016-04-05T20:13:56Z,-146.30866634908247
2016-04-05T11:00:00Z,2016-04-05T20:23:56Z,-148.99208522553346
2016-04-05T11:10:00Z,2016-04-05T20:33:56Z,-147.42946524967573
2016-04-05T11:20:00Z,2016-04-05T20:43:56Z,-153.43317872995047
2016-04-05T11:30:00Z,2016-04-05T20:53:56Z,-154.0972247055053
2016-04-05T11:40:00Z,2016-04-05T21:03:56Z,-155.8241337247749
2016-04-05T11:50:00Z,2016-04-05T21:13:56Z,-162.62840613557427
2016-04-05T12:00:00Z,2016-04-05T21:23:56Z,-154.4008172476464
2016-04-05T12:10:00Z,2016-04-05T21:33:56Z,-158.47960585351868
2016-04-05T12:20:00Z,2016-04-05T21:43:56Z,-168.16467517545388
2016-04-05T12:30:00Z,2016-04-05T21:53:56Z,-178.52761249659576
2016-04-05T12:40:00Z,2016-04-05T22:03:56Z,-180.10097799921914
2016-04-05T12:50:00Z,2016-04-05T22:13:56Z,-183.00354189920844
2016-04-05T13:00:00Z,2016-04-05T22:23:56Z,-190.53001916301523
2016-04-05T13:10:00Z,2016-04-05T22:33:56Z,-194.609044811303
2016-04-05T13:20:00Z,2016-04-05T22:43:56Z,-198.8015029203476
2016-04-05T13:30:00Z,2016-04-05T22:53:56Z,-197.80489594557818
2016-04-05T13:40:00Z,2016-04-05T23:03:56Z,-200.6142425579932
2016-04-05T13:50:00Z,2016-04-05T23:13:56Z,-199.89759366163608
2016-04-05T14:00:00Z,2016-04-05T23:23:56Z,-197.75851685209844
2016-04-05T14:10:00Z,2016-04-05T23:33:56Z,-203.3497436717019
2016-04-05T14:20:00Z,2016-04-05T23:43:56Z,-205.6329337932483
2016-04-05T14:30:00Z,2016-04-05T23:53:56Z,-209.17850318733215
2016-04-05T14:40:00Z,2016-04-06T00:04:13Z,-211.38562298088908
2016-04-05T14:50:00Z,2016-04-06T00:14:13Z,-212.31897064263657
2016-04-05T15:00:00Z,2016-04-06T00:24:13Z,-207.21196478771918
2016-04-05T15:10:00Z,2016-04-06T00:34:13Z,-211.1263865899404
2016-04-05T15:20:00Z,2016-04-06T00:44:13Z,-207.79489880083761
2016-04-05T15:30:00Z,2016-04-06T00:54:13Z,-206.1529530120638
2016-04-05T15:40:00Z,2016-04-06T01:04:13Z,-207.91152117855773
2016-04-05T15:50:00Z,2016-04-06T01:14:13Z,-199.21389330963058
2016-04-05T16:00:00Z,2016-04-06T01:24:13Z,-196.59251648849244
2016-04-05T16:10:00Z,2016-04-06T01:34:13Z,-190.71800226887763
2016-04-05T16:20:00Z,2016-04-06T01:44:13Z,-186.13376060967389
2016-04-05T16:30:00Z,2016-04-06T01:54:13Z,-180.58915033975077
2016-04-05T16:40:00Z,2016-04-06T02:04:13Z,-178.29579490057353
2016-04-05T16:50:00Z,2016-04-06T02:14:13Z,-180.5774704370385
2016-04-05T17:00:00Z,2016-04-06T02:24:13Z,-177.60115527969998
2016-04-05T17:10:00Z,2016-04-06T02:34:13Z,-180.76299757737948
2016-04-05T17:20:00Z,2016-04-06T02:44:13Z,-182.83429826771027
2016-04-05T17:30:00Z,2016-04-06T02:54:13Z,-186.65200740734358
2016-04-05T17:40:00Z,2016-04-06T03:04:13Z,-192.3809034466186
2016-04-05T17:50:00Z,2016-04-06T03:14:13Z,-196.24301108724728
2016-04-05T18:00:00Z,2016-04-06T03:24:13Z,-191.03853412540218
2016-04-05T18:10:00Z,2016-04-06T03:34:13Z,-196.6993582430618
2016-04-05T18:20:00Z,2016-04-06T03:44:13Z,-197.97897336184658
2016-04-05T18:30:00Z,2016-04-06T03:54:13Z,-200.67264645978273
2016-04-05T18:40:00Z,2016-04-06T04:04:13Z,-200.91684473629113
2016-04-05T18:50:00Z,2016-04-06T04:14:13Z,-200.720109521032
2016-04-05T19:00:00Z,2016-04-06T04:24:13Z,-197.94165685646985
2016-04-05T19:10:00Z,2016-04-06T04:34:13Z,-196.43845711456524
2016-04-05T19:20:00Z,2016-04-06T04:44:13Z,-196.0366045815141
2016-04-05T19:30:00Z,2016-04-06T04:54:13Z,-194.4671970029589
2016-04-05T19:40:00Z,2016-04-06T05:04:13Z,-188.89554603190814
2016-04-05T19:50:00Z,2016-04-06T05:14:13Z,-188.2604222950736
2016-04-05T20:00:00Z,2016-04-06T05:24:13Z,-187.32257281673682
2016-04-05T20:10:00Z,2016-04-06T05:34:13Z,-183.7641029623021
2016-04-05T20:20:00Z,2016-04-06T05:44:13Z,-176.39772768777107
2016-04-05T20:30:00Z,2016-04-06T05:54:13Z,-176.09431252021176
2016-04-05T20:40:00Z,2016-04-06T06:04:13Z,-175.54179525073135
2016-04-05T20:50:00Z,2016-04-06T06:14:13Z,-173.87316003576032
2016-04-05T21:00:00Z,2016-04-06T06:24:13Z,-181.7448565412396
2016-04-05T21:10:00Z,2016-04-06T06:34:13Z,-179.14399366228818
2016-04-05T21:20:00Z,2016-04-06T06:44:13Z,-170.85252617802465
2016-04-05T21:30:00Z,2016-04-06T06:54:13Z,-160.8601160574492
2016-04-05T21:40:00Z,2016-04-06T07:04:13Z,-52.33489203207937
2016-04-05T21:50:00Z,2016-04-06T07:14:13Z,-171.35993191905823
2016-04-05T22:00:00Z,2016-04-06T07:24:13Z,-80.14282847959882
2016-04-05T22:10:00Z,2016-04-06T07:34:13Z,-95.78658765987757
2016-04-05T22:20:00Z,2016-04-06T07:44:13Z,-96.28505358786143
2016-04-05T22:30:00Z,2016-04-06T07:54:13Z,-106.57440421180344
2016-04-05T22:40:00Z,2016-04-06T08:04:13Z,-110.73376640467065
2016-04-05T22:50:00Z,2016-04-06T08:14:13Z,-117.17799889806115
2016-04-05T23:00:00Z,2016-04-06T08:24:13Z,-127.45532410859009
2016-04-05T23:10:00Z,2016-04-06T08:34:13Z,-125.13075648459318
2016-04-05T23:20:00Z,2016-04-06T08:44:13Z,-124.85547190495585
2016-04-05T23:30:00Z,2016-04-06T08:54:13Z,-122.65255755202405
2016-04-05T23:40:00Z,2016-04-06T09:04:13Z,-118.20518426716194
2016-04-05T23:50:00Z,2016-04-06T09:14:13Z,-119.97203978049075
2016-04-06T00:00:00Z,2016-04-06T09:24:13Z,-123.91419517001202
2016-04-06T00:10:00Z,2016-04-06T09:34:13Z,-122.9749020505041
2016-04-06T00:20:00Z,2016-04-06T09:44:13Z,-117.39327801790701
2016-04-06T00:30:00Z,2016-04-06T09:54:13Z,-118.05366079811202
2016-04-06T00:40:00Z,2016-04-06T10:04:13Z,-124.17729577609514
2016-04-06T00:50:00Z,2016-04-06T10:14:13Z,-127.71988256173192
2016-04-06T01:00:00Z,2016-04-06T10:24:13Z,-132.82395056076192
2016-04-06T01:10:00Z,2016-04-06T10:34:13Z,-139.94854755628404
2016-04-06T01:20:00Z,2016-04-06T10:44:13Z,-141.90591695190722
2016-04-06T01:30:00Z,2016-04-06T10:54:13Z,-150.93638351706107
2016-04-06T01:40:00Z,2016-04-06T11:04:13Z,-152.54805511079837
2016-04-06T01:50:00Z,2016-04-06T11:14:13Z,-156.5143680399582
2016-04-06T02:00:00Z,2016-04-06T11:24:13Z,-156.1946045726921
2016-04-06T02:10:00Z,2016-04-06T11:34:13Z,-154.08019935476574
2016-04-06T02:20:00Z,2016-04-06T11:44:13Z,-149.78565790974903
2016-04-06T02:30:00Z,2016-04-06T11:54:13Z,-155.1287656327517
2016-04-06T02:40:00Z,2016-04-06T12:04:13Z,-159.90045881407585
2016-04-06T02:50:00Z,2016-04-06T12:14:13Z,-150.6121656491149
2016-04-06T03:00:00Z,2016-04-06T12:24:13Z,-148.4486676992864
2016-04-06T03:10:00Z,2016-04-06T12:34:13Z,-132.71061847660138
2016-04-06T03:20:00Z,2016-04-06T12:44:13Z,-127.07393327902834
2016-04-06T03:30:00Z,2016-04-06T12:54:13Z,-181.05186739645453
2016-04-06T03:40:00Z,2016-04-06T13:04:13Z,-179.98034699567867
2016-04-06T03:50:00Z,2016-04-06T13:14:13Z,-123.301384236581
2016-04-06T04:00:00Z,2016-04-06T13:24:13Z,-179.26303096771736
2016-04-06T04:10:00Z,2016-04-06T13:34:13Z,-114.86614765618276
2016-04-06T04:20:00Z,2016-04-06T13:44:13Z,-115.77501272640413
2016-04-06T04:30:00Z,2016-04-06T13:54:13Z,-176.4284125411589
2016-04-06T04:40:00Z,2016-04-06T14:04:13Z,-174.6112198520889
2016-04-06T04:50:00Z,2016-04-06T14:14:13Z,-179.2264405229187
2016-04-06T05:00:00Z,2016-04-06T14:24:13Z,-180.72494792448248
2016-04-06T05:10:00Z,2016-04-06T14:34:13Z,-180.67411763839374
2016-04-06T05:20:00Z,2016-04-06T14:44:13Z,-178.06857764552228
2016-04-06T05:30:00Z,2016-04-06T14:54:13Z,-173.88182095019226
2016-04-06T05:40:00Z,2016-04-06T15:04:13Z,-171.32413005276007
2016-04-06T05:50:00Z,2016-04-06T15:14:13Z,-171.33011106479512
2016-04-06T06:00:00Z,2016-04-06T15:24:13Z,-178.71694222336686
2016-04-06T06:10:00Z,2016-04-06T15:34:13Z,-174.65481976753847
2016-04-06T06:20:00Z,2016-04-06T15:44:13Z,-175.0398011275311
2016-04-06T06:30:00Z,2016-04-06T15:54:13Z,-174.0682256387437
2016-04-06T06:40:00Z,2016-04-06T16:04:13Z,-177.31499754911724
2016-04-06T06:50:00Z,2016-04-06T16:14:13Z,-181.17897660817886
2016-04-06T07:00:00Z,2016-04-06T16:24:13Z,-182.58731036440713
2016-04-06T07:10:00Z,2016-04-06T16:34:13Z,-186.02229301321682
2016-04-06T07:20:00Z,2016-04-06T16:44:13Z,-184.02509763047755
2016-04-06T07:30:00Z,2016-04-06T16:54:13Z,-186.67117029857772
2016-04-06T07:40:00Z,2016-04-06T17:04:13Z,-189.6137185662439
2016-04-06T07:50:00Z,2016-04-06T17:14:13Z,-194.17617931161104
2016-04-06T08:00:00Z,2016-04-06T17:24:13Z,-194.30674708357714
2016-04-06T08:10:00Z,2016-04-06T17:34:13Z,-196.0393757343067
2016-04-06T08:20:00Z,2016-04-06T17:44:13Z,-193.2025855428195
2016-04-06T08:30:00Z,2016-04-06T17:54:13Z,-193.236696222328
2016-04-06T08:40:00Z,2016-04-06T18:04:13Z,-194.48432580966988
2016-04-06T08:50:00Z,2016-04-06T18:14:13Z,-193.3895778774023
2016-04-06T09:00:00Z,2016-04-06T18:24:13Z,-194.43942955158118
2016-04-06T09:10:00Z,2016-04-06T18:34:13Z,-192.236772502784
2016-04-06T09:20:00Z,2016-04-06T18:44:13Z,-189.646175838784
2016-04-06T09:30:00Z,2016-04-06T18:54:13Z,-191.2202775958966
2016-04-06T09:40:00Z,2016-04-06T19:04:13Z,-185.03167609462966
2016-04-06T09:50:00Z,2016-04-06T19:14:13Z,-178.79052772954066
2016-04-06T10:00:00Z,2016-04-06T19:24:13Z,-172.6307776969281
2016-04-06T10:10:00Z,2016-04-06T19:34:13Z,-172.56078646410563
2016-04-06T10:20:00Z,2016-04-06T19:44:13Z,-170.53263897441929
2016-04-06T10:30:00Z,2016-04-06T19:54:13Z,-175.80064602554376
2016-04-06T10:40:00Z,2016-04-06T20:04:13Z,-177.33540305824022
2016-04-06T10:50:00Z,2016-04-06T20:14:13Z,-175.33317593571888
2016-04-06T11:00:00Z,2016-04-06T20:24:13Z,-172.69500186568973
2016-04-06T11:10:00Z,2016-04-06T20:34:13Z,-183.90249521127285
2016-04-06T11:20:00Z,2016-04-06T20:44:13Z,-199.41895346647252
2016-04-06T11:30:00Z,2016-04-06T20:54:13Z,-197.06740890033848
2016-04-06T11:40:00Z,2016-04-06T21:04:13Z,-191.90480726850154
2016-04-06T11:50:00Z,2016-04-06T21:14:13Z,-196.26702822356862
2016-04-06T12:00:00Z,2016-04-06T21:24:13Z,-198.22839961669877
2016-04-06T12:10:00Z,2016-04-06T21:34:13Z,-195.5888808828915
2016-04-06T12:20:00Z,2016-04-06T21:44:13Z,-200.49300767282995
2016-04-06T12:30:00Z,2016-04-06T21:54:13Z,-217.03507184341308
2016-04-06T12:40:00Z,2016-04-06T22:04:13Z,-225.8791547124809
2016-04-06T12:50:00Z,2016-04-06T22:14:13Z,-222.90486831766952
2016-04-06T13:00:00Z,2016-04-06T22:24:13Z,-213.7099862800576
2016-04-06T13:10:00Z,2016-04-06T22:34:13Z,-206.38104311015
2016-04-06T13:20:00Z,2016-04-06T22:44:13Z,-205.78014175085147
2016-04-06T13:30:00Z,2016-04-06T22:54:13Z,-189.47092400490664
2016-04-06T13:40:00Z,2016-04-06T23:04:13Z,-193.80392602928796
2016-04-06T13:50:00Z,2016-04-06T23:14:13Z,-190.8675800175702
2016-04-06T14:00:00Z,2016-04-06T23:24:13Z,-182.46296481599043
2016-04-06T14:10:00Z,2016-04-06T23:34:13Z,-183.7210674266266
2016-04-06T14:20:00Z,2016-04-06T23:44:13Z,-179.95325451540987
2016-04-06T14:30:00Z,2016-04-06T23:54:13Z,-186.89214413487844
2016-04-06T14:40:00Z,2016-04-07T00:04:29Z,-198.818328781449
2016-04-06T14:50:00Z,2016-04-07T00:14:29Z,-209.8665061615201
2016-04-06T15:00:00Z,2016-04-07T00:24:29Z,-208.56063391771775
2016-04-06T15:10:00Z,2016-04-07T00:34:29Z,-217.4696606827413
