TIMESTAMP,solar_TIMESTAMP,ta,rh,vpd,sw_in,ws,precip,ppfd_in,ext_rad
2011-12-31T23:00:00Z,2011-12-31T23:48:43Z,0.1,100,0,0,0.5,0,0,0
2012-01-01T00:00:00Z,2012-01-01T00:48:11Z,0.3,100,0,0,0.6,0,0,0
2012-01-01T01:00:00Z,2012-01-01T01:48:11Z,0.4,99.5,0.0031440571423680765,0,0.7,0,0,0
2012-01-01T02:00:00Z,2012-01-01T02:48:11Z,0.8,99,0.006472907742750567,0,1.2,0,0,0
2012-01-01T03:00:00Z,2012-01-01T03:48:11Z,1,98.4,0.010507346623825228,0,1.3,0,0,0
2012-01-01T04:00:00Z,2012-01-01T04:48:11Z,1.3,98.9,0.007381702376665084,0,1.1,0,0,0
2012-01-01T05:00:00Z,2012-01-01T05:48:11Z,1.6,99.5,0.003428475371691035,0,1.4,0,0,0
2012-01-01T06:00:00Z,2012-01-01T06:48:11Z,1.8,99.9,6.956051042728758e-4,0,1.2,0,0,0
2012-01-01T07:00:00Z,2012-01-01T07:48:11Z,2.2,100,0,0,1.4,0,0,0
2012-01-01T08:00:00Z,2012-01-01T08:48:11Z,2.9,100,0,0,1.3,0,0,68.64401910183881
2012-01-01T09:00:00Z,2012-01-01T09:48:11Z,4.1,100,0,0.5,1.2,0,1.057,202.49985976746598
2012-01-01T10:00:00Z,2012-01-01T10:48:11Z,5,100,0,2.8,1.1,0.6,5.919199999999999,292.3331889430138
2012-01-01T11:00:00Z,2012-01-01T11:48:11Z,6,100,0,5.8,1,1.1,12.261199999999999,332.0259995646025
2012-01-01T12:00:00Z,2012-01-01T12:48:11Z,7.1,100,0,7.3,1.1,0.2,15.432199999999998,318.8750390523334
2012-01-01T13:00:00Z,2012-01-01T13:48:11Z,7.8,100,0,4.5,1,0.1,9.513,253.7759145852045
2012-01-01T14:00:00Z,2012-01-01T14:48:11Z,8.4,99.9,0.0011023471119886862,1.4,0.8,0,2.9595999999999996,141.16210254019416
2012-01-01T15:00:00Z,2012-01-01T15:48:11Z,8.7,99.7,0.003374998485937825,0,0.7,0.1,0,0
2012-01-01T16:00:00Z,2012-01-01T16:48:11Z,9.1,99.5,0.005779196775183992,0,0.9,0,0,0
2012-01-01T17:00:00Z,2012-01-01T17:48:11Z,8.8,99.1,0.01019376703028816,0,0.7,0,0,0
2012-01-01T18:00:00Z,2012-01-01T18:48:11Z,8.8,99.7,0.0033979223434293863,0,0.8,0,0,0
2012-01-01T19:00:00Z,2012-01-01T19:48:11Z,8.7,99.9,0.0011249994953124833,0,0.7,0,0,0
