TIMESTAMP,solar_TIMESTAMP,SWE_SKY_68Y_Psy_Jt_1,SWE_SKY_68Y_Psy_Jt_2,SWE_SKY_68Y_Psy_Jt_3,SWE_SKY_68Y_Pab_Jt_4,SWE_SKY_68Y_Pab_Jt_5,SWE_SKY_68Y_Pab_Jt_6,SWE_SKY_68Y_Psy_Jt_7,SWE_SKY_68Y_Psy_Jt_8,SWE_SKY_68Y_Pab_Jt_9,SWE_SKY_68Y_Pab_Jt_10,SWE_SKY_68Y_Pab_Jt_11,SWE_SKY_68Y_Psy_Jt_12
2001-07-03T16:00:00Z,2001-07-03T17:06:56Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-03T16:30:00Z,2001-07-03T17:36:56Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-03T17:00:00Z,2001-07-03T18:06:56Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-03T17:30:00Z,2001-07-03T18:36:56Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-03T18:00:00Z,2001-07-03T19:06:56Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-03T18:30:00Z,2001-07-03T19:36:56Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-03T19:00:00Z,2001-07-03T20:06:56Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-03T19:30:00Z,2001-07-03T20:36:56Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-03T20:00:00Z,2001-07-03T21:06:56Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-03T20:30:00Z,2001-07-03T21:36:56Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-03T21:00:00Z,2001-07-03T22:06:56Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-03T21:30:00Z,2001-07-03T22:36:56Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-03T22:00:00Z,2001-07-03T23:06:56Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-03T22:30:00Z,2001-07-03T23:36:56Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-03T23:00:00Z,2001-07-04T00:06:46Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-03T23:30:00Z,2001-07-04T00:36:46Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-04T00:00:00Z,2001-07-04T01:06:46Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-04T00:30:00Z,2001-07-04T01:36:46Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-04T01:00:00Z,2001-07-04T02:06:46Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-04T01:30:00Z,2001-07-04T02:36:46Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-04T02:00:00Z,2001-07-04T03:06:46Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-04T02:30:00Z,2001-07-04T03:36:46Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-04T03:00:00Z,2001-07-04T04:06:46Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-04T03:30:00Z,2001-07-04T04:36:46Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-04T04:00:00Z,2001-07-04T05:06:46Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-04T04:30:00Z,2001-07-04T05:36:46Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-04T05:00:00Z,2001-07-04T06:06:46Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-04T05:30:00Z,2001-07-04T06:36:46Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-04T06:00:00Z,2001-07-04T07:06:46Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-04T06:30:00Z,2001-07-04T07:36:46Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-04T07:00:00Z,2001-07-04T08:06:46Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-04T07:30:00Z,2001-07-04T08:36:46Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-04T08:00:00Z,2001-07-04T09:06:46Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-04T08:30:00Z,2001-07-04T09:36:46Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-04T09:00:00Z,2001-07-04T10:06:46Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-04T09:30:00Z,2001-07-04T10:36:46Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-04T10:00:00Z,2001-07-04T11:06:46Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-04T10:30:00Z,2001-07-04T11:36:46Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-04T11:00:00Z,2001-07-04T12:06:46Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-04T11:30:00Z,2001-07-04T12:36:46Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-04T12:00:00Z,2001-07-04T13:06:46Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-04T12:30:00Z,2001-07-04T13:36:46Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-04T13:00:00Z,2001-07-04T14:06:46Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-04T13:30:00Z,2001-07-04T14:36:46Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-04T14:00:00Z,2001-07-04T15:06:46Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-04T14:30:00Z,2001-07-04T15:36:46Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-04T15:00:00Z,2001-07-04T16:06:46Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-04T15:30:00Z,2001-07-04T16:36:46Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-04T16:00:00Z,2001-07-04T17:06:46Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-04T16:30:00Z,2001-07-04T17:36:46Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-04T17:00:00Z,2001-07-04T18:06:46Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-04T17:30:00Z,2001-07-04T18:36:46Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-04T18:00:00Z,2001-07-04T19:06:46Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-04T18:30:00Z,2001-07-04T19:36:46Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-04T19:00:00Z,2001-07-04T20:06:46Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-04T19:30:00Z,2001-07-04T20:36:46Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-04T20:00:00Z,2001-07-04T21:06:46Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-04T20:30:00Z,2001-07-04T21:36:46Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-04T21:00:00Z,2001-07-04T22:06:46Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-04T21:30:00Z,2001-07-04T22:36:46Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-04T22:00:00Z,2001-07-04T23:06:46Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-04T22:30:00Z,2001-07-04T23:36:46Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-04T23:00:00Z,2001-07-05T00:06:37Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-04T23:30:00Z,2001-07-05T00:36:37Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-05T00:00:00Z,2001-07-05T01:06:37Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-05T00:30:00Z,2001-07-05T01:36:37Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-05T01:00:00Z,2001-07-05T02:06:37Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-05T01:30:00Z,2001-07-05T02:36:37Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-05T02:00:00Z,2001-07-05T03:06:37Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-05T02:30:00Z,2001-07-05T03:36:37Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-05T03:00:00Z,2001-07-05T04:06:37Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-05T03:30:00Z,2001-07-05T04:36:37Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-05T04:00:00Z,2001-07-05T05:06:37Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-05T04:30:00Z,2001-07-05T05:36:37Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-05T05:00:00Z,2001-07-05T06:06:37Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-05T05:30:00Z,2001-07-05T06:36:37Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-05T06:00:00Z,2001-07-05T07:06:37Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-05T06:30:00Z,2001-07-05T07:36:37Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-05T07:00:00Z,2001-07-05T08:06:37Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-05T07:30:00Z,2001-07-05T08:36:37Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-05T08:00:00Z,2001-07-05T09:06:37Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-05T08:30:00Z,2001-07-05T09:36:37Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-05T09:00:00Z,2001-07-05T10:06:37Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-05T09:30:00Z,2001-07-05T10:36:37Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-05T10:00:00Z,2001-07-05T11:06:37Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-05T10:30:00Z,2001-07-05T11:36:37Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-05T11:00:00Z,2001-07-05T12:06:37Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-05T11:30:00Z,2001-07-05T12:36:37Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-05T12:00:00Z,2001-07-05T13:06:37Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-05T12:30:00Z,2001-07-05T13:36:37Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-05T13:00:00Z,2001-07-05T14:06:37Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-05T13:30:00Z,2001-07-05T14:36:37Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-05T14:00:00Z,2001-07-05T15:06:37Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-05T14:30:00Z,2001-07-05T15:36:37Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-05T15:00:00Z,2001-07-05T16:06:37Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-05T15:30:00Z,2001-07-05T16:36:37Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-05T16:00:00Z,2001-07-05T17:06:37Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-05T16:30:00Z,2001-07-05T17:36:37Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-05T17:00:00Z,2001-07-05T18:06:37Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-05T17:30:00Z,2001-07-05T18:36:37Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-05T18:00:00Z,2001-07-05T19:06:37Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-05T18:30:00Z,2001-07-05T19:36:37Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-05T19:00:00Z,2001-07-05T20:06:37Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-05T19:30:00Z,2001-07-05T20:36:37Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-05T20:00:00Z,2001-07-05T21:06:37Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-05T20:30:00Z,2001-07-05T21:36:37Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-05T21:00:00Z,2001-07-05T22:06:37Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-05T21:30:00Z,2001-07-05T22:36:37Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-05T22:00:00Z,2001-07-05T23:06:37Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-05T22:30:00Z,2001-07-05T23:36:37Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-05T23:00:00Z,2001-07-06T00:06:29Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-05T23:30:00Z,2001-07-06T00:36:29Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-06T00:00:00Z,2001-07-06T01:06:29Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-06T00:30:00Z,2001-07-06T01:36:29Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-06T01:00:00Z,2001-07-06T02:06:29Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-06T01:30:00Z,2001-07-06T02:36:29Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-06T02:00:00Z,2001-07-06T03:06:29Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-06T02:30:00Z,2001-07-06T03:36:29Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-06T03:00:00Z,2001-07-06T04:06:29Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-06T03:30:00Z,2001-07-06T04:36:29Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-06T04:00:00Z,2001-07-06T05:06:29Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-06T04:30:00Z,2001-07-06T05:36:29Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-06T05:00:00Z,2001-07-06T06:06:29Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-06T05:30:00Z,2001-07-06T06:36:29Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-06T06:00:00Z,2001-07-06T07:06:29Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-06T06:30:00Z,2001-07-06T07:36:29Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-06T07:00:00Z,2001-07-06T08:06:29Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-06T07:30:00Z,2001-07-06T08:36:29Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-06T08:00:00Z,2001-07-06T09:06:29Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-06T08:30:00Z,2001-07-06T09:36:29Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-06T09:00:00Z,2001-07-06T10:06:29Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-06T09:30:00Z,2001-07-06T10:36:29Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-06T10:00:00Z,2001-07-06T11:06:29Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-06T10:30:00Z,2001-07-06T11:36:29Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-06T11:00:00Z,2001-07-06T12:06:29Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-06T11:30:00Z,2001-07-06T12:36:29Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-06T12:00:00Z,2001-07-06T13:06:29Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-06T12:30:00Z,2001-07-06T13:36:29Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-06T13:00:00Z,2001-07-06T14:06:29Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-06T13:30:00Z,2001-07-06T14:36:29Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-06T14:00:00Z,2001-07-06T15:06:29Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-06T14:30:00Z,2001-07-06T15:36:29Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-06T15:00:00Z,2001-07-06T16:06:29Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-06T15:30:00Z,2001-07-06T16:36:29Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-06T16:00:00Z,2001-07-06T17:06:29Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-06T16:30:00Z,2001-07-06T17:36:29Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-06T17:00:00Z,2001-07-06T18:06:29Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-06T17:30:00Z,2001-07-06T18:36:29Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-06T18:00:00Z,2001-07-06T19:06:29Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-06T18:30:00Z,2001-07-06T19:36:29Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-06T19:00:00Z,2001-07-06T20:06:29Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-06T19:30:00Z,2001-07-06T20:36:29Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-06T20:00:00Z,2001-07-06T21:06:29Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-06T20:30:00Z,2001-07-06T21:36:29Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-06T21:00:00Z,2001-07-06T22:06:29Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-06T21:30:00Z,2001-07-06T22:36:29Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-06T22:00:00Z,2001-07-06T23:06:29Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-06T22:30:00Z,2001-07-06T23:36:29Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-06T23:00:00Z,2001-07-07T00:06:20Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-06T23:30:00Z,2001-07-07T00:36:20Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-07T00:00:00Z,2001-07-07T01:06:20Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-07T00:30:00Z,2001-07-07T01:36:20Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-07T01:00:00Z,2001-07-07T02:06:20Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-07T01:30:00Z,2001-07-07T02:36:20Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-07T02:00:00Z,2001-07-07T03:06:20Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-07T02:30:00Z,2001-07-07T03:36:20Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-07T03:00:00Z,2001-07-07T04:06:20Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-07T03:30:00Z,2001-07-07T04:36:20Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-07T04:00:00Z,2001-07-07T05:06:20Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-07T04:30:00Z,2001-07-07T05:36:20Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-07T05:00:00Z,2001-07-07T06:06:20Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-07T05:30:00Z,2001-07-07T06:36:20Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-07T06:00:00Z,2001-07-07T07:06:20Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-07T06:30:00Z,2001-07-07T07:36:20Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-07T07:00:00Z,2001-07-07T08:06:20Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-07T07:30:00Z,2001-07-07T08:36:20Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-07T08:00:00Z,2001-07-07T09:06:20Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-07T08:30:00Z,2001-07-07T09:36:20Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-07T09:00:00Z,2001-07-07T10:06:20Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-07T09:30:00Z,2001-07-07T10:36:20Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-07T10:00:00Z,2001-07-07T11:06:20Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-07T10:30:00Z,2001-07-07T11:36:20Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-07T11:00:00Z,2001-07-07T12:06:20Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-07T11:30:00Z,2001-07-07T12:36:20Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-07T12:00:00Z,2001-07-07T13:06:20Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-07T12:30:00Z,2001-07-07T13:36:20Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-07T13:00:00Z,2001-07-07T14:06:20Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-07T13:30:00Z,2001-07-07T14:36:20Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-07T14:00:00Z,2001-07-07T15:06:20Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-07T14:30:00Z,2001-07-07T15:36:20Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-07T15:00:00Z,2001-07-07T16:06:20Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-07T15:30:00Z,2001-07-07T16:36:20Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-07T16:00:00Z,2001-07-07T17:06:20Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-07T16:30:00Z,2001-07-07T17:36:20Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-07T17:00:00Z,2001-07-07T18:06:20Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-07T17:30:00Z,2001-07-07T18:36:20Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-07T18:00:00Z,2001-07-07T19:06:20Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-07T18:30:00Z,2001-07-07T19:36:20Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-07T19:00:00Z,2001-07-07T20:06:20Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-07T19:30:00Z,2001-07-07T20:36:20Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-07T20:00:00Z,2001-07-07T21:06:20Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-07T20:30:00Z,2001-07-07T21:36:20Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-07T21:00:00Z,2001-07-07T22:06:20Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-07T21:30:00Z,2001-07-07T22:36:20Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-07T22:00:00Z,2001-07-07T23:06:20Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-07T22:30:00Z,2001-07-07T23:36:20Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-07T23:00:00Z,2001-07-08T00:06:12Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
