TIMESTAMP,solar_TIMESTAMP,JPN_EBE_SUG_Cja_Js_1
2016-06-25T15:30:00Z,2016-06-26T00:52:45Z,574.9425696978977
2016-06-25T15:40:00Z,2016-06-26T01:02:45Z,570.5628502003559
2016-06-25T15:50:00Z,2016-06-26T01:12:45Z,565.2694168396804
2016-06-25T16:00:00Z,2016-06-26T01:22:45Z,561.7523117907548
2016-06-25T16:10:00Z,2016-06-26T01:32:45Z,558.0356519760163
2016-06-25T16:20:00Z,2016-06-26T01:42:45Z,553.1684998126132
2016-06-25T16:30:00Z,2016-06-26T01:52:45Z,551.8034393187328
2016-06-25T16:40:00Z,2016-06-26T02:02:45Z,548.442145112647
2016-06-25T16:50:00Z,2016-06-26T02:12:45Z,545.7430124309225
2016-06-25T17:00:00Z,2016-06-26T02:22:45Z,543.2179654284607
2016-06-25T17:10:00Z,2016-06-26T02:32:45Z,541.0547977682385
2016-06-25T17:20:00Z,2016-06-26T02:42:45Z,537.6001282053338
2016-06-25T17:30:00Z,2016-06-26T02:52:45Z,533.8317515542743
2016-06-25T17:40:00Z,2016-06-26T03:02:45Z,529.1551871396008
2016-06-25T17:50:00Z,2016-06-26T03:12:45Z,526.3157317796671
2016-06-25T18:00:00Z,2016-06-26T03:22:45Z,525.0831636594882
2016-06-25T18:10:00Z,2016-06-26T03:32:45Z,521.9669564916305
2016-06-25T18:20:00Z,2016-06-26T03:42:45Z,518.6398147101684
2016-06-25T18:30:00Z,2016-06-26T03:52:45Z,517.2378292836303
2016-06-25T18:40:00Z,2016-06-26T04:02:45Z,515.0583445235357
2016-06-25T18:50:00Z,2016-06-26T04:12:45Z,512.1726331880852
2016-06-25T19:00:00Z,2016-06-26T04:22:45Z,510.36622425091014
2016-06-25T19:10:00Z,2016-06-26T04:32:45Z,507.94573220327226
2016-06-25T19:20:00Z,2016-06-26T04:42:45Z,506.8493317204646
2016-06-25T19:30:00Z,2016-06-26T04:52:45Z,506.1703065932497
2016-06-25T19:40:00Z,2016-06-26T05:02:45Z,505.14429075366274
2016-06-25T19:50:00Z,2016-06-26T05:12:45Z,506.3610170824562
2016-06-25T20:00:00Z,2016-06-26T05:22:45Z,505.7026136823387
2016-06-25T20:10:00Z,2016-06-26T05:32:45Z,506.47216926141977
2016-06-25T20:20:00Z,2016-06-26T05:42:45Z,506.3068066332677
2016-06-25T20:30:00Z,2016-06-26T05:52:45Z,507.3061706032188
2016-06-25T20:40:00Z,2016-06-26T06:02:45Z,504.7158427951782
2016-06-25T20:50:00Z,2016-06-26T06:12:45Z,505.0139255594406
2016-06-25T21:00:00Z,2016-06-26T06:22:45Z,505.41688712959956
2016-06-25T21:10:00Z,2016-06-26T06:32:45Z,506.85444842768516
2016-06-25T21:20:00Z,2016-06-26T06:42:45Z,511.90499508947136
2016-06-25T21:30:00Z,2016-06-26T06:52:45Z,515.4296791246674
2016-06-25T21:40:00Z,2016-06-26T07:02:45Z,520.3221196149091
2016-06-25T21:50:00Z,2016-06-26T07:12:45Z,524.0282479887944
2016-06-25T22:00:00Z,2016-06-26T07:22:45Z,529.1790143209757
2016-06-25T22:10:00Z,2016-06-26T07:32:45Z,534.8937923657813
2016-06-25T22:20:00Z,2016-06-26T07:42:45Z,534.6888752050697
2016-06-25T22:30:00Z,2016-06-26T07:52:45Z,530.8151930020216
2016-06-25T22:40:00Z,2016-06-26T08:02:45Z,524.2437594567432
2016-06-25T22:50:00Z,2016-06-26T08:12:45Z,522.6695275500865
2016-06-25T23:00:00Z,2016-06-26T08:22:45Z,519.0306967430397
2016-06-25T23:10:00Z,2016-06-26T08:32:45Z,514.3261817777122
2016-06-25T23:20:00Z,2016-06-26T08:42:45Z,512.0673305736952
2016-06-25T23:30:00Z,2016-06-26T08:52:45Z,513.1810568526831
2016-06-25T23:40:00Z,2016-06-26T09:02:45Z,512.5094202136685
2016-06-25T23:50:00Z,2016-06-26T09:12:45Z,512.8074445573684
2016-06-26T00:00:00Z,2016-06-26T09:22:45Z,511.1162927973067
2016-06-26T00:10:00Z,2016-06-26T09:32:45Z,509.37962380351377
2016-06-26T00:20:00Z,2016-06-26T09:42:45Z,510.3074150217698
2016-06-26T00:30:00Z,2016-06-26T09:52:45Z,509.5159140580336
2016-06-26T00:40:00Z,2016-06-26T10:02:45Z,507.90360710333937
2016-06-26T00:50:00Z,2016-06-26T10:12:45Z,508.62040082857857
2016-06-26T01:00:00Z,2016-06-26T10:22:45Z,507.5597874649546
2016-06-26T01:10:00Z,2016-06-26T10:32:45Z,505.0360796555471
2016-06-26T01:20:00Z,2016-06-26T10:42:45Z,502.11994979194696
2016-06-26T01:30:00Z,2016-06-26T10:52:45Z,499.0188573392081
2016-06-26T01:40:00Z,2016-06-26T11:02:45Z,495.78384147095954
2016-06-26T01:50:00Z,2016-06-26T11:12:45Z,495.14567396686533
2016-06-26T02:00:00Z,2016-06-26T11:22:45Z,493.1274240170586
2016-06-26T02:10:00Z,2016-06-26T11:32:45Z,493.4822381208234
2016-06-26T02:20:00Z,2016-06-26T11:42:45Z,492.3269047316234
2016-06-26T02:30:00Z,2016-06-26T11:52:45Z,492.6652620154035
2016-06-26T02:40:00Z,2016-06-26T12:02:45Z,492.04893822957155
2016-06-26T02:50:00Z,2016-06-26T12:12:45Z,492.86800751121933
2016-06-26T03:00:00Z,2016-06-26T12:22:45Z,493.1548596600612
2016-06-26T03:10:00Z,2016-06-26T12:32:45Z,492.2647583045082
2016-06-26T03:20:00Z,2016-06-26T12:42:45Z,491.2944930578123
2016-06-26T03:30:00Z,2016-06-26T12:52:45Z,491.32148683223494
2016-06-26T03:40:00Z,2016-06-26T13:02:45Z,489.7587726891966
2016-06-26T03:50:00Z,2016-06-26T13:12:45Z,486.3018760568711
2016-06-26T04:00:00Z,2016-06-26T13:22:45Z,488.40814228832664
2016-06-26T04:10:00Z,2016-06-26T13:32:45Z,490.73550789903777
2016-06-26T04:20:00Z,2016-06-26T13:42:45Z,492.68924297523404
2016-06-26T04:30:00Z,2016-06-26T13:52:45Z,496.38536156626066
2016-06-26T04:40:00Z,2016-06-26T14:02:45Z,498.06573348968766
2016-06-26T04:50:00Z,2016-06-26T14:12:45Z,501.35588471789157
2016-06-26T05:00:00Z,2016-06-26T14:22:45Z,506.9366336166597
2016-06-26T05:10:00Z,2016-06-26T14:32:45Z,515.7928586027821
2016-06-26T05:20:00Z,2016-06-26T14:42:45Z,522.277366731004
2016-06-26T05:30:00Z,2016-06-26T14:52:45Z,526.2594614738201
2016-06-26T05:40:00Z,2016-06-26T15:02:45Z,534.512697754019
2016-06-26T05:50:00Z,2016-06-26T15:12:45Z,549.1128531480869
2016-06-26T06:00:00Z,2016-06-26T15:22:45Z,574.8017339639018
2016-06-26T06:10:00Z,2016-06-26T15:32:45Z,611.3172464460652
2016-06-26T06:20:00Z,2016-06-26T15:42:45Z,640.3506070603744
2016-06-26T06:30:00Z,2016-06-26T15:52:45Z,675.247166600648
2016-06-26T06:40:00Z,2016-06-26T16:02:45Z,725.3913064513418
2016-06-26T06:50:00Z,2016-06-26T16:12:45Z,750.4455851845125
2016-06-26T07:00:00Z,2016-06-26T16:22:45Z,809.6191901041303
2016-06-26T07:10:00Z,2016-06-26T16:32:45Z,882.8371222692462
2016-06-26T07:20:00Z,2016-06-26T16:42:45Z,908.1005789691794
2016-06-26T07:30:00Z,2016-06-26T16:52:45Z,949.3031340212208
2016-06-26T07:40:00Z,2016-06-26T17:02:45Z,1021.3383678189582
2016-06-26T07:50:00Z,2016-06-26T17:12:45Z,1088.7060638392677
2016-06-26T08:00:00Z,2016-06-26T17:22:45Z,1164.089944456145
2016-06-26T08:10:00Z,2016-06-26T17:32:45Z,1167.2703045274209
2016-06-26T08:20:00Z,2016-06-26T17:42:45Z,1129.72927589182
2016-06-26T08:30:00Z,2016-06-26T17:52:45Z,1109.6861181701113
2016-06-26T08:40:00Z,2016-06-26T18:02:45Z,1095.222746794274
2016-06-26T08:50:00Z,2016-06-26T18:12:45Z,1076.1549070024382
2016-06-26T09:00:00Z,2016-06-26T18:22:45Z,1050.2745171807687
2016-06-26T09:10:00Z,2016-06-26T18:32:45Z,1029.4867980763897
2016-06-26T09:20:00Z,2016-06-26T18:42:45Z,1016.7646044931852
2016-06-26T09:30:00Z,2016-06-26T18:52:45Z,994.1914158312147
2016-06-26T09:40:00Z,2016-06-26T19:02:45Z,962.332412784788
2016-06-26T09:50:00Z,2016-06-26T19:12:45Z,936.0444099137866
2016-06-26T10:00:00Z,2016-06-26T19:22:45Z,909.4269136947352
2016-06-26T10:10:00Z,2016-06-26T19:32:45Z,884.6976367701021
2016-06-26T10:20:00Z,2016-06-26T19:42:45Z,861.6704275795038
2016-06-26T10:30:00Z,2016-06-26T19:52:45Z,840.6122885431264
2016-06-26T10:40:00Z,2016-06-26T20:02:45Z,821.5004111234305
2016-06-26T10:50:00Z,2016-06-26T20:12:45Z,804.3333860867588
2016-06-26T11:00:00Z,2016-06-26T20:22:45Z,786.2541446135801
2016-06-26T11:10:00Z,2016-06-26T20:32:45Z,771.4828200020361
2016-06-26T11:20:00Z,2016-06-26T20:42:45Z,758.6838812851539
2016-06-26T11:30:00Z,2016-06-26T20:52:45Z,745.0605183641038
2016-06-26T11:40:00Z,2016-06-26T21:02:45Z,729.50549902184
2016-06-26T11:50:00Z,2016-06-26T21:12:45Z,714.0621959446463
2016-06-26T12:00:00Z,2016-06-26T21:22:45Z,701.1098895068459
2016-06-26T12:10:00Z,2016-06-26T21:32:45Z,688.1873006768061
2016-06-26T12:20:00Z,2016-06-26T21:42:45Z,676.8855291516779
2016-06-26T12:30:00Z,2016-06-26T21:52:45Z,668.2030988006933
2016-06-26T12:40:00Z,2016-06-26T22:02:45Z,658.7013672152156
2016-06-26T12:50:00Z,2016-06-26T22:12:45Z,651.9961910272447
2016-06-26T13:00:00Z,2016-06-26T22:22:45Z,645.8514392441704
2016-06-26T13:10:00Z,2016-06-26T22:32:45Z,638.804664876808
2016-06-26T13:20:00Z,2016-06-26T22:42:45Z,629.0148007406884
2016-06-26T13:30:00Z,2016-06-26T22:52:45Z,620.0209402088279
2016-06-26T13:40:00Z,2016-06-26T23:02:45Z,613.6881087827551
2016-06-26T13:50:00Z,2016-06-26T23:12:45Z,605.5488412891004
2016-06-26T14:00:00Z,2016-06-26T23:22:45Z,603.2762110819303
2016-06-26T14:10:00Z,2016-06-26T23:32:45Z,599.0107399441366
2016-06-26T14:20:00Z,2016-06-26T23:42:45Z,597.3239811590438
2016-06-26T14:30:00Z,2016-06-26T23:52:45Z,596.7823574169503
2016-06-26T14:40:00Z,2016-06-27T00:02:34Z,590.4164257576426
2016-06-26T14:50:00Z,2016-06-27T00:12:34Z,589.8984842686492
2016-06-26T15:00:00Z,2016-06-27T00:22:34Z,586.750404261357
2016-06-26T15:10:00Z,2016-06-27T00:32:34Z,585.8761651814502
2016-06-26T15:20:00Z,2016-06-27T00:42:34Z,586.4895349614073
2016-06-26T15:30:00Z,2016-06-27T00:52:34Z,584.3960101860187
2016-06-26T15:40:00Z,2016-06-27T01:02:34Z,579.7985226551499
2016-06-26T15:50:00Z,2016-06-27T01:12:34Z,575.9630547567339
2016-06-26T16:00:00Z,2016-06-27T01:22:34Z,577.1584262831446
2016-06-26T16:10:00Z,2016-06-27T01:32:34Z,576.8168258616513
2016-06-26T16:20:00Z,2016-06-27T01:42:34Z,577.7242019838097
2016-06-26T16:30:00Z,2016-06-27T01:52:34Z,577.231448677244
2016-06-26T16:40:00Z,2016-06-27T02:02:34Z,575.6244408007419
2016-06-26T16:50:00Z,2016-06-27T02:12:34Z,573.7145043690533
2016-06-26T17:00:00Z,2016-06-27T02:22:34Z,574.2167286076525
2016-06-26T17:10:00Z,2016-06-27T02:32:34Z,571.2496959120663
2016-06-26T17:20:00Z,2016-06-27T02:42:34Z,570.3325421179968
2016-06-26T17:30:00Z,2016-06-27T02:52:34Z,567.8009662326875
2016-06-26T17:40:00Z,2016-06-27T03:02:34Z,564.7539934173925
2016-06-26T17:50:00Z,2016-06-27T03:12:34Z,562.6752373850646
2016-06-26T18:00:00Z,2016-06-27T03:22:34Z,563.0948166530592
2016-06-26T18:10:00Z,2016-06-27T03:32:34Z,559.5915671050617
2016-06-26T18:20:00Z,2016-06-27T03:42:34Z,558.4433759586345
2016-06-26T18:30:00Z,2016-06-27T03:52:34Z,559.5135944379241
2016-06-26T18:40:00Z,2016-06-27T04:02:34Z,560.3924307140477
2016-06-26T18:50:00Z,2016-06-27T04:12:34Z,561.0712036170045
2016-06-26T19:00:00Z,2016-06-27T04:22:34Z,558.6633121503868
2016-06-26T19:10:00Z,2016-06-27T04:32:34Z,556.8372033922182
2016-06-26T19:20:00Z,2016-06-27T04:42:34Z,553.9651594233816
2016-06-26T19:30:00Z,2016-06-27T04:52:34Z,551.2784949576221
2016-06-26T19:40:00Z,2016-06-27T05:02:34Z,551.29314691755
2016-06-26T19:50:00Z,2016-06-27T05:12:34Z,556.1649227415103
2016-06-26T20:00:00Z,2016-06-27T05:22:34Z,564.3959486837215
2016-06-26T20:10:00Z,2016-06-27T05:32:34Z,572.7597571856118
2016-06-26T20:20:00Z,2016-06-27T05:42:34Z,583.25431297041
2016-06-26T20:30:00Z,2016-06-27T05:52:34Z,597.8377188192864
2016-06-26T20:40:00Z,2016-06-27T06:02:34Z,616.1366718119816
2016-06-26T20:50:00Z,2016-06-27T06:12:34Z,641.1428194778662
2016-06-26T21:00:00Z,2016-06-27T06:22:34Z,665.4137811055342
2016-06-26T21:10:00Z,2016-06-27T06:32:34Z,694.6946937336616
2016-06-26T21:20:00Z,2016-06-27T06:42:34Z,725.7847271790438
2016-06-26T21:30:00Z,2016-06-27T06:52:34Z,774.9362828965803
2016-06-26T21:40:00Z,2016-06-27T07:02:34Z,822.4202304929938
2016-06-26T21:50:00Z,2016-06-27T07:12:34Z,858.6048484459266
2016-06-26T22:00:00Z,2016-06-27T07:22:34Z,913.9764567327326
2016-06-26T22:10:00Z,2016-06-27T07:32:34Z,1003.6797077276087
2016-06-26T22:20:00Z,2016-06-27T07:42:34Z,1100.9017282625207
2016-06-26T22:30:00Z,2016-06-27T07:52:34Z,1213.6865259045567
2016-06-26T22:40:00Z,2016-06-27T08:02:34Z,1277.4163233932513
2016-06-26T22:50:00Z,2016-06-27T08:12:34Z,1391.6018158911309
2016-06-26T23:00:00Z,2016-06-27T08:22:34Z,1445.559477637428
2016-06-26T23:10:00Z,2016-06-27T08:32:34Z,1460.237301267546
2016-06-26T23:20:00Z,2016-06-27T08:42:34Z,1510.2149620745517
2016-06-26T23:30:00Z,2016-06-27T08:52:34Z,1569.8776074630111
2016-06-26T23:40:00Z,2016-06-27T09:02:34Z,1606.6353084201262
2016-06-26T23:50:00Z,2016-06-27T09:12:34Z,1694.8819188267323
2016-06-27T00:00:00Z,2016-06-27T09:22:34Z,1802.2259636026215
2016-06-27T00:10:00Z,2016-06-27T09:32:34Z,1907.6692378826212
2016-06-27T00:20:00Z,2016-06-27T09:42:34Z,1950.0487537933273
2016-06-27T00:30:00Z,2016-06-27T09:52:34Z,1930.2409424509055
2016-06-27T00:40:00Z,2016-06-27T10:02:34Z,1927.1176626668303
2016-06-27T00:50:00Z,2016-06-27T10:12:34Z,2048.4898101391636
2016-06-27T01:00:00Z,2016-06-27T10:22:34Z,2030.3525335480917
2016-06-27T01:10:00Z,2016-06-27T10:32:34Z,2027.7879623768154
2016-06-27T01:20:00Z,2016-06-27T10:42:34Z,2123.7914216547765
2016-06-27T01:30:00Z,2016-06-27T10:52:34Z,2107.3818307620522
2016-06-27T01:40:00Z,2016-06-27T11:02:34Z,2158.0064041287073
2016-06-27T01:50:00Z,2016-06-27T11:12:34Z,2175.6197585370282
2016-06-27T02:00:00Z,2016-06-27T11:22:34Z,2242.980397032641
2016-06-27T02:10:00Z,2016-06-27T11:32:34Z,2290.561718966452
2016-06-27T02:20:00Z,2016-06-27T11:42:34Z,2290.6538327932476
2016-06-27T02:30:00Z,2016-06-27T11:52:34Z,2304.268052002947
2016-06-27T02:40:00Z,2016-06-27T12:02:34Z,2298.6030878878487
2016-06-27T02:50:00Z,2016-06-27T12:12:34Z,2289.301261935013
2016-06-27T03:00:00Z,2016-06-27T12:22:34Z,2284.7982251974536
2016-06-27T03:10:00Z,2016-06-27T12:32:34Z,2276.9964794747
2016-06-27T03:20:00Z,2016-06-27T12:42:34Z,2250.5643824094304
2016-06-27T03:30:00Z,2016-06-27T12:52:34Z,2268.8278819123275
2016-06-27T03:40:00Z,2016-06-27T13:02:34Z,2251.0905997596747
2016-06-27T03:50:00Z,2016-06-27T13:12:34Z,2220.6847811711236
2016-06-27T04:00:00Z,2016-06-27T13:22:34Z,2242.9228059293077
2016-06-27T04:10:00Z,2016-06-27T13:32:34Z,2262.510713827627
2016-06-27T04:20:00Z,2016-06-27T13:42:34Z,2272.1244873928986
2016-06-27T04:30:00Z,2016-06-27T13:52:34Z,2213.4342597153372
2016-06-27T04:40:00Z,2016-06-27T14:02:34Z,2254.5448193865786
2016-06-27T04:50:00Z,2016-06-27T14:12:34Z,2223.470190756598
2016-06-27T05:00:00Z,2016-06-27T14:22:34Z,2187.0612321349845
2016-06-27T05:10:00Z,2016-06-27T14:32:34Z,2196.972557558194
2016-06-27T05:20:00Z,2016-06-27T14:42:34Z,2171.5254612152276
2016-06-27T05:30:00Z,2016-06-27T14:52:34Z,2151.698347959115
2016-06-27T05:40:00Z,2016-06-27T15:02:34Z,2109.178307293267
2016-06-27T05:50:00Z,2016-06-27T15:12:34Z,2124.334497649215
2016-06-27T06:00:00Z,2016-06-27T15:22:34Z,2113.788707179309
2016-06-27T06:10:00Z,2016-06-27T15:32:34Z,2130.03722893321
2016-06-27T06:20:00Z,2016-06-27T15:42:34Z,2096.822688598394
2016-06-27T06:30:00Z,2016-06-27T15:52:34Z,2044.6520677836781
2016-06-27T06:40:00Z,2016-06-27T16:02:34Z,1978.2173298163227
2016-06-27T06:50:00Z,2016-06-27T16:12:34Z,1871.1395740498906
2016-06-27T07:00:00Z,2016-06-27T16:22:34Z,1767.6524046207799
2016-06-27T07:10:00Z,2016-06-27T16:32:34Z,1696.176645871438
2016-06-27T07:20:00Z,2016-06-27T16:42:34Z,1623.2459014736257
2016-06-27T07:30:00Z,2016-06-27T16:52:34Z,1547.4501710995628
2016-06-27T07:40:00Z,2016-06-27T17:02:34Z,1511.984950167066
2016-06-27T07:50:00Z,2016-06-27T17:12:34Z,1517.0035582595349
2016-06-27T08:00:00Z,2016-06-27T17:22:34Z,1522.309547979647
2016-06-27T08:10:00Z,2016-06-27T17:32:34Z,1436.8817708951824
2016-06-27T08:20:00Z,2016-06-27T17:42:34Z,1438.2675913388566
2016-06-27T08:30:00Z,2016-06-27T17:52:34Z,1445.002025335211
2016-06-27T08:40:00Z,2016-06-27T18:02:34Z,1433.7793344288496
2016-06-27T08:50:00Z,2016-06-27T18:12:34Z,1404.8472949550248
2016-06-27T09:00:00Z,2016-06-27T18:22:34Z,1363.9346494452245
2016-06-27T09:10:00Z,2016-06-27T18:32:34Z,1317.098300681148
2016-06-27T09:20:00Z,2016-06-27T18:42:34Z,1271.577241751673
2016-06-27T09:30:00Z,2016-06-27T18:52:34Z,1228.4994383203248
2016-06-27T09:40:00Z,2016-06-27T19:02:34Z,1178.439883551848
2016-06-27T09:50:00Z,2016-06-27T19:12:34Z,1118.734326660989
2016-06-27T10:00:00Z,2016-06-27T19:22:34Z,1066.6643619274591
2016-06-27T10:10:00Z,2016-06-27T19:32:34Z,1019.3770220460073
2016-06-27T10:20:00Z,2016-06-27T19:42:34Z,970.6747861397008
2016-06-27T10:30:00Z,2016-06-27T19:52:34Z,929.8856315097903
2016-06-27T10:40:00Z,2016-06-27T20:02:34Z,898.1595553162891
2016-06-27T10:50:00Z,2016-06-27T20:12:34Z,870.7713932623856
2016-06-27T11:00:00Z,2016-06-27T20:22:34Z,845.3150952265889
2016-06-27T11:10:00Z,2016-06-27T20:32:34Z,819.2554602209802
2016-06-27T11:20:00Z,2016-06-27T20:42:34Z,798.203866513236
2016-06-27T11:30:00Z,2016-06-27T20:52:34Z,777.0070288494546
2016-06-27T11:40:00Z,2016-06-27T21:02:34Z,760.636691738383
2016-06-27T11:50:00Z,2016-06-27T21:12:34Z,740.9270061345746
2016-06-27T12:00:00Z,2016-06-27T21:22:34Z,725.2895842558403
2016-06-27T12:10:00Z,2016-06-27T21:32:34Z,710.9612865897507
2016-06-27T12:20:00Z,2016-06-27T21:42:34Z,698.1090272085229
2016-06-27T12:30:00Z,2016-06-27T21:52:34Z,685.7315379648722
2016-06-27T12:40:00Z,2016-06-27T22:02:34Z,673.8578358251743
2016-06-27T12:50:00Z,2016-06-27T22:12:34Z,662.8055523461707
2016-06-27T13:00:00Z,2016-06-27T22:22:34Z,653.1134383549362
2016-06-27T13:10:00Z,2016-06-27T22:32:34Z,646.6381785986578
2016-06-27T13:20:00Z,2016-06-27T22:42:34Z,639.9969935616438
2016-06-27T13:30:00Z,2016-06-27T22:52:34Z,633.0587868951111
2016-06-27T13:40:00Z,2016-06-27T23:02:34Z,628.9884425792966
2016-06-27T13:50:00Z,2016-06-27T23:12:34Z,624.2070233152801
2016-06-27T14:00:00Z,2016-06-27T23:22:34Z,618.0434952613602
2016-06-27T14:10:00Z,2016-06-27T23:32:34Z,611.9708064509958
2016-06-27T14:20:00Z,2016-06-27T23:42:34Z,605.595836400972
2016-06-27T14:30:00Z,2016-06-27T23:52:34Z,598.6245230715828
2016-06-27T14:40:00Z,2016-06-28T00:02:23Z,593.5203271675446
2016-06-27T14:50:00Z,2016-06-28T00:12:23Z,591.2730667298501
2016-06-27T15:00:00Z,2016-06-28T00:22:23Z,588.0990627433553
2016-06-27T15:10:00Z,2016-06-28T00:32:23Z,583.3484464992993
2016-06-27T15:20:00Z,2016-06-28T00:42:23Z,580.28127016688
2016-06-27T15:30:00Z,2016-06-28T00:52:23Z,576.0894072799371
2016-06-27T15:40:00Z,2016-06-28T01:02:23Z,571.7418133081901
2016-06-27T15:50:00Z,2016-06-28T01:12:23Z,568.7274296283601
2016-06-27T16:00:00Z,2016-06-28T01:22:23Z,565.0424522758524
2016-06-27T16:10:00Z,2016-06-28T01:32:23Z,562.5581870866687
2016-06-27T16:20:00Z,2016-06-28T01:42:23Z,559.8030256676078
2016-06-27T16:30:00Z,2016-06-28T01:52:23Z,553.6902352626333
2016-06-27T16:40:00Z,2016-06-28T02:02:23Z,550.1202428130911
2016-06-27T16:50:00Z,2016-06-28T02:12:23Z,545.6977644819434
2016-06-27T17:00:00Z,2016-06-28T02:22:23Z,544.2534856506995
2016-06-27T17:10:00Z,2016-06-28T02:32:23Z,541.9898576479454
2016-06-27T17:20:00Z,2016-06-28T02:42:23Z,537.9366687600107
2016-06-27T17:30:00Z,2016-06-28T02:52:23Z,537.1891427596036
2016-06-27T17:40:00Z,2016-06-28T03:02:23Z,531.2792019349774
2016-06-27T17:50:00Z,2016-06-28T03:12:23Z,530.0621144880084
2016-06-27T18:00:00Z,2016-06-28T03:22:23Z,527.9213277487744
2016-06-27T18:10:00Z,2016-06-28T03:32:23Z,526.5353021857504
2016-06-27T18:20:00Z,2016-06-28T03:42:23Z,522.5029182805395
2016-06-27T18:30:00Z,2016-06-28T03:52:23Z,518.6862377554949
2016-06-27T18:40:00Z,2016-06-28T04:02:23Z,517.5973215063427
2016-06-27T18:50:00Z,2016-06-28T04:12:23Z,515.1702925618724
2016-06-27T19:00:00Z,2016-06-28T04:22:23Z,512.6441427655554
2016-06-27T19:10:00Z,2016-06-28T04:32:23Z,511.0796862422506
2016-06-27T19:20:00Z,2016-06-28T04:42:23Z,508.2209302160954
2016-06-27T19:30:00Z,2016-06-28T04:52:23Z,504.7276999394297
2016-06-27T19:40:00Z,2016-06-28T05:02:23Z,501.1727155006768
2016-06-27T19:50:00Z,2016-06-28T05:12:23Z,498.7945980410087
2016-06-27T20:00:00Z,2016-06-28T05:22:23Z,494.6692822589396
2016-06-27T20:10:00Z,2016-06-28T05:32:23Z,492.4892188947728
2016-06-27T20:20:00Z,2016-06-28T05:42:23Z,492.0990737408876
2016-06-27T20:30:00Z,2016-06-28T05:52:23Z,489.52118698155965
2016-06-27T20:40:00Z,2016-06-28T06:02:23Z,491.0408379686791
2016-06-27T20:50:00Z,2016-06-28T06:12:23Z,490.8199007762772
2016-06-27T21:00:00Z,2016-06-28T06:22:23Z,492.71218051965377
2016-06-27T21:10:00Z,2016-06-28T06:32:23Z,494.80696155200366
2016-06-27T21:20:00Z,2016-06-28T06:42:23Z,503.5318919121479
2016-06-27T21:30:00Z,2016-06-28T06:52:23Z,510.3127244333594
2016-06-27T21:40:00Z,2016-06-28T07:02:23Z,517.8446234478535
2016-06-27T21:50:00Z,2016-06-28T07:12:23Z,526.3730131296859
2016-06-27T22:00:00Z,2016-06-28T07:22:23Z,536.833333550624
2016-06-27T22:10:00Z,2016-06-28T07:32:23Z,551.8313668180057
2016-06-27T22:20:00Z,2016-06-28T07:42:23Z,570.5829337279557
2016-06-27T22:30:00Z,2016-06-28T07:52:23Z,591.0724304494823
2016-06-27T22:40:00Z,2016-06-28T08:02:23Z,610.8030723686276
2016-06-27T22:50:00Z,2016-06-28T08:12:23Z,636.0772003890373
2016-06-27T23:00:00Z,2016-06-28T08:22:23Z,689.3839561733399
2016-06-27T23:10:00Z,2016-06-28T08:32:23Z,762.2859573342469
2016-06-27T23:20:00Z,2016-06-28T08:42:23Z,844.5531022889797
2016-06-27T23:30:00Z,2016-06-28T08:52:23Z,946.8579199543744
2016-06-27T23:40:00Z,2016-06-28T09:02:23Z,1058.5617854386724
2016-06-27T23:50:00Z,2016-06-28T09:12:23Z,1195.2948755643388
2016-06-28T00:00:00Z,2016-06-28T09:22:23Z,1352.065608804567
2016-06-28T00:10:00Z,2016-06-28T09:32:23Z,1497.5081375012269
2016-06-28T00:20:00Z,2016-06-28T09:42:23Z,1645.2025744553293
2016-06-28T00:30:00Z,2016-06-28T09:52:23Z,1756.9854571153182
2016-06-28T00:40:00Z,2016-06-28T10:02:23Z,1817.787286684465
2016-06-28T00:50:00Z,2016-06-28T10:12:23Z,1905.3467075260799
2016-06-28T01:00:00Z,2016-06-28T10:22:23Z,1917.1251259649678
2016-06-28T01:10:00Z,2016-06-28T10:32:23Z,2022.3507081720143
2016-06-28T01:20:00Z,2016-06-28T10:42:23Z,2097.138681456604
2016-06-28T01:30:00Z,2016-06-28T10:52:23Z,2163.756029267606
2016-06-28T01:40:00Z,2016-06-28T11:02:23Z,2224.3459819110385
2016-06-28T01:50:00Z,2016-06-28T11:12:23Z,2262.1984999913343
2016-06-28T02:00:00Z,2016-06-28T11:22:23Z,2290.2851559930155
2016-06-28T02:10:00Z,2016-06-28T11:32:23Z,2362.9185366328916
2016-06-28T02:20:00Z,2016-06-28T11:42:23Z,2347.7784563775162
2016-06-28T02:30:00Z,2016-06-28T11:52:23Z,2343.586386482378
2016-06-28T02:40:00Z,2016-06-28T12:02:23Z,2322.43917280412
2016-06-28T02:50:00Z,2016-06-28T12:12:23Z,2337.4844966792234
2016-06-28T03:00:00Z,2016-06-28T12:22:23Z,2312.9191193198512
2016-06-28T03:10:00Z,2016-06-28T12:32:23Z,2333.2142050386806
2016-06-28T03:20:00Z,2016-06-28T12:42:23Z,2327.626377109184
2016-06-28T03:30:00Z,2016-06-28T12:52:23Z,2327.9352323560597
2016-06-28T03:40:00Z,2016-06-28T13:02:23Z,2334.5064746070902
2016-06-28T03:50:00Z,2016-06-28T13:12:23Z,2302.269573631408
2016-06-28T04:00:00Z,2016-06-28T13:22:23Z,2305.7979409502905
2016-06-28T04:10:00Z,2016-06-28T13:32:23Z,2314.678684881286
