TIMESTAMP,solar_TIMESTAMP,ta,rh,vpd,sw_in,ppfd_in,netrad,ws,precip,swc_shallow,ext_rad
2015-03-25T02:00:00Z,2015-03-24T19:56:34Z,,,,RANGE_WARN,,,NA_PRESENT,,,CALCULATED
2015-03-25T02:30:00Z,2015-03-24T20:26:34Z,,,,RANGE_WARN,,,NA_PRESENT,,,CALCULATED
2015-03-25T03:00:00Z,2015-03-24T20:56:34Z,,,,RANGE_WARN,,,NA_PRESENT,,,CALCULATED
2015-03-25T03:30:00Z,2015-03-24T21:26:34Z,,,,RANGE_WARN,,,NA_PRESENT,,,CALCULATED
2015-03-25T04:00:00Z,2015-03-24T21:56:34Z,,,,RANGE_WARN,,,NA_PRESENT,,,CALCULATED
2015-03-25T04:30:00Z,2015-03-24T22:26:34Z,,,,RANGE_WARN,,,NA_PRESENT,,,CALCULATED
2015-03-25T05:00:00Z,2015-03-24T22:56:34Z,,,,RANGE_WARN,,,NA_PRESENT,,,CALCULATED
2015-03-25T05:30:00Z,2015-03-24T23:26:34Z,,,,RANGE_WARN,,,NA_PRESENT,,,CALCULATED
2015-03-25T06:00:00Z,2015-03-24T23:56:52Z,,,,RANGE_WARN,,,NA_PRESENT,,,CALCULATED
2015-03-25T06:30:00Z,2015-03-25T00:26:52Z,,,,RANGE_WARN,,,NA_PRESENT,OUT_WARN,,CALCULATED
2015-03-25T07:00:00Z,2015-03-25T00:56:52Z,,,,RANGE_WARN,,,NA_PRESENT,,,CALCULATED
2015-03-25T07:30:00Z,2015-03-25T01:26:52Z,,,,RANGE_WARN,,,NA_PRESENT,,,CALCULATED
2015-03-25T08:00:00Z,2015-03-25T01:56:52Z,,,,RANGE_WARN,,,NA_PRESENT,,,CALCULATED
2015-03-25T08:30:00Z,2015-03-25T02:26:52Z,,,,RANGE_WARN,,,NA_PRESENT,,,CALCULATED
2015-03-25T09:00:00Z,2015-03-25T02:56:52Z,,,,RANGE_WARN,,,NA_PRESENT,,,CALCULATED
2015-03-25T09:30:00Z,2015-03-25T03:26:52Z,,,,RANGE_WARN,,,NA_PRESENT,,,CALCULATED
2015-03-25T10:00:00Z,2015-03-25T03:56:52Z,,,,RANGE_WARN,,,NA_PRESENT,,,CALCULATED
2015-03-25T10:30:00Z,2015-03-25T04:26:52Z,,,,,,,NA_PRESENT,,,CALCULATED
2015-03-25T11:00:00Z,2015-03-25T04:56:52Z,,,,,,,NA_PRESENT,,,CALCULATED
2015-03-25T11:30:00Z,2015-03-25T05:26:52Z,,,,,,,NA_PRESENT,,,CALCULATED
2015-03-25T12:00:00Z,2015-03-25T05:56:52Z,,,,,OUT_WARN,,NA_PRESENT,,,CALCULATED
2015-03-25T12:30:00Z,2015-03-25T06:26:52Z,,,,OUT_WARN,OUT_WARN,,NA_PRESENT,,,CALCULATED
2015-03-25T13:00:00Z,2015-03-25T06:56:52Z,,,,OUT_WARN,OUT_WARN,,NA_PRESENT,,,CALCULATED
2015-03-25T13:30:00Z,2015-03-25T07:26:52Z,,,,OUT_WARN,OUT_WARN,,NA_PRESENT,,,CALCULATED
2015-03-25T14:00:00Z,2015-03-25T07:56:52Z,,,,OUT_WARN,OUT_WARN,,NA_PRESENT,,,CALCULATED
2015-03-25T14:30:00Z,2015-03-25T08:26:52Z,,,,OUT_WARN,OUT_WARN,,NA_PRESENT,,,CALCULATED
2015-03-25T15:00:00Z,2015-03-25T08:56:52Z,,,,OUT_WARN,OUT_WARN,,NA_PRESENT,OUT_WARN,,CALCULATED
2015-03-25T15:30:00Z,2015-03-25T09:26:52Z,,,,OUT_WARN,OUT_WARN,,NA_PRESENT,,,CALCULATED
2015-03-25T16:00:00Z,2015-03-25T09:56:52Z,,,,OUT_WARN,OUT_WARN,,NA_PRESENT,OUT_WARN,,CALCULATED
2015-03-25T16:30:00Z,2015-03-25T10:26:52Z,,,,OUT_WARN,OUT_WARN,,NA_PRESENT,,,CALCULATED
2015-03-25T17:00:00Z,2015-03-25T10:56:52Z,,,,OUT_WARN,OUT_WARN,,NA_PRESENT,OUT_WARN,,CALCULATED
2015-03-25T17:30:00Z,2015-03-25T11:26:52Z,,,,OUT_WARN,OUT_WARN,,NA_PRESENT,,,CALCULATED
2015-03-25T18:00:00Z,2015-03-25T11:56:52Z,,,,OUT_WARN,OUT_WARN,,NA_PRESENT,,,CALCULATED
2015-03-25T18:30:00Z,2015-03-25T12:26:52Z,,,,OUT_WARN,OUT_WARN,,NA_PRESENT,,,CALCULATED
2015-03-25T19:00:00Z,2015-03-25T12:56:52Z,,,,OUT_WARN,OUT_WARN,,NA_PRESENT,OUT_WARN,,CALCULATED
2015-03-25T19:30:00Z,2015-03-25T13:26:52Z,,,,OUT_WARN,OUT_WARN,,NA_PRESENT,OUT_WARN,,CALCULATED
2015-03-25T20:00:00Z,2015-03-25T13:56:52Z,,,,OUT_WARN,OUT_WARN,,NA_PRESENT,OUT_WARN,,CALCULATED
2015-03-25T20:30:00Z,2015-03-25T14:26:52Z,,,,OUT_WARN,OUT_WARN,,NA_PRESENT,OUT_WARN,,CALCULATED
2015-03-25T21:00:00Z,2015-03-25T14:56:52Z,,,,OUT_WARN,OUT_WARN,,NA_PRESENT,,,CALCULATED
2015-03-25T21:30:00Z,2015-03-25T15:26:52Z,,,,OUT_WARN,OUT_WARN,,NA_PRESENT,OUT_WARN,,CALCULATED
2015-03-25T22:00:00Z,2015-03-25T15:56:52Z,,,,OUT_WARN,OUT_WARN,,NA_PRESENT,OUT_WARN,,CALCULATED
2015-03-25T22:30:00Z,2015-03-25T16:26:52Z,,,,,,,NA_PRESENT,,,CALCULATED
2015-03-25T23:00:00Z,2015-03-25T16:56:52Z,,,,,,,NA_PRESENT,,,CALCULATED
2015-03-25T23:30:00Z,2015-03-25T17:26:52Z,,,,RANGE_WARN,,,NA_PRESENT,,,CALCULATED
2015-03-26T00:00:00Z,2015-03-25T17:56:52Z,,,,RANGE_WARN,,,NA_PRESENT,,,CALCULATED
2015-03-26T00:30:00Z,2015-03-25T18:26:52Z,,,,RANGE_WARN,,,NA_PRESENT,,,CALCULATED
2015-03-26T01:00:00Z,2015-03-25T18:56:52Z,,,,RANGE_WARN,,,NA_PRESENT,,,CALCULATED
2015-03-26T01:30:00Z,2015-03-25T19:26:52Z,,,,RANGE_WARN,,,NA_PRESENT,,,CALCULATED
2015-03-26T02:00:00Z,2015-03-25T19:56:52Z,,,,RANGE_WARN,,,NA_PRESENT,,,CALCULATED
2015-03-26T02:30:00Z,2015-03-25T20:26:52Z,,,,RANGE_WARN,,,NA_PRESENT,,,CALCULATED
2015-03-26T03:00:00Z,2015-03-25T20:56:52Z,,,,RANGE_WARN,,,NA_PRESENT,,,CALCULATED
2015-03-26T03:30:00Z,2015-03-25T21:26:52Z,,,,RANGE_WARN,,,NA_PRESENT,,,CALCULATED
2015-03-26T04:00:00Z,2015-03-25T21:56:52Z,,,,RANGE_WARN,,,NA_PRESENT,,,CALCULATED
2015-03-26T04:30:00Z,2015-03-25T22:26:52Z,,,,RANGE_WARN,,,NA_PRESENT,,,CALCULATED
2015-03-26T05:00:00Z,2015-03-25T22:56:52Z,,,,RANGE_WARN,,,NA_PRESENT,,,CALCULATED
2015-03-26T05:30:00Z,2015-03-25T23:26:52Z,,,,RANGE_WARN,,,NA_PRESENT,,,CALCULATED
2015-03-26T06:00:00Z,2015-03-25T23:57:10Z,,,,RANGE_WARN,,,NA_PRESENT,OUT_WARN,,CALCULATED
2015-03-26T06:30:00Z,2015-03-26T00:27:10Z,,,,RANGE_WARN,,,NA_PRESENT,,,CALCULATED
2015-03-26T07:00:00Z,2015-03-26T00:57:10Z,,,,RANGE_WARN,,,NA_PRESENT,OUT_WARN,,CALCULATED
2015-03-26T07:30:00Z,2015-03-26T01:27:10Z,,,,RANGE_WARN,,,NA_PRESENT,OUT_WARN,,CALCULATED
2015-03-26T08:00:00Z,2015-03-26T01:57:10Z,,,,RANGE_WARN,,,NA_PRESENT,OUT_WARN,,CALCULATED
2015-03-26T08:30:00Z,2015-03-26T02:27:10Z,,,,RANGE_WARN,,,NA_PRESENT,OUT_WARN,,CALCULATED
2015-03-26T09:00:00Z,2015-03-26T02:57:10Z,,,,RANGE_WARN,,,NA_PRESENT,,,CALCULATED
2015-03-26T09:30:00Z,2015-03-26T03:27:10Z,,,,RANGE_WARN,,,NA_PRESENT,,,CALCULATED
2015-03-26T10:00:00Z,2015-03-26T03:57:10Z,,,,RANGE_WARN,,,NA_PRESENT,OUT_WARN,,CALCULATED
2015-03-26T10:30:00Z,2015-03-26T04:27:10Z,,,,,,,NA_PRESENT,,,CALCULATED
2015-03-26T11:00:00Z,2015-03-26T04:57:10Z,,,,,,,NA_PRESENT,OUT_WARN,,CALCULATED
2015-03-26T11:30:00Z,2015-03-26T05:27:10Z,,,,,,,NA_PRESENT,OUT_WARN,,CALCULATED
2015-03-26T12:00:00Z,2015-03-26T05:57:10Z,,,,,OUT_WARN,,NA_PRESENT,,,CALCULATED
2015-03-26T12:30:00Z,2015-03-26T06:27:10Z,,,,,OUT_WARN,,NA_PRESENT,OUT_WARN,,CALCULATED
2015-03-26T13:00:00Z,2015-03-26T06:57:10Z,,,,OUT_WARN,OUT_WARN,,NA_PRESENT,,,CALCULATED
2015-03-26T13:30:00Z,2015-03-26T07:27:10Z,,,,OUT_WARN,OUT_WARN,,NA_PRESENT,,,CALCULATED
2015-03-26T14:00:00Z,2015-03-26T07:57:10Z,,,,OUT_WARN,OUT_WARN,,NA_PRESENT,,,CALCULATED
2015-03-26T14:30:00Z,2015-03-26T08:27:10Z,,,,OUT_WARN,OUT_WARN,,NA_PRESENT,,,CALCULATED
2015-03-26T15:00:00Z,2015-03-26T08:57:10Z,,,,OUT_WARN,OUT_WARN,,,,,CALCULATED
2015-03-26T15:30:00Z,2015-03-26T09:27:10Z,,,,OUT_WARN,OUT_WARN,,,,,CALCULATED
2015-03-26T16:00:00Z,2015-03-26T09:57:10Z,,,,OUT_WARN,OUT_WARN,,,,,CALCULATED
2015-03-26T16:30:00Z,2015-03-26T10:27:10Z,,,,OUT_WARN,OUT_WARN,,,,,CALCULATED
2015-03-26T17:00:00Z,2015-03-26T10:57:10Z,,,,OUT_WARN,OUT_WARN,,,,,CALCULATED
2015-03-26T17:30:00Z,2015-03-26T11:27:10Z,,,,OUT_WARN,OUT_WARN,,,,,CALCULATED
2015-03-26T18:00:00Z,2015-03-26T11:57:10Z,,,,OUT_WARN,OUT_WARN,,,,,CALCULATED
2015-03-26T18:30:00Z,2015-03-26T12:27:10Z,,,,OUT_WARN,OUT_WARN,,,,,CALCULATED
2015-03-26T19:00:00Z,2015-03-26T12:57:10Z,,,,OUT_WARN,OUT_WARN,,,,,CALCULATED
2015-03-26T19:30:00Z,2015-03-26T13:27:10Z,,,,OUT_WARN,OUT_WARN,,,,,CALCULATED
2015-03-26T20:00:00Z,2015-03-26T13:57:10Z,,,,OUT_WARN,OUT_WARN,,,,,CALCULATED
2015-03-26T20:30:00Z,2015-03-26T14:27:10Z,,,,OUT_WARN,OUT_WARN,,,,,CALCULATED
2015-03-26T21:00:00Z,2015-03-26T14:57:10Z,,,,OUT_WARN,OUT_WARN,,,,,CALCULATED
2015-03-26T21:30:00Z,2015-03-26T15:27:10Z,,,,OUT_WARN,OUT_WARN,,,,,CALCULATED
2015-03-26T22:00:00Z,2015-03-26T15:57:10Z,,,,OUT_WARN,OUT_WARN,,,,,CALCULATED
2015-03-26T22:30:00Z,2015-03-26T16:27:10Z,,,,,,,,,,CALCULATED
2015-03-26T23:00:00Z,2015-03-26T16:57:10Z,,,,,,,,,,CALCULATED
2015-03-26T23:30:00Z,2015-03-26T17:27:10Z,,,,RANGE_WARN,,,,,,CALCULATED
2015-03-27T00:00:00Z,2015-03-26T17:57:10Z,,,,RANGE_WARN,,,,,,CALCULATED
2015-03-27T00:30:00Z,2015-03-26T18:27:10Z,,,,RANGE_WARN,,,,,,CALCULATED
2015-03-27T01:00:00Z,2015-03-26T18:57:10Z,,,,RANGE_WARN,,,,,,CALCULATED
2015-03-27T01:30:00Z,2015-03-26T19:27:10Z,,,,RANGE_WARN,,,,,,CALCULATED
2015-03-27T02:00:00Z,2015-03-26T19:57:10Z,,,,RANGE_WARN,,,,,,CALCULATED
2015-03-27T02:30:00Z,2015-03-26T20:27:10Z,,,,RANGE_WARN,,,,,,CALCULATED
2015-03-27T03:00:00Z,2015-03-26T20:57:10Z,,,,RANGE_WARN,,,,,,CALCULATED
2015-03-27T03:30:00Z,2015-03-26T21:27:10Z,,,,RANGE_WARN,,,,,,CALCULATED
2015-03-27T04:00:00Z,2015-03-26T21:57:10Z,,,,RANGE_WARN,,,,,,CALCULATED
2015-03-27T04:30:00Z,2015-03-26T22:27:10Z,,,,RANGE_WARN,,,,,,CALCULATED
2015-03-27T05:00:00Z,2015-03-26T22:57:10Z,,,,RANGE_WARN,,,,,,CALCULATED
2015-03-27T05:30:00Z,2015-03-26T23:27:10Z,,,,RANGE_WARN,,,,,,CALCULATED
2015-03-27T06:00:00Z,2015-03-26T23:57:29Z,,,,RANGE_WARN,,,,,,CALCULATED
2015-03-27T06:30:00Z,2015-03-27T00:27:29Z,,,,RANGE_WARN,,,,,,CALCULATED
2015-03-27T07:00:00Z,2015-03-27T00:57:29Z,,,,RANGE_WARN,,,,,,CALCULATED
2015-03-27T07:30:00Z,2015-03-27T01:27:29Z,,,,RANGE_WARN,,,,,,CALCULATED
2015-03-27T08:00:00Z,2015-03-27T01:57:29Z,,,,RANGE_WARN,,,,,,CALCULATED
2015-03-27T08:30:00Z,2015-03-27T02:27:29Z,,,,RANGE_WARN,,,,,,CALCULATED
2015-03-27T09:00:00Z,2015-03-27T02:57:29Z,,,,RANGE_WARN,,,,,,CALCULATED
2015-03-27T09:30:00Z,2015-03-27T03:27:29Z,,,,RANGE_WARN,,,,,,CALCULATED
2015-03-27T10:00:00Z,2015-03-27T03:57:29Z,,,,RANGE_WARN,,,,,,CALCULATED
2015-03-27T10:30:00Z,2015-03-27T04:27:29Z,,,,,,,,,,CALCULATED
2015-03-27T11:00:00Z,2015-03-27T04:57:29Z,,,,,,,,,,CALCULATED
2015-03-27T11:30:00Z,2015-03-27T05:27:29Z,,,,OUT_WARN,OUT_WARN,,,,,CALCULATED
2015-03-27T12:00:00Z,2015-03-27T05:57:29Z,,,,OUT_WARN,OUT_WARN,,,,,CALCULATED
2015-03-27T12:30:00Z,2015-03-27T06:27:29Z,,,,OUT_WARN,OUT_WARN,,,,,CALCULATED
2015-03-27T13:00:00Z,2015-03-27T06:57:29Z,,,,OUT_WARN,OUT_WARN,,,,,CALCULATED
2015-03-27T13:30:00Z,2015-03-27T07:27:29Z,,,,OUT_WARN,OUT_WARN,,,,,CALCULATED
2015-03-27T14:00:00Z,2015-03-27T07:57:29Z,,,,OUT_WARN,OUT_WARN,,,,,CALCULATED
2015-03-27T14:30:00Z,2015-03-27T08:27:29Z,,,,OUT_WARN,OUT_WARN,,,,,CALCULATED
2015-03-27T15:00:00Z,2015-03-27T08:57:29Z,,,,OUT_WARN,OUT_WARN,,,,,CALCULATED
2015-03-27T15:30:00Z,2015-03-27T09:27:29Z,,,,OUT_WARN,OUT_WARN,,,,,CALCULATED
2015-03-27T16:00:00Z,2015-03-27T09:57:29Z,,,,OUT_WARN,OUT_WARN,,,,,CALCULATED
2015-03-27T16:30:00Z,2015-03-27T10:27:29Z,,,,OUT_WARN,OUT_WARN,,,,,CALCULATED
2015-03-27T17:00:00Z,2015-03-27T10:57:29Z,,,,OUT_WARN,OUT_WARN,,,,,CALCULATED
2015-03-27T17:30:00Z,2015-03-27T11:27:29Z,,,,OUT_WARN,OUT_WARN,,,,,CALCULATED
2015-03-27T18:00:00Z,2015-03-27T11:57:29Z,,,,OUT_WARN,OUT_WARN,,,,,CALCULATED
2015-03-27T18:30:00Z,2015-03-27T12:27:29Z,,,,OUT_WARN,OUT_WARN,,,,,CALCULATED
2015-03-27T19:00:00Z,2015-03-27T12:57:29Z,,,,OUT_WARN,OUT_WARN,,,,,CALCULATED
2015-03-27T19:30:00Z,2015-03-27T13:27:29Z,,,,OUT_WARN,OUT_WARN,,,,,CALCULATED
2015-03-27T20:00:00Z,2015-03-27T13:57:29Z,,,,OUT_WARN,OUT_WARN,,,,,CALCULATED
2015-03-27T20:30:00Z,2015-03-27T14:27:29Z,,,,OUT_WARN,OUT_WARN,,,,,CALCULATED
2015-03-27T21:00:00Z,2015-03-27T14:57:29Z,,,,OUT_WARN,OUT_WARN,,,,,CALCULATED
2015-03-27T21:30:00Z,2015-03-27T15:27:29Z,,,,OUT_WARN,OUT_WARN,,,,,CALCULATED
2015-03-27T22:00:00Z,2015-03-27T15:57:29Z,,,,OUT_WARN,OUT_WARN,,,,,CALCULATED
2015-03-27T22:30:00Z,2015-03-27T16:27:29Z,,,,,,,,,,CALCULATED
2015-03-27T23:00:00Z,2015-03-27T16:57:29Z,,,,,,,,,,CALCULATED
2015-03-27T23:30:00Z,2015-03-27T17:27:29Z,,,,RANGE_WARN,,,,,,CALCULATED
2015-03-28T00:00:00Z,2015-03-27T17:57:29Z,,,,RANGE_WARN,,,,,,CALCULATED
2015-03-28T00:30:00Z,2015-03-27T18:27:29Z,,,,RANGE_WARN,,,,,,CALCULATED
2015-03-28T01:00:00Z,2015-03-27T18:57:29Z,,,,RANGE_WARN,,,,,,CALCULATED
2015-03-28T01:30:00Z,2015-03-27T19:27:29Z,,,,RANGE_WARN,,,,,,CALCULATED
2015-03-28T02:00:00Z,2015-03-27T19:57:29Z,,,,RANGE_WARN,,,,,,CALCULATED
2015-03-28T02:30:00Z,2015-03-27T20:27:29Z,,,,RANGE_WARN,,,,,,CALCULATED
2015-03-28T03:00:00Z,2015-03-27T20:57:29Z,,,,RANGE_WARN,,,,,,CALCULATED
2015-03-28T03:30:00Z,2015-03-27T21:27:29Z,,,,RANGE_WARN,,,,,,CALCULATED
2015-03-28T04:00:00Z,2015-03-27T21:57:29Z,,,,RANGE_WARN,,,,,,CALCULATED
2015-03-28T04:30:00Z,2015-03-27T22:27:29Z,,,,RANGE_WARN,,,,,,CALCULATED
2015-03-28T05:00:00Z,2015-03-27T22:57:29Z,,,,RANGE_WARN,,,,,,CALCULATED
2015-03-28T05:30:00Z,2015-03-27T23:27:29Z,,,,RANGE_WARN,,,,,,CALCULATED
2015-03-28T06:00:00Z,2015-03-27T23:57:47Z,,,,RANGE_WARN,,,,,,CALCULATED
2015-03-28T06:30:00Z,2015-03-28T00:27:47Z,,,,RANGE_WARN,,,,,,CALCULATED
2015-03-28T07:00:00Z,2015-03-28T00:57:47Z,,,,RANGE_WARN,,,,,,CALCULATED
2015-03-28T07:30:00Z,2015-03-28T01:27:47Z,,,,RANGE_WARN,,,,,,CALCULATED
2015-03-28T08:00:00Z,2015-03-28T01:57:47Z,,,,RANGE_WARN,,,,,,CALCULATED
2015-03-28T08:30:00Z,2015-03-28T02:27:47Z,,,,RANGE_WARN,,,,,,CALCULATED
2015-03-28T09:00:00Z,2015-03-28T02:57:47Z,,,,RANGE_WARN,,,,,,CALCULATED
2015-03-28T09:30:00Z,2015-03-28T03:27:47Z,,,,RANGE_WARN,,,,,,CALCULATED
2015-03-28T10:00:00Z,2015-03-28T03:57:47Z,,,,RANGE_WARN,,,,,,CALCULATED
2015-03-28T10:30:00Z,2015-03-28T04:27:47Z,,,,,,,,,,CALCULATED
2015-03-28T11:00:00Z,2015-03-28T04:57:47Z,,,,,,,,,,CALCULATED
2015-03-28T11:30:00Z,2015-03-28T05:27:47Z,,,,,,,,,,CALCULATED
2015-03-28T12:00:00Z,2015-03-28T05:57:47Z,,,,OUT_WARN,OUT_WARN,,,,,CALCULATED
2015-03-28T12:30:00Z,2015-03-28T06:27:47Z,,,,OUT_WARN,OUT_WARN,,,,,CALCULATED
2015-03-28T13:00:00Z,2015-03-28T06:57:47Z,,,,OUT_WARN,OUT_WARN,OUT_WARN,,,,CALCULATED
2015-03-28T13:30:00Z,2015-03-28T07:27:47Z,,,,OUT_WARN,OUT_WARN,OUT_WARN,,,,CALCULATED
2015-03-28T14:00:00Z,2015-03-28T07:57:47Z,,,,OUT_WARN,OUT_WARN,OUT_WARN,,,,CALCULATED
2015-03-28T14:30:00Z,2015-03-28T08:27:47Z,,,,OUT_WARN,OUT_WARN,OUT_WARN,,,,CALCULATED
2015-03-28T15:00:00Z,2015-03-28T08:57:47Z,,,,OUT_WARN,OUT_WARN,OUT_WARN,,,,CALCULATED
2015-03-28T15:30:00Z,2015-03-28T09:27:47Z,,,,OUT_WARN,OUT_WARN,OUT_WARN,,,,CALCULATED
2015-03-28T16:00:00Z,2015-03-28T09:57:47Z,,,,OUT_WARN,OUT_WARN,OUT_WARN,,,,CALCULATED
2015-03-28T16:30:00Z,2015-03-28T10:27:47Z,,,,OUT_WARN,OUT_WARN,OUT_WARN,,,,CALCULATED
2015-03-28T17:00:00Z,2015-03-28T10:57:47Z,,,,OUT_WARN,OUT_WARN,OUT_WARN,,,,CALCULATED
2015-03-28T17:30:00Z,2015-03-28T11:27:47Z,,,,OUT_WARN,OUT_WARN,OUT_WARN,,,,CALCULATED
2015-03-28T18:00:00Z,2015-03-28T11:57:47Z,,,,OUT_WARN,OUT_WARN,OUT_WARN,,,,CALCULATED
2015-03-28T18:30:00Z,2015-03-28T12:27:47Z,,,,OUT_WARN,OUT_WARN,,,,,CALCULATED
2015-03-28T19:00:00Z,2015-03-28T12:57:47Z,,,,OUT_WARN,OUT_WARN,,,,,CALCULATED
2015-03-28T19:30:00Z,2015-03-28T13:27:47Z,,,,OUT_WARN,OUT_WARN,,,,,CALCULATED
2015-03-28T20:00:00Z,2015-03-28T13:57:47Z,,,,OUT_WARN,OUT_WARN,,,,,CALCULATED
2015-03-28T20:30:00Z,2015-03-28T14:27:47Z,,,,OUT_WARN,OUT_WARN,,,,,CALCULATED
2015-03-28T21:00:00Z,2015-03-28T14:57:47Z,,,,OUT_WARN,OUT_WARN,,,,,CALCULATED
2015-03-28T21:30:00Z,2015-03-28T15:27:47Z,,,,OUT_WARN,OUT_WARN,,,,,CALCULATED
2015-03-28T22:00:00Z,2015-03-28T15:57:47Z,,,,,OUT_WARN,,,,,CALCULATED
2015-03-28T22:30:00Z,2015-03-28T16:27:47Z,,,,,,,,,,CALCULATED
2015-03-28T23:00:00Z,2015-03-28T16:57:47Z,,,,,,,,,,CALCULATED
2015-03-28T23:30:00Z,2015-03-28T17:27:47Z,,,,RANGE_WARN,,,,,,CALCULATED
2015-03-29T00:00:00Z,2015-03-28T17:57:47Z,,,,RANGE_WARN,,,,,,CALCULATED
2015-03-29T00:30:00Z,2015-03-28T18:27:47Z,,,,RANGE_WARN,,,,,,CALCULATED
2015-03-29T01:00:00Z,2015-03-28T18:57:47Z,,,,RANGE_WARN,,,,,,CALCULATED
2015-03-29T01:30:00Z,2015-03-28T19:27:47Z,,,,RANGE_WARN,,,,,,CALCULATED
2015-03-29T02:00:00Z,2015-03-28T19:57:47Z,,,,RANGE_WARN,,,,,,CALCULATED
2015-03-29T02:30:00Z,2015-03-28T20:27:47Z,,,,RANGE_WARN,,,,,,CALCULATED
2015-03-29T03:00:00Z,2015-03-28T20:57:47Z,,,,RANGE_WARN,,,,,,CALCULATED
2015-03-29T03:30:00Z,2015-03-28T21:27:47Z,,,,RANGE_WARN,,,,,,CALCULATED
2015-03-29T04:00:00Z,2015-03-28T21:57:47Z,,,,RANGE_WARN,,,,,,CALCULATED
2015-03-29T04:30:00Z,2015-03-28T22:27:47Z,,,,RANGE_WARN,,,,,,CALCULATED
2015-03-29T05:00:00Z,2015-03-28T22:57:47Z,,,,RANGE_WARN,,,,,,CALCULATED
2015-03-29T05:30:00Z,2015-03-28T23:27:47Z,,,,RANGE_WARN,,,,,,CALCULATED
2015-03-29T06:00:00Z,2015-03-28T23:58:06Z,,,,RANGE_WARN,,,,,,CALCULATED
2015-03-29T06:30:00Z,2015-03-29T00:28:06Z,,,,RANGE_WARN,,,,,,CALCULATED
2015-03-29T07:00:00Z,2015-03-29T00:58:06Z,,,,RANGE_WARN,,,,,,CALCULATED
2015-03-29T07:30:00Z,2015-03-29T01:28:06Z,,,,RANGE_WARN,,,,OUT_WARN,,CALCULATED
2015-03-29T08:00:00Z,2015-03-29T01:58:06Z,,,,RANGE_WARN,,,,,,CALCULATED
2015-03-29T08:30:00Z,2015-03-29T02:28:06Z,,,,RANGE_WARN,,,,,,CALCULATED
2015-03-29T09:00:00Z,2015-03-29T02:58:06Z,,,,RANGE_WARN,,,,,,CALCULATED
2015-03-29T09:30:00Z,2015-03-29T03:28:06Z,,,,RANGE_WARN,,,,,,CALCULATED
2015-03-29T10:00:00Z,2015-03-29T03:58:06Z,,,,RANGE_WARN,,,,,,CALCULATED
2015-03-29T10:30:00Z,2015-03-29T04:28:06Z,,,,,,,,OUT_WARN,,CALCULATED
2015-03-29T11:00:00Z,2015-03-29T04:58:06Z,,,,,,,,OUT_WARN,,CALCULATED
2015-03-29T11:30:00Z,2015-03-29T05:28:06Z,,,,,,,,,,CALCULATED
2015-03-29T12:00:00Z,2015-03-29T05:58:06Z,,,,,OUT_WARN,,,OUT_WARN,,CALCULATED
2015-03-29T12:30:00Z,2015-03-29T06:28:06Z,,,,,OUT_WARN,,,OUT_WARN,,CALCULATED
2015-03-29T13:00:00Z,2015-03-29T06:58:06Z,,,,,OUT_WARN,,,OUT_WARN,,CALCULATED
2015-03-29T13:30:00Z,2015-03-29T07:28:06Z,,,,,OUT_WARN,,,,,CALCULATED
2015-03-29T14:00:00Z,2015-03-29T07:58:06Z,,,,,OUT_WARN,,,OUT_WARN,,CALCULATED
2015-03-29T14:30:00Z,2015-03-29T08:28:06Z,,,,,OUT_WARN,,,,,CALCULATED
2015-03-29T15:00:00Z,2015-03-29T08:58:06Z,,,,,OUT_WARN,,,OUT_WARN,,CALCULATED
2015-03-29T15:30:00Z,2015-03-29T09:28:06Z,,,,,OUT_WARN,,,OUT_WARN,,CALCULATED
2015-03-29T16:00:00Z,2015-03-29T09:58:06Z,,,,,OUT_WARN,,,OUT_WARN,,CALCULATED
2015-03-29T16:30:00Z,2015-03-29T10:28:06Z,,,,,OUT_WARN,,,OUT_WARN,,CALCULATED
2015-03-29T17:00:00Z,2015-03-29T10:58:06Z,,,,OUT_WARN,OUT_WARN,,,OUT_WARN,,CALCULATED
2015-03-29T17:30:00Z,2015-03-29T11:28:06Z,,,,OUT_WARN,OUT_WARN,,,OUT_WARN,,CALCULATED
2015-03-29T18:00:00Z,2015-03-29T11:58:06Z,,,,,OUT_WARN,,,,,CALCULATED
2015-03-29T18:30:00Z,2015-03-29T12:28:06Z,,,,OUT_WARN,OUT_WARN,,,,,CALCULATED
2015-03-29T19:00:00Z,2015-03-29T12:58:06Z,,,,OUT_WARN,OUT_WARN,,,,,CALCULATED
2015-03-29T19:30:00Z,2015-03-29T13:28:06Z,,,,OUT_WARN,OUT_WARN,,,,,CALCULATED
2015-03-29T20:00:00Z,2015-03-29T13:58:06Z,,,,OUT_WARN,OUT_WARN,,,OUT_WARN,,CALCULATED
2015-03-29T20:30:00Z,2015-03-29T14:28:06Z,,,,,OUT_WARN,,,OUT_WARN,,CALCULATED
2015-03-29T21:00:00Z,2015-03-29T14:58:06Z,,,,,OUT_WARN,,,OUT_WARN,,CALCULATED
2015-03-29T21:30:00Z,2015-03-29T15:28:06Z,,,,,OUT_WARN,,,OUT_WARN,,CALCULATED
2015-03-29T22:00:00Z,2015-03-29T15:58:06Z,,,,,OUT_WARN,,,OUT_WARN,,CALCULATED
2015-03-29T22:30:00Z,2015-03-29T16:28:06Z,,,,,,,,,,CALCULATED
2015-03-29T23:00:00Z,2015-03-29T16:58:06Z,,,,,,,,,,CALCULATED
