TIMESTAMP,solar_TIMESTAMP,AUS_ELL_MB_MOD_Era_Js_1,AUS_ELL_MB_MOD_Era_Js_2
2009-06-02T14:00:00Z,2009-06-02T23:47:47Z,0,0
2009-06-02T14:30:00Z,2009-06-03T00:17:37Z,0,0
2009-06-02T14:59:59Z,2009-06-03T00:47:36Z,0,0
2009-06-02T15:30:00Z,2009-06-03T01:17:37Z,0,0
2009-06-02T16:00:00Z,2009-06-03T01:47:37Z,0,0
2009-06-02T16:29:59Z,2009-06-03T02:17:36Z,0,0
2009-06-02T17:00:00Z,2009-06-03T02:47:37Z,0,0
2009-06-02T17:30:00Z,2009-06-03T03:17:37Z,0,0
2009-06-02T17:59:59Z,2009-06-03T03:47:36Z,249.04347135056088,0
2009-06-02T18:30:00Z,2009-06-03T04:17:37Z,260.0946987565715,0
2009-06-02T19:00:00Z,2009-06-03T04:47:37Z,830.2996689023911,0
2009-06-02T19:29:59Z,2009-06-03T05:17:36Z,864.3999735531208,0
2009-06-02T20:00:00Z,2009-06-03T05:47:37Z,566.7695412282733,0
2009-06-02T20:30:00Z,2009-06-03T06:17:37Z,836.2478734123818,0
2009-06-02T20:59:59Z,2009-06-03T06:47:36Z,575.1563168823037,0
2009-06-02T21:30:00Z,2009-06-03T07:17:37Z,892.8781841847219,0
2009-06-02T22:00:00Z,2009-06-03T07:47:37Z,1199.4351435467906,0
2009-06-02T22:29:59Z,2009-06-03T08:17:36Z,1723.1242423195024,0
2009-06-02T23:00:00Z,2009-06-03T08:47:37Z,2041.168003970476,0
2009-06-02T23:30:00Z,2009-06-03T09:17:37Z,2370.34381561254,0
2009-06-02T23:59:59Z,2009-06-03T09:47:36Z,2948.316259563242,0
2009-06-03T00:30:00Z,2009-06-03T10:17:37Z,2204.6702898108824,69.99848966773204
2009-06-03T01:00:00Z,2009-06-03T10:47:37Z,3131.5347769023474,367.72067813172026
2009-06-03T01:29:59Z,2009-06-03T11:17:36Z,3804.695690046458,1186.5157862959543
2009-06-03T02:00:00Z,2009-06-03T11:47:37Z,3222.2919588263276,1348.027095907007
2009-06-03T02:30:00Z,2009-06-03T12:17:37Z,2637.5786451792915,1049.4700373142878
2009-06-03T02:59:59Z,2009-06-03T12:47:36Z,2630.5792878350344,1040.8614958726466
2009-06-03T03:30:00Z,2009-06-03T13:17:37Z,1108.6782837708995,414.8952036544311
2009-06-03T04:00:00Z,2009-06-03T13:47:37Z,1244.0418659855259,357.30202018174214
2009-06-03T04:29:59Z,2009-06-03T14:17:36Z,966.60539046922,239.6704145629798
2009-06-03T05:00:00Z,2009-06-03T14:47:37Z,NA,136.40095056853423
2009-06-03T05:30:00Z,2009-06-03T15:17:37Z,NA,107.51341736866833
2009-06-03T05:59:59Z,2009-06-03T15:47:36Z,NA,100.10861865891579
2009-06-03T06:30:00Z,2009-06-03T16:17:37Z,NA,NA
2009-06-03T07:00:00Z,2009-06-03T16:47:37Z,NA,NA
2009-06-03T07:29:59Z,2009-06-03T17:17:36Z,NA,NA
2009-06-03T08:00:00Z,2009-06-03T17:47:37Z,NA,NA
2009-06-03T08:30:00Z,2009-06-03T18:17:37Z,NA,NA
2009-06-03T08:59:59Z,2009-06-03T18:47:36Z,NA,NA
2009-06-03T09:30:00Z,2009-06-03T19:17:37Z,NA,NA
2009-06-03T10:00:00Z,2009-06-03T19:47:37Z,NA,NA
2009-06-03T10:29:59Z,2009-06-03T20:17:36Z,NA,NA
2009-06-03T11:00:00Z,2009-06-03T20:47:37Z,NA,NA
2009-06-03T11:30:00Z,2009-06-03T21:17:37Z,NA,NA
2009-06-03T11:59:59Z,2009-06-03T21:47:36Z,NA,NA
2009-06-03T12:30:00Z,2009-06-03T22:17:37Z,NA,NA
2009-06-03T13:00:00Z,2009-06-03T22:47:37Z,NA,NA
2009-06-03T13:29:59Z,2009-06-03T23:17:36Z,NA,NA
2009-06-03T14:00:00Z,2009-06-03T23:47:37Z,NA,NA
2009-06-03T14:30:00Z,2009-06-04T00:17:27Z,NA,NA
2009-06-03T14:59:59Z,2009-06-04T00:47:26Z,NA,NA
2009-06-03T15:30:00Z,2009-06-04T01:17:27Z,NA,NA
2009-06-03T16:00:00Z,2009-06-04T01:47:27Z,NA,NA
2009-06-03T16:29:59Z,2009-06-04T02:17:26Z,NA,NA
2009-06-03T17:00:00Z,2009-06-04T02:47:27Z,NA,NA
2009-06-03T17:30:00Z,2009-06-04T03:17:27Z,NA,NA
2009-06-03T17:59:59Z,2009-06-04T03:47:26Z,NA,NA
2009-06-03T18:30:00Z,2009-06-04T04:17:27Z,NA,NA
2009-06-03T19:00:00Z,2009-06-04T04:47:27Z,NA,NA
2009-06-03T19:29:59Z,2009-06-04T05:17:26Z,NA,NA
2009-06-03T20:00:00Z,2009-06-04T05:47:27Z,NA,NA
2009-06-03T20:30:00Z,2009-06-04T06:17:27Z,NA,NA
2009-06-03T20:59:59Z,2009-06-04T06:47:26Z,NA,NA
2009-06-03T21:30:00Z,2009-06-04T07:17:27Z,NA,NA
2009-06-03T22:00:00Z,2009-06-04T07:47:27Z,NA,NA
2009-06-03T22:29:59Z,2009-06-04T08:17:26Z,NA,NA
2009-06-03T23:00:00Z,2009-06-04T08:47:27Z,NA,NA
2009-06-03T23:30:00Z,2009-06-04T09:17:27Z,NA,NA
2009-06-03T23:59:59Z,2009-06-04T09:47:26Z,NA,NA
2009-06-04T00:30:00Z,2009-06-04T10:17:27Z,NA,NA
2009-06-04T01:00:00Z,2009-06-04T10:47:27Z,NA,NA
2009-06-04T01:29:59Z,2009-06-04T11:17:26Z,1350.9544332009043,440.3259804008145
2009-06-04T02:00:00Z,2009-06-04T11:47:27Z,1905.4193917325022,720.7606075851937
2009-06-04T02:30:00Z,2009-06-04T12:17:27Z,1900.2950369776174,780.7597411502518
2009-06-04T02:59:59Z,2009-06-04T12:47:26Z,3033.752957894092,1175.2859111913106
2009-06-04T03:30:00Z,2009-06-04T13:17:27Z,2824.8151931867055,1134.397308369278
2009-06-04T04:00:00Z,2009-06-04T13:47:27Z,2996.2865969252593,1141.5807875112807
2009-06-04T04:29:59Z,2009-06-04T14:17:26Z,2962.1010877668914,1081.6847152791388
2009-06-04T05:00:00Z,2009-06-04T14:47:27Z,3624.416746501653,1246.0155149054624
2009-06-04T05:30:00Z,2009-06-04T15:17:27Z,3569.9668779787485,1278.616888662623
2009-06-04T05:59:59Z,2009-06-04T15:47:26Z,3045.157500005085,1044.250047091954
2009-06-04T06:30:00Z,2009-06-04T16:17:27Z,2856.3741573419916,956.0358272758697
2009-06-04T07:00:00Z,2009-06-04T16:47:27Z,2612.2445965134852,788.3583240946884
2009-06-04T07:29:59Z,2009-06-04T17:17:26Z,2150.198772095688,664.0464351488124
2009-06-04T08:00:00Z,2009-06-04T17:47:27Z,2111.4456775896115,639.77836362698
2009-06-04T08:30:00Z,2009-06-04T18:17:27Z,2001.2316978639356,611.9335875318869
2009-06-04T08:59:59Z,2009-06-04T18:47:26Z,1776.4321491359067,556.6039759841399
2009-06-04T09:30:00Z,2009-06-04T19:17:27Z,1661.5709555762826,526.9752529747835
2009-06-04T10:00:00Z,2009-06-04T19:47:27Z,1609.9368721245685,516.1298444465597
2009-06-04T10:29:59Z,2009-06-04T20:17:26Z,1796.5738243823196,555.3240900168261
2009-06-04T11:00:00Z,2009-06-04T20:47:27Z,1636.1356068970756,523.34089676599
2009-06-04T11:30:00Z,2009-06-04T21:17:27Z,1433.8659642168227,464.9326213596962
2009-06-04T11:59:59Z,2009-06-04T21:47:26Z,905.297782607278,358.6183243267554
2009-06-04T12:30:00Z,2009-06-04T22:17:27Z,1149.334585462212,243.9222401326524
2009-06-04T13:00:00Z,2009-06-04T22:47:27Z,896.7097440218939,247.43769919978507
2009-06-04T13:29:59Z,2009-06-04T23:17:26Z,809.7607697732178,230.9066391145239
2009-06-04T14:00:00Z,2009-06-04T23:47:27Z,1222.556139952567,325.22215453708
2009-06-04T14:30:00Z,2009-06-05T00:17:16Z,1203.9234733631292,257.5384504413447
2009-06-04T14:59:59Z,2009-06-05T00:47:15Z,1187.0469302716836,337.16987019952853
2009-06-04T15:30:00Z,2009-06-05T01:17:16Z,1297.1929527205784,279.34165128014916
2009-06-04T16:00:00Z,2009-06-05T01:47:16Z,910.228241857389,396.7571545919964
2009-06-04T16:29:59Z,2009-06-05T02:17:15Z,912.4232174043092,330.81631400668357
2009-06-04T17:00:00Z,2009-06-05T02:47:16Z,1243.4781434073993,343.1503150898693
2009-06-04T17:30:00Z,2009-06-05T03:17:16Z,1247.0744156221533,278.11838340644084
2009-06-04T17:59:59Z,2009-06-05T03:47:15Z,1198.316974337158,265.7855994012131
2009-06-04T18:30:00Z,2009-06-05T04:17:16Z,858.6892159533749,245.42546189705027
2009-06-04T19:00:00Z,2009-06-05T04:47:16Z,1212.2725915004946,261.006663279727
2009-06-04T19:29:59Z,2009-06-05T05:17:15Z,1114.7981243919032,325.68131533379596
2009-06-04T20:00:00Z,2009-06-05T05:47:16Z,1142.19524105792,243.62933098012218
2009-06-04T20:30:00Z,2009-06-05T06:17:16Z,879.4936263029017,244.47491403353743
2009-06-04T20:59:59Z,2009-06-05T06:47:15Z,924.563972389793,257.0186302890957
2009-06-04T21:30:00Z,2009-06-05T07:17:16Z,1217.5686876073366,267.1768530387639
2009-06-04T22:00:00Z,2009-06-05T07:47:16Z,1411.045630651975,443.95462891865486
2009-06-04T22:29:59Z,2009-06-05T08:17:15Z,2354.1125477273117,717.5069705401677
2009-06-04T23:00:00Z,2009-06-05T08:47:16Z,2956.661058475834,1025.0500914236636
2009-06-04T23:30:00Z,2009-06-05T09:17:16Z,2936.359878208494,1113.7421197600202
2009-06-04T23:59:59Z,2009-06-05T09:47:15Z,3401.412185859988,1267.691745017429
2009-06-05T00:30:00Z,2009-06-05T10:17:16Z,3877.2063220793957,1262.3653044637715
2009-06-05T01:00:00Z,2009-06-05T10:47:16Z,4602.991173996067,1327.1545770470561
2009-06-05T01:29:59Z,2009-06-05T11:17:15Z,5391.235584755616,2030.5833498041438
2009-06-05T02:00:00Z,2009-06-05T11:47:16Z,6403.721129826703,3118.1676334092735
2009-06-05T02:30:00Z,2009-06-05T12:17:16Z,6886.8285522304195,3597.7178559359386
2009-06-05T02:59:59Z,2009-06-05T12:47:15Z,6564.263821046248,3217.987251561956
2009-06-05T03:30:00Z,2009-06-05T13:17:16Z,6621.951101168018,2886.6178759541012
2009-06-05T04:00:00Z,2009-06-05T13:47:16Z,6877.861037000927,2889.589983576876
2009-06-05T04:29:59Z,2009-06-05T14:17:15Z,5670.1718201388985,2242.7410454978517
2009-06-05T05:00:00Z,2009-06-05T14:47:16Z,5087.050349540476,1865.1234085111432
2009-06-05T05:30:00Z,2009-06-05T15:17:16Z,4033.771942941199,1547.1372559070553
2009-06-05T05:59:59Z,2009-06-05T15:47:15Z,3739.5337217817632,1342.1435650774445
2009-06-05T06:30:00Z,2009-06-05T16:17:16Z,3213.8706453807977,1176.59609053475
2009-06-05T07:00:00Z,2009-06-05T16:47:16Z,2437.31938347237,824.7851548849479
2009-06-05T07:29:59Z,2009-06-05T17:17:15Z,1770.382352416519,628.0135144252775
2009-06-05T08:00:00Z,2009-06-05T17:47:16Z,1468.194963519045,508.54217020503927
2009-06-05T08:30:00Z,2009-06-05T18:17:16Z,1383.394179138435,479.8813192349284
2009-06-05T08:59:59Z,2009-06-05T18:47:15Z,1309.4092288436302,460.6925929938345
2009-06-05T09:30:00Z,2009-06-05T19:17:16Z,1281.5559443362856,382.52098383773654
2009-06-05T10:00:00Z,2009-06-05T19:47:16Z,1160.9444179486418,349.35099175986875
2009-06-05T10:29:59Z,2009-06-05T20:17:15Z,1178.8539572274274,336.8416051328464
2009-06-05T11:00:00Z,2009-06-05T20:47:16Z,563.4294447639463,252.4861293956582
2009-06-05T11:30:00Z,2009-06-05T21:17:16Z,281.62796003686725,154.0710890513985
2009-06-05T11:59:59Z,2009-06-05T21:47:15Z,0,230.2315189279497
2009-06-05T12:30:00Z,2009-06-05T22:17:16Z,525.0688642239037,292.65562656129856
2009-06-05T13:00:00Z,2009-06-05T22:47:16Z,0,142.01767836882948
2009-06-05T13:29:59Z,2009-06-05T23:17:15Z,0,220.5784733804723
2009-06-05T14:00:00Z,2009-06-05T23:47:16Z,267.81673235195217,211.83447398215756
2009-06-05T14:30:00Z,2009-06-06T00:17:06Z,0,126.68946812448824
2009-06-05T14:59:59Z,2009-06-06T00:47:05Z,0,125.22642787758299
2009-06-05T15:30:00Z,2009-06-06T01:17:06Z,0,130.47431084682486
2009-06-05T16:00:00Z,2009-06-06T01:47:06Z,0,118.0350586938187
2009-06-05T16:29:59Z,2009-06-06T02:17:05Z,245.28499694970807,111.90235599818739
2009-06-05T17:00:00Z,2009-06-06T02:47:06Z,0,120.51778660512751
2009-06-05T17:30:00Z,2009-06-06T03:17:06Z,0,112.40171466198032
2009-06-05T17:59:59Z,2009-06-06T03:47:05Z,0,103.60621052542947
2009-06-05T18:30:00Z,2009-06-06T04:17:06Z,0,100.4833472586768
2009-06-05T19:00:00Z,2009-06-06T04:47:06Z,0,100.86257574486494
2009-06-05T19:29:59Z,2009-06-06T05:17:05Z,0,100.10861865891579
2009-06-05T20:00:00Z,2009-06-06T05:47:06Z,0,100.4833472586768
2009-06-05T20:30:00Z,2009-06-06T06:17:06Z,0,98.67191769740988
2009-06-05T20:59:59Z,2009-06-06T06:47:05Z,0,97.6414890940435
2009-06-05T21:30:00Z,2009-06-06T07:17:06Z,0,196.41763514395026
2009-06-05T22:00:00Z,2009-06-06T07:47:06Z,1110.4835918406745,214.66397805635344
2009-06-05T22:29:59Z,2009-06-06T08:17:05Z,927.7138939076269,246.84697794420924
2009-06-05T23:00:00Z,2009-06-06T08:47:06Z,871.0581965359917,221.4482127827675
2009-06-05T23:30:00Z,2009-06-06T09:17:06Z,1440.656691694673,405.67044562680786
2009-06-05T23:59:59Z,2009-06-06T09:47:05Z,1701.526983289473,547.4572524959199
2009-06-06T00:30:00Z,2009-06-06T10:17:06Z,1944.2958300003886,671.5957449761204
2009-06-06T01:00:00Z,2009-06-06T10:47:06Z,2072.8253715797878,672.8367122775808
2009-06-06T01:29:59Z,2009-06-06T11:17:05Z,2271.1357930491304,811.4695233335764
2009-06-06T02:00:00Z,2009-06-06T11:47:06Z,1761.195801284075,630.0771604727264
2009-06-06T02:30:00Z,2009-06-06T12:17:06Z,2249.18088028648,831.5677637451463
2009-06-06T02:59:59Z,2009-06-06T12:47:05Z,2331.8307204291755,816.5338080705726
2009-06-06T03:30:00Z,2009-06-06T13:17:06Z,2488.729603727402,889.8753992793115
2009-06-06T04:00:00Z,2009-06-06T13:47:06Z,2350.89811178932,846.3433590326354
2009-06-06T04:29:59Z,2009-06-06T14:17:05Z,2039.9915049891104,695.1618127100189
2009-06-06T05:00:00Z,2009-06-06T14:47:06Z,1706.630464082749,503.0419748499485
2009-06-06T05:30:00Z,2009-06-06T15:17:06Z,958.1015890934449,250.63079261283548
2009-06-06T05:59:59Z,2009-06-06T15:47:05Z,1101.007606458661,135.50424837868755
2009-06-06T06:30:00Z,2009-06-06T16:17:06Z,247.6067472133158,121.79770771537505
2009-06-06T07:00:00Z,2009-06-06T16:47:06Z,NA,NA
2009-06-06T07:29:59Z,2009-06-06T17:17:05Z,NA,NA
2009-06-06T08:00:00Z,2009-06-06T17:47:06Z,NA,NA
2009-06-06T08:30:00Z,2009-06-06T18:17:06Z,NA,NA
2009-06-06T08:59:59Z,2009-06-06T18:47:05Z,NA,NA
2009-06-06T09:30:00Z,2009-06-06T19:17:06Z,NA,NA
2009-06-06T10:00:00Z,2009-06-06T19:47:06Z,NA,NA
2009-06-06T10:29:59Z,2009-06-06T20:17:05Z,NA,NA
2009-06-06T11:00:00Z,2009-06-06T20:47:06Z,NA,NA
2009-06-06T11:30:00Z,2009-06-06T21:17:06Z,NA,NA
2009-06-06T11:59:59Z,2009-06-06T21:47:05Z,NA,NA
2009-06-06T12:30:00Z,2009-06-06T22:17:06Z,NA,NA
2009-06-06T13:00:00Z,2009-06-06T22:47:06Z,NA,NA
2009-06-06T13:29:59Z,2009-06-06T23:17:05Z,NA,NA
2009-06-06T14:00:00Z,2009-06-06T23:47:06Z,NA,NA
2009-06-06T14:30:00Z,2009-06-07T00:16:55Z,NA,NA
2009-06-06T14:59:59Z,2009-06-07T00:46:54Z,NA,NA
2009-06-06T15:30:00Z,2009-06-07T01:16:55Z,NA,NA
2009-06-06T16:00:00Z,2009-06-07T01:46:55Z,NA,NA
2009-06-06T16:29:59Z,2009-06-07T02:16:54Z,NA,NA
2009-06-06T17:00:00Z,2009-06-07T02:46:55Z,NA,NA
2009-06-06T17:30:00Z,2009-06-07T03:16:55Z,NA,NA
2009-06-06T17:59:59Z,2009-06-07T03:46:54Z,NA,NA
2009-06-06T18:30:00Z,2009-06-07T04:16:55Z,NA,NA
2009-06-06T19:00:00Z,2009-06-07T04:46:55Z,NA,NA
2009-06-06T19:29:59Z,2009-06-07T05:16:54Z,NA,NA
2009-06-06T20:00:00Z,2009-06-07T05:46:55Z,NA,NA
2009-06-06T20:30:00Z,2009-06-07T06:16:55Z,NA,NA
2009-06-06T20:59:59Z,2009-06-07T06:46:54Z,NA,NA
2009-06-06T21:30:00Z,2009-06-07T07:16:55Z,NA,NA
2009-06-06T22:00:00Z,2009-06-07T07:46:55Z,NA,NA
2009-06-06T22:29:59Z,2009-06-07T08:16:54Z,NA,NA
2009-06-06T23:00:00Z,2009-06-07T08:46:55Z,NA,NA
2009-06-06T23:30:00Z,2009-06-07T09:16:55Z,NA,NA
2009-06-06T23:59:59Z,2009-06-07T09:46:54Z,NA,NA
2009-06-07T00:30:00Z,2009-06-07T10:16:55Z,NA,NA
2009-06-07T01:00:00Z,2009-06-07T10:46:55Z,NA,NA
2009-06-07T01:29:59Z,2009-06-07T11:16:54Z,NA,NA
2009-06-07T02:00:00Z,2009-06-07T11:46:55Z,NA,102.40499936665988
2009-06-07T02:30:00Z,2009-06-07T12:16:55Z,NA,203.12382932478855
2009-06-07T02:59:59Z,2009-06-07T12:46:54Z,NA,111.90235599818739
2009-06-07T03:30:00Z,2009-06-07T13:16:55Z,NA,203.84062441512594
2009-06-07T04:00:00Z,2009-06-07T13:46:55Z,805.5418936273661,235.78802667007534
2009-06-07T04:29:59Z,2009-06-07T14:16:54Z,242.01137876680326,209.24456669376525
2009-06-07T05:00:00Z,2009-06-07T14:46:55Z,542.3349188065741,205.4244076574878
2009-06-07T05:30:00Z,2009-06-07T15:16:55Z,NA,98.65320703838083
2009-06-07T05:59:59Z,2009-06-07T15:46:54Z,NA,106.5956995700681
2009-06-07T06:30:00Z,2009-06-07T16:16:55Z,NA,NA
2009-06-07T07:00:00Z,2009-06-07T16:46:55Z,NA,NA
2009-06-07T07:29:59Z,2009-06-07T17:16:54Z,NA,NA
2009-06-07T08:00:00Z,2009-06-07T17:46:55Z,NA,NA
2009-06-07T08:30:00Z,2009-06-07T18:16:55Z,NA,NA
2009-06-07T08:59:59Z,2009-06-07T18:46:54Z,NA,NA
2009-06-07T09:30:00Z,2009-06-07T19:16:55Z,NA,NA
2009-06-07T10:00:00Z,2009-06-07T19:46:55Z,NA,NA
2009-06-07T10:29:59Z,2009-06-07T20:16:54Z,NA,NA
2009-06-07T11:00:00Z,2009-06-07T20:46:55Z,NA,NA
2009-06-07T11:30:00Z,2009-06-07T21:16:55Z,NA,NA
2009-06-07T11:59:59Z,2009-06-07T21:46:54Z,NA,NA
2009-06-07T12:30:00Z,2009-06-07T22:16:55Z,NA,NA
2009-06-07T13:00:00Z,2009-06-07T22:46:55Z,NA,NA
2009-06-07T13:29:59Z,2009-06-07T23:16:54Z,NA,NA
2009-06-07T14:00:00Z,2009-06-07T23:46:55Z,NA,NA
2009-06-07T14:30:00Z,2009-06-08T00:16:43Z,NA,NA
2009-06-07T14:59:59Z,2009-06-08T00:46:42Z,NA,NA
2009-06-07T15:30:00Z,2009-06-08T01:16:43Z,NA,NA
2009-06-07T16:00:00Z,2009-06-08T01:46:43Z,NA,NA
2009-06-07T16:29:59Z,2009-06-08T02:16:42Z,NA,NA
2009-06-07T17:00:00Z,2009-06-08T02:46:43Z,NA,NA
2009-06-07T17:30:00Z,2009-06-08T03:16:43Z,NA,NA
2009-06-07T17:59:59Z,2009-06-08T03:46:42Z,NA,NA
2009-06-07T18:30:00Z,2009-06-08T04:16:43Z,NA,NA
2009-06-07T19:00:00Z,2009-06-08T04:46:43Z,NA,NA
2009-06-07T19:29:59Z,2009-06-08T05:16:42Z,NA,NA
2009-06-07T20:00:00Z,2009-06-08T05:46:43Z,NA,NA
2009-06-07T20:30:00Z,2009-06-08T06:16:43Z,NA,NA
2009-06-07T20:59:59Z,2009-06-08T06:46:42Z,NA,NA
2009-06-07T21:30:00Z,2009-06-08T07:16:43Z,NA,NA
2009-06-07T22:00:00Z,2009-06-08T07:46:43Z,NA,NA
2009-06-07T22:29:59Z,2009-06-08T08:16:42Z,NA,NA
2009-06-07T23:00:00Z,2009-06-08T08:46:43Z,NA,NA
2009-06-07T23:30:00Z,2009-06-08T09:16:43Z,NA,NA
2009-06-07T23:59:59Z,2009-06-08T09:46:42Z,NA,NA
2009-06-08T00:30:00Z,2009-06-08T10:16:43Z,NA,NA
2009-06-08T01:00:00Z,2009-06-08T10:46:43Z,NA,NA
2009-06-08T01:29:59Z,2009-06-08T11:16:42Z,NA,NA
2009-06-08T02:00:00Z,2009-06-08T11:46:43Z,NA,NA
2009-06-08T02:30:00Z,2009-06-08T12:16:43Z,NA,NA
2009-06-08T02:59:59Z,2009-06-08T12:46:42Z,NA,NA
2009-06-08T03:30:00Z,2009-06-08T13:16:43Z,NA,NA
2009-06-08T04:00:00Z,2009-06-08T13:46:43Z,NA,121.10118012542318
2009-06-08T04:29:59Z,2009-06-08T14:16:42Z,NA,NA
2009-06-08T05:00:00Z,2009-06-08T14:46:43Z,NA,292.730314143988
2009-06-08T05:30:00Z,2009-06-08T15:16:43Z,NA,104.4467259770354
2009-06-08T05:59:59Z,2009-06-08T15:46:42Z,NA,NA
2009-06-08T06:30:00Z,2009-06-08T16:16:43Z,NA,100.86257574486494
2009-06-08T07:00:00Z,2009-06-08T16:46:43Z,NA,97.29974467033038
2009-06-08T07:29:59Z,2009-06-08T17:16:42Z,NA,NA
2009-06-08T08:00:00Z,2009-06-08T17:46:43Z,NA,NA
2009-06-08T08:30:00Z,2009-06-08T18:16:43Z,NA,NA
2009-06-08T08:59:59Z,2009-06-08T18:46:42Z,NA,NA
2009-06-08T09:30:00Z,2009-06-08T19:16:43Z,NA,NA
2009-06-08T10:00:00Z,2009-06-08T19:46:43Z,NA,NA
2009-06-08T10:29:59Z,2009-06-08T20:16:42Z,NA,NA
2009-06-08T11:00:00Z,2009-06-08T20:46:43Z,NA,NA
2009-06-08T11:30:00Z,2009-06-08T21:16:43Z,NA,194.3865954662502
2009-06-08T11:59:59Z,2009-06-08T21:46:42Z,NA,NA
2009-06-08T12:30:00Z,2009-06-08T22:16:43Z,NA,NA
2009-06-08T13:00:00Z,2009-06-08T22:46:43Z,NA,NA
2009-06-08T13:29:59Z,2009-06-08T23:16:42Z,NA,NA
2009-06-08T14:00:00Z,2009-06-08T23:46:43Z,NA,NA
2009-06-08T14:30:00Z,2009-06-09T00:16:32Z,NA,NA
2009-06-08T14:59:59Z,2009-06-09T00:46:31Z,NA,NA
2009-06-08T15:30:00Z,2009-06-09T01:16:32Z,NA,NA
2009-06-08T16:00:00Z,2009-06-09T01:46:32Z,NA,NA
2009-06-08T16:29:59Z,2009-06-09T02:16:31Z,NA,NA
2009-06-08T17:00:00Z,2009-06-09T02:46:32Z,NA,NA
2009-06-08T17:30:00Z,2009-06-09T03:16:32Z,NA,NA
2009-06-08T17:59:59Z,2009-06-09T03:46:31Z,NA,NA
2009-06-08T18:30:00Z,2009-06-09T04:16:32Z,NA,NA
2009-06-08T19:00:00Z,2009-06-09T04:46:32Z,NA,NA
2009-06-08T19:29:59Z,2009-06-09T05:16:31Z,NA,NA
2009-06-08T20:00:00Z,2009-06-09T05:46:32Z,NA,NA
2009-06-08T20:30:00Z,2009-06-09T06:16:32Z,NA,NA
2009-06-08T20:59:59Z,2009-06-09T06:46:31Z,NA,NA
2009-06-08T21:30:00Z,2009-06-09T07:16:32Z,NA,NA
2009-06-08T22:00:00Z,2009-06-09T07:46:32Z,NA,NA
2009-06-08T22:29:59Z,2009-06-09T08:16:31Z,NA,NA
2009-06-08T23:00:00Z,2009-06-09T08:46:32Z,NA,NA
2009-06-08T23:30:00Z,2009-06-09T09:16:32Z,NA,NA
2009-06-08T23:59:59Z,2009-06-09T09:46:31Z,NA,NA
2009-06-09T00:30:00Z,2009-06-09T10:16:32Z,NA,NA
2009-06-09T01:00:00Z,2009-06-09T10:46:32Z,NA,NA
2009-06-09T01:29:59Z,2009-06-09T11:16:31Z,NA,NA
2009-06-09T02:00:00Z,2009-06-09T11:46:32Z,NA,NA
2009-06-09T02:30:00Z,2009-06-09T12:16:32Z,NA,NA
2009-06-09T02:59:59Z,2009-06-09T12:46:31Z,NA,NA
2009-06-09T03:30:00Z,2009-06-09T13:16:32Z,NA,NA
2009-06-09T04:00:00Z,2009-06-09T13:46:32Z,NA,NA
2009-06-09T04:29:59Z,2009-06-09T14:16:31Z,NA,NA
2009-06-09T05:00:00Z,2009-06-09T14:46:32Z,NA,NA
2009-06-09T05:30:00Z,2009-06-09T15:16:32Z,NA,NA
2009-06-09T05:59:59Z,2009-06-09T15:46:31Z,NA,NA
2009-06-09T06:30:00Z,2009-06-09T16:16:32Z,NA,NA
2009-06-09T07:00:00Z,2009-06-09T16:46:32Z,NA,168.67256768107708
2009-06-09T07:29:59Z,2009-06-09T17:16:31Z,NA,70.81665284689949
2009-06-09T08:00:00Z,2009-06-09T17:46:32Z,NA,NA
2009-06-09T08:30:00Z,2009-06-09T18:16:32Z,NA,NA
2009-06-09T08:59:59Z,2009-06-09T18:46:31Z,NA,NA
2009-06-09T09:30:00Z,2009-06-09T19:16:32Z,NA,117.42872413463675
2009-06-09T10:00:00Z,2009-06-09T19:46:32Z,NA,109.88987851456007
2009-06-09T10:29:59Z,2009-06-09T20:16:31Z,NA,107.46451884470537
2009-06-09T11:00:00Z,2009-06-09T20:46:32Z,579.93541973958,200.01496476477652
2009-06-09T11:30:00Z,2009-06-09T21:16:32Z,276.9026668058469,120.44966731811203
2009-06-09T11:59:59Z,2009-06-09T21:46:31Z,236.90804363236035,110.86921768849722
2009-06-09T12:30:00Z,2009-06-09T22:16:32Z,572.4567368195496,134.62280017271837
2009-06-09T13:00:00Z,2009-06-09T22:46:32Z,614.6358747420601,299.21572807705724
2009-06-09T13:29:59Z,2009-06-09T23:16:31Z,1252.4319251877505,340.531420599064
2009-06-09T14:00:00Z,2009-06-09T23:46:32Z,1286.0307039871045,350.93815181783174
2009-06-09T14:30:00Z,2009-06-10T00:16:21Z,1195.027815641348,348.727055588562
2009-06-09T14:59:59Z,2009-06-10T00:46:20Z,1267.8713134805146,350.92169148675526
2009-06-09T15:30:00Z,2009-06-10T01:16:21Z,956.8721355091697,321.31965142856376
2009-06-09T16:00:00Z,2009-06-10T01:46:21Z,1107.1946892271221,303.0315814727164
2009-06-09T16:29:59Z,2009-06-10T02:16:20Z,539.1779521082783,223.17879042896308
2009-06-09T17:00:00Z,2009-06-10T02:46:21Z,835.5470039152102,228.57613429244753
2009-06-09T17:30:00Z,2009-06-10T03:16:21Z,804.8892635588826,295.7978827831463
2009-06-09T17:59:59Z,2009-06-10T03:46:20Z,803.8666199526514,221.94415374137273
2009-06-09T18:30:00Z,2009-06-10T04:16:21Z,779.5646692064024,285.44740751440776
