TIMESTAMP,solar_TIMESTAMP,FIN_HYY_SME_Psy_Jt_1,FIN_HYY_SME_Psy_Jt_2,FIN_HYY_SME_Psy_Jt_3,FIN_HYY_SME_Bpe_Jt_4
2013-10-09T15:30:00Z,2013-10-09T17:21:06Z,,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-09T16:30:00Z,2013-10-09T18:21:06Z,,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-09T17:30:00Z,2013-10-09T19:21:06Z,,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-09T18:30:00Z,2013-10-09T20:21:06Z,,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-09T19:30:00Z,2013-10-09T21:21:06Z,,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-09T20:30:00Z,2013-10-09T22:21:06Z,,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-09T21:30:00Z,2013-10-09T23:21:06Z,,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-09T23:30:00Z,2013-10-10T01:21:20Z,,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-10T00:30:00Z,2013-10-10T02:21:20Z,,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-10T01:30:00Z,2013-10-10T03:21:20Z,,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-10T02:30:00Z,2013-10-10T04:21:20Z,,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-10T03:30:00Z,2013-10-10T05:21:20Z,,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-10T04:30:00Z,2013-10-10T06:21:20Z,,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-10T05:30:00Z,2013-10-10T07:21:20Z,,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-10T06:30:00Z,2013-10-10T08:21:20Z,,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-10T07:30:00Z,2013-10-10T09:21:20Z,,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-10T08:30:00Z,2013-10-10T10:21:20Z,,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-10T09:30:00Z,2013-10-10T11:21:20Z,,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-10T10:30:00Z,2013-10-10T12:21:20Z,,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-10T11:30:00Z,2013-10-10T13:21:20Z,,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-10T12:30:00Z,2013-10-10T14:21:20Z,,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-10T13:30:00Z,2013-10-10T15:21:20Z,,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-10T14:30:00Z,2013-10-10T16:21:20Z,,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-10T15:30:00Z,2013-10-10T17:21:20Z,,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-10T16:30:00Z,2013-10-10T18:21:20Z,,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-10T17:30:00Z,2013-10-10T19:21:20Z,,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-10T18:30:00Z,2013-10-10T20:21:20Z,,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-10T19:30:00Z,2013-10-10T21:21:20Z,,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-10T20:30:00Z,2013-10-10T22:21:20Z,,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-10T21:30:00Z,2013-10-10T23:21:20Z,,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-10T23:30:00Z,2013-10-11T01:21:33Z,,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-11T00:30:00Z,2013-10-11T02:21:33Z,,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-11T01:30:00Z,2013-10-11T03:21:33Z,,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-11T02:30:00Z,2013-10-11T04:21:33Z,,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-11T03:30:00Z,2013-10-11T05:21:33Z,,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-11T04:30:00Z,2013-10-11T06:21:33Z,,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-11T05:30:00Z,2013-10-11T07:21:33Z,,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-11T06:30:00Z,2013-10-11T08:21:33Z,,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-11T07:30:00Z,2013-10-11T09:21:33Z,,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-11T08:30:00Z,2013-10-11T10:21:33Z,,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-11T09:30:00Z,2013-10-11T11:21:33Z,,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-11T10:30:00Z,2013-10-11T12:21:33Z,,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-11T11:30:00Z,2013-10-11T13:21:33Z,,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-11T12:30:00Z,2013-10-11T14:21:33Z,,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-11T13:30:00Z,2013-10-11T15:21:33Z,,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-11T14:30:00Z,2013-10-11T16:21:33Z,,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-11T15:30:00Z,2013-10-11T17:21:33Z,,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-11T16:30:00Z,2013-10-11T18:21:33Z,,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-11T17:30:00Z,2013-10-11T19:21:33Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-11T18:30:00Z,2013-10-11T20:21:33Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-11T19:30:00Z,2013-10-11T21:21:33Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-11T20:30:00Z,2013-10-11T22:21:33Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-11T21:30:00Z,2013-10-11T23:21:33Z,,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-11T23:30:00Z,2013-10-12T01:21:45Z,,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-12T00:30:00Z,2013-10-12T02:21:45Z,,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-12T01:30:00Z,2013-10-12T03:21:45Z,,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-12T02:30:00Z,2013-10-12T04:21:45Z,,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-12T03:30:00Z,2013-10-12T05:21:45Z,,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-12T04:30:00Z,2013-10-12T06:21:45Z,,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-12T05:30:00Z,2013-10-12T07:21:45Z,,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-12T06:30:00Z,2013-10-12T08:21:45Z,,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-12T07:30:00Z,2013-10-12T09:21:45Z,,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-12T08:30:00Z,2013-10-12T10:21:45Z,,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-12T09:30:00Z,2013-10-12T11:21:45Z,,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-12T10:30:00Z,2013-10-12T12:21:45Z,,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-12T11:30:00Z,2013-10-12T13:21:45Z,,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-12T12:30:00Z,2013-10-12T14:21:45Z,,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-12T13:30:00Z,2013-10-12T15:21:45Z,,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-12T14:30:00Z,2013-10-12T16:21:45Z,,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-12T15:30:00Z,2013-10-12T17:21:45Z,,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-12T16:30:00Z,2013-10-12T18:21:45Z,,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-12T17:30:00Z,2013-10-12T19:21:45Z,,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-12T18:30:00Z,2013-10-12T20:21:45Z,,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-12T19:30:00Z,2013-10-12T21:21:45Z,,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-12T20:30:00Z,2013-10-12T22:21:45Z,,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-12T21:30:00Z,2013-10-12T23:21:45Z,,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-12T23:30:00Z,2013-10-13T01:21:56Z,,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-13T00:30:00Z,2013-10-13T02:21:56Z,,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-13T01:30:00Z,2013-10-13T03:21:56Z,,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-13T02:30:00Z,2013-10-13T04:21:56Z,,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-13T03:30:00Z,2013-10-13T05:21:56Z,,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-13T04:30:00Z,2013-10-13T06:21:56Z,,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-13T05:30:00Z,2013-10-13T07:21:56Z,,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-13T06:30:00Z,2013-10-13T08:21:56Z,,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-13T07:30:00Z,2013-10-13T09:21:56Z,,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-13T08:30:00Z,2013-10-13T10:21:56Z,,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-13T09:30:00Z,2013-10-13T11:21:56Z,,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-13T10:30:00Z,2013-10-13T12:21:56Z,,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-13T11:30:00Z,2013-10-13T13:21:56Z,,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-13T12:30:00Z,2013-10-13T14:21:56Z,,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-13T13:30:00Z,2013-10-13T15:21:56Z,,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-13T14:30:00Z,2013-10-13T16:21:56Z,,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-13T15:30:00Z,2013-10-13T17:21:56Z,,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-13T16:30:00Z,2013-10-13T18:21:56Z,,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-13T17:30:00Z,2013-10-13T19:21:56Z,,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-13T18:30:00Z,2013-10-13T20:21:56Z,,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-13T19:30:00Z,2013-10-13T21:21:56Z,,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-13T20:30:00Z,2013-10-13T22:21:56Z,,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-13T21:30:00Z,2013-10-13T23:21:56Z,,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-13T23:30:00Z,2013-10-14T01:22:07Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-14T00:30:00Z,2013-10-14T02:22:07Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-14T01:30:00Z,2013-10-14T03:22:07Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-14T02:30:00Z,2013-10-14T04:22:07Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-14T03:30:00Z,2013-10-14T05:22:07Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-14T04:30:00Z,2013-10-14T06:22:07Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-14T05:30:00Z,2013-10-14T07:22:07Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-14T06:30:00Z,2013-10-14T08:22:07Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-14T07:30:00Z,2013-10-14T09:22:07Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-14T08:30:00Z,2013-10-14T10:22:07Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-14T09:30:00Z,2013-10-14T11:22:07Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-14T10:30:00Z,2013-10-14T12:22:07Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-14T11:30:00Z,2013-10-14T13:22:07Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-14T12:30:00Z,2013-10-14T14:22:07Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-14T13:30:00Z,2013-10-14T15:22:07Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-14T14:30:00Z,2013-10-14T16:22:07Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-14T15:30:00Z,2013-10-14T17:22:07Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-14T16:30:00Z,2013-10-14T18:22:07Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-14T17:30:00Z,2013-10-14T19:22:07Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-14T18:30:00Z,2013-10-14T20:22:07Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-14T19:30:00Z,2013-10-14T21:22:07Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-14T20:30:00Z,2013-10-14T22:22:07Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-14T21:30:00Z,2013-10-14T23:22:07Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-14T23:30:00Z,2013-10-15T01:22:18Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-15T00:30:00Z,2013-10-15T02:22:18Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-15T01:30:00Z,2013-10-15T03:22:18Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-15T02:30:00Z,2013-10-15T04:22:18Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-15T03:30:00Z,2013-10-15T05:22:18Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-15T04:30:00Z,2013-10-15T06:22:18Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-15T05:30:00Z,2013-10-15T07:22:18Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-15T06:30:00Z,2013-10-15T08:22:18Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-15T07:30:00Z,2013-10-15T09:22:18Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-15T08:30:00Z,2013-10-15T10:22:18Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-15T09:30:00Z,2013-10-15T11:22:18Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-15T10:30:00Z,2013-10-15T12:22:18Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-15T11:30:00Z,2013-10-15T13:22:18Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-15T12:30:00Z,2013-10-15T14:22:18Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-15T13:30:00Z,2013-10-15T15:22:18Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-15T14:30:00Z,2013-10-15T16:22:18Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-15T15:30:00Z,2013-10-15T17:22:18Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-15T16:30:00Z,2013-10-15T18:22:18Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-15T17:30:00Z,2013-10-15T19:22:18Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-15T18:30:00Z,2013-10-15T20:22:18Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-15T19:30:00Z,2013-10-15T21:22:18Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-15T20:30:00Z,2013-10-15T22:22:18Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-15T21:30:00Z,2013-10-15T23:22:18Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-15T23:30:00Z,2013-10-16T01:22:27Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-16T00:30:00Z,2013-10-16T02:22:27Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-16T01:30:00Z,2013-10-16T03:22:27Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-16T02:30:00Z,2013-10-16T04:22:27Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-16T03:30:00Z,2013-10-16T05:22:27Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-16T04:30:00Z,2013-10-16T06:22:27Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-16T05:30:00Z,2013-10-16T07:22:27Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-16T06:30:00Z,2013-10-16T08:22:27Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-16T07:30:00Z,2013-10-16T09:22:27Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-16T08:30:00Z,2013-10-16T10:22:27Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-16T09:30:00Z,2013-10-16T11:22:27Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-16T10:30:00Z,2013-10-16T12:22:27Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-16T11:30:00Z,2013-10-16T13:22:27Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-16T12:30:00Z,2013-10-16T14:22:27Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-16T13:30:00Z,2013-10-16T15:22:27Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-16T14:30:00Z,2013-10-16T16:22:27Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-16T15:30:00Z,2013-10-16T17:22:27Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-16T16:30:00Z,2013-10-16T18:22:27Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-16T17:30:00Z,2013-10-16T19:22:27Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-16T18:30:00Z,2013-10-16T20:22:27Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-16T19:30:00Z,2013-10-16T21:22:27Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-16T20:30:00Z,2013-10-16T22:22:27Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-16T21:30:00Z,2013-10-16T23:22:27Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-16T23:30:00Z,2013-10-17T01:22:36Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-17T00:30:00Z,2013-10-17T02:22:36Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-17T01:30:00Z,2013-10-17T03:22:36Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-17T02:30:00Z,2013-10-17T04:22:36Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-17T03:30:00Z,2013-10-17T05:22:36Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-17T04:30:00Z,2013-10-17T06:22:36Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-17T05:30:00Z,2013-10-17T07:22:36Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-17T06:30:00Z,2013-10-17T08:22:36Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-17T07:30:00Z,2013-10-17T09:22:36Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-17T08:30:00Z,2013-10-17T10:22:36Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-17T09:30:00Z,2013-10-17T11:22:36Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-17T10:30:00Z,2013-10-17T12:22:36Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-17T11:30:00Z,2013-10-17T13:22:36Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-17T12:30:00Z,2013-10-17T14:22:36Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-17T13:30:00Z,2013-10-17T15:22:36Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-17T14:30:00Z,2013-10-17T16:22:36Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-17T15:30:00Z,2013-10-17T17:22:36Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-17T16:30:00Z,2013-10-17T18:22:36Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-17T17:30:00Z,2013-10-17T19:22:36Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-17T18:30:00Z,2013-10-17T20:22:36Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-17T19:30:00Z,2013-10-17T21:22:36Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-17T20:30:00Z,2013-10-17T22:22:36Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-17T21:30:00Z,2013-10-17T23:22:36Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-17T23:30:00Z,2013-10-18T01:22:44Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-18T00:30:00Z,2013-10-18T02:22:44Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-18T01:30:00Z,2013-10-18T03:22:44Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-18T02:30:00Z,2013-10-18T04:22:44Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-18T03:30:00Z,2013-10-18T05:22:44Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-18T04:30:00Z,2013-10-18T06:22:44Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-18T05:30:00Z,2013-10-18T07:22:44Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-18T06:30:00Z,2013-10-18T08:22:44Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-18T07:30:00Z,2013-10-18T09:22:44Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-18T08:30:00Z,2013-10-18T10:22:44Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-18T09:30:00Z,2013-10-18T11:22:44Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-18T10:30:00Z,2013-10-18T12:22:44Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-18T11:30:00Z,2013-10-18T13:22:44Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-18T12:30:00Z,2013-10-18T14:22:44Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-18T13:30:00Z,2013-10-18T15:22:44Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-18T14:30:00Z,2013-10-18T16:22:44Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-18T15:30:00Z,2013-10-18T17:22:44Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-18T16:30:00Z,2013-10-18T18:22:44Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-18T17:30:00Z,2013-10-18T19:22:44Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-18T18:30:00Z,2013-10-18T20:22:44Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-18T19:30:00Z,2013-10-18T21:22:44Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-18T20:30:00Z,2013-10-18T22:22:44Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-18T21:30:00Z,2013-10-18T23:22:44Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-18T23:30:00Z,2013-10-19T01:22:52Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-19T00:30:00Z,2013-10-19T02:22:52Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-19T01:30:00Z,2013-10-19T03:22:52Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-19T02:30:00Z,2013-10-19T04:22:52Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-19T03:30:00Z,2013-10-19T05:22:52Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-19T04:30:00Z,2013-10-19T06:22:52Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-19T05:30:00Z,2013-10-19T07:22:52Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2013-10-19T06:30:00Z,2013-10-19T08:22:52Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
