TIMESTAMP,solar_TIMESTAMP,CHE_PFY_IRR_Psy_Jt_1,CHE_PFY_IRR_Psy_Jt_2,CHE_PFY_IRR_Psy_Jt_3,CHE_PFY_IRR_Psy_Jt_4,CHE_PFY_IRR_Psy_Jt_5,CHE_PFY_IRR_Psy_Jt_6,CHE_PFY_IRR_Psy_Jt_7,CHE_PFY_IRR_Psy_Jt_8
2013-06-06T14:00:00Z,2013-06-06T14:31:10Z,NA,NA,NA,NA,5.458377552631579,10.104111005988024,6.742437019607842,NA
2013-06-06T14:30:00Z,2013-06-06T15:01:10Z,NA,NA,NA,NA,5.316533679824562,10.11236737724551,6.730438022408963,NA
2013-06-06T15:00:00Z,2013-06-06T15:31:10Z,NA,NA,NA,NA,5.130867745614036,9.815220748502995,6.531996736694677,NA
2013-06-06T15:30:00Z,2013-06-06T16:01:10Z,NA,NA,NA,NA,4.868162837719297,9.521023754491017,6.47768881512605,NA
2013-06-06T16:00:00Z,2013-06-06T16:31:10Z,NA,NA,NA,NA,4.821806907894737,9.394668077844312,6.194035033613446,NA
2013-06-06T16:30:00Z,2013-06-06T17:01:10Z,NA,NA,NA,NA,4.7409306885964915,9.165808520958084,6.037319498599438,NA
2013-06-06T17:00:00Z,2013-06-06T17:31:10Z,NA,NA,NA,NA,4.487693934210526,8.725090934131737,5.914366190476191,NA
2013-06-06T17:30:00Z,2013-06-06T18:01:10Z,NA,NA,NA,NA,4.035776947368421,7.575943544910181,5.413770521008403,13.81828288125
2013-06-06T18:00:00Z,2013-06-06T18:31:10Z,NA,NA,NA,NA,3.2542734166666665,5.713479688622755,4.487814176470588,3.9400447812500006
2013-06-06T18:30:00Z,2013-06-06T19:01:10Z,NA,NA,NA,NA,2.5804174736842103,4.528183179640719,3.7754238543417364,3.70815948125
2013-06-06T19:00:00Z,2013-06-06T19:31:10Z,NA,NA,NA,NA,2.113026206140351,3.740299395209581,3.0192371708683474,2.9328674062499998
2013-06-06T19:30:00Z,2013-06-06T20:01:10Z,NA,NA,NA,NA,1.776846451754386,3.1736576407185626,2.4731197591036413,1.9430985812499997
2013-06-06T20:00:00Z,2013-06-06T20:31:10Z,NA,NA,NA,NA,1.540639214912281,2.6813635988023954,2.188177271708683,1.45208178125
2013-06-06T20:30:00Z,2013-06-06T21:01:10Z,NA,NA,NA,NA,1.3405679342105263,2.2209398383233534,1.813097285714286,1.0456309000000001
2013-06-06T21:00:00Z,2013-06-06T21:31:10Z,NA,NA,NA,NA,1.1230824999999998,1.7987804610778444,1.408952131652661,0.6775603625000001
2013-06-06T21:30:00Z,2013-06-06T22:01:10Z,NA,NA,NA,NA,0.961694657894737,1.454215017964072,1.1213789831932772,0.38300624375000003
2013-06-06T22:00:00Z,2013-06-06T22:31:10Z,NA,NA,NA,NA,0.8132875701754386,1.1930361916167664,0.9020690112044818,0.18352815
2013-06-06T22:30:00Z,2013-06-06T23:01:10Z,NA,NA,NA,NA,0.6895251184210526,0.9635031856287426,0.749729456582633,0.047924737499999995
2013-06-06T23:00:00Z,2013-06-06T23:31:10Z,NA,NA,NA,NA,0.5925575394736842,0.8063990778443113,0.6325757422969188,0.39537980624999997
2013-06-06T23:30:00Z,2013-06-07T00:00:59Z,NA,NA,NA,NA,0.49098019298245615,0.6554764251497006,0.43682390196078424,0.44275746875
2013-06-07T00:00:00Z,2013-06-07T00:30:59Z,NA,NA,NA,NA,0.39164636842105266,0.5557321616766467,0.3101060280112045,0.29034270625
2013-06-07T00:30:00Z,2013-06-07T01:00:59Z,NA,NA,NA,NA,0.3186488684210526,0.43164033532934126,0.21702235574229692,0.183544125
2013-06-07T01:00:00Z,2013-06-07T01:30:59Z,NA,NA,NA,NA,0.26384904824561406,0.3387720059880239,0.10843443697478992,0.11758191250000001
2013-06-07T01:30:00Z,2013-06-07T02:00:59Z,NA,NA,NA,NA,0.19863534210526318,0.2576184850299401,0.0349529243697479,0.0636728125
2013-06-07T02:00:00Z,2013-06-07T02:30:59Z,NA,NA,NA,NA,0.16740726315789473,0.20361655089820357,0.13496857703081233,0.0459659
2013-06-07T02:30:00Z,2013-06-07T03:00:59Z,NA,NA,NA,NA,0.13917146491228072,0.15890980838323354,0.17125553221288514,0.03904109375
2013-06-07T03:00:00Z,2013-06-07T03:30:59Z,NA,NA,NA,NA,0.11109224561403509,0.12563020359281438,0.12788972268907564,0.020874925
2013-06-07T03:30:00Z,2013-06-07T04:00:59Z,NA,NA,NA,NA,0.09271730263157894,0.0812454371257485,0.08154348739495798,0.01813810625
2013-06-07T04:00:00Z,2013-06-07T04:30:59Z,NA,NA,NA,NA,0.0697464298245614,0.06022700598802395,0.049611756302521015,0.006781968750000001
2013-06-07T04:30:00Z,2013-06-07T05:00:59Z,NA,NA,NA,NA,0.054183855263157894,0.02463722754491018,0.03235772268907563,0.057961200000000004
2013-06-07T05:00:00Z,2013-06-07T05:30:59Z,NA,NA,NA,NA,0.0367985,0.040062802395209575,0.012830086834733892,0.30458935625000005
2013-06-07T05:30:00Z,2013-06-07T06:00:59Z,NA,NA,NA,NA,0.02846767543859649,0.08075567065868264,0.03981685994397759,1.0094484875
2013-06-07T06:00:00Z,2013-06-07T06:30:59Z,NA,NA,NA,NA,0.019662052631578945,0.10535819161676646,0.08629220168067227,0.58884829375
2013-06-07T06:30:00Z,2013-06-07T07:00:59Z,NA,NA,NA,NA,0.03471028070175438,0.49145802395209576,0.2912563557422969,0.5202208625000001
2013-06-07T07:00:00Z,2013-06-07T07:30:59Z,NA,NA,NA,NA,0.1630138596491228,1.6751046706586827,1.0364284173669467,3.4874377187500003
2013-06-07T07:30:00Z,2013-06-07T08:00:59Z,NA,NA,NA,NA,0.5422934342105263,3.2042841676646705,1.9067506022408964,5.80662225625
2013-06-07T08:00:00Z,2013-06-07T08:30:59Z,NA,NA,NA,NA,1.1391397280701752,4.946290628742515,2.6391653669467785,7.8402678125
2013-06-07T08:30:00Z,2013-06-07T09:00:59Z,NA,NA,NA,NA,1.9188492719298247,6.791605550898203,3.425885033613445,8.530121099999999
2013-06-07T09:00:00Z,2013-06-07T09:30:59Z,NA,NA,NA,NA,2.775944197368421,7.640390610778443,4.171257459383754,8.857067781249999
2013-06-07T09:30:00Z,2013-06-07T10:00:59Z,NA,NA,NA,NA,3.5449150657894735,7.998617395209581,4.9142727535014,9.69433950625
2013-06-07T10:00:00Z,2013-06-07T10:30:59Z,NA,NA,NA,NA,4.129507324561404,8.330554143712575,5.447926165266106,8.263900012499999
2013-06-07T10:30:00Z,2013-06-07T11:00:59Z,NA,NA,NA,NA,4.634264236842106,8.912651371257486,5.797319470588235,9.33894905
2013-06-07T11:00:00Z,2013-06-07T11:30:59Z,NA,NA,NA,NA,5.016565495614035,9.126161934131737,6.18234549859944,10.38638900625
2013-06-07T11:30:00Z,2013-06-07T12:00:59Z,NA,NA,NA,NA,5.605856578947368,9.395127934131736,6.628841361344538,10.9263216125
2013-06-07T12:00:00Z,2013-06-07T12:30:59Z,NA,NA,NA,NA,6.003375885964912,9.560715898203593,6.760887879551821,11.114504925
2013-06-07T12:30:00Z,2013-06-07T13:00:59Z,NA,NA,NA,NA,6.1908783377192975,9.864345916167666,6.869773619047619,11.307594675
2013-06-07T13:00:00Z,2013-06-07T13:30:59Z,NA,NA,NA,NA,5.998250872807018,9.972983005988024,6.8716426274509805,11.91476611875
2013-06-07T13:30:00Z,2013-06-07T14:00:59Z,NA,NA,NA,NA,5.6009974122807025,10.027214479041916,6.853478100840337,11.05461013125
2013-06-07T14:00:00Z,2013-06-07T14:30:59Z,NA,NA,NA,NA,5.324500377192983,10.031378592814372,6.755417677871148,10.838346412499998
2013-06-07T14:30:00Z,2013-06-07T15:00:59Z,NA,NA,NA,NA,5.147728390350877,9.938487766467066,6.724842084033613,10.880644556250001
2013-06-07T15:00:00Z,2013-06-07T15:30:59Z,NA,NA,NA,NA,5.080489460526316,9.82828113772455,6.6422275210084045,10.575961281249999
2013-06-07T15:30:00Z,2013-06-07T16:00:59Z,NA,NA,NA,NA,4.81076878508772,9.449902041916166,6.3171732016806725,9.6918618875
2013-06-07T16:00:00Z,2013-06-07T16:30:59Z,NA,NA,NA,NA,4.501771236842105,8.964547916167666,5.903970879551821,9.10418458125
2013-06-07T16:30:00Z,2013-06-07T17:00:59Z,NA,NA,NA,NA,3.8520887719298247,7.348187592814371,4.952204887955182,7.8766053875000015
2013-06-07T17:00:00Z,2013-06-07T17:30:59Z,NA,NA,NA,NA,3.170778969298246,6.106771748502994,4.211320207282913,6.22377766875
2013-06-07T17:30:00Z,2013-06-07T18:00:59Z,NA,NA,NA,NA,2.8578809605263156,6.0487370958083835,4.2316479523809525,5.65279730625
2013-06-07T18:00:00Z,2013-06-07T18:30:59Z,NA,NA,NA,NA,2.685618859649123,5.850244706586826,4.026986266106443,5.45880589375
2013-06-07T18:30:00Z,2013-06-07T19:00:59Z,NA,NA,NA,NA,2.6223013333333336,6.231344928143712,3.88101862464986,5.3588356374999995
2013-06-07T19:00:00Z,2013-06-07T19:30:59Z,NA,NA,NA,NA,2.6013205877192984,6.122973712574851,3.7094224537815124,5.3724826375
2013-06-07T19:30:00Z,2013-06-07T20:00:59Z,NA,NA,NA,NA,2.3254810438596487,4.921143155688623,3.1463406078431375,4.6766932937500005
2013-06-07T20:00:00Z,2013-06-07T20:30:59Z,NA,NA,NA,NA,1.9238198245614035,3.659147,2.551057016806723,3.67271198125
2013-06-07T20:30:00Z,2013-06-07T21:00:59Z,NA,NA,NA,NA,1.5601404298245614,2.7385987544910178,2.052096417366947,2.71240166875
2013-06-07T21:00:00Z,2013-06-07T21:30:59Z,NA,NA,NA,NA,1.2520074824561402,2.127208580838323,1.693522036414566,2.03324364375
2013-06-07T21:30:00Z,2013-06-07T22:00:59Z,NA,NA,NA,NA,1.0184696228070176,1.681802371257485,1.464711386554622,1.61673544375
2013-06-07T22:00:00Z,2013-06-07T22:30:59Z,NA,NA,NA,NA,0.8335648289473685,1.3708666766467066,1.2290087591036414,1.31410529375
2013-06-07T22:30:00Z,2013-06-07T23:00:59Z,NA,NA,NA,NA,0.6737813815789475,1.1401870898203594,1.054666344537815,1.0946847937500002
2013-06-07T23:00:00Z,2013-06-07T23:30:59Z,NA,NA,NA,NA,0.5316176052631579,0.9309964610778444,0.8227657394957983,1.1399965187499999
2013-06-07T23:30:00Z,2013-06-08T00:00:48Z,NA,NA,NA,NA,0.42547895614035086,0.727937748502994,0.6329128459383754,1.3670449125
2013-06-08T00:00:00Z,2013-06-08T00:30:48Z,NA,NA,NA,NA,0.3169564649122807,0.5826112275449102,0.491042568627451,0.50911709375
2013-06-08T00:30:00Z,2013-06-08T01:00:48Z,NA,NA,NA,NA,0.2357055350877193,0.47420675449101796,0.3870476106442577,0.25464039375
2013-06-08T01:00:00Z,2013-06-08T01:30:48Z,NA,NA,NA,NA,0.16939257017543857,0.34601020359281437,0.28559192156862745,0.7764118375
2013-06-08T01:30:00Z,2013-06-08T02:00:48Z,NA,NA,NA,NA,0.12775721052631578,0.2629314910179641,0.21121071148459386,0.55695095625
2013-06-08T02:00:00Z,2013-06-08T02:30:48Z,NA,NA,NA,NA,0.09304432456140352,0.17844434131736525,0.16326157142857145,0.32081521875
2013-06-08T02:30:00Z,2013-06-08T03:00:48Z,NA,NA,NA,NA,0.05665882456140351,0.14025735329341318,0.12558479551820728,0.7556836499999999
2013-06-08T03:00:00Z,2013-06-08T03:30:48Z,NA,NA,NA,NA,0.03485218421052631,0.11596602994011974,0.10799227170868347,0.05562520000000001
2013-06-08T03:30:00Z,2013-06-08T04:00:48Z,NA,NA,NA,NA,0.020558605263157892,0.08789533532934132,0.06713556862745097,0.01706470625
2013-06-08T04:00:00Z,2013-06-08T04:30:48Z,NA,NA,NA,NA,0.01313688596491228,0.08740665868263472,0.08174052661064425,0.02023003125
2013-06-08T04:30:00Z,2013-06-08T05:00:48Z,NA,NA,NA,NA,6.111666666666667e-4,0.09367973053892217,0.08542749299719887,0.051351218750000004
2013-06-08T05:00:00Z,2013-06-08T05:30:48Z,NA,NA,NA,NA,0.0019449342105263157,0.2573568323353293,0.1333793193277311,0.36621928125
2013-06-08T05:30:00Z,2013-06-08T06:00:48Z,NA,NA,NA,NA,0.0036862938596491234,0.6535022395209581,0.2447524761904762,0.42411656875000003
2013-06-08T06:00:00Z,2013-06-08T06:30:48Z,NA,NA,NA,NA,0.02046797368421053,0.8718169041916167,0.42063960224089636,0.8133372249999999
2013-06-08T06:30:00Z,2013-06-08T07:00:48Z,NA,NA,NA,NA,0.07850571052631579,1.55362448502994,0.8308609663865546,1.41899186875
2013-06-08T07:00:00Z,2013-06-08T07:30:48Z,NA,NA,NA,NA,0.21010376754385968,2.2874724610778445,1.2697958487394958,2.03721414375
2013-06-08T07:30:00Z,2013-06-08T08:00:48Z,NA,NA,NA,NA,0.5496048728070175,3.8749815149700595,1.99031043697479,3.3496123624999994
2013-06-08T08:00:00Z,2013-06-08T08:30:48Z,NA,NA,NA,NA,1.170517048245614,5.848246389221556,2.835267254901961,4.869024218750001
2013-06-08T08:30:00Z,2013-06-08T09:00:48Z,NA,NA,NA,NA,1.905139644736842,7.260884113772455,3.5679310504201682,6.1885785125
2013-06-08T09:00:00Z,2013-06-08T09:30:48Z,NA,NA,NA,NA,2.6653704166666667,7.807720479041916,4.259319338935574,7.628952493750001
2013-06-08T09:30:00Z,2013-06-08T10:00:48Z,NA,NA,NA,NA,3.5022626140350877,8.174659047904193,4.920419098039216,9.63453009375
2013-06-08T10:00:00Z,2013-06-08T10:30:48Z,NA,NA,NA,NA,4.18112399122807,8.679886688622753,5.533218599439776,8.83635935625
2013-06-08T10:30:00Z,2013-06-08T11:00:48Z,NA,NA,NA,NA,4.674058057017544,9.100149419161678,5.905213515406162,9.4051615625
2013-06-08T11:00:00Z,2013-06-08T11:30:48Z,NA,NA,NA,NA,5.156246346491228,9.379278431137724,6.328666400560224,10.030855593750001
2013-06-08T11:30:00Z,2013-06-08T12:00:48Z,NA,NA,NA,NA,5.541218894736842,9.454592119760479,6.426046985994398,10.3987482875
2013-06-08T12:00:00Z,2013-06-08T12:30:48Z,NA,NA,NA,NA,5.640162,9.49689402994012,6.1763201428571435,9.88373625
