pl_age,pl_azimut_int,pl_bark_thick,pl_code,pl_dbh,pl_height,pl_leaf_area,pl_name,pl_radial_int,pl_remarks,pl_sap_units,pl_sapw_area,pl_sapw_depth,pl_sens_calib,pl_sens_cor_grad,pl_sens_cor_zero,pl_sens_hgt,pl_sens_length,pl_sens_man,pl_sens_meth,pl_sens_timestep,pl_social,pl_species,pl_treatment,si_code,pl_sap_units_orig
NA,No azimuthal correction,1,RUS_CHE_LOW_Lca_Jt_1,3.25,NA,3.05,plant1,No radial correction,"Sapflow was measured on the south and north side of 3 trees. Sapflow on the the south side was not significantly related to the north side, and the R2 of the relationship was 0.03. We did not apply any corrections due to the lack of a relationship and only calculate sapflow based on measurements on the north sensors.",cm3 cm-2 h-1,2.25,1.31,FALSE,No correction,Previous night zero flow,1.4,10,Dynamax,HD,30,NA,Larix cajanderi,NA,RUS_CHE_LOW,cm3 s-1
NA,No azimuthal correction,4,RUS_CHE_LOW_Lca_Jt_10,9.3,NA,13.44,plant10,No radial correction,NA,cm3 cm-2 h-1,14.66,1.49,FALSE,No correction,Previous night zero flow,1.4,30,Dynamax,HD,30,NA,Larix cajanderi,NA,RUS_CHE_LOW,cm3 s-1
NA,No azimuthal correction,3.9,RUS_CHE_LOW_Lca_Jt_11,9.1,NA,13.03,plant11,No radial correction,NA,cm3 cm-2 h-1,14.2,1.48,FALSE,No correction,Previous night zero flow,1.4,30,Dynamax,HD,30,NA,Larix cajanderi,NA,RUS_CHE_LOW,cm3 s-1
NA,No azimuthal correction,4.3,RUS_CHE_LOW_Lca_Jt_12,9.9,NA,14.68,plant12,No radial correction,NA,cm3 cm-2 h-1,16.05,1.5,FALSE,No correction,Previous night zero flow,1.4,30,Dynamax,HD,30,NA,Larix cajanderi,NA,RUS_CHE_LOW,cm3 s-1
NA,No azimuthal correction,1.3,RUS_CHE_LOW_Lca_Jt_2,4,NA,4.09,plant2,No radial correction,NA,cm3 cm-2 h-1,3.62,1.33,FALSE,No correction,Previous night zero flow,1.4,10,Dynamax,HD,30,NA,Larix cajanderi,NA,RUS_CHE_LOW,cm3 s-1
NA,No azimuthal correction,3.1,RUS_CHE_LOW_Lca_Jt_3,7.5,NA,9.92,plant3,No radial correction,NA,cm3 cm-2 h-1,10.66,1.44,FALSE,No correction,Previous night zero flow,1.4,10,Dynamax,HD,30,NA,Larix cajanderi,NA,RUS_CHE_LOW,cm3 s-1
NA,No azimuthal correction,3,RUS_CHE_LOW_Lca_Jt_4,7.3,NA,9.55,plant4,No radial correction,NA,cm3 cm-2 h-1,10.23,1.43,FALSE,No correction,Previous night zero flow,1.4,10,Dynamax,HD,30,NA,Larix cajanderi,NA,RUS_CHE_LOW,cm3 s-1
NA,No azimuthal correction,7.6,RUS_CHE_LOW_Lca_Jt_5,16.4,NA,29.9,plant5,No radial correction,NA,cm3 cm-2 h-1,32.95,1.7,FALSE,No correction,Previous night zero flow,1.4,30,Dynamax,HD,30,NA,Larix cajanderi,NA,RUS_CHE_LOW,cm3 s-1
NA,No azimuthal correction,5.1,RUS_CHE_LOW_Lca_Jt_6,11.5,NA,18.13,plant6,No radial correction,NA,cm3 cm-2 h-1,19.9,1.55,FALSE,No correction,Previous night zero flow,1.4,30,Dynamax,HD,30,NA,Larix cajanderi,NA,RUS_CHE_LOW,cm3 s-1
NA,No azimuthal correction,5.5,RUS_CHE_LOW_Lca_Jt_7,12.3,NA,19.93,plant7,No radial correction,NA,cm3 cm-2 h-1,21.9,1.58,FALSE,No correction,Previous night zero flow,1.4,30,Dynamax,HD,30,NA,Larix cajanderi,NA,RUS_CHE_LOW,cm3 s-1
NA,No azimuthal correction,10.6,RUS_CHE_LOW_Lca_Jt_8,22.5,NA,46.71,plant8,No radial correction,NA,cm3 cm-2 h-1,51.87,1.88,FALSE,No correction,Previous night zero flow,1.4,30,Dynamax,HD,30,NA,Larix cajanderi,NA,RUS_CHE_LOW,cm3 s-1
NA,No azimuthal correction,4.6,RUS_CHE_LOW_Lca_Jt_9,10.5,NA,15.95,plant9,No radial correction,NA,cm3 cm-2 h-1,17.47,1.52,FALSE,No correction,Previous night zero flow,1.4,30,Dynamax,HD,30,NA,Larix cajanderi,NA,RUS_CHE_LOW,cm3 s-1
