TIMESTAMP,solar_TIMESTAMP,USA_MOR_SF_Asa_Js_1,USA_MOR_SF_Asa_Js_2,USA_MOR_SF_Ltu_Js_3,USA_MOR_SF_Ltu_Js_4,USA_MOR_SF_Qru_Js_5,USA_MOR_SF_Qal_Js_6
2011-08-06T14:00:00Z,2011-08-06T08:09:10Z,4.131740591,4.860477387,13.51379252,5.946043793,3.811865764,3.321450893
2011-08-06T15:00:00Z,2011-08-06T09:09:10Z,5.861502016,6.580288945,17.77144558,7.999511054,3.782321429,3.368649554
2011-08-06T16:00:00Z,2011-08-06T10:09:10Z,5.476737231,5.888165829,17.55530612,7.354071003,3.607974138,2.98702381
2011-08-06T17:00:00Z,2011-08-06T11:09:10Z,10.18288642,9.11366206,22.67955782,9.697578656,3.730024631,3.63671503
2011-08-06T18:00:00Z,2011-08-06T12:09:10Z,12.3449496,10.14005653,24.20160502,9.983384354,3.667610837,3.853638393
2011-08-06T19:00:00Z,2011-08-06T13:09:10Z,13.52510081,10.37572864,24.38527636,9.744859694,3.666804187,2.993296131
2011-08-06T20:00:00Z,2011-08-06T14:09:10Z,13.22683468,10.24197236,24.63553997,9.614583333,3.472142857,3.375342262
2011-08-06T21:00:00Z,2011-08-06T15:09:10Z,12.00285954,9.49263191,22.69449192,8.713095238,3.909802956,3.51703125
2011-08-06T22:00:00Z,2011-08-06T16:09:10Z,6.721515457,6.015810302,15.4401233,6.128922194,3.9881896549999998,3.106127232
2011-08-06T23:00:00Z,2011-08-06T17:09:10Z,3.834156586,4.370477387,10.36609694,4.116626276,3.837001232,3.276592262
2011-08-07T00:00:00Z,2011-08-06T18:09:10Z,2.712913306,3.331030151,7.157718963,2.826386054,3.573596059,2.90375744
2011-08-07T01:00:00Z,2011-08-06T19:09:10Z,2.434086022,2.710672111,5.061945153,2.164060374,2.78296798,2.467001488
2011-08-07T02:00:00Z,2011-08-06T20:09:10Z,2.168393817,2.289390704,4.088730867,1.436298895,1.834458128,1.985245536
2011-08-07T03:00:00Z,2011-08-06T21:09:10Z,2.100440188,2.293907035,3.560395408,1.15776148,1.970849754,2.143984375
2011-08-07T04:00:00Z,2011-08-06T22:09:10Z,2.10171371,2.35839196,3.243316327,1.027636054,2.003571429,1.126480655
2011-08-07T05:00:00Z,2011-08-06T23:09:10Z,2.058924731,1.866645729,3.104417517,1.052168367,1.928977833,1.686860119
2011-08-07T06:00:00Z,2011-08-07T00:09:19Z,2.166680108,2.125263819,2.899115646,1.035008503,2.287315271,2.411644345
2011-08-07T07:00:00Z,2011-08-07T01:09:19Z,2.488212366,2.663894472,2.723864796,0.853596939,1.245825123,1.715766369
2011-08-07T08:00:00Z,2011-08-07T02:09:19Z,2.156498656,NA,2.228422619,0.227555272,2.202770936,2.38889881
2011-08-07T09:00:00Z,2011-08-07T03:09:19Z,2.053998656,NA,2.185280612,0.198316327,1.46158867,2.789620536
2011-08-07T10:00:00Z,2011-08-07T04:09:19Z,1.944038978,NA,1.654525935,0.565635629,1.611527094,1.706830357
2011-08-07T11:00:00Z,2011-08-07T05:09:19Z,1.591750672,NA,1.75267432,0.270820578,1.644809113,2.293255208
2011-08-07T12:00:00Z,2011-08-07T06:09:19Z,1.943497984,NA,1.886653912,1.337191752,1.818873153,2.4146875
2011-08-07T13:00:00Z,2011-08-07T07:09:19Z,1.597264785,NA,2.570954507,1.819085884,2.690221675,2.581674107
2011-08-07T14:00:00Z,2011-08-07T08:09:19Z,1.484049059,2.294805276,2.486996173,1.234940476,3.267906404,3.041800595
2011-08-07T15:00:00Z,2011-08-07T09:09:19Z,2.210211694,NA,8.896126701,5.215310374,4.014956897,3.40234003
2011-08-07T16:00:00Z,2011-08-07T10:09:19Z,3.531139113,NA,20.05090561,10.11441539,3.742321429,3.798694196
2011-08-07T17:00:00Z,2011-08-07T11:09:19Z,6.905100806,NA,26.14604167,12.15728954,3.521453202,3.248895089
2011-08-07T18:00:00Z,2011-08-07T12:09:19Z,9.388178763,NA,27.90200043,12.23029124,3.40804803,3.419482887
2011-08-07T19:00:00Z,2011-08-07T13:09:19Z,11.03176747,NA,29.08926871,12.24244048,3.546582512,3.485483631
2011-08-07T20:00:00Z,2011-08-07T14:09:19Z,9.388266129,NA,28.15174532,11.64097789,3.630751232,3.386536458
2011-08-07T21:00:00Z,2011-08-07T15:09:19Z,9.543346774,NA,28.28031037,11.31181335,3.934267241,3.470383185
2011-08-07T22:00:00Z,2011-08-07T16:09:19Z,6.90359543,NA,26.80346514,10.68592262,3.656280788,3.066499256
2011-08-07T23:00:00Z,2011-08-07T17:09:19Z,4.411011425,NA,20.18385417,7.806692177,3.432438424,3.200059524
2011-08-08T00:00:00Z,2011-08-07T18:09:19Z,2.643850806,NA,9.718616071,4.362667942,3.777493842,3.228523065
2011-08-08T01:00:00Z,2011-08-07T19:09:19Z,2.156575941,NA,4.651919643,2.308095238,3.150529557,2.854237351
2011-08-08T02:00:00Z,2011-08-07T20:09:19Z,1.932301747,NA,3.602610544,1.944332483,2.550517241,2.595059524
2011-08-08T03:00:00Z,2011-08-07T21:09:19Z,2.316145833,NA,3.254338861,1.759351616,2.630203202,2.556781994
2011-08-08T04:00:00Z,2011-08-07T22:09:19Z,2.140383065,NA,3.121709184,2.00932398,2.48976601,2.113541667
2011-08-08T05:00:00Z,2011-08-07T23:09:19Z,2.110799731,NA,2.917776361,1.06127551,2.445529557,1.931793155
2011-08-08T06:00:00Z,2011-08-08T00:09:28Z,1.925638441,NA,2.914961735,1.736526361,2.627413793,2.314955357
2011-08-08T07:00:00Z,2011-08-08T01:09:28Z,2.168608871,NA,2.90827381,1.162623299,2.654901478,2.616964286
2011-08-08T08:00:00Z,2011-08-08T02:09:28Z,1.7727822580000001,NA,2.834613095,1.461704932,2.584778325,2.409427083
2011-08-08T09:00:00Z,2011-08-08T03:09:28Z,1.546182796,NA,2.631288265,0.948188776,2.652512315,2.297559524
2011-08-08T10:00:00Z,2011-08-08T04:09:28Z,1.951807796,NA,2.428014456,1.544132653,2.195960591,2.234642857
2011-08-08T11:00:00Z,2011-08-08T05:09:28Z,2.057318548,NA,3.631379677,2.293480017,3.450800493,2.862857143
2011-08-08T12:00:00Z,2011-08-08T06:09:28Z,2.156848118,NA,5.968509779,4.186190476,3.809384236,3.346811756
2011-08-08T13:00:00Z,2011-08-08T07:09:28Z,2.426663306,NA,12.08728104,8.61292517,3.478134236,3.078701637
2011-08-08T14:00:00Z,2011-08-08T08:09:28Z,4.652681452,NA,18.61153486,11.34327594,3.680683498,3.319095982
2011-08-08T15:00:00Z,2011-08-08T09:09:28Z,8.164364919,NA,22.70456845,12.16983631,3.455110837,3.075438988
2011-08-08T16:00:00Z,2011-08-08T10:09:28Z,11.79377016,NA,25.95276361,12.38615434,3.625591133,3.513664435
2011-08-08T17:00:00Z,2011-08-08T11:09:28Z,12.87576613,NA,26.80573342,12.11867347,3.537980296,3.526190476
2011-08-08T18:00:00Z,2011-08-08T12:09:28Z,11.75520497,NA,26.37076531,11.83387543,3.305979064,3.425479911
2011-08-08T19:00:00Z,2011-08-08T13:09:28Z,11.3030914,NA,25.59369473,11.52727041,3.48112069,3.426320685
2011-08-08T20:00:00Z,2011-08-08T14:09:28Z,5.697634409,NA,12.04992772,5.786811224,3.74387931,3.125606399
2011-08-08T21:00:00Z,2011-08-08T15:09:28Z,2.473689516,NA,7.257733844,3.457580782,3.654741379,3.002998512
2011-08-08T22:00:00Z,2011-08-08T16:09:28Z,1.890399866,NA,5.210365646,2.37111182,3.715535714,3.121056548
2011-08-08T23:00:00Z,2011-08-08T17:09:28Z,1.540406586,NA,5.870856718,2.640444303,3.810535714,2.692135417
2011-08-09T00:00:00Z,2011-08-08T18:09:28Z,1.990682124,NA,3.942538265,1.705748299,3.484211823,2.727161458
2011-08-09T01:00:00Z,2011-08-08T19:09:28Z,2.135332661,NA,2.77627551,1.468773384,2.61817734,2.202760417
2011-08-09T02:00:00Z,2011-08-08T20:09:28Z,2.05281586,NA,2.546439201,1.183377976,2.31794335,2.287987351
2011-08-09T03:00:00Z,2011-08-08T21:09:28Z,1.860900538,NA,2.307093963,0.981209609,2.176034483,2.040911458
2011-08-09T04:00:00Z,2011-08-08T22:09:28Z,2.042997312,NA,2.393864796,0.433745748,2.065024631,1.676331845
2011-08-09T05:00:00Z,2011-08-08T23:09:28Z,2.106196237,NA,2.287763605,0.463290816,2.317647783,2.413660714
2011-08-09T06:00:00Z,2011-08-09T00:09:38Z,2.042909946,NA,2.24852466,0.191683673,2.539963054,2.481346726
2011-08-09T07:00:00Z,2011-08-09T01:09:38Z,1.925772849,NA,2.319153912,1.095935374,2.056736453,2.325200893
2011-08-09T08:00:00Z,2011-08-09T02:09:38Z,1.663266129,NA,1.957657313,0.391968537,2.282426108,1.568965774
2011-08-09T09:00:00Z,2011-08-09T03:09:38Z,1.856895161,NA,2.061509354,0.38567602,2.032044335,2.028519345
2011-08-09T10:00:00Z,2011-08-09T04:09:38Z,2.014176747,NA,2.037810374,0.676420068,2.369630542,2.468541667
2011-08-09T11:00:00Z,2011-08-09T05:09:38Z,1.917913306,NA,2.51078869,1.052089711,2.814993842,2.385293899
2011-08-09T12:00:00Z,2011-08-09T06:09:38Z,2.045739247,NA,4.222087585,2.156422194,3.70773399,3.039795387
2011-08-09T13:00:00Z,2011-08-09T07:09:38Z,2.642960349,NA,7.431005527,3.584126276,3.848084975,3.332946429
2011-08-09T14:00:00Z,2011-08-09T08:09:38Z,3.792298387,NA,13.98385842,7.77682398,3.602487685,3.57390625
2011-08-09T15:00:00Z,2011-08-09T09:09:38Z,6.405991263,NA,19.88390731,11.02536139,3.814439655,3.34828125
2011-08-09T16:00:00Z,2011-08-09T10:09:38Z,9.50405914,NA,24.05352253,12.18201531,3.739864532,3.376949405
2011-08-09T17:00:00Z,2011-08-09T11:09:38Z,11.79523185,NA,25.46879252,12.12796131,3.449969212,3.454568452
2011-08-09T18:00:00Z,2011-08-09T12:09:38Z,13.31236559,NA,26.58881803,12.22755315,3.930511084,3.098582589
2011-08-09T19:00:00Z,2011-08-09T13:09:38Z,13.24036626,NA,26.3387415,11.57444728,3.851884236,3.680602679
2011-08-09T20:00:00Z,2011-08-09T14:09:38Z,12.3809879,NA,26.79937287,11.3391858,3.217407635,2.858076637
2011-08-09T21:00:00Z,2011-08-09T15:09:38Z,10.70085349,NA,26.00892219,10.90379039,3.51330665,2.909460565
2011-08-09T22:00:00Z,2011-08-09T16:09:38Z,7.194519489,NA,24.26966412,9.702042942,3.623171182,3.377834821
2011-08-09T23:00:00Z,2011-08-09T17:09:38Z,4.342738575,NA,18.20583971,7.098261054,3.467974138,3.215922619
2011-08-10T00:00:00Z,2011-08-09T18:09:38Z,2.965745968,NA,6.919147534,3.325412415,3.672333744,2.641387649
2011-08-10T01:00:00Z,2011-08-09T19:09:38Z,2.420070565,NA,3.671811224,2.085488946,2.80953202,2.6175
2011-08-10T02:00:00Z,2011-08-09T20:09:38Z,2.243931452,NA,2.997266156,1.455994898,2.7829064039999998,2.59640997
2011-08-10T03:00:00Z,2011-08-09T21:09:38Z,2.262486559,NA,2.604834184,1.439409014,2.383737685,2.406633185
2011-08-10T04:00:00Z,2011-08-09T22:09:38Z,2.108655914,NA,2.744196429,1.580089286,1.995751232,0.89811756
2011-08-10T05:00:00Z,2011-08-09T23:09:38Z,2.230047043,NA,3.014468537,1.584464286,2.793066502,2.5844642860000002
2011-08-10T06:00:00Z,2011-08-10T00:09:48Z,2.399086022,NA,2.932933673,1.309706633,2.869741379,2.645089286
2011-08-10T07:00:00Z,2011-08-10T01:09:48Z,2.375866935,NA,3.216288265,1.7299957480000001,2.515603448,1.501197917
2011-08-10T08:00:00Z,2011-08-10T02:09:48Z,2.345947581,NA,2.963826531,1.463473639,2.333226601,2.42703125
2011-08-10T09:00:00Z,2011-08-10T03:09:48Z,2.095732527,NA,2.70414966,1.242534014,2.256009852,2.724665179
2011-08-10T10:00:00Z,2011-08-10T04:09:48Z,2.351827957,NA,2.615673895,1.273171769,2.730455665,2.67546131
2011-08-10T11:00:00Z,2011-08-10T05:09:48Z,2.493645833,NA,3.926343537,2.137833759,3.858940887,3.233046875
2011-08-10T12:00:00Z,2011-08-10T06:09:48Z,2.51344422,NA,8.259640731,4.602149235,3.88330665,3.134494048
2011-08-10T13:00:00Z,2011-08-10T07:09:48Z,2.676468414,NA,11.91311862,7.946911139,3.589735222,3.415714286
2011-08-10T14:00:00Z,2011-08-10T08:09:48Z,4.354711022,NA,15.22504535,9.706768707,3.53260468,3.113575149
2011-08-10T15:00:00Z,2011-08-10T09:09:48Z,7.290094086,NA,20.88831207,11.20638393,3.580726601,3.391651786
2011-08-10T16:00:00Z,2011-08-10T10:09:48Z,10.71929772,NA,24.22618835,11.82414753,3.754187192,3.507797619
2011-08-10T17:00:00Z,2011-08-10T11:09:48Z,12.16098454,NA,25.76090986,12.01142007,3.642586207,3.624985119
2011-08-10T18:00:00Z,2011-08-10T12:09:48Z,11.77320228,NA,25.09661565,11.5370642,3.666348522,3.091759673
2011-08-10T19:00:00Z,2011-08-10T13:09:48Z,11.6609879,NA,25.11921981,11.25261905,3.821970443,3.451216518
2011-08-10T20:00:00Z,2011-08-10T14:09:48Z,12.25183468,NA,25.50170068,11.17726616,3.544464286,3.487485119
2011-08-10T21:00:00Z,2011-08-10T15:09:48Z,10.38172043,NA,25.20362457,10.65991497,3.4528633,3.274568452
2011-08-10T22:00:00Z,2011-08-10T16:09:48Z,7.703793683,NA,22.45337372,9.312876276,3.428762315,3.202782738
2011-08-10T23:00:00Z,2011-08-10T17:09:48Z,5.421767473,NA,15.70409014,6.341005527,3.457555419,3.224036458
2011-08-11T00:00:00Z,2011-08-10T18:09:48Z,3.311915323,NA,8.949115646,3.694819303,3.735775862,3.146075149
2011-08-11T01:00:00Z,2011-08-10T19:09:48Z,2.561202957,NA,4.834177296,2.422895408,3.048793103,2.68766369
2011-08-11T02:00:00Z,2011-08-10T20:09:48Z,2.58,NA,3.64244898,1.878541667,2.457346059,2.300219494
2011-08-11T03:00:00Z,2011-08-10T21:09:48Z,2.1480006720000002,NA,3.201366922,1.858035714,2.553041872,2.421707589
2011-08-11T04:00:00Z,2011-08-10T22:09:48Z,2.115141129,NA,2.947619048,1.739413265,2.444445813,2.143787202
2011-08-11T05:00:00Z,2011-08-10T23:09:48Z,2.386787634,NA,2.859868197,1.354285714,2.427770936,2.560342262
2011-08-11T06:00:00Z,2011-08-11T00:09:59Z,2.308850806,NA,2.916743197,1.736658163,2.155615764,2.434077381
2011-08-11T07:00:00Z,2011-08-11T01:09:59Z,2.345900538,NA,2.736713435,1.259085884,2.526256158,2.631994048
2011-08-11T08:00:00Z,2011-08-11T02:09:59Z,2.308293011,NA,2.706462585,1.5525,2.457684729,2.384040179
2011-08-11T09:00:00Z,2011-08-11T03:09:59Z,2.268393817,NA,2.414077381,1.112215136,2.38820197,2.528497024
2011-08-11T10:00:00Z,2011-08-11T04:09:59Z,2.281693548,NA,2.275633503,1.074678997,2.56137931,2.287901786
2011-08-11T11:00:00Z,2011-08-11T05:09:59Z,2.237207661,NA,3.86178784,1.897818878,3.316206897,2.480837054
2011-08-11T12:00:00Z,2011-08-11T06:09:59Z,2.315625,NA,9.308881803,5.268743622,3.852660099,3.302697173
2011-08-11T13:00:00Z,2011-08-11T07:09:59Z,3.297741935,NA,14.94684311,8.537176871,3.666286946,3.137265625
2011-08-11T14:00:00Z,2011-08-11T08:09:59Z,5.461814516,NA,16.89427934,10.31197066,3.572660099,3.099631696
2011-08-11T15:00:00Z,2011-08-11T09:09:59Z,8.847879704,NA,19.95126488,11.05499362,3.489334975,3.229412202
2011-08-11T16:00:00Z,2011-08-11T10:09:59Z,11.62765121,NA,23.11433461,11.39928571,3.592807882,3.753649554
2011-08-11T17:00:00Z,2011-08-11T11:09:59Z,12.84846774,NA,24.47528274,11.21780825,3.564045567,3.273381696
2011-08-11T18:00:00Z,2011-08-11T12:09:59Z,13.8191129,NA,25.2883801,11.19672194,3.731157635,3.33749256
2011-08-11T19:00:00Z,2011-08-11T13:09:59Z,13.99629368,NA,25.44885842,11.02005527,3.516791872,3.059002976
2011-08-11T20:00:00Z,2011-08-11T14:09:59Z,12.5212668,NA,25.3387415,10.73196429,3.461256158,3.311268601
2011-08-11T21:00:00Z,2011-08-11T15:09:59Z,10.34137097,NA,24.45486607,10.02212585,3.412881773,3.019322917
2011-08-11T22:00:00Z,2011-08-11T16:09:59Z,6.933629032,NA,23.27154974,9.172202381,3.383245074,3.214006696
2011-08-11T23:00:00Z,2011-08-11T17:09:59Z,4.459939516,NA,18.87543367,7.309464286,3.541336207,3.12656994
2011-08-12T00:00:00Z,2011-08-11T18:09:59Z,2.990897177,NA,9.72296131,4.184812925,3.699883005,2.907005208
2011-08-12T01:00:00Z,2011-08-11T19:09:59Z,2.696596102,NA,4.689328231,2.321377551,2.986871921,2.470416667
2011-08-12T02:00:00Z,2011-08-11T20:09:59Z,2.491918683,NA,3.704515306,1.983781888,2.439254926,2.460505952
2011-08-12T03:00:00Z,2011-08-11T21:09:59Z,2.498165323,NA,3.30297619,1.796581633,2.476410099,2.21874256
2011-08-12T04:00:00Z,2011-08-11T22:09:59Z,1.900288978,NA,2.993477891,1.866262755,2.678300493,2.688407738
2011-08-12T05:00:00Z,2011-08-11T23:09:59Z,2.314758065,NA,3.029804422,1.209621599,2.245615764,2.459516369
2011-08-12T06:00:00Z,2011-08-12T00:10:11Z,2.211283602,NA,2.840004252,1.338745748,2.015061576,1.470684524
2011-08-12T07:00:00Z,2011-08-12T01:10:11Z,2.381182796,NA,2.667257653,1.377670068,2.416108374,1.939985119
2011-08-12T08:00:00Z,2011-08-12T02:10:11Z,1.928998656,NA,2.715212585,1.533520408,2.182610837,2.33796131
2011-08-12T09:00:00Z,2011-08-12T03:10:11Z,2.554294355,NA,2.705093537,1.299289966,2.545283251,2.45171875
2011-08-12T10:00:00Z,2011-08-12T04:10:11Z,2.395215054,NA,2.62931335,1.391515731,2.648035714,2.421138393
2011-08-12T11:00:00Z,2011-08-12T05:10:11Z,2.445678763,NA,4.580457058,2.073511905,3.231699507,2.838790923
2011-08-12T12:00:00Z,2011-08-12T06:10:11Z,2.650204973,NA,10.30234694,6.082642432,3.985135468,3.313508185
2011-08-12T13:00:00Z,2011-08-12T07:10:11Z,3.758672715,NA,14.75295918,8.746857993,3.761890394,3.381469494
2011-08-12T14:00:00Z,2011-08-12T08:10:11Z,5.918225806,NA,16.45369898,10.00010629,3.789913793,3.475342262
2011-08-12T15:00:00Z,2011-08-12T09:10:11Z,8.799364919,NA,19.86130102,10.77522534,3.381644089,3.248307292
2011-08-12T16:00:00Z,2011-08-12T10:10:11Z,11.82676747,NA,22.48059736,11.19494048,3.557339901,3.562526042
2011-08-12T17:00:00Z,2011-08-12T11:10:11Z,11.67610887,NA,22.6231165,10.53058248,3.685732759,3.605245536
2011-08-12T18:00:00Z,2011-08-12T12:10:11Z,13.24734543,NA,24.73471939,11.152196,3.65929803,3.307708333
2011-08-12T19:00:00Z,2011-08-12T13:10:11Z,14.13547043,NA,25.27346088,11.09921131,3.746915025,3.557615327
2011-08-12T20:00:00Z,2011-08-12T14:10:11Z,13.41296371,NA,25.51359906,11.32436012,3.526213054,3.071651786
2011-08-12T21:00:00Z,2011-08-12T15:10:11Z,11.29852487,NA,24.57528699,10.56824192,3.08070197,3.041633185
2011-08-12T22:00:00Z,2011-08-12T16:10:11Z,7.327281586,NA,22.8081824,9.451583759,3.321046798,3.016000744
2011-08-12T23:00:00Z,2011-08-12T17:10:11Z,5.055389785,NA,17.73767007,7.433405612,3.567974138,3.135539435
2011-08-13T00:00:00Z,2011-08-12T18:10:11Z,3.23594422,NA,8.099855442,3.763409864,3.748060345,2.572485119
2011-08-13T01:00:00Z,2011-08-12T19:10:11Z,2.678807124,NA,4.584109269,2.478305697,3.014704433,2.871495536
2011-08-13T02:00:00Z,2011-08-12T20:10:11Z,2.638044355,NA,3.847166241,2.141768707,2.4002770940000002,2.383266369
2011-08-13T03:00:00Z,2011-08-12T21:10:11Z,2.564637097,NA,3.51432398,2.031305272,2.357770936,2.645677083
2011-08-13T04:00:00Z,2011-08-12T22:10:11Z,2.405026882,NA,3.423027211,1.972244898,2.455307882,2.326763393
2011-08-13T05:00:00Z,2011-08-12T23:10:11Z,2.339892473,NA,3.370727041,1.401713435,2.633842365,2.444464286
2011-08-13T06:00:00Z,2011-08-13T00:10:23Z,2.632950269,NA,3.225565476,1.630042517,2.344975369,2.35766369
2011-08-13T07:00:00Z,2011-08-13T01:10:23Z,2.843797043,NA,2.99295068,1.594111395,2.484347291,1.982098214
2011-08-13T08:00:00Z,2011-08-13T02:10:23Z,2.688420699,NA,3.20119898,1.627793367,2.503435961,2.330669643
2011-08-13T09:00:00Z,2011-08-13T03:10:23Z,2.568313172,NA,3.004515306,1.901045918,2.544630542,2.23375744
2011-08-13T10:00:00Z,2011-08-13T04:10:23Z,2.80344086,NA,2.724730017,1.262319303,2.528466749,2.55671503
2011-08-13T11:00:00Z,2011-08-13T05:10:23Z,2.754966398,NA,4.861966412,2.534032738,3.401465517,2.91406994
2011-08-13T12:00:00Z,2011-08-13T06:10:23Z,3.011085349,NA,10.91369685,5.940355017,3.442832512,3.142366071
2011-08-13T13:00:00Z,2011-08-13T07:10:23Z,3.8078125,NA,13.42860544,8.590663265,3.390369458,3.24687128
2011-08-13T14:00:00Z,2011-08-13T08:10:23Z,6.772442876,NA,17.84510842,10.61897109,3.360166256,3.371860119
2011-08-13T15:00:00Z,2011-08-13T09:10:23Z,10.12625336,NA,21.37241213,11.50202948,3.599981527,3.530479911
2011-08-13T16:00:00Z,2011-08-13T10:10:23Z,12.83085349,NA,22.8795642,11.51003827,3.594562808,3.401272321
2011-08-13T17:00:00Z,2011-08-13T11:10:23Z,14.10686492,NA,23.97010417,11.60690476,3.97294335,3.889575893
2011-08-13T18:00:00Z,2011-08-13T12:10:23Z,14.43870296,NA,24.76286565,11.62756803,3.667093596,3.770386905
2011-08-13T19:00:00Z,2011-08-13T13:10:23Z,14.12051747,NA,24.72350765,11.33686224,3.939593596,3.54312872
2011-08-13T20:00:00Z,2011-08-13T14:10:23Z,12.07153898,NA,23.15344388,11.03355867,3.939230296,3.814177827
2011-08-13T21:00:00Z,2011-08-13T15:10:23Z,11.50607527,NA,23.71981505,10.63121386,3.6825307880000002,3.653917411
2011-08-13T22:00:00Z,2011-08-13T16:10:23Z,7.158608871,NA,18.22246386,7.982582908,3.896995074,3.537433036
2011-08-13T23:00:00Z,2011-08-13T17:10:23Z,4.788252688,NA,14.69239371,6.723998724,3.942740148,3.45484375
2011-08-14T00:00:00Z,2011-08-13T18:10:23Z,2.994858871,NA,5.865442177,2.881409439,3.560966749,2.933482143
2011-08-14T01:00:00Z,2011-08-13T19:10:23Z,2.488346774,NA,4.135556973,2.329466412,2.942321429,2.32828497
2011-08-14T02:00:00Z,2011-08-13T20:10:23Z,2.69844086,NA,3.398318452,2.135376276,2.6241133,2.798690476
2011-08-14T03:00:00Z,2011-08-13T21:10:23Z,2.609593414,NA,3.010099915,1.875191327,2.327961823,2.231949405
2011-08-14T04:00:00Z,2011-08-13T22:10:23Z,2.533938172,NA,2.475612245,1.127840136,1.582401478,2.304479167
2011-08-14T05:00:00Z,2011-08-13T23:10:23Z,2.145443548,NA,2.19182398,0.623231293,2.03135468,1.901941964
2011-08-14T06:00:00Z,2011-08-14T00:10:35Z,2.547352151,NA,2.006602891,1.022312925,1.616330049,1.725602679
2011-08-14T07:00:00Z,2011-08-14T01:10:35Z,1.761115591,NA,2.083086735,0.848762755,1.773275862,1.707886905
2011-08-14T08:00:00Z,2011-08-14T02:10:35Z,2.191337366,NA,2.009396259,1.046505102,1.011625616,1.52375744
2011-08-14T09:00:00Z,2011-08-14T03:10:35Z,2.000235215,NA,1.591211735,0.821679422,1.856108374,1.858950893
2011-08-14T10:00:00Z,2011-08-14T04:10:35Z,2.165910618,NA,1.581003401,0.65881165,1.325264778,1.877667411
2011-08-14T11:00:00Z,2011-08-14T05:10:35Z,2.485436828,NA,1.700291241,0.914232568,1.42851601,1.646480655
2011-08-14T12:00:00Z,2011-08-14T06:10:35Z,2.297116935,NA,1.70577381,0.888675595,0.752530788,1.79015997
2011-08-14T13:00:00Z,2011-08-14T07:10:35Z,2.179946237,NA,1.346181973,0.500076531,1.792770936,2.136008185
2011-08-14T14:00:00Z,2011-08-14T08:10:35Z,2.028293011,NA,1.396915391,0.515301871,1.866668719,2.080059524
2011-08-14T15:00:00Z,2011-08-14T09:10:35Z,2.362557124,NA,2.556324405,1.176715561,2.971416256,2.427049851
2011-08-14T16:00:00Z,2011-08-14T10:10:35Z,3.361367608,NA,9.329955357,5.052376701,3.809261084,3.39109375
2011-08-14T17:00:00Z,2011-08-14T11:10:35Z,5.301515457,NA,14.67934736,7.577978316,3.710018473,3.197991071
2011-08-14T18:00:00Z,2011-08-14T12:10:35Z,5.373188844,NA,14.23992985,6.849447279,3.645763547,3.231633185
2011-08-14T19:00:00Z,2011-08-14T13:10:35Z,5.402006048,NA,12.12107993,6.343958333,3.602389163,3.234155506
2011-08-14T20:00:00Z,2011-08-14T14:10:35Z,2.975581317,NA,7.956239371,3.67073767,3.876428571,3.079665179
2011-08-14T21:00:00Z,2011-08-14T15:10:35Z,2.724146505,NA,7.681573129,3.48908801,3.905160099,3.364386161
2011-08-14T22:00:00Z,2011-08-14T16:10:35Z,2.442147177,NA,11.23537415,4.627988946,3.824772167,3.203110119
2011-08-14T23:00:00Z,2011-08-14T17:10:35Z,2.148363575,NA,10.9466858,4.333937075,4.047536946,3.046335565
2011-08-15T00:00:00Z,2011-08-14T18:10:35Z,2.342197581,NA,7.476628401,3.330894983,3.766594828,3.02952381
2011-08-15T01:00:00Z,2011-08-14T19:10:35Z,2.563262769,NA,3.59142432,1.988271684,3.074464286,3.041744792
2011-08-15T02:00:00Z,2011-08-14T20:10:35Z,2.192157258,NA,2.667295918,1.469438776,2.119365764,2.548835565
2011-08-15T03:00:00Z,2011-08-14T21:10:35Z,2.312130376,NA,2.269562075,0.817882653,2.068220443,2.333999256
2011-08-15T04:00:00Z,2011-08-14T22:10:35Z,1.870080645,NA,2.35212585,1.01912415,1.803793103,2.407849702
2011-08-15T05:00:00Z,2011-08-14T23:10:35Z,2.211182796,NA,2.049987245,0.792266156,1.919211823,2.430178571
2011-08-15T06:00:00Z,2011-08-15T00:10:49Z,2.219260753,NA,1.891653912,0.811220238,1.830800493,2.106592262
2011-08-15T07:00:00Z,2011-08-15T01:10:49Z,2.462668011,NA,1.817423469,0.570620748,2.12635468,2.394241071
2011-08-15T08:00:00Z,2011-08-15T02:10:49Z,2.347271505,NA,1.317130102,0.373660714,1.473214286,2.152745536
2011-08-15T09:00:00Z,2011-08-15T03:10:49Z,2.192163978,NA,1.605357143,0.385522959,2.026650246,2.47296131
2011-08-15T10:00:00Z,2011-08-15T04:10:49Z,2.4434375,NA,1.235252976,0.381600765,1.817346059,2.154107143
2011-08-15T11:00:00Z,2011-08-15T05:10:49Z,2.073679435,NA,1.705278486,0.496860119,2.128454433,2.186770833
2011-08-15T12:00:00Z,2011-08-15T06:10:49Z,2.530050403,NA,2.534676871,1.703088861,3.216490148,3.022150298
2011-08-15T13:00:00Z,2011-08-15T07:10:49Z,2.599502688,NA,7.996026786,5.748966837,3.978331281,3.3911049110000002
2011-08-15T14:00:00Z,2011-08-15T08:10:49Z,3.757093414,NA,12.91953231,8.995792942,3.73692734,3.456424851
2011-08-15T15:00:00Z,2011-08-15T09:10:49Z,6.489495968,NA,15.12458759,10.13771259,3.914076355,3.583578869
