pl_age,pl_azimut_int,pl_bark_thick,pl_code,pl_dbh,pl_height,pl_leaf_area,pl_name,pl_radial_int,pl_remarks,pl_sap_units,pl_sapw_area,pl_sapw_depth,pl_sens_calib,pl_sens_cor_grad,pl_sens_cor_zero,pl_sens_hgt,pl_sens_length,pl_sens_man,pl_sens_meth,pl_sens_timestep,pl_social,pl_species,pl_treatment,si_code,pl_sap_units_orig
NA,No azimuthal correction,NA,CRI_TAM_TOW_Pvi_Js_1,45.2,27,NA,Tree_1,No radial correction,NA,cm3 cm-2 h-1,997.6,8.7,FALSE,No correction,Previous night zero flow,1.3,20,Lab made,HD,60,dominant,Pouteria viridis,NA,CRI_TAM_TOW,kg m-2 h-1
NA,No azimuthal correction,NA,CRI_TAM_TOW_Pli_Js_10,17,10,NA,Tree_16,No radial correction,NA,cm3 cm-2 h-1,188.5,5,FALSE,No correction,Previous night zero flow,1.3,20,Lab made,HD,60,suppressed,Pleuranthodendron lindenii,NA,CRI_TAM_TOW,kg m-2 h-1
NA,No azimuthal correction,NA,CRI_TAM_TOW_Cgu_Js_11,42.6,22,NA,Tree_17,No radial correction,NA,cm3 cm-2 h-1,689.9,6,FALSE,No correction,Previous night zero flow,2.5,20,Lab made,HD,60,codominant,Carapa guianensis,NA,CRI_TAM_TOW,kg m-2 h-1
NA,No azimuthal correction,NA,CRI_TAM_TOW_Isp_Js_12,40.1,25,NA,Tree_18,No radial correction,NA,cm3 cm-2 h-1,1132.2,13.6,FALSE,No correction,Previous night zero flow,1.3,20,Lab made,HD,60,codominant,Inga sp.,NA,CRI_TAM_TOW,kg m-2 h-1
NA,No azimuthal correction,NA,CRI_TAM_TOW_Ama_Js_13,15.6,16,NA,Tree_19,No radial correction,NA,cm3 cm-2 h-1,124.7,3.2,FALSE,No correction,Previous night zero flow,1.3,20,Lab made,HD,60,codominant,Ampelocera macrocarpa,NA,CRI_TAM_TOW,kg m-2 h-1
NA,No azimuthal correction,NA,CRI_TAM_TOW_Cgu_Js_14,8.3,9,NA,Tree_20,No radial correction,NA,cm3 cm-2 h-1,42.2,2.2,FALSE,No correction,Previous night zero flow,1.3,20,Lab made,HD,60,suppressed,Carapa guianensis,NA,CRI_TAM_TOW,kg m-2 h-1
NA,No azimuthal correction,NA,CRI_TAM_TOW_Cgu_Js_15,17.3,16,NA,Tree_21,No radial correction,NA,cm3 cm-2 h-1,161.2,3.8,FALSE,No correction,Previous night zero flow,1.3,20,Lab made,HD,60,codominant,Carapa guianensis,NA,CRI_TAM_TOW,kg m-2 h-1
NA,No azimuthal correction,NA,CRI_TAM_TOW_Ono_Js_16,62.8,29,NA,Tree_22,No radial correction,NA,cm3 cm-2 h-1,1915.1,12,FALSE,No correction,Previous night zero flow,3,20,Lab made,HD,60,dominant,Otoba novogranatensis,NA,CRI_TAM_TOW,kg m-2 h-1
NA,No azimuthal correction,NA,CRI_TAM_TOW_Cma_Js_17,6.9,10,NA,Tree_23,No radial correction,NA,cm3 cm-2 h-1,30.8,2,FALSE,No correction,Previous night zero flow,1.3,20,Lab made,HD,60,suppressed,Cupania macrophylla,NA,CRI_TAM_TOW,kg m-2 h-1
NA,No azimuthal correction,NA,CRI_TAM_TOW_Gam_Js_18,46.2,28,NA,Tree_24,No radial correction,NA,cm3 cm-2 h-1,1015.9,8.6,FALSE,No correction,Previous night zero flow,1.3,20,Lab made,HD,60,dominant,Genipa americana,NA,CRI_TAM_TOW,kg m-2 h-1
NA,No azimuthal correction,NA,CRI_TAM_TOW_Man_Js_19,220,38,NA,Tree_25,No radial correction,NA,cm3 cm-2 h-1,14778.1,24,FALSE,No correction,Previous night zero flow,6,20,Lab made,HD,60,dominant,Mortoniodendron anisophyllum,NA,CRI_TAM_TOW,kg m-2 h-1
NA,No azimuthal correction,NA,CRI_TAM_TOW_Gri_Js_2,11.6,13,NA,Tree_2,No radial correction,NA,cm3 cm-2 h-1,98.6,4.3,FALSE,No correction,Previous night zero flow,1.3,20,Lab made,HD,60,codominant,Gymnanthes riparia,NA,CRI_TAM_TOW,kg m-2 h-1
NA,No azimuthal correction,NA,CRI_TAM_TOW_Gri_Js_20,12,10,NA,Tree_26,No radial correction,NA,cm3 cm-2 h-1,101.8,4.1,FALSE,No correction,Previous night zero flow,1.3,20,Lab made,HD,60,suppressed,Gymnanthes riparia,NA,CRI_TAM_TOW,kg m-2 h-1
NA,No azimuthal correction,NA,CRI_TAM_TOW_Bal_Js_21,18.5,15,NA,Tree_27,No radial correction,NA,cm3 cm-2 h-1,241.5,6.3,FALSE,No correction,Previous night zero flow,1.3,20,Lab made,HD,60,codominant,Brosimum alicastrum,NA,CRI_TAM_TOW,kg m-2 h-1
NA,No azimuthal correction,NA,CRI_TAM_TOW_Pvi_Js_22,11.1,11,NA,Tree_28,No radial correction,NA,cm3 cm-2 h-1,87.1,3.8,FALSE,No correction,Previous night zero flow,1.3,20,Lab made,HD,60,suppressed,Pouteria viridis,NA,CRI_TAM_TOW,kg m-2 h-1
NA,No azimuthal correction,NA,CRI_TAM_TOW_Psp_Js_23,150,30,NA,Tree_29,No radial correction,NA,cm3 cm-2 h-1,7643.7,18.5,FALSE,No correction,Previous night zero flow,4,20,Lab made,HD,60,dominant,Pouteria sp.,NA,CRI_TAM_TOW,kg m-2 h-1
NA,No azimuthal correction,NA,CRI_TAM_TOW_Ama_Js_24,32,26,NA,Tree_33,No radial correction,NA,cm3 cm-2 h-1,659,9.2,FALSE,No correction,Previous night zero flow,1.3,20,Lab made,HD,60,codominant,Ampelocera macrocarpa,NA,CRI_TAM_TOW,kg m-2 h-1
NA,No azimuthal correction,NA,CRI_TAM_TOW_Mco_Js_25,40,30,NA,34,No radial correction,NA,cm3 cm-2 h-1,684.1,6.5,FALSE,No correction,Previous night zero flow,1.3,20,Lab made,HD,60,codominant,Macrolobium costaricense,NA,CRI_TAM_TOW,kg m-2 h-1
NA,No azimuthal correction,NA,CRI_TAM_TOW_Esp_Js_26,30.5,27,NA,Tree_35,No radial correction,NA,cm3 cm-2 h-1,532.1,7.3,FALSE,No correction,Previous night zero flow,1.3,20,Lab made,HD,60,codominant,Eschweillera sp.,NA,CRI_TAM_TOW,kg m-2 h-1
NA,No azimuthal correction,NA,CRI_TAM_TOW_Mid_Js_3,21.2,13,NA,Tree_3,No radial correction,NA,cm3 cm-2 h-1,302.7,6.6,FALSE,No correction,Previous night zero flow,1.3,20,Lab made,HD,60,codominant,Meliosma idiopoda,NA,CRI_TAM_TOW,kg m-2 h-1
NA,No azimuthal correction,NA,CRI_TAM_TOW_Mid_Js_4,7.7,6,NA,Tree_4,No radial correction,NA,cm3 cm-2 h-1,46.4,3.6,FALSE,No correction,Previous night zero flow,1.3,20,Lab made,HD,60,suppressed,Meliosma idiopoda,NA,CRI_TAM_TOW,kg m-2 h-1
NA,No azimuthal correction,NA,CRI_TAM_TOW_Man_Js_5,200,32,NA,Tree_5,No radial correction,NA,cm3 cm-2 h-1,12302.5,22,FALSE,No correction,Previous night zero flow,5,20,Lab made,HD,60,dominant,Mortoniodendron anisophyllum,NA,CRI_TAM_TOW,kg m-2 h-1
NA,No azimuthal correction,NA,CRI_TAM_TOW_Gri_Js_6,12.7,6,NA,Tree_6,No radial correction,NA,cm3 cm-2 h-1,109.3,4,FALSE,No correction,Previous night zero flow,1.3,20,Lab made,HD,60,suppressed,Gymnanthes riparia,NA,CRI_TAM_TOW,kg m-2 h-1
NA,No azimuthal correction,NA,CRI_TAM_TOW_Ade_Js_7,19.7,27,NA,Tree_7,No radial correction,NA,cm3 cm-2 h-1,287.5,7.5,FALSE,No correction,Previous night zero flow,1.3,20,Lab made,HD,60,dominant,Aspidosperma desmanthum,NA,CRI_TAM_TOW,kg m-2 h-1
