TIMESTAMP,solar_TIMESTAMP,ta,rh,vpd,netrad,precip,swc_shallow,swc_deep,ext_rad
2008-02-07T17:00:00Z,2008-02-08T00:46:06Z,,,,,,,,CALCULATED
2008-02-07T17:30:00Z,2008-02-08T01:16:06Z,,,,,,NA_PRESENT,NA_PRESENT,CALCULATED
2008-02-07T18:00:00Z,2008-02-08T01:46:06Z,,,,,,,,CALCULATED
2008-02-07T18:30:00Z,2008-02-08T02:16:06Z,,,,,,NA_PRESENT,NA_PRESENT,CALCULATED
2008-02-07T19:00:00Z,2008-02-08T02:46:06Z,,,,,,,,CALCULATED
2008-02-07T19:30:00Z,2008-02-08T03:16:06Z,,,,,,NA_PRESENT,NA_PRESENT,CALCULATED
2008-02-07T20:00:00Z,2008-02-08T03:46:06Z,,,,,,,,CALCULATED
2008-02-07T20:30:00Z,2008-02-08T04:16:06Z,,,,,,NA_PRESENT,NA_PRESENT,CALCULATED
2008-02-07T21:00:00Z,2008-02-08T04:46:06Z,,,,,,,,CALCULATED
2008-02-07T21:30:00Z,2008-02-08T05:16:06Z,,,,,,NA_PRESENT,NA_PRESENT,CALCULATED
2008-02-07T22:00:00Z,2008-02-08T05:46:06Z,,,,,,,,CALCULATED
2008-02-07T22:30:00Z,2008-02-08T06:16:06Z,,,,,,NA_PRESENT,NA_PRESENT,CALCULATED
2008-02-07T23:00:00Z,2008-02-08T06:46:06Z,,,,OUT_WARN,,,,CALCULATED
2008-02-07T23:30:00Z,2008-02-08T07:16:06Z,,,,OUT_WARN,,NA_PRESENT,NA_PRESENT,CALCULATED
2008-02-08T00:00:00Z,2008-02-08T07:46:06Z,,,,OUT_WARN,,,,CALCULATED
2008-02-08T00:30:00Z,2008-02-08T08:16:06Z,,,,OUT_WARN,,NA_PRESENT,NA_PRESENT,CALCULATED
2008-02-08T01:00:00Z,2008-02-08T08:46:06Z,,,,OUT_WARN,,,,CALCULATED
2008-02-08T01:30:00Z,2008-02-08T09:16:06Z,,,,OUT_WARN,,NA_PRESENT,NA_PRESENT,CALCULATED
2008-02-08T02:00:00Z,2008-02-08T09:46:06Z,,,,OUT_WARN,,,,CALCULATED
2008-02-08T02:30:00Z,2008-02-08T10:16:06Z,,,,OUT_WARN,,NA_PRESENT,NA_PRESENT,CALCULATED
2008-02-08T03:00:00Z,2008-02-08T10:46:06Z,,,,OUT_WARN,,,,CALCULATED
2008-02-08T03:30:00Z,2008-02-08T11:16:06Z,,,,OUT_WARN,,NA_PRESENT,NA_PRESENT,CALCULATED
2008-02-08T04:00:00Z,2008-02-08T11:46:06Z,,,,OUT_WARN,,,,CALCULATED
2008-02-08T04:30:00Z,2008-02-08T12:16:06Z,,,,OUT_WARN,,NA_PRESENT,NA_PRESENT,CALCULATED
2008-02-08T05:00:00Z,2008-02-08T12:46:06Z,,,,OUT_WARN,,,,CALCULATED
2008-02-08T05:30:00Z,2008-02-08T13:16:06Z,,,,OUT_WARN,OUT_WARN,NA_PRESENT,NA_PRESENT,CALCULATED
2008-02-08T06:00:00Z,2008-02-08T13:46:06Z,,,,OUT_WARN,OUT_WARN,,,CALCULATED
2008-02-08T06:30:00Z,2008-02-08T14:16:06Z,,,,OUT_WARN,OUT_WARN,NA_PRESENT,NA_PRESENT,CALCULATED
2008-02-08T07:00:00Z,2008-02-08T14:46:06Z,,,,OUT_WARN,,,,CALCULATED
2008-02-08T07:30:00Z,2008-02-08T15:16:06Z,,,,OUT_WARN,OUT_WARN,NA_PRESENT,NA_PRESENT,CALCULATED
2008-02-08T08:00:00Z,2008-02-08T15:46:06Z,,,,OUT_WARN,OUT_WARN,,,CALCULATED
2008-02-08T08:30:00Z,2008-02-08T16:16:06Z,,,,OUT_WARN,,NA_PRESENT,NA_PRESENT,CALCULATED
2008-02-08T09:00:00Z,2008-02-08T16:46:06Z,,,,OUT_WARN,,,,CALCULATED
2008-02-08T09:30:00Z,2008-02-08T17:16:06Z,,,,OUT_WARN,,NA_PRESENT,NA_PRESENT,CALCULATED
2008-02-08T10:00:00Z,2008-02-08T17:46:06Z,,,,,,,,CALCULATED
2008-02-08T10:30:00Z,2008-02-08T18:16:06Z,,,,,,NA_PRESENT,NA_PRESENT,CALCULATED
2008-02-08T11:00:00Z,2008-02-08T18:46:06Z,,,,,,,,CALCULATED
2008-02-08T11:30:00Z,2008-02-08T19:16:06Z,,,,,,NA_PRESENT,NA_PRESENT,CALCULATED
2008-02-08T12:00:00Z,2008-02-08T19:46:06Z,,,,,,,,CALCULATED
2008-02-08T12:30:00Z,2008-02-08T20:16:06Z,,,,,,NA_PRESENT,NA_PRESENT,CALCULATED
2008-02-08T13:00:00Z,2008-02-08T20:46:06Z,,,,,,,,CALCULATED
2008-02-08T13:30:00Z,2008-02-08T21:16:06Z,,,,,,NA_PRESENT,NA_PRESENT,CALCULATED
2008-02-08T14:00:00Z,2008-02-08T21:46:06Z,,,,,,,,CALCULATED
2008-02-08T14:30:00Z,2008-02-08T22:16:06Z,,,,,,NA_PRESENT,NA_PRESENT,CALCULATED
2008-02-08T15:00:00Z,2008-02-08T22:46:06Z,,,,,,,,CALCULATED
2008-02-08T15:30:00Z,2008-02-08T23:16:06Z,,,,,,NA_PRESENT,NA_PRESENT,CALCULATED
2008-02-08T16:00:00Z,2008-02-08T23:46:04Z,,,,,,,,CALCULATED
2008-02-08T16:30:00Z,2008-02-09T00:16:04Z,,,,,,NA_PRESENT,NA_PRESENT,CALCULATED
2008-02-08T17:00:00Z,2008-02-09T00:46:04Z,,,,,,,,CALCULATED
2008-02-08T17:30:00Z,2008-02-09T01:16:04Z,,,,,,NA_PRESENT,NA_PRESENT,CALCULATED
2008-02-08T18:00:00Z,2008-02-09T01:46:04Z,,,,,,,,CALCULATED
2008-02-08T18:30:00Z,2008-02-09T02:16:04Z,,,,,,NA_PRESENT,NA_PRESENT,CALCULATED
2008-02-08T19:00:00Z,2008-02-09T02:46:04Z,,,,,,,,CALCULATED
2008-02-08T19:30:00Z,2008-02-09T03:16:04Z,,,,,,NA_PRESENT,NA_PRESENT,CALCULATED
2008-02-08T20:00:00Z,2008-02-09T03:46:04Z,,,,,,,,CALCULATED
2008-02-08T20:30:00Z,2008-02-09T04:16:04Z,,,,,,NA_PRESENT,NA_PRESENT,CALCULATED
2008-02-08T21:00:00Z,2008-02-09T04:46:04Z,,,,,,,,CALCULATED
2008-02-08T21:30:00Z,2008-02-09T05:16:04Z,,,,,,NA_PRESENT,NA_PRESENT,CALCULATED
2008-02-08T22:00:00Z,2008-02-09T05:46:04Z,,,,,,,,CALCULATED
2008-02-08T22:30:00Z,2008-02-09T06:16:04Z,,,,,,NA_PRESENT,NA_PRESENT,CALCULATED
2008-02-08T23:00:00Z,2008-02-09T06:46:04Z,,,,,,,,CALCULATED
2008-02-08T23:30:00Z,2008-02-09T07:16:04Z,,,,OUT_WARN,,NA_PRESENT,NA_PRESENT,CALCULATED
2008-02-09T00:00:00Z,2008-02-09T07:46:04Z,,,,OUT_WARN,,,,CALCULATED
2008-02-09T00:30:00Z,2008-02-09T08:16:04Z,,,,OUT_WARN,,NA_PRESENT,NA_PRESENT,CALCULATED
2008-02-09T01:00:00Z,2008-02-09T08:46:04Z,,,,OUT_WARN,,,,CALCULATED
2008-02-09T01:30:00Z,2008-02-09T09:16:04Z,,,,OUT_WARN,,NA_PRESENT,NA_PRESENT,CALCULATED
2008-02-09T02:00:00Z,2008-02-09T09:46:04Z,,,,OUT_WARN,,,,CALCULATED
2008-02-09T02:30:00Z,2008-02-09T10:16:04Z,,,,OUT_WARN,,NA_PRESENT,NA_PRESENT,CALCULATED
2008-02-09T03:00:00Z,2008-02-09T10:46:04Z,,,,OUT_WARN,,,,CALCULATED
2008-02-09T03:30:00Z,2008-02-09T11:16:04Z,,,,OUT_WARN,,NA_PRESENT,NA_PRESENT,CALCULATED
2008-02-09T04:00:00Z,2008-02-09T11:46:04Z,,,,OUT_WARN,,,,CALCULATED
2008-02-09T04:30:00Z,2008-02-09T12:16:04Z,,,,OUT_WARN,,NA_PRESENT,NA_PRESENT,CALCULATED
2008-02-09T05:00:00Z,2008-02-09T12:46:04Z,,,,OUT_WARN,,,,CALCULATED
2008-02-09T05:30:00Z,2008-02-09T13:16:04Z,,,,OUT_WARN,,NA_PRESENT,NA_PRESENT,CALCULATED
2008-02-09T06:00:00Z,2008-02-09T13:46:04Z,,,,OUT_WARN,,,,CALCULATED
2008-02-09T06:30:00Z,2008-02-09T14:16:04Z,,,,OUT_WARN,,NA_PRESENT,NA_PRESENT,CALCULATED
2008-02-09T07:00:00Z,2008-02-09T14:46:04Z,,,,OUT_WARN,,,,CALCULATED
2008-02-09T07:30:00Z,2008-02-09T15:16:04Z,,,,OUT_WARN,,NA_PRESENT,NA_PRESENT,CALCULATED
2008-02-09T08:00:00Z,2008-02-09T15:46:04Z,,,,OUT_WARN,,,,CALCULATED
2008-02-09T08:30:00Z,2008-02-09T16:16:04Z,,,,OUT_WARN,,NA_PRESENT,NA_PRESENT,CALCULATED
2008-02-09T09:00:00Z,2008-02-09T16:46:04Z,,,,OUT_WARN,,,,CALCULATED
2008-02-09T09:30:00Z,2008-02-09T17:16:04Z,,,,OUT_WARN,,NA_PRESENT,NA_PRESENT,CALCULATED
2008-02-09T10:00:00Z,2008-02-09T17:46:04Z,,,,,,,,CALCULATED
2008-02-09T10:30:00Z,2008-02-09T18:16:04Z,,,,,,NA_PRESENT,NA_PRESENT,CALCULATED
2008-02-09T11:00:00Z,2008-02-09T18:46:04Z,,,,,,,,CALCULATED
2008-02-09T11:30:00Z,2008-02-09T19:16:04Z,,,,,,NA_PRESENT,NA_PRESENT,CALCULATED
2008-02-09T12:00:00Z,2008-02-09T19:46:04Z,,,,,,,,CALCULATED
2008-02-09T12:30:00Z,2008-02-09T20:16:04Z,,,,,,NA_PRESENT,NA_PRESENT,CALCULATED
2008-02-09T13:00:00Z,2008-02-09T20:46:04Z,,,,,,,,CALCULATED
2008-02-09T13:30:00Z,2008-02-09T21:16:04Z,,,,,,NA_PRESENT,NA_PRESENT,CALCULATED
2008-02-09T14:00:00Z,2008-02-09T21:46:04Z,,,,,,,,CALCULATED
2008-02-09T14:30:00Z,2008-02-09T22:16:04Z,,,,,,NA_PRESENT,NA_PRESENT,CALCULATED
2008-02-09T15:00:00Z,2008-02-09T22:46:04Z,,,,,,,,CALCULATED
2008-02-09T15:30:00Z,2008-02-09T23:16:04Z,,,,,,NA_PRESENT,NA_PRESENT,CALCULATED
2008-02-09T16:00:00Z,2008-02-09T23:46:04Z,,,,,,,,CALCULATED
2008-02-09T16:30:00Z,2008-02-10T00:16:04Z,,,,,,NA_PRESENT,NA_PRESENT,CALCULATED
2008-02-09T17:00:00Z,2008-02-10T00:46:04Z,,,,,,,OUT_WARN,CALCULATED
2008-02-09T17:30:00Z,2008-02-10T01:16:04Z,,,,,,NA_PRESENT,NA_PRESENT,CALCULATED
2008-02-09T18:00:00Z,2008-02-10T01:46:04Z,,,,,,,OUT_WARN,CALCULATED
2008-02-09T18:30:00Z,2008-02-10T02:16:04Z,,,,,,NA_PRESENT,NA_PRESENT,CALCULATED
2008-02-09T19:00:00Z,2008-02-10T02:46:04Z,,,,,,,OUT_WARN,CALCULATED
2008-02-09T19:30:00Z,2008-02-10T03:16:04Z,,,,,,NA_PRESENT,NA_PRESENT,CALCULATED
2008-02-09T20:00:00Z,2008-02-10T03:46:04Z,,,,,,,,CALCULATED
2008-02-09T20:30:00Z,2008-02-10T04:16:04Z,,,,,,NA_PRESENT,NA_PRESENT,CALCULATED
2008-02-09T21:00:00Z,2008-02-10T04:46:04Z,,,,,,,OUT_WARN,CALCULATED
2008-02-09T21:30:00Z,2008-02-10T05:16:04Z,,,,,,NA_PRESENT,NA_PRESENT,CALCULATED
2008-02-09T22:00:00Z,2008-02-10T05:46:04Z,,,,,,,,CALCULATED
2008-02-09T22:30:00Z,2008-02-10T06:16:04Z,,,,,,NA_PRESENT,NA_PRESENT,CALCULATED
2008-02-09T23:00:00Z,2008-02-10T06:46:04Z,,,,,,,,CALCULATED
2008-02-09T23:30:00Z,2008-02-10T07:16:04Z,,,,OUT_WARN,,NA_PRESENT,NA_PRESENT,CALCULATED
2008-02-10T00:00:00Z,2008-02-10T07:46:04Z,,,,OUT_WARN,,,,CALCULATED
2008-02-10T00:30:00Z,2008-02-10T08:16:04Z,,,,OUT_WARN,,NA_PRESENT,NA_PRESENT,CALCULATED
2008-02-10T01:00:00Z,2008-02-10T08:46:04Z,,,,OUT_WARN,,,,CALCULATED
2008-02-10T01:30:00Z,2008-02-10T09:16:04Z,,,,OUT_WARN,,NA_PRESENT,NA_PRESENT,CALCULATED
2008-02-10T02:00:00Z,2008-02-10T09:46:04Z,,,,OUT_WARN,,,,CALCULATED
2008-02-10T02:30:00Z,2008-02-10T10:16:04Z,,,,OUT_WARN,,NA_PRESENT,NA_PRESENT,CALCULATED
2008-02-10T03:00:00Z,2008-02-10T10:46:04Z,,,,OUT_WARN,,,,CALCULATED
2008-02-10T03:30:00Z,2008-02-10T11:16:04Z,,,,OUT_WARN,,NA_PRESENT,NA_PRESENT,CALCULATED
2008-02-10T04:00:00Z,2008-02-10T11:46:04Z,,,,OUT_WARN,,,OUT_WARN,CALCULATED
2008-02-10T04:30:00Z,2008-02-10T12:16:04Z,,,,OUT_WARN,,NA_PRESENT,NA_PRESENT,CALCULATED
2008-02-10T05:00:00Z,2008-02-10T12:46:04Z,,,,OUT_WARN,,,,CALCULATED
2008-02-10T05:30:00Z,2008-02-10T13:16:04Z,,,,OUT_WARN,,NA_PRESENT,NA_PRESENT,CALCULATED
2008-02-10T06:00:00Z,2008-02-10T13:46:04Z,,,,OUT_WARN,,,OUT_WARN,CALCULATED
2008-02-10T06:30:00Z,2008-02-10T14:16:04Z,,,,OUT_WARN,,NA_PRESENT,NA_PRESENT,CALCULATED
2008-02-10T07:00:00Z,2008-02-10T14:46:04Z,,,,OUT_WARN,,,,CALCULATED
2008-02-10T07:30:00Z,2008-02-10T15:16:04Z,,,,OUT_WARN,,NA_PRESENT,NA_PRESENT,CALCULATED
2008-02-10T08:00:00Z,2008-02-10T15:46:04Z,,,,OUT_WARN,,,,CALCULATED
2008-02-10T08:30:00Z,2008-02-10T16:16:04Z,,,,OUT_WARN,,NA_PRESENT,NA_PRESENT,CALCULATED
2008-02-10T09:00:00Z,2008-02-10T16:46:04Z,,,,OUT_WARN,,,,CALCULATED
2008-02-10T09:30:00Z,2008-02-10T17:16:04Z,,,,OUT_WARN,,NA_PRESENT,NA_PRESENT,CALCULATED
2008-02-10T10:00:00Z,2008-02-10T17:46:04Z,,,,,,,,CALCULATED
2008-02-10T10:30:00Z,2008-02-10T18:16:04Z,,,,,,NA_PRESENT,NA_PRESENT,CALCULATED
2008-02-10T11:00:00Z,2008-02-10T18:46:04Z,,,,,,,,CALCULATED
2008-02-10T11:30:00Z,2008-02-10T19:16:04Z,,,,,,NA_PRESENT,NA_PRESENT,CALCULATED
2008-02-10T12:00:00Z,2008-02-10T19:46:04Z,,,,,,,,CALCULATED
2008-02-10T12:30:00Z,2008-02-10T20:16:04Z,,,,,,NA_PRESENT,NA_PRESENT,CALCULATED
2008-02-10T13:00:00Z,2008-02-10T20:46:04Z,,,,,,,,CALCULATED
2008-02-10T13:30:00Z,2008-02-10T21:16:04Z,,,,,,NA_PRESENT,NA_PRESENT,CALCULATED
2008-02-10T14:00:00Z,2008-02-10T21:46:04Z,,,,,,,,CALCULATED
2008-02-10T14:30:00Z,2008-02-10T22:16:04Z,,,,,,NA_PRESENT,NA_PRESENT,CALCULATED
2008-02-10T15:00:00Z,2008-02-10T22:46:04Z,,,,,,,OUT_WARN,CALCULATED
2008-02-10T15:30:00Z,2008-02-10T23:16:04Z,,,,,,NA_PRESENT,NA_PRESENT,CALCULATED
2008-02-10T16:00:00Z,2008-02-10T23:46:04Z,,,,,,,,CALCULATED
2008-02-10T16:30:00Z,2008-02-11T00:16:04Z,,,,,,NA_PRESENT,NA_PRESENT,CALCULATED
2008-02-10T17:00:00Z,2008-02-11T00:46:04Z,,,,,,,,CALCULATED
2008-02-10T17:30:00Z,2008-02-11T01:16:04Z,,,,,,NA_PRESENT,NA_PRESENT,CALCULATED
2008-02-10T18:00:00Z,2008-02-11T01:46:04Z,,,,,,,,CALCULATED
2008-02-10T18:30:00Z,2008-02-11T02:16:04Z,,,,,,NA_PRESENT,NA_PRESENT,CALCULATED
2008-02-10T19:00:00Z,2008-02-11T02:46:04Z,,,,,,,OUT_WARN,CALCULATED
2008-02-10T19:30:00Z,2008-02-11T03:16:04Z,,,,,,NA_PRESENT,NA_PRESENT,CALCULATED
2008-02-10T20:00:00Z,2008-02-11T03:46:04Z,,,,,,,,CALCULATED
2008-02-10T20:30:00Z,2008-02-11T04:16:04Z,,,,,,NA_PRESENT,NA_PRESENT,CALCULATED
2008-02-10T21:00:00Z,2008-02-11T04:46:04Z,,,,,,,,CALCULATED
2008-02-10T21:30:00Z,2008-02-11T05:16:04Z,,,,,,NA_PRESENT,NA_PRESENT,CALCULATED
2008-02-10T22:00:00Z,2008-02-11T05:46:04Z,,,,,,,,CALCULATED
2008-02-10T22:30:00Z,2008-02-11T06:16:04Z,,,,,,NA_PRESENT,NA_PRESENT,CALCULATED
2008-02-10T23:00:00Z,2008-02-11T06:46:04Z,,,,,,,,CALCULATED
2008-02-10T23:30:00Z,2008-02-11T07:16:04Z,,,,OUT_WARN,,NA_PRESENT,NA_PRESENT,CALCULATED
2008-02-11T00:00:00Z,2008-02-11T07:46:04Z,,,,OUT_WARN,,,,CALCULATED
2008-02-11T00:30:00Z,2008-02-11T08:16:04Z,,,,OUT_WARN,,NA_PRESENT,NA_PRESENT,CALCULATED
2008-02-11T01:00:00Z,2008-02-11T08:46:04Z,,,,OUT_WARN,,,,CALCULATED
2008-02-11T01:30:00Z,2008-02-11T09:16:04Z,,,,OUT_WARN,,NA_PRESENT,NA_PRESENT,CALCULATED
2008-02-11T02:00:00Z,2008-02-11T09:46:04Z,,,,OUT_WARN,,,,CALCULATED
2008-02-11T02:30:00Z,2008-02-11T10:16:04Z,,,,OUT_WARN,,NA_PRESENT,NA_PRESENT,CALCULATED
2008-02-11T03:00:00Z,2008-02-11T10:46:04Z,,,,OUT_WARN,,,,CALCULATED
2008-02-11T03:30:00Z,2008-02-11T11:16:04Z,,,OUT_WARN,OUT_WARN,,NA_PRESENT,NA_PRESENT,CALCULATED
2008-02-11T04:00:00Z,2008-02-11T11:46:04Z,,,OUT_WARN,OUT_WARN,,,,CALCULATED
2008-02-11T04:30:00Z,2008-02-11T12:16:04Z,,,OUT_WARN,OUT_WARN,,NA_PRESENT,NA_PRESENT,CALCULATED
2008-02-11T05:00:00Z,2008-02-11T12:46:04Z,,,OUT_WARN,OUT_WARN,,,OUT_WARN,CALCULATED
2008-02-11T05:30:00Z,2008-02-11T13:16:04Z,,,OUT_WARN,OUT_WARN,,NA_PRESENT,NA_PRESENT,CALCULATED
2008-02-11T06:00:00Z,2008-02-11T13:46:04Z,,,OUT_WARN,OUT_WARN,,,,CALCULATED
2008-02-11T06:30:00Z,2008-02-11T14:16:04Z,,,OUT_WARN,OUT_WARN,,NA_PRESENT,NA_PRESENT,CALCULATED
2008-02-11T07:00:00Z,2008-02-11T14:46:04Z,,,OUT_WARN,OUT_WARN,,,,CALCULATED
2008-02-11T07:30:00Z,2008-02-11T15:16:04Z,,,OUT_WARN,OUT_WARN,,NA_PRESENT,NA_PRESENT,CALCULATED
2008-02-11T08:00:00Z,2008-02-11T15:46:04Z,,,OUT_WARN,OUT_WARN,,,,CALCULATED
2008-02-11T08:30:00Z,2008-02-11T16:16:04Z,,,OUT_WARN,OUT_WARN,,NA_PRESENT,NA_PRESENT,CALCULATED
2008-02-11T09:00:00Z,2008-02-11T16:46:04Z,,,,OUT_WARN,,,,CALCULATED
2008-02-11T09:30:00Z,2008-02-11T17:16:04Z,,,,OUT_WARN,,NA_PRESENT,NA_PRESENT,CALCULATED
2008-02-11T10:00:00Z,2008-02-11T17:46:04Z,,,,,,,,CALCULATED
2008-02-11T10:30:00Z,2008-02-11T18:16:04Z,,,,,,NA_PRESENT,NA_PRESENT,CALCULATED
2008-02-11T11:00:00Z,2008-02-11T18:46:04Z,,,,,,,,CALCULATED
2008-02-11T11:30:00Z,2008-02-11T19:16:04Z,,,,,,NA_PRESENT,NA_PRESENT,CALCULATED
2008-02-11T12:00:00Z,2008-02-11T19:46:04Z,,,,,,,,CALCULATED
2008-02-11T12:30:00Z,2008-02-11T20:16:04Z,,,,,,NA_PRESENT,NA_PRESENT,CALCULATED
2008-02-11T13:00:00Z,2008-02-11T20:46:04Z,,,,,,,,CALCULATED
2008-02-11T13:30:00Z,2008-02-11T21:16:04Z,,,,,,NA_PRESENT,NA_PRESENT,CALCULATED
2008-02-11T14:00:00Z,2008-02-11T21:46:04Z,,,,,,,,CALCULATED
2008-02-11T14:30:00Z,2008-02-11T22:16:04Z,,,,,,NA_PRESENT,NA_PRESENT,CALCULATED
2008-02-11T15:00:00Z,2008-02-11T22:46:04Z,,,,,,,,CALCULATED
2008-02-11T15:30:00Z,2008-02-11T23:16:04Z,,,,,,NA_PRESENT,NA_PRESENT,CALCULATED
2008-02-11T16:00:00Z,2008-02-11T23:46:04Z,,,,,,,,CALCULATED
2008-02-11T16:30:00Z,2008-02-12T00:16:04Z,,,,,,NA_PRESENT,NA_PRESENT,CALCULATED
2008-02-11T17:00:00Z,2008-02-12T00:46:04Z,,,,,,,,CALCULATED
2008-02-11T17:30:00Z,2008-02-12T01:16:04Z,,,,,,NA_PRESENT,NA_PRESENT,CALCULATED
2008-02-11T18:00:00Z,2008-02-12T01:46:04Z,,,,,,,,CALCULATED
2008-02-11T18:30:00Z,2008-02-12T02:16:04Z,,,,,,NA_PRESENT,NA_PRESENT,CALCULATED
2008-02-11T19:00:00Z,2008-02-12T02:46:04Z,,,,,,,,CALCULATED
2008-02-11T19:30:00Z,2008-02-12T03:16:04Z,,,,,OUT_WARN,NA_PRESENT,NA_PRESENT,CALCULATED
2008-02-11T20:00:00Z,2008-02-12T03:46:04Z,,,,,OUT_WARN,,,CALCULATED
2008-02-11T20:30:00Z,2008-02-12T04:16:04Z,,,,,,NA_PRESENT,NA_PRESENT,CALCULATED
2008-02-11T21:00:00Z,2008-02-12T04:46:04Z,,,,,OUT_WARN,,,CALCULATED
2008-02-11T21:30:00Z,2008-02-12T05:16:04Z,,,,,,NA_PRESENT,NA_PRESENT,CALCULATED
2008-02-11T22:00:00Z,2008-02-12T05:46:04Z,,,,,,,,CALCULATED
2008-02-11T22:30:00Z,2008-02-12T06:16:04Z,,,,,OUT_WARN,NA_PRESENT,NA_PRESENT,CALCULATED
2008-02-11T23:00:00Z,2008-02-12T06:46:04Z,,,,,,,,CALCULATED
2008-02-11T23:30:00Z,2008-02-12T07:16:04Z,,,,OUT_WARN,,NA_PRESENT,NA_PRESENT,CALCULATED
2008-02-12T00:00:00Z,2008-02-12T07:46:04Z,,,,OUT_WARN,,,,CALCULATED
2008-02-12T00:30:00Z,2008-02-12T08:16:04Z,,,,OUT_WARN,,NA_PRESENT,NA_PRESENT,CALCULATED
2008-02-12T01:00:00Z,2008-02-12T08:46:04Z,,,,OUT_WARN,,,,CALCULATED
2008-02-12T01:30:00Z,2008-02-12T09:16:04Z,,,,OUT_WARN,,NA_PRESENT,NA_PRESENT,CALCULATED
2008-02-12T02:00:00Z,2008-02-12T09:46:04Z,,,,OUT_WARN,,,,CALCULATED
2008-02-12T02:30:00Z,2008-02-12T10:16:04Z,,,,OUT_WARN,,NA_PRESENT,NA_PRESENT,CALCULATED
2008-02-12T03:00:00Z,2008-02-12T10:46:04Z,,,,OUT_WARN,,,,CALCULATED
2008-02-12T03:30:00Z,2008-02-12T11:16:04Z,,,,OUT_WARN,,NA_PRESENT,NA_PRESENT,CALCULATED
2008-02-12T04:00:00Z,2008-02-12T11:46:04Z,,,,OUT_WARN,,,,CALCULATED
2008-02-12T04:30:00Z,2008-02-12T12:16:04Z,,,,OUT_WARN,,NA_PRESENT,NA_PRESENT,CALCULATED
2008-02-12T05:00:00Z,2008-02-12T12:46:04Z,,,,OUT_WARN,,,,CALCULATED
2008-02-12T05:30:00Z,2008-02-12T13:16:04Z,,,OUT_WARN,OUT_WARN,,NA_PRESENT,NA_PRESENT,CALCULATED
2008-02-12T06:00:00Z,2008-02-12T13:46:04Z,,,,OUT_WARN,,,,CALCULATED
2008-02-12T06:30:00Z,2008-02-12T14:16:04Z,,,,OUT_WARN,,NA_PRESENT,NA_PRESENT,CALCULATED
2008-02-12T07:00:00Z,2008-02-12T14:46:04Z,,,,OUT_WARN,,,,CALCULATED
2008-02-12T07:30:00Z,2008-02-12T15:16:04Z,,,,OUT_WARN,,NA_PRESENT,NA_PRESENT,CALCULATED
2008-02-12T08:00:00Z,2008-02-12T15:46:04Z,,,,OUT_WARN,,,,CALCULATED
2008-02-12T08:30:00Z,2008-02-12T16:16:04Z,,,,OUT_WARN,,NA_PRESENT,NA_PRESENT,CALCULATED
2008-02-12T09:00:00Z,2008-02-12T16:46:04Z,,,,OUT_WARN,,,,CALCULATED
2008-02-12T09:30:00Z,2008-02-12T17:16:04Z,,,,OUT_WARN,,NA_PRESENT,NA_PRESENT,CALCULATED
2008-02-12T10:00:00Z,2008-02-12T17:46:04Z,,,,,,,,CALCULATED
2008-02-12T10:30:00Z,2008-02-12T18:16:04Z,,,,,,NA_PRESENT,NA_PRESENT,CALCULATED
2008-02-12T11:00:00Z,2008-02-12T18:46:04Z,,,,,,,,CALCULATED
2008-02-12T11:30:00Z,2008-02-12T19:16:04Z,,,,,,NA_PRESENT,NA_PRESENT,CALCULATED
2008-02-12T12:00:00Z,2008-02-12T19:46:04Z,,,,,,,,CALCULATED
2008-02-12T12:30:00Z,2008-02-12T20:16:04Z,,,,,,NA_PRESENT,NA_PRESENT,CALCULATED
2008-02-12T13:00:00Z,2008-02-12T20:46:04Z,,,,,,,,CALCULATED
2008-02-12T13:30:00Z,2008-02-12T21:16:04Z,,,,,,NA_PRESENT,NA_PRESENT,CALCULATED
2008-02-12T14:00:00Z,2008-02-12T21:46:04Z,,,,,,,,CALCULATED
2008-02-12T14:30:00Z,2008-02-12T22:16:04Z,,,,,,NA_PRESENT,NA_PRESENT,CALCULATED
2008-02-12T15:00:00Z,2008-02-12T22:46:04Z,,,,,,,,CALCULATED
2008-02-12T15:30:00Z,2008-02-12T23:16:04Z,,,,,,NA_PRESENT,NA_PRESENT,CALCULATED
2008-02-12T16:00:00Z,2008-02-12T23:46:06Z,,,,,,,,CALCULATED
2008-02-12T16:30:00Z,2008-02-13T00:16:06Z,,,,,,NA_PRESENT,NA_PRESENT,CALCULATED
2008-02-12T17:00:00Z,2008-02-13T00:46:06Z,,,,,,,,CALCULATED
2008-02-12T17:30:00Z,2008-02-13T01:16:06Z,,,,,,NA_PRESENT,NA_PRESENT,CALCULATED
2008-02-12T18:00:00Z,2008-02-13T01:46:06Z,,,,,,,,CALCULATED
2008-02-12T18:30:00Z,2008-02-13T02:16:06Z,,,,,,NA_PRESENT,NA_PRESENT,CALCULATED
2008-02-12T19:00:00Z,2008-02-13T02:46:06Z,,,,,,,,CALCULATED
2008-02-12T19:30:00Z,2008-02-13T03:16:06Z,,,,,,NA_PRESENT,NA_PRESENT,CALCULATED
2008-02-12T20:00:00Z,2008-02-13T03:46:06Z,,,,,,,,CALCULATED
2008-02-12T20:30:00Z,2008-02-13T04:16:06Z,,,,,,NA_PRESENT,NA_PRESENT,CALCULATED
2008-02-12T21:00:00Z,2008-02-13T04:46:06Z,,,,,,,,CALCULATED
