TIMESTAMP,TIMESTAMP_solar,USA_TNB_Aru_Js_1,USA_TNB_Aru_Js_2,USA_TNB_Aru_Js_3,USA_TNB_Aru_Js_4,USA_TNB_Qve_Js_5,USA_TNB_Qve_Js_6,USA_TNB_Qfa_Js_7,USA_TNB_Qco_Js_8
1998-09-02T02:00:00Z,1998-09-01T20:22:34Z,,,,,,,,
1998-09-02T03:00:00Z,1998-09-01T21:22:34Z,,,,,,,,
1998-09-02T04:00:00Z,1998-09-01T22:22:34Z,,,,,,,,
1998-09-02T05:00:00Z,1998-09-01T23:22:34Z,,,,,,,,
1998-09-02T06:00:00Z,1998-09-02T00:22:54Z,,,,,,,,
1998-09-02T07:00:00Z,1998-09-02T01:22:54Z,,,,,,,,
1998-09-02T08:00:00Z,1998-09-02T02:22:54Z,,,,,,,,
1998-09-02T09:00:00Z,1998-09-02T03:22:54Z,,,,,,,,
1998-09-02T10:00:00Z,1998-09-02T04:22:54Z,,,,,,,,
1998-09-02T11:00:00Z,1998-09-02T05:22:54Z,,,,,,,,
1998-09-02T12:00:00Z,1998-09-02T06:22:54Z,,,,,,,,
1998-09-02T13:00:00Z,1998-09-02T07:22:54Z,,,,,,,,
1998-09-02T14:00:00Z,1998-09-02T08:22:54Z,,,,,,,,
1998-09-02T15:00:00Z,1998-09-02T09:22:54Z,,,,,,,,
1998-09-02T16:00:00Z,1998-09-02T10:22:54Z,,OUT_WARN,,OUT_WARN,,,,
1998-09-02T17:00:00Z,1998-09-02T11:22:54Z,OUT_WARN,OUT_WARN,OUT_WARN,OUT_WARN,,,,
1998-09-02T18:00:00Z,1998-09-02T12:22:54Z,OUT_WARN,OUT_WARN,OUT_WARN,OUT_WARN,,,,
1998-09-02T19:00:00Z,1998-09-02T13:22:54Z,OUT_WARN,OUT_WARN,OUT_WARN,OUT_WARN,,,,
1998-09-02T20:00:00Z,1998-09-02T14:22:54Z,OUT_WARN,OUT_WARN,OUT_WARN,OUT_WARN,,,,
1998-09-02T21:00:00Z,1998-09-02T15:22:54Z,OUT_WARN,OUT_WARN,OUT_WARN,OUT_WARN,,,,
1998-09-02T22:00:00Z,1998-09-02T16:22:54Z,OUT_WARN,OUT_WARN,OUT_WARN,OUT_WARN,,,,
1998-09-02T23:00:00Z,1998-09-02T17:22:54Z,OUT_WARN,OUT_WARN,OUT_WARN,,,,,
1998-09-03T00:00:00Z,1998-09-02T18:22:54Z,,OUT_WARN,,,,,,
1998-09-03T01:00:00Z,1998-09-02T19:22:54Z,,,,,,,,
1998-09-03T02:00:00Z,1998-09-02T20:22:54Z,,,,,,,,
1998-09-03T03:00:00Z,1998-09-02T21:22:54Z,,,,,,,,
1998-09-03T04:00:00Z,1998-09-02T22:22:54Z,,,,,,,,
1998-09-03T05:00:00Z,1998-09-02T23:22:54Z,,,,,,,,
1998-09-03T06:00:00Z,1998-09-03T00:23:15Z,,,,,,,,
1998-09-03T07:00:00Z,1998-09-03T01:23:15Z,,,,,,,,
1998-09-03T08:00:00Z,1998-09-03T02:23:15Z,,,,,,,,
1998-09-03T09:00:00Z,1998-09-03T03:23:15Z,,,,,,,,
1998-09-03T10:00:00Z,1998-09-03T04:23:15Z,,,,,,,,
1998-09-03T11:00:00Z,1998-09-03T05:23:15Z,,,,,,,,
1998-09-03T12:00:00Z,1998-09-03T06:23:15Z,,,,,,,,
1998-09-03T13:00:00Z,1998-09-03T07:23:15Z,,,,,,,,
1998-09-03T14:00:00Z,1998-09-03T08:23:15Z,,,,,,,,
1998-09-03T15:00:00Z,1998-09-03T09:23:15Z,,,,,,,,
1998-09-03T16:00:00Z,1998-09-03T10:23:15Z,,OUT_WARN,,,,,,
1998-09-03T17:00:00Z,1998-09-03T11:23:15Z,OUT_WARN,OUT_WARN,,OUT_WARN,,,,
1998-09-03T18:00:00Z,1998-09-03T12:23:15Z,OUT_WARN,OUT_WARN,,OUT_WARN,,,,
1998-09-03T19:00:00Z,1998-09-03T13:23:15Z,OUT_WARN,OUT_WARN,,OUT_WARN,,,,
1998-09-03T20:00:00Z,1998-09-03T14:23:15Z,OUT_WARN,OUT_WARN,,OUT_WARN,,,,
1998-09-03T21:00:00Z,1998-09-03T15:23:15Z,OUT_WARN,OUT_WARN,,OUT_WARN,,,,
1998-09-03T22:00:00Z,1998-09-03T16:23:15Z,OUT_WARN,OUT_WARN,,,,,,
1998-09-03T23:00:00Z,1998-09-03T17:23:15Z,,OUT_WARN,,,,,,
1998-09-04T00:00:00Z,1998-09-03T18:23:15Z,,,,,,,,
1998-09-04T01:00:00Z,1998-09-03T19:23:15Z,,,,,,,,
1998-09-04T02:00:00Z,1998-09-03T20:23:15Z,,,,,,,,
1998-09-04T03:00:00Z,1998-09-03T21:23:15Z,,,,,,,,
1998-09-04T04:00:00Z,1998-09-03T22:23:15Z,,,,,,,,
1998-09-04T05:00:00Z,1998-09-03T23:23:15Z,,,,,,,,
1998-09-04T06:00:00Z,1998-09-04T00:23:36Z,,,,,,,,
1998-09-04T07:00:00Z,1998-09-04T01:23:36Z,,,,,,,,
1998-09-04T08:00:00Z,1998-09-04T02:23:36Z,,,,,,,,
1998-09-04T09:00:00Z,1998-09-04T03:23:36Z,,,,,,,,
1998-09-04T10:00:00Z,1998-09-04T04:23:36Z,,,,,,,,
1998-09-04T11:00:00Z,1998-09-04T05:23:36Z,,,,,,,,
1998-09-04T12:00:00Z,1998-09-04T06:23:36Z,,,,,,,,
1998-09-04T13:00:00Z,1998-09-04T07:23:36Z,,,,,,,,
1998-09-04T14:00:00Z,1998-09-04T08:23:36Z,,,,,,,,
1998-09-04T15:00:00Z,1998-09-04T09:23:36Z,,,,,,,,
1998-09-04T16:00:00Z,1998-09-04T10:23:36Z,OUT_WARN,OUT_WARN,,OUT_WARN,,,,
1998-09-04T17:00:00Z,1998-09-04T11:23:36Z,OUT_WARN,OUT_WARN,,OUT_WARN,,,,
1998-09-04T18:00:00Z,1998-09-04T12:23:36Z,OUT_WARN,OUT_WARN,,OUT_WARN,,,,
1998-09-04T19:00:00Z,1998-09-04T13:23:36Z,OUT_WARN,OUT_WARN,,OUT_WARN,,,,
1998-09-04T20:00:00Z,1998-09-04T14:23:36Z,OUT_WARN,OUT_WARN,,OUT_WARN,,,,
1998-09-04T21:00:00Z,1998-09-04T15:23:36Z,OUT_WARN,OUT_WARN,,OUT_WARN,,,,
1998-09-04T22:00:00Z,1998-09-04T16:23:36Z,OUT_WARN,OUT_WARN,,OUT_WARN,,,,
1998-09-04T23:00:00Z,1998-09-04T17:23:36Z,OUT_WARN,OUT_WARN,,,,,,
1998-09-05T00:00:00Z,1998-09-04T18:23:36Z,,,,,,,,
1998-09-05T01:00:00Z,1998-09-04T19:23:36Z,,,,,,,,
1998-09-05T02:00:00Z,1998-09-04T20:23:36Z,,,,,,,,
1998-09-05T03:00:00Z,1998-09-04T21:23:36Z,,,,,,,,
1998-09-05T04:00:00Z,1998-09-04T22:23:36Z,,,,,,,,
1998-09-05T05:00:00Z,1998-09-04T23:23:36Z,,,,,,,,
1998-09-05T06:00:00Z,1998-09-05T00:23:57Z,,,,,,,,
1998-09-05T07:00:00Z,1998-09-05T01:23:57Z,,,,,,,,
1998-09-05T08:00:00Z,1998-09-05T02:23:57Z,,,,,,,,
1998-09-05T09:00:00Z,1998-09-05T03:23:57Z,,,,,,,,
1998-09-05T10:00:00Z,1998-09-05T04:23:57Z,,,,,,,,
1998-09-05T11:00:00Z,1998-09-05T05:23:57Z,,,,,,,,
1998-09-05T12:00:00Z,1998-09-05T06:23:57Z,,,,,,,,
1998-09-05T13:00:00Z,1998-09-05T07:23:57Z,,,,,,,,
1998-09-05T14:00:00Z,1998-09-05T08:23:57Z,,,,,,,,
1998-09-05T15:00:00Z,1998-09-05T09:23:57Z,,,,,,,,
1998-09-05T16:00:00Z,1998-09-05T10:23:57Z,OUT_WARN,OUT_WARN,,OUT_WARN,,,,
1998-09-05T17:00:00Z,1998-09-05T11:23:57Z,OUT_WARN,OUT_WARN,,OUT_WARN,,,,
1998-09-05T18:00:00Z,1998-09-05T12:23:57Z,OUT_WARN,OUT_WARN,,OUT_WARN,,,,
1998-09-05T19:00:00Z,1998-09-05T13:23:57Z,OUT_WARN,OUT_WARN,,OUT_WARN,,,,
1998-09-05T20:00:00Z,1998-09-05T14:23:57Z,OUT_WARN,OUT_WARN,,OUT_WARN,,,,
1998-09-05T21:00:00Z,1998-09-05T15:23:57Z,OUT_WARN,OUT_WARN,,OUT_WARN,,,,
1998-09-05T22:00:00Z,1998-09-05T16:23:57Z,OUT_WARN,OUT_WARN,,OUT_WARN,,,,
1998-09-05T23:00:00Z,1998-09-05T17:23:57Z,OUT_WARN,OUT_WARN,,,,,,
1998-09-06T00:00:00Z,1998-09-05T18:23:57Z,,,,,,,,
1998-09-06T01:00:00Z,1998-09-05T19:23:57Z,,,,,,,,
1998-09-06T02:00:00Z,1998-09-05T20:23:57Z,,,,,,,,
1998-09-06T03:00:00Z,1998-09-05T21:23:57Z,,,,,,,,
1998-09-06T04:00:00Z,1998-09-05T22:23:57Z,,,,,,,,
1998-09-06T05:00:00Z,1998-09-05T23:23:57Z,,,,,,,,
1998-09-06T06:00:00Z,1998-09-06T00:24:18Z,,,,,,,,
1998-09-06T07:00:00Z,1998-09-06T01:24:18Z,,,,,,,,
1998-09-06T08:00:00Z,1998-09-06T02:24:18Z,,,,,,,,
1998-09-06T09:00:00Z,1998-09-06T03:24:18Z,,,,,,,,
1998-09-06T10:00:00Z,1998-09-06T04:24:18Z,,,,,,,,
1998-09-06T11:00:00Z,1998-09-06T05:24:18Z,,,,,,,,
1998-09-06T12:00:00Z,1998-09-06T06:24:18Z,,,,,,,,
1998-09-06T13:00:00Z,1998-09-06T07:24:18Z,,,,,,,,
1998-09-06T14:00:00Z,1998-09-06T08:24:18Z,,,,,,,,
1998-09-06T15:00:00Z,1998-09-06T09:24:18Z,,,,,,,,
1998-09-06T16:00:00Z,1998-09-06T10:24:18Z,OUT_WARN,,,OUT_WARN,,,,
1998-09-06T17:00:00Z,1998-09-06T11:24:18Z,OUT_WARN,OUT_WARN,,OUT_WARN,,,,
1998-09-06T18:00:00Z,1998-09-06T12:24:18Z,OUT_WARN,OUT_WARN,,OUT_WARN,,,,
1998-09-06T19:00:00Z,1998-09-06T13:24:18Z,OUT_WARN,OUT_WARN,OUT_WARN,OUT_WARN,,,,
1998-09-06T20:00:00Z,1998-09-06T14:24:18Z,OUT_WARN,OUT_WARN,OUT_WARN,OUT_WARN,,,,
1998-09-06T21:00:00Z,1998-09-06T15:24:18Z,OUT_WARN,OUT_WARN,OUT_WARN,OUT_WARN,,,,
1998-09-06T22:00:00Z,1998-09-06T16:24:18Z,OUT_WARN,OUT_WARN,,OUT_WARN,,,,
1998-09-06T23:00:00Z,1998-09-06T17:24:18Z,OUT_WARN,OUT_WARN,,,,,,
1998-09-07T00:00:00Z,1998-09-06T18:24:18Z,,,,,,,,
1998-09-07T01:00:00Z,1998-09-06T19:24:18Z,,,,,,,,
1998-09-07T02:00:00Z,1998-09-06T20:24:18Z,,,,,,,,
1998-09-07T03:00:00Z,1998-09-06T21:24:18Z,,,,,,,,
1998-09-07T04:00:00Z,1998-09-06T22:24:18Z,,,,,,,,
1998-09-07T05:00:00Z,1998-09-06T23:24:18Z,,,,,,,,
1998-09-07T06:00:00Z,1998-09-07T00:24:40Z,,,,,,,,
1998-09-07T07:00:00Z,1998-09-07T01:24:40Z,,,,,,,,
1998-09-07T08:00:00Z,1998-09-07T02:24:40Z,,,,,,,,
1998-09-07T09:00:00Z,1998-09-07T03:24:40Z,,,,,,,,
1998-09-07T10:00:00Z,1998-09-07T04:24:40Z,,,,,,,,
1998-09-07T11:00:00Z,1998-09-07T05:24:40Z,,,,,,,,
1998-09-07T12:00:00Z,1998-09-07T06:24:40Z,,,,,,,,
1998-09-07T13:00:00Z,1998-09-07T07:24:40Z,,,,,,,,
1998-09-07T14:00:00Z,1998-09-07T08:24:40Z,,,,,,,,
1998-09-07T15:00:00Z,1998-09-07T09:24:40Z,,,,,,,,
1998-09-07T16:00:00Z,1998-09-07T10:24:40Z,OUT_WARN,,,,,,,
1998-09-07T17:00:00Z,1998-09-07T11:24:40Z,OUT_WARN,OUT_WARN,,OUT_WARN,,,,
1998-09-07T18:00:00Z,1998-09-07T12:24:40Z,OUT_WARN,OUT_WARN,,OUT_WARN,,,,
1998-09-07T19:00:00Z,1998-09-07T13:24:40Z,OUT_WARN,OUT_WARN,,OUT_WARN,,,,
1998-09-07T20:00:00Z,1998-09-07T14:24:40Z,OUT_WARN,OUT_WARN,,OUT_WARN,,,,
1998-09-07T21:00:00Z,1998-09-07T15:24:40Z,OUT_WARN,OUT_WARN,,,,,,
1998-09-07T22:00:00Z,1998-09-07T16:24:40Z,OUT_WARN,OUT_WARN,,,,,,
1998-09-07T23:00:00Z,1998-09-07T17:24:40Z,OUT_WARN,,,,,,,
1998-09-08T00:00:00Z,1998-09-07T18:24:40Z,,,,,,,,
1998-09-08T01:00:00Z,1998-09-07T19:24:40Z,,,,,,,,
1998-09-08T02:00:00Z,1998-09-07T20:24:40Z,,,,,,,,
1998-09-08T03:00:00Z,1998-09-07T21:24:40Z,,,,,,,,
1998-09-08T04:00:00Z,1998-09-07T22:24:40Z,,,,,,,,
1998-09-08T05:00:00Z,1998-09-07T23:24:40Z,,,,,,,,
1998-09-08T06:00:00Z,1998-09-08T00:25:02Z,,,,,,,,
1998-09-08T07:00:00Z,1998-09-08T01:25:02Z,,,,,,,,
1998-09-08T08:00:00Z,1998-09-08T02:25:02Z,,,,,,,,
1998-09-08T09:00:00Z,1998-09-08T03:25:02Z,,,,,,,,
1998-09-08T10:00:00Z,1998-09-08T04:25:02Z,,,,,,,,
1998-09-08T11:00:00Z,1998-09-08T05:25:02Z,,,,,,,,
1998-09-08T12:00:00Z,1998-09-08T06:25:02Z,,,,,,,,
1998-09-08T13:00:00Z,1998-09-08T07:25:02Z,,,,,,,,
1998-09-08T14:00:00Z,1998-09-08T08:25:02Z,,,,,,,,
1998-09-08T15:00:00Z,1998-09-08T09:25:02Z,,,,,,,,
1998-09-08T16:00:00Z,1998-09-08T10:25:02Z,,,,,,,,
1998-09-08T17:00:00Z,1998-09-08T11:25:02Z,OUT_WARN,OUT_WARN,,,,,,
1998-09-08T18:00:00Z,1998-09-08T12:25:02Z,OUT_WARN,OUT_WARN,,OUT_WARN,,,,
1998-09-08T19:00:00Z,1998-09-08T13:25:02Z,OUT_WARN,OUT_WARN,,,,,,
1998-09-08T20:00:00Z,1998-09-08T14:25:02Z,OUT_WARN,OUT_WARN,,,,,,
1998-09-08T21:00:00Z,1998-09-08T15:25:02Z,OUT_WARN,OUT_WARN,,,,,,
1998-09-08T22:00:00Z,1998-09-08T16:25:02Z,OUT_WARN,,,,,,,
1998-09-08T23:00:00Z,1998-09-08T17:25:02Z,,,,,,,,
1998-09-09T00:00:00Z,1998-09-08T18:25:02Z,,,,,,,,
1998-09-09T01:00:00Z,1998-09-08T19:25:02Z,,,,,,,,
1998-09-09T02:00:00Z,1998-09-08T20:25:02Z,,,,,,,,
1998-09-09T03:00:00Z,1998-09-08T21:25:02Z,,,,,,,,
1998-09-09T04:00:00Z,1998-09-08T22:25:02Z,,,,,,,,
1998-09-09T05:00:00Z,1998-09-08T23:25:02Z,,,,,,,,
1998-09-09T06:00:00Z,1998-09-09T00:25:23Z,,,,,,,,
1998-09-09T07:00:00Z,1998-09-09T01:25:23Z,,,,,,,,
1998-09-09T08:00:00Z,1998-09-09T02:25:23Z,,,,,,,,
1998-09-09T09:00:00Z,1998-09-09T03:25:23Z,,,,,,,,
1998-09-09T10:00:00Z,1998-09-09T04:25:23Z,,,,,,,,
1998-09-09T11:00:00Z,1998-09-09T05:25:23Z,,,,,,,,
1998-09-09T12:00:00Z,1998-09-09T06:25:23Z,,,,,,,,
1998-09-09T13:00:00Z,1998-09-09T07:25:23Z,,,,,,,,
1998-09-09T14:00:00Z,1998-09-09T08:25:23Z,,,,,,,,
1998-09-09T15:00:00Z,1998-09-09T09:25:23Z,,,,,,,,
1998-09-09T16:00:00Z,1998-09-09T10:25:23Z,,,,,,,,
1998-09-09T17:00:00Z,1998-09-09T11:25:23Z,OUT_WARN,,,OUT_WARN,,,,
1998-09-09T18:00:00Z,1998-09-09T12:25:23Z,OUT_WARN,OUT_WARN,,OUT_WARN,,,,
1998-09-09T19:00:00Z,1998-09-09T13:25:23Z,OUT_WARN,OUT_WARN,,OUT_WARN,,,,
1998-09-09T20:00:00Z,1998-09-09T14:25:23Z,OUT_WARN,OUT_WARN,,,,,,
1998-09-09T21:00:00Z,1998-09-09T15:25:23Z,OUT_WARN,,,,,,,
1998-09-09T22:00:00Z,1998-09-09T16:25:23Z,OUT_WARN,,,,,,,
1998-09-09T23:00:00Z,1998-09-09T17:25:23Z,,,,,,,,
1998-09-10T00:00:00Z,1998-09-09T18:25:23Z,,,,,,,,
1998-09-10T01:00:00Z,1998-09-09T19:25:23Z,,,,,,,,
1998-09-10T02:00:00Z,1998-09-09T20:25:23Z,,,,,,,,
1998-09-10T03:00:00Z,1998-09-09T21:25:23Z,,,,,,,,
1998-09-10T04:00:00Z,1998-09-09T22:25:23Z,,,,,,,,
1998-09-10T05:00:00Z,1998-09-09T23:25:23Z,,,,,,,,
1998-09-10T06:00:00Z,1998-09-10T00:25:45Z,,,,,,,,
1998-09-10T07:00:00Z,1998-09-10T01:25:45Z,,,,,,,,
1998-09-10T08:00:00Z,1998-09-10T02:25:45Z,,,,,,,,
1998-09-10T09:00:00Z,1998-09-10T03:25:45Z,,,,,,,,
1998-09-10T10:00:00Z,1998-09-10T04:25:45Z,,,,,,,,
1998-09-10T11:00:00Z,1998-09-10T05:25:45Z,,,,,,,,
1998-09-10T12:00:00Z,1998-09-10T06:25:45Z,,,,,,,,
1998-09-10T13:00:00Z,1998-09-10T07:25:45Z,,,,,,,,
1998-09-10T14:00:00Z,1998-09-10T08:25:45Z,,,,,,,,
1998-09-10T15:00:00Z,1998-09-10T09:25:45Z,,,,,,,,
1998-09-10T16:00:00Z,1998-09-10T10:25:45Z,OUT_WARN,,,OUT_WARN,,,,
1998-09-10T17:00:00Z,1998-09-10T11:25:45Z,OUT_WARN,OUT_WARN,,OUT_WARN,,,,
1998-09-10T18:00:00Z,1998-09-10T12:25:45Z,OUT_WARN,OUT_WARN,,OUT_WARN,,,,
1998-09-10T19:00:00Z,1998-09-10T13:25:45Z,OUT_WARN,OUT_WARN,,OUT_WARN,,,,
1998-09-10T20:00:00Z,1998-09-10T14:25:45Z,OUT_WARN,OUT_WARN,,OUT_WARN,,,,
1998-09-10T21:00:00Z,1998-09-10T15:25:45Z,OUT_WARN,OUT_WARN,,OUT_WARN,,,,
1998-09-10T22:00:00Z,1998-09-10T16:25:45Z,OUT_WARN,OUT_WARN,,,,,,
1998-09-10T23:00:00Z,1998-09-10T17:25:45Z,OUT_WARN,OUT_WARN,,,,,,
1998-09-11T00:00:00Z,1998-09-10T18:25:45Z,,,,,,,,
1998-09-11T01:00:00Z,1998-09-10T19:25:45Z,,,,,,,,
1998-09-11T02:00:00Z,1998-09-10T20:25:45Z,,,,,,,,
1998-09-11T03:00:00Z,1998-09-10T21:25:45Z,,,,,,,,
1998-09-11T04:00:00Z,1998-09-10T22:25:45Z,,,,,,,,
1998-09-11T05:00:00Z,1998-09-10T23:25:45Z,,,,,,,,
1998-09-11T06:00:00Z,1998-09-11T00:26:07Z,,,,,,,,
1998-09-11T07:00:00Z,1998-09-11T01:26:07Z,,,,,,,,
1998-09-11T08:00:00Z,1998-09-11T02:26:07Z,,,,,,,,
1998-09-11T09:00:00Z,1998-09-11T03:26:07Z,,,,,,,,
1998-09-11T10:00:00Z,1998-09-11T04:26:07Z,,,,,,,,
1998-09-11T11:00:00Z,1998-09-11T05:26:07Z,,,,,,,,
1998-09-11T12:00:00Z,1998-09-11T06:26:07Z,,,,,,,,
1998-09-11T13:00:00Z,1998-09-11T07:26:07Z,,,,,,,,
1998-09-11T14:00:00Z,1998-09-11T08:26:07Z,,,,,,,,
1998-09-11T15:00:00Z,1998-09-11T09:26:07Z,,,,,,,,
1998-09-11T16:00:00Z,1998-09-11T10:26:07Z,OUT_WARN,OUT_WARN,,OUT_WARN,,,,
1998-09-11T17:00:00Z,1998-09-11T11:26:07Z,OUT_WARN,OUT_WARN,,OUT_WARN,,,,
1998-09-11T18:00:00Z,1998-09-11T12:26:07Z,OUT_WARN,OUT_WARN,OUT_WARN,OUT_WARN,,,,
1998-09-11T19:00:00Z,1998-09-11T13:26:07Z,OUT_WARN,OUT_WARN,OUT_WARN,OUT_WARN,,,,
1998-09-11T20:00:00Z,1998-09-11T14:26:07Z,OUT_WARN,OUT_WARN,OUT_WARN,OUT_WARN,,,,
1998-09-11T21:00:00Z,1998-09-11T15:26:07Z,OUT_WARN,OUT_WARN,OUT_WARN,OUT_WARN,,,,
1998-09-11T22:00:00Z,1998-09-11T16:26:07Z,OUT_WARN,OUT_WARN,,OUT_WARN,,,,
1998-09-11T23:00:00Z,1998-09-11T17:26:07Z,OUT_WARN,OUT_WARN,,,,,,
1998-09-12T00:00:00Z,1998-09-11T18:26:07Z,,,,,,,,
1998-09-12T01:00:00Z,1998-09-11T19:26:07Z,,,,,,,,
1998-09-12T02:00:00Z,1998-09-11T20:26:07Z,,,,,,,,
1998-09-12T03:00:00Z,1998-09-11T21:26:07Z,,,,,,,,
1998-09-12T04:00:00Z,1998-09-11T22:26:07Z,,,,,,,,
1998-09-12T05:00:00Z,1998-09-11T23:26:07Z,,,,,,,,
1998-09-12T06:00:00Z,1998-09-12T00:26:29Z,,,,,,,,
1998-09-12T07:00:00Z,1998-09-12T01:26:29Z,,,,,,,,
1998-09-12T08:00:00Z,1998-09-12T02:26:29Z,,,,,,,,
1998-09-12T09:00:00Z,1998-09-12T03:26:29Z,,,,,,,,
1998-09-12T10:00:00Z,1998-09-12T04:26:29Z,,,,,,,,
1998-09-12T11:00:00Z,1998-09-12T05:26:29Z,,,,,,,,
1998-09-12T12:00:00Z,1998-09-12T06:26:29Z,,,,,,,,
1998-09-12T13:00:00Z,1998-09-12T07:26:29Z,,,,,,,,
1998-09-12T14:00:00Z,1998-09-12T08:26:29Z,,,,,,,,
1998-09-12T15:00:00Z,1998-09-12T09:26:29Z,,,,,,,,
1998-09-12T16:00:00Z,1998-09-12T10:26:29Z,,OUT_WARN,,OUT_WARN,,,,
1998-09-12T17:00:00Z,1998-09-12T11:26:29Z,OUT_WARN,OUT_WARN,,OUT_WARN,,,,
1998-09-12T18:00:00Z,1998-09-12T12:26:29Z,OUT_WARN,OUT_WARN,,OUT_WARN,,,,
1998-09-12T19:00:00Z,1998-09-12T13:26:29Z,OUT_WARN,OUT_WARN,,OUT_WARN,,,,
1998-09-12T20:00:00Z,1998-09-12T14:26:29Z,OUT_WARN,OUT_WARN,,OUT_WARN,,,,
1998-09-12T21:00:00Z,1998-09-12T15:26:29Z,OUT_WARN,OUT_WARN,,OUT_WARN,,,,
1998-09-12T22:00:00Z,1998-09-12T16:26:29Z,OUT_WARN,OUT_WARN,,OUT_WARN,,,,
1998-09-12T23:00:00Z,1998-09-12T17:26:29Z,,OUT_WARN,,OUT_WARN,,,,
1998-09-13T00:00:00Z,1998-09-12T18:26:29Z,,,,,,,,
1998-09-13T01:00:00Z,1998-09-12T19:26:29Z,,,,,,,,
1998-09-13T02:00:00Z,1998-09-12T20:26:29Z,,,,,,,,
1998-09-13T03:00:00Z,1998-09-12T21:26:29Z,,,,,,,,
1998-09-13T04:00:00Z,1998-09-12T22:26:29Z,,,,,,,,
1998-09-13T05:00:00Z,1998-09-12T23:26:29Z,,,,,,,,
1998-09-13T06:00:00Z,1998-09-13T00:26:51Z,,,,,,,,
1998-09-13T07:00:00Z,1998-09-13T01:26:51Z,,,,,,,,
1998-09-13T08:00:00Z,1998-09-13T02:26:51Z,,,,,,,,
1998-09-13T09:00:00Z,1998-09-13T03:26:51Z,,,,,,,,
1998-09-13T10:00:00Z,1998-09-13T04:26:51Z,,,,,,,,
1998-09-13T11:00:00Z,1998-09-13T05:26:51Z,,,,,,,,
1998-09-13T12:00:00Z,1998-09-13T06:26:51Z,,,,,,,,
1998-09-13T13:00:00Z,1998-09-13T07:26:51Z,,,,,,,,
1998-09-13T14:00:00Z,1998-09-13T08:26:51Z,,,,,,,,
1998-09-13T15:00:00Z,1998-09-13T09:26:51Z,,,,,,,,
1998-09-13T16:00:00Z,1998-09-13T10:26:51Z,OUT_WARN,OUT_WARN,,OUT_WARN,,,,
1998-09-13T17:00:00Z,1998-09-13T11:26:51Z,OUT_WARN,OUT_WARN,,OUT_WARN,,,,
1998-09-13T18:00:00Z,1998-09-13T12:26:51Z,OUT_WARN,OUT_WARN,,OUT_WARN,,,,
1998-09-13T19:00:00Z,1998-09-13T13:26:51Z,OUT_WARN,OUT_WARN,,OUT_WARN,,,,
1998-09-13T20:00:00Z,1998-09-13T14:26:51Z,OUT_WARN,OUT_WARN,,OUT_WARN,,,,
1998-09-13T21:00:00Z,1998-09-13T15:26:51Z,OUT_WARN,OUT_WARN,,OUT_WARN,,,,
1998-09-13T22:00:00Z,1998-09-13T16:26:51Z,,OUT_WARN,,OUT_WARN,,,,
1998-09-13T23:00:00Z,1998-09-13T17:26:51Z,,,,,,,,
1998-09-14T00:00:00Z,1998-09-13T18:26:51Z,,,,,,,,
1998-09-14T01:00:00Z,1998-09-13T19:26:51Z,,,,,,,,
1998-09-14T02:00:00Z,1998-09-13T20:26:51Z,,,,,,,,
1998-09-14T03:00:00Z,1998-09-13T21:26:51Z,,,,,,,,
1998-09-14T04:00:00Z,1998-09-13T22:26:51Z,,,,,,,,
1998-09-14T05:00:00Z,1998-09-13T23:26:51Z,,,,,,,,
1998-09-14T06:00:00Z,1998-09-14T00:27:13Z,,,,,,,,
1998-09-14T07:00:00Z,1998-09-14T01:27:13Z,,,,,,,,
1998-09-14T08:00:00Z,1998-09-14T02:27:13Z,,,,,,,,
1998-09-14T09:00:00Z,1998-09-14T03:27:13Z,,,,,,,,
1998-09-14T10:00:00Z,1998-09-14T04:27:13Z,,,,,,,,
1998-09-14T11:00:00Z,1998-09-14T05:27:13Z,,,,,,,,
1998-09-14T12:00:00Z,1998-09-14T06:27:13Z,,,,,,,,
1998-09-14T13:00:00Z,1998-09-14T07:27:13Z,,,,,,,,
1998-09-14T14:00:00Z,1998-09-14T08:27:13Z,,,,,,,,
1998-09-14T15:00:00Z,1998-09-14T09:27:13Z,,,,,,,,
1998-09-14T16:00:00Z,1998-09-14T10:27:13Z,,,,OUT_WARN,,,,
1998-09-14T17:00:00Z,1998-09-14T11:27:13Z,,,,OUT_WARN,,,,
1998-09-14T18:00:00Z,1998-09-14T12:27:13Z,OUT_WARN,,,OUT_WARN,,,,
1998-09-14T19:00:00Z,1998-09-14T13:27:13Z,OUT_WARN,,,OUT_WARN,,,,
1998-09-14T20:00:00Z,1998-09-14T14:27:13Z,OUT_WARN,,,OUT_WARN,,,,
1998-09-14T21:00:00Z,1998-09-14T15:27:13Z,,,,OUT_WARN,,,,
1998-09-14T22:00:00Z,1998-09-14T16:27:13Z,,,,OUT_WARN,,,,
1998-09-14T23:00:00Z,1998-09-14T17:27:13Z,,,,,,,,
1998-09-15T00:00:00Z,1998-09-14T18:27:13Z,,,,,,,,
1998-09-15T01:00:00Z,1998-09-14T19:27:13Z,,,,,,,,
1998-09-15T02:00:00Z,1998-09-14T20:27:13Z,,,,,,,,
1998-09-15T03:00:00Z,1998-09-14T21:27:13Z,,,,,,,,
1998-09-15T04:00:00Z,1998-09-14T22:27:13Z,,,,,,,,
1998-09-15T05:00:00Z,1998-09-14T23:27:13Z,,,,,,,,
