TIMESTAMP,TIMESTAMP_solar,IDN_JAM_RUB_Hbr_Js_1,IDN_JAM_RUB_Hbr_Js_2,IDN_JAM_RUB_Hbr_Js_3,IDN_JAM_RUB_Hbr_Js_4,IDN_JAM_RUB_Hbr_Js_5,IDN_JAM_RUB_Hbr_Js_6,IDN_JAM_RUB_Hbr_Js_7,IDN_JAM_RUB_Hbr_Js_8,IDN_JAM_RUB_Hbr_Js_9,IDN_JAM_RUB_Hbr_Js_10
2013-08-02T15:00:00Z,2013-08-02T21:45:29Z,,,,,,,,,,
2013-08-02T16:00:00Z,2013-08-02T22:45:29Z,,,,,,,,,,
2013-08-02T17:00:00Z,2013-08-02T23:45:29Z,,,,,,,,,,
2013-08-02T18:00:00Z,2013-08-03T00:45:35Z,,,,,,,,,,
2013-08-02T19:00:00Z,2013-08-03T01:45:35Z,,,,,,,,,,
2013-08-02T20:00:00Z,2013-08-03T02:45:35Z,,,,,,,,,,
2013-08-02T21:00:00Z,2013-08-03T03:45:35Z,,,,,,,,,,
2013-08-02T22:00:00Z,2013-08-03T04:45:35Z,,,,,,,,,,
2013-08-02T23:00:00Z,2013-08-03T05:45:35Z,,,,,,,,,,
2013-08-03T00:00:00Z,2013-08-03T06:45:35Z,,,,,,,,,,
2013-08-03T01:00:00Z,2013-08-03T07:45:35Z,,,,,,,,,,
2013-08-03T02:00:00Z,2013-08-03T08:45:35Z,,,,,,,,,,
2013-08-03T03:00:00Z,2013-08-03T09:45:35Z,,,,,,,,,,
2013-08-03T04:00:00Z,2013-08-03T10:45:35Z,,,,,,,,,,
2013-08-03T05:00:00Z,2013-08-03T11:45:35Z,,,,,,,,,,
2013-08-03T06:00:00Z,2013-08-03T12:45:35Z,,,,,,,,,,
2013-08-03T07:00:00Z,2013-08-03T13:45:35Z,,,,,,,,,,
2013-08-03T08:00:00Z,2013-08-03T14:45:35Z,,,,,,,,,,
2013-08-03T09:00:00Z,2013-08-03T15:45:35Z,,,,,,,,,,
2013-08-03T10:00:00Z,2013-08-03T16:45:35Z,,,,,,,,,,
2013-08-03T11:00:00Z,2013-08-03T17:45:35Z,,,,,,,,,,
2013-08-03T12:00:00Z,2013-08-03T18:45:35Z,,,,,,,,,,
2013-08-03T13:00:00Z,2013-08-03T19:45:35Z,,,,,,,,,,
2013-08-03T14:00:00Z,2013-08-03T20:45:35Z,,,,,,,,,,
2013-08-03T15:00:00Z,2013-08-03T21:45:35Z,,,,,,,,,,
2013-08-03T16:00:00Z,2013-08-03T22:45:35Z,,,,,,,,,,
2013-08-03T17:00:00Z,2013-08-03T23:45:35Z,,,,,,,,,,
2013-08-03T18:00:00Z,2013-08-04T00:45:42Z,,,,,,,,,,
2013-08-03T19:00:00Z,2013-08-04T01:45:42Z,,,,,,,,,,
2013-08-03T20:00:00Z,2013-08-04T02:45:42Z,,,,,,,,,,
2013-08-03T21:00:00Z,2013-08-04T03:45:42Z,,,,,,,,,,
2013-08-03T22:00:00Z,2013-08-04T04:45:42Z,,,,,,,,,,
2013-08-03T23:00:00Z,2013-08-04T05:45:42Z,,,,,,,,,,
2013-08-04T00:00:00Z,2013-08-04T06:45:42Z,,,,,,,,,,
2013-08-04T01:00:00Z,2013-08-04T07:45:42Z,,,,,,,,,,
2013-08-04T02:00:00Z,2013-08-04T08:45:42Z,,,,,,,,,,
2013-08-04T03:00:00Z,2013-08-04T09:45:42Z,,,,,,,,,,
2013-08-04T04:00:00Z,2013-08-04T10:45:42Z,,,,,,,,,,
2013-08-04T05:00:00Z,2013-08-04T11:45:42Z,,,,,,,,,,
2013-08-04T06:00:00Z,2013-08-04T12:45:42Z,,,,,,,,,,
2013-08-04T07:00:00Z,2013-08-04T13:45:42Z,,,,,,,,,,
2013-08-04T08:00:00Z,2013-08-04T14:45:42Z,,,,,,,,,,
2013-08-04T09:00:00Z,2013-08-04T15:45:42Z,,,,,,,,,,
2013-08-04T10:00:00Z,2013-08-04T16:45:42Z,,,,,,,,,,
2013-08-04T11:00:00Z,2013-08-04T17:45:42Z,,,,,,,,,,
2013-08-04T12:00:00Z,2013-08-04T18:45:42Z,,,,,,,,,,
2013-08-04T13:00:00Z,2013-08-04T19:45:42Z,,,,,,,,,,
2013-08-04T14:00:00Z,2013-08-04T20:45:42Z,,,,,,,,,,
2013-08-04T15:00:00Z,2013-08-04T21:45:42Z,,,,,,,,,,
2013-08-04T16:00:00Z,2013-08-04T22:45:42Z,,,,,,,,,,
2013-08-04T17:00:00Z,2013-08-04T23:45:42Z,,,,,,,,,,
2013-08-04T18:00:00Z,2013-08-05T00:45:49Z,,,,,,,,,,
2013-08-04T19:00:00Z,2013-08-05T01:45:49Z,,,,,,,,,,
2013-08-04T20:00:00Z,2013-08-05T02:45:49Z,,,,,,,,,,
2013-08-04T21:00:00Z,2013-08-05T03:45:49Z,,,,,,,,,,
2013-08-04T22:00:00Z,2013-08-05T04:45:49Z,,,,,,,,,,
2013-08-04T23:00:00Z,2013-08-05T05:45:49Z,,,,,,,,,,
2013-08-05T00:00:00Z,2013-08-05T06:45:49Z,,,,,,,,,,
2013-08-05T01:00:00Z,2013-08-05T07:45:49Z,,,,,,,,,,
2013-08-05T02:00:00Z,2013-08-05T08:45:49Z,,,,,,,,,,
2013-08-05T03:00:00Z,2013-08-05T09:45:49Z,,,,,,,,,,
2013-08-05T04:00:00Z,2013-08-05T10:45:49Z,,,,,,,,,,
2013-08-05T05:00:00Z,2013-08-05T11:45:49Z,,,,,,,,,,
2013-08-05T06:00:00Z,2013-08-05T12:45:49Z,,,,,,,,,,
2013-08-05T07:00:00Z,2013-08-05T13:45:49Z,,,,,,,,,,
2013-08-05T08:00:00Z,2013-08-05T14:45:49Z,,,,,,,,,,
2013-08-05T09:00:00Z,2013-08-05T15:45:49Z,,,,,,,,,,
2013-08-05T10:00:00Z,2013-08-05T16:45:49Z,,,,,,,,,,
2013-08-05T11:00:00Z,2013-08-05T17:45:49Z,,,,,,,,,,
2013-08-05T12:00:00Z,2013-08-05T18:45:49Z,,,,,,,,,,
2013-08-05T13:00:00Z,2013-08-05T19:45:49Z,,,,,,,,,,
2013-08-05T14:00:00Z,2013-08-05T20:45:49Z,,,,,,,,,,
2013-08-05T15:00:00Z,2013-08-05T21:45:49Z,,,,,,,,,,
2013-08-05T16:00:00Z,2013-08-05T22:45:49Z,,,,,,,,,,
2013-08-05T17:00:00Z,2013-08-05T23:45:49Z,,,,,,,,,,
2013-08-05T18:00:00Z,2013-08-06T00:45:57Z,,,,,,,NA_PRESENT,NA_PRESENT,,
2013-08-05T19:00:00Z,2013-08-06T01:45:57Z,,,,,,,NA_PRESENT,NA_PRESENT,,
2013-08-05T20:00:00Z,2013-08-06T02:45:57Z,,,,,,,NA_PRESENT,NA_PRESENT,,
2013-08-05T21:00:00Z,2013-08-06T03:45:57Z,,,,,,,NA_PRESENT,NA_PRESENT,,
2013-08-05T22:00:00Z,2013-08-06T04:45:57Z,,,,,,,NA_PRESENT,NA_PRESENT,,
2013-08-05T23:00:00Z,2013-08-06T05:45:57Z,,,,,,,NA_PRESENT,NA_PRESENT,,
2013-08-06T00:00:00Z,2013-08-06T06:45:57Z,,,,,,,NA_PRESENT,NA_PRESENT,,
2013-08-06T01:00:00Z,2013-08-06T07:45:57Z,,,,,,,NA_PRESENT,NA_PRESENT,,
2013-08-06T02:00:00Z,2013-08-06T08:45:57Z,,,,,,,NA_PRESENT,NA_PRESENT,,
2013-08-06T03:00:00Z,2013-08-06T09:45:57Z,,,,,,,NA_PRESENT,NA_PRESENT,,
2013-08-06T04:00:00Z,2013-08-06T10:45:57Z,,,,,,,NA_PRESENT,NA_PRESENT,,
2013-08-06T05:00:00Z,2013-08-06T11:45:57Z,,,,,,,NA_PRESENT,NA_PRESENT,,
2013-08-06T06:00:00Z,2013-08-06T12:45:57Z,,,,,,,NA_PRESENT,NA_PRESENT,,
2013-08-06T07:00:00Z,2013-08-06T13:45:57Z,,,,,,,NA_PRESENT,NA_PRESENT,,
2013-08-06T08:00:00Z,2013-08-06T14:45:57Z,,,,,,,NA_PRESENT,NA_PRESENT,,
2013-08-06T09:00:00Z,2013-08-06T15:45:57Z,,,,,,,NA_PRESENT,NA_PRESENT,,
2013-08-06T10:00:00Z,2013-08-06T16:45:57Z,,,,,,,NA_PRESENT,NA_PRESENT,,
2013-08-06T11:00:00Z,2013-08-06T17:45:57Z,,,,,,,NA_PRESENT,NA_PRESENT,,
2013-08-06T12:00:00Z,2013-08-06T18:45:57Z,,,,,,,NA_PRESENT,NA_PRESENT,,
2013-08-06T13:00:00Z,2013-08-06T19:45:57Z,,,,,,,NA_PRESENT,NA_PRESENT,,
2013-08-06T14:00:00Z,2013-08-06T20:45:57Z,,,,,,,NA_PRESENT,NA_PRESENT,,
2013-08-06T15:00:00Z,2013-08-06T21:45:57Z,,,,,,,NA_PRESENT,NA_PRESENT,,
2013-08-06T16:00:00Z,2013-08-06T22:45:57Z,,,,,,,NA_PRESENT,NA_PRESENT,,
2013-08-06T17:00:00Z,2013-08-06T23:45:57Z,,,,,,,,,,
2013-08-06T18:00:00Z,2013-08-07T00:46:06Z,,,,,,NA_PRESENT,,,,
2013-08-06T19:00:00Z,2013-08-07T01:46:06Z,,,,,,NA_PRESENT,,,,
2013-08-06T20:00:00Z,2013-08-07T02:46:06Z,,,,,,NA_PRESENT,,,,
2013-08-06T21:00:00Z,2013-08-07T03:46:06Z,,,,,,NA_PRESENT,,,,
2013-08-06T22:00:00Z,2013-08-07T04:46:06Z,,,,,,NA_PRESENT,,,,
2013-08-06T23:00:00Z,2013-08-07T05:46:06Z,,,,,,NA_PRESENT,,,,
2013-08-07T00:00:00Z,2013-08-07T06:46:06Z,,,,,,NA_PRESENT,,,,
2013-08-07T01:00:00Z,2013-08-07T07:46:06Z,,,,,,NA_PRESENT,,,,
2013-08-07T02:00:00Z,2013-08-07T08:46:06Z,,,,,,NA_PRESENT,,,,
2013-08-07T03:00:00Z,2013-08-07T09:46:06Z,,,,,,NA_PRESENT,,OUT_WARN,,
2013-08-07T04:00:00Z,2013-08-07T10:46:06Z,,,,,,NA_PRESENT,OUT_WARN,OUT_WARN,,
2013-08-07T05:00:00Z,2013-08-07T11:46:06Z,,,,,,NA_PRESENT,OUT_WARN,OUT_WARN,,
2013-08-07T06:00:00Z,2013-08-07T12:46:06Z,,,,,,NA_PRESENT,OUT_WARN,OUT_WARN,,
2013-08-07T07:00:00Z,2013-08-07T13:46:06Z,,,,,,NA_PRESENT,,OUT_WARN,,
2013-08-07T08:00:00Z,2013-08-07T14:46:06Z,,,,,,NA_PRESENT,,,,
2013-08-07T09:00:00Z,2013-08-07T15:46:06Z,,,,,,NA_PRESENT,,,,
2013-08-07T10:00:00Z,2013-08-07T16:46:06Z,,,,,,NA_PRESENT,,,,
2013-08-07T11:00:00Z,2013-08-07T17:46:06Z,,,,,,NA_PRESENT,,,,
2013-08-07T12:00:00Z,2013-08-07T18:46:06Z,,,,,,NA_PRESENT,,,,
2013-08-07T13:00:00Z,2013-08-07T19:46:06Z,,,,,,NA_PRESENT,,,,
2013-08-07T14:00:00Z,2013-08-07T20:46:06Z,,,,,,NA_PRESENT,,,,
2013-08-07T15:00:00Z,2013-08-07T21:46:06Z,,,,,,NA_PRESENT,,,,
2013-08-07T16:00:00Z,2013-08-07T22:46:06Z,,,,,,NA_PRESENT,,,,
2013-08-07T17:00:00Z,2013-08-07T23:46:06Z,,,,,,NA_PRESENT,,,,
2013-08-07T18:00:00Z,2013-08-08T00:46:15Z,,,,,,NA_PRESENT,,,,
2013-08-07T19:00:00Z,2013-08-08T01:46:15Z,,,,,,NA_PRESENT,,,,
2013-08-07T20:00:00Z,2013-08-08T02:46:15Z,,,,,,NA_PRESENT,,,,
2013-08-07T21:00:00Z,2013-08-08T03:46:15Z,,,,,,NA_PRESENT,,,,
2013-08-07T22:00:00Z,2013-08-08T04:46:15Z,,,,,,NA_PRESENT,,,,
2013-08-07T23:00:00Z,2013-08-08T05:46:15Z,,,,,,NA_PRESENT,,,,
2013-08-08T00:00:00Z,2013-08-08T06:46:15Z,,,,,,NA_PRESENT,,,,
2013-08-08T01:00:00Z,2013-08-08T07:46:15Z,,,,,,NA_PRESENT,,,,
2013-08-08T02:00:00Z,2013-08-08T08:46:15Z,,,,,,NA_PRESENT,,,,
2013-08-08T03:00:00Z,2013-08-08T09:46:15Z,,,,,,NA_PRESENT,,,,
2013-08-08T04:00:00Z,2013-08-08T10:46:15Z,,,,,,NA_PRESENT,,,,
2013-08-08T05:00:00Z,2013-08-08T11:46:15Z,,,,,,NA_PRESENT,,,,
2013-08-08T06:00:00Z,2013-08-08T12:46:15Z,,,,,,NA_PRESENT,,,,
2013-08-08T07:00:00Z,2013-08-08T13:46:15Z,,,,,,NA_PRESENT,,,,
2013-08-08T08:00:00Z,2013-08-08T14:46:15Z,,,,,,NA_PRESENT,,,,
2013-08-08T09:00:00Z,2013-08-08T15:46:15Z,,,,,,NA_PRESENT,,,,
2013-08-08T10:00:00Z,2013-08-08T16:46:15Z,,,,,,NA_PRESENT,,,,
2013-08-08T11:00:00Z,2013-08-08T17:46:15Z,,,,,,NA_PRESENT,,,,
2013-08-08T12:00:00Z,2013-08-08T18:46:15Z,,,,,,NA_PRESENT,,,,
2013-08-08T13:00:00Z,2013-08-08T19:46:15Z,,,,,,NA_PRESENT,,,,
2013-08-08T14:00:00Z,2013-08-08T20:46:15Z,,,,,,NA_PRESENT,,,,
2013-08-08T15:00:00Z,2013-08-08T21:46:15Z,,,,,,NA_PRESENT,,,,
2013-08-08T16:00:00Z,2013-08-08T22:46:15Z,,,,,,NA_PRESENT,,,,
2013-08-08T17:00:00Z,2013-08-08T23:46:15Z,,,,,,,,,,
2013-08-08T18:00:00Z,2013-08-09T00:46:25Z,,,,,,,,,,
2013-08-08T19:00:00Z,2013-08-09T01:46:25Z,,,,,,,,,,
2013-08-08T20:00:00Z,2013-08-09T02:46:25Z,,,,,,,,,,
2013-08-08T21:00:00Z,2013-08-09T03:46:25Z,,,,,,,,,,
2013-08-08T22:00:00Z,2013-08-09T04:46:25Z,,,,,,,,,,
2013-08-08T23:00:00Z,2013-08-09T05:46:25Z,,,,,,,,,,
2013-08-09T00:00:00Z,2013-08-09T06:46:25Z,,,,,,,,,,
2013-08-09T01:00:00Z,2013-08-09T07:46:25Z,,,,,,,,,,
2013-08-09T02:00:00Z,2013-08-09T08:46:25Z,,,,,,,,,,
2013-08-09T03:00:00Z,2013-08-09T09:46:25Z,,,,,,,,,,
2013-08-09T04:00:00Z,2013-08-09T10:46:25Z,,,,,,,,,,
2013-08-09T05:00:00Z,2013-08-09T11:46:25Z,,,,,,,,,,
2013-08-09T06:00:00Z,2013-08-09T12:46:25Z,,,,,,,,,,
2013-08-09T07:00:00Z,2013-08-09T13:46:25Z,,,,,,,,,,
2013-08-09T08:00:00Z,2013-08-09T14:46:25Z,,,,,,,,,,
2013-08-09T09:00:00Z,2013-08-09T15:46:25Z,,,,,,,,,,
2013-08-09T10:00:00Z,2013-08-09T16:46:25Z,,,,,,,,,,
2013-08-09T11:00:00Z,2013-08-09T17:46:25Z,,,,,,,,,,
2013-08-09T12:00:00Z,2013-08-09T18:46:25Z,,,,,,,,,,
2013-08-09T13:00:00Z,2013-08-09T19:46:25Z,,,,,,,,,,
2013-08-09T14:00:00Z,2013-08-09T20:46:25Z,,,,,,,,,,
2013-08-09T15:00:00Z,2013-08-09T21:46:25Z,,,,,,,,,,
2013-08-09T16:00:00Z,2013-08-09T22:46:25Z,,,,,,,,,,
2013-08-09T17:00:00Z,2013-08-09T23:46:25Z,,,,,,,,,,
2013-08-09T18:00:00Z,2013-08-10T00:46:35Z,,,,,,,,,,
2013-08-09T19:00:00Z,2013-08-10T01:46:35Z,,,,,,,,,,
2013-08-09T20:00:00Z,2013-08-10T02:46:35Z,,,,,,,,,,
2013-08-09T21:00:00Z,2013-08-10T03:46:35Z,,,,,,,,,,
2013-08-09T22:00:00Z,2013-08-10T04:46:35Z,,,,,,,,,,
2013-08-09T23:00:00Z,2013-08-10T05:46:35Z,,,,,,,,,,
2013-08-10T00:00:00Z,2013-08-10T06:46:35Z,,,,,,,,,,
2013-08-10T01:00:00Z,2013-08-10T07:46:35Z,,,,,,,,,,
2013-08-10T02:00:00Z,2013-08-10T08:46:35Z,,,,,,,,,,
2013-08-10T03:00:00Z,2013-08-10T09:46:35Z,,,,,,,,,,
2013-08-10T04:00:00Z,2013-08-10T10:46:35Z,,,,,,,,,,
2013-08-10T05:00:00Z,2013-08-10T11:46:35Z,,,,,,,,,,
2013-08-10T06:00:00Z,2013-08-10T12:46:35Z,,,,,,,,,,
2013-08-10T07:00:00Z,2013-08-10T13:46:35Z,,,,,,,,,,
2013-08-10T08:00:00Z,2013-08-10T14:46:35Z,,,,,,,,,,
2013-08-10T09:00:00Z,2013-08-10T15:46:35Z,,,,,,,,,,
2013-08-10T10:00:00Z,2013-08-10T16:46:35Z,,,,,,,,,,
2013-08-10T11:00:00Z,2013-08-10T17:46:35Z,,,,,,,,,,
2013-08-10T12:00:00Z,2013-08-10T18:46:35Z,,,,,,,,,,
2013-08-10T13:00:00Z,2013-08-10T19:46:35Z,,,,,,,,,,
2013-08-10T14:00:00Z,2013-08-10T20:46:35Z,,,,,,,,,,
2013-08-10T15:00:00Z,2013-08-10T21:46:35Z,,,,,,,,,,
2013-08-10T16:00:00Z,2013-08-10T22:46:35Z,,,,,,,,,,
2013-08-10T17:00:00Z,2013-08-10T23:46:35Z,,,,,,,,,,
2013-08-10T18:00:00Z,2013-08-11T00:46:46Z,,,,,NA_PRESENT,,,,NA_PRESENT,
2013-08-10T19:00:00Z,2013-08-11T01:46:46Z,,,,,NA_PRESENT,,,,NA_PRESENT,
2013-08-10T20:00:00Z,2013-08-11T02:46:46Z,,,,,NA_PRESENT,,,,NA_PRESENT,
2013-08-10T21:00:00Z,2013-08-11T03:46:46Z,,,,,NA_PRESENT,,,,NA_PRESENT,
2013-08-10T22:00:00Z,2013-08-11T04:46:46Z,,,,,NA_PRESENT,,,,NA_PRESENT,
2013-08-10T23:00:00Z,2013-08-11T05:46:46Z,,,,,NA_PRESENT,,,,NA_PRESENT,
2013-08-11T00:00:00Z,2013-08-11T06:46:46Z,,,,,NA_PRESENT,,,,NA_PRESENT,
2013-08-11T01:00:00Z,2013-08-11T07:46:46Z,,,,,NA_PRESENT,,,,NA_PRESENT,
2013-08-11T02:00:00Z,2013-08-11T08:46:46Z,,,,,NA_PRESENT,,,,NA_PRESENT,
2013-08-11T03:00:00Z,2013-08-11T09:46:46Z,,,,,NA_PRESENT,,,,NA_PRESENT,
2013-08-11T04:00:00Z,2013-08-11T10:46:46Z,,,,,NA_PRESENT,,,,NA_PRESENT,
2013-08-11T05:00:00Z,2013-08-11T11:46:46Z,,,,,NA_PRESENT,,,,NA_PRESENT,
2013-08-11T06:00:00Z,2013-08-11T12:46:46Z,,,,,NA_PRESENT,,,,NA_PRESENT,
2013-08-11T07:00:00Z,2013-08-11T13:46:46Z,,,,,NA_PRESENT,,,,NA_PRESENT,
2013-08-11T08:00:00Z,2013-08-11T14:46:46Z,,,,,NA_PRESENT,,,,NA_PRESENT,
2013-08-11T09:00:00Z,2013-08-11T15:46:46Z,,,,,NA_PRESENT,,,,NA_PRESENT,
2013-08-11T10:00:00Z,2013-08-11T16:46:46Z,,,,,NA_PRESENT,,,,NA_PRESENT,
2013-08-11T11:00:00Z,2013-08-11T17:46:46Z,,,,,NA_PRESENT,,,,NA_PRESENT,
2013-08-11T12:00:00Z,2013-08-11T18:46:46Z,,,,,NA_PRESENT,,,,NA_PRESENT,
2013-08-11T13:00:00Z,2013-08-11T19:46:46Z,,,,,NA_PRESENT,,,,NA_PRESENT,
2013-08-11T14:00:00Z,2013-08-11T20:46:46Z,,,,,NA_PRESENT,,,,NA_PRESENT,
2013-08-11T15:00:00Z,2013-08-11T21:46:46Z,,,,,NA_PRESENT,,,,NA_PRESENT,
2013-08-11T16:00:00Z,2013-08-11T22:46:46Z,,,,,NA_PRESENT,,,,NA_PRESENT,
2013-08-11T17:00:00Z,2013-08-11T23:46:46Z,,,,,,,,,,
2013-08-11T18:00:00Z,2013-08-12T00:46:58Z,,,,,,,,,,
2013-08-11T19:00:00Z,2013-08-12T01:46:58Z,,,,,,,,,,
2013-08-11T20:00:00Z,2013-08-12T02:46:58Z,,,,,,,,,,
2013-08-11T21:00:00Z,2013-08-12T03:46:58Z,,,,,,,,,,
2013-08-11T22:00:00Z,2013-08-12T04:46:58Z,,,,,,,,,,
2013-08-11T23:00:00Z,2013-08-12T05:46:58Z,,,,,,,,,,
2013-08-12T00:00:00Z,2013-08-12T06:46:58Z,,,,,,,,,,
2013-08-12T01:00:00Z,2013-08-12T07:46:58Z,,,,,,,,,,
2013-08-12T02:00:00Z,2013-08-12T08:46:58Z,,,,,,,,,,
2013-08-12T03:00:00Z,2013-08-12T09:46:58Z,,,,,,,,,,
2013-08-12T04:00:00Z,2013-08-12T10:46:58Z,,,,,,,,,,
2013-08-12T05:00:00Z,2013-08-12T11:46:58Z,,,,,,,,,,
2013-08-12T06:00:00Z,2013-08-12T12:46:58Z,,,,,,,,,,
2013-08-12T07:00:00Z,2013-08-12T13:46:58Z,,,,,,,,,,
2013-08-12T08:00:00Z,2013-08-12T14:46:58Z,,,,,,,,,,
2013-08-12T09:00:00Z,2013-08-12T15:46:58Z,,,,,,,,,,
2013-08-12T10:00:00Z,2013-08-12T16:46:58Z,,,,,,,,,,
2013-08-12T11:00:00Z,2013-08-12T17:46:58Z,,,,,,,,,,
2013-08-12T12:00:00Z,2013-08-12T18:46:58Z,,,,,,,,,,
2013-08-12T13:00:00Z,2013-08-12T19:46:58Z,,,,,,,,,,
2013-08-12T14:00:00Z,2013-08-12T20:46:58Z,,,,,,,,,,
2013-08-12T15:00:00Z,2013-08-12T21:46:58Z,,,,,,,,,,
2013-08-12T16:00:00Z,2013-08-12T22:46:58Z,,,,,,,,,,
2013-08-12T17:00:00Z,2013-08-12T23:46:58Z,,,,,,,,,,
2013-08-12T18:00:00Z,2013-08-13T00:47:10Z,,,,,,,,,,
2013-08-12T19:00:00Z,2013-08-13T01:47:10Z,,,,,,,,,,
2013-08-12T20:00:00Z,2013-08-13T02:47:10Z,,,,,,,,,,
2013-08-12T21:00:00Z,2013-08-13T03:47:10Z,,,,,,,,,,
2013-08-12T22:00:00Z,2013-08-13T04:47:10Z,,,,,,,,,,
2013-08-12T23:00:00Z,2013-08-13T05:47:10Z,,,,,,,,,,
2013-08-13T00:00:00Z,2013-08-13T06:47:10Z,,,,,,,,,,
2013-08-13T01:00:00Z,2013-08-13T07:47:10Z,,,,,,,,,,
2013-08-13T02:00:00Z,2013-08-13T08:47:10Z,,,,,,,,,,
2013-08-13T03:00:00Z,2013-08-13T09:47:10Z,,,,,,,,,,
2013-08-13T04:00:00Z,2013-08-13T10:47:10Z,,,,,,,,,,
2013-08-13T05:00:00Z,2013-08-13T11:47:10Z,,,,,,,,,,
2013-08-13T06:00:00Z,2013-08-13T12:47:10Z,,,,,,,,,,
2013-08-13T07:00:00Z,2013-08-13T13:47:10Z,,,,,,,,,,
2013-08-13T08:00:00Z,2013-08-13T14:47:10Z,,,,,,,,,,
2013-08-13T09:00:00Z,2013-08-13T15:47:10Z,,,,,,,,,,
2013-08-13T10:00:00Z,2013-08-13T16:47:10Z,,,,,,,,,,
2013-08-13T11:00:00Z,2013-08-13T17:47:10Z,,,,,,,,,,
2013-08-13T12:00:00Z,2013-08-13T18:47:10Z,,,,,,,,,,
2013-08-13T13:00:00Z,2013-08-13T19:47:10Z,,,,,,,,,,
2013-08-13T14:00:00Z,2013-08-13T20:47:10Z,,,,,,,,,,
2013-08-13T15:00:00Z,2013-08-13T21:47:10Z,,,,,,,,,,
2013-08-13T16:00:00Z,2013-08-13T22:47:10Z,,,,,,,,,,
2013-08-13T17:00:00Z,2013-08-13T23:47:10Z,,,,,,,,,,
2013-08-13T18:00:00Z,2013-08-14T00:47:23Z,,,,,NA_PRESENT,,,,NA_PRESENT,
2013-08-13T19:00:00Z,2013-08-14T01:47:23Z,,,,,NA_PRESENT,,,,NA_PRESENT,
2013-08-13T20:00:00Z,2013-08-14T02:47:23Z,,,,,NA_PRESENT,,,,NA_PRESENT,
2013-08-13T21:00:00Z,2013-08-14T03:47:23Z,,,,,NA_PRESENT,,,,NA_PRESENT,
2013-08-13T22:00:00Z,2013-08-14T04:47:23Z,,,,,NA_PRESENT,,,,NA_PRESENT,
2013-08-13T23:00:00Z,2013-08-14T05:47:23Z,,,,,NA_PRESENT,,,,NA_PRESENT,
2013-08-14T00:00:00Z,2013-08-14T06:47:23Z,,,,,NA_PRESENT,,,,NA_PRESENT,
2013-08-14T01:00:00Z,2013-08-14T07:47:23Z,,,,,NA_PRESENT,,,,NA_PRESENT,
2013-08-14T02:00:00Z,2013-08-14T08:47:23Z,,,,,NA_PRESENT,,,,NA_PRESENT,
2013-08-14T03:00:00Z,2013-08-14T09:47:23Z,,,,,NA_PRESENT,,,,NA_PRESENT,
2013-08-14T04:00:00Z,2013-08-14T10:47:23Z,,,,,NA_PRESENT,,,,NA_PRESENT,
2013-08-14T05:00:00Z,2013-08-14T11:47:23Z,,,,,NA_PRESENT,,,,NA_PRESENT,
2013-08-14T06:00:00Z,2013-08-14T12:47:23Z,,,,,NA_PRESENT,,,,NA_PRESENT,
2013-08-14T07:00:00Z,2013-08-14T13:47:23Z,,,,,NA_PRESENT,,,,NA_PRESENT,
2013-08-14T08:00:00Z,2013-08-14T14:47:23Z,,,,,NA_PRESENT,,,,NA_PRESENT,
2013-08-14T09:00:00Z,2013-08-14T15:47:23Z,,,,,NA_PRESENT,,,,NA_PRESENT,
2013-08-14T10:00:00Z,2013-08-14T16:47:23Z,,,,,NA_PRESENT,,,,NA_PRESENT,
2013-08-14T11:00:00Z,2013-08-14T17:47:23Z,,,,,NA_PRESENT,,,,NA_PRESENT,
2013-08-14T12:00:00Z,2013-08-14T18:47:23Z,,,,,NA_PRESENT,,,,NA_PRESENT,
2013-08-14T13:00:00Z,2013-08-14T19:47:23Z,,,,,NA_PRESENT,,,,NA_PRESENT,
2013-08-14T14:00:00Z,2013-08-14T20:47:23Z,,,,,NA_PRESENT,,,,NA_PRESENT,
2013-08-14T15:00:00Z,2013-08-14T21:47:23Z,,,,,NA_PRESENT,,,,NA_PRESENT,
2013-08-14T16:00:00Z,2013-08-14T22:47:23Z,,,,,NA_PRESENT,,,,NA_PRESENT,
2013-08-14T17:00:00Z,2013-08-14T23:47:23Z,,,,,NA_PRESENT,,,,,
2013-08-14T18:00:00Z,2013-08-15T00:47:36Z,,,,,NA_PRESENT,,,,,
2013-08-14T19:00:00Z,2013-08-15T01:47:36Z,,,,,NA_PRESENT,,,,,
2013-08-14T20:00:00Z,2013-08-15T02:47:36Z,,,,,NA_PRESENT,,,,,
2013-08-14T21:00:00Z,2013-08-15T03:47:36Z,,,,,NA_PRESENT,,,,,
2013-08-14T22:00:00Z,2013-08-15T04:47:36Z,,,,,NA_PRESENT,,,,,
2013-08-14T23:00:00Z,2013-08-15T05:47:36Z,,,,,NA_PRESENT,,,,,
2013-08-15T00:00:00Z,2013-08-15T06:47:36Z,,,,,NA_PRESENT,,,,,
2013-08-15T01:00:00Z,2013-08-15T07:47:36Z,,,,,NA_PRESENT,,,,,
2013-08-15T02:00:00Z,2013-08-15T08:47:36Z,,,,,NA_PRESENT,,,,,
2013-08-15T03:00:00Z,2013-08-15T09:47:36Z,,,,,NA_PRESENT,,,,,
2013-08-15T04:00:00Z,2013-08-15T10:47:36Z,,,,,NA_PRESENT,,,,,
