pl_age,pl_azimut_int,pl_bark_thick,pl_code,pl_dbh,pl_height,pl_leaf_area,pl_name,pl_radial_int,pl_remarks,pl_sap_units,pl_sapw_area,pl_sapw_depth,pl_sens_calib,pl_sens_cor_grad,pl_sens_cor_zero,pl_sens_hgt,pl_sens_length,pl_sens_man,pl_sens_meth,pl_sens_timestep,pl_social,pl_species,pl_treatment,si_code,pl_sap_units_orig
59,No azimuthal correction,NA,USA_SWH_Qly_Jt_1,48.7,20.6,NA,Q1,Measured,Sapwood area determined by abrupt color chance in cores,cm3 cm-2 h-1,582,4.16,FALSE,NTG modelled,Previous night zero flow,1.37,15,Dynamax,HD,30,codominant,Quercus lyrata,NA,USA_SWH,kg h-1
43,No azimuthal correction,NA,USA_SWH_Cla_Jt_10,21.3,16.5,NA,C2,Measured,Sapwood area determined through injecting dye.,cm3 cm-2 h-1,207,3.6,FALSE,NTG modelled,Previous night zero flow,1.37,15,Dynamax,HD,30,codominant,Celtis laevigata,NA,USA_SWH,kg h-1
44,No azimuthal correction,NA,USA_SWH_Cla_Jt_11,35.7,19.3,NA,C3,Measured,Sapwood area determined through injecting dye.,cm3 cm-2 h-1,269,2.58,FALSE,NTG modelled,Previous night zero flow,1.37,15,Dynamax,HD,30,codominant,Celtis laevigata,NA,USA_SWH,kg h-1
57,No azimuthal correction,NA,USA_SWH_Cla_Jt_12,42.6,22.3,NA,C4,Measured,Sapwood area determined through injecting dye.,cm3 cm-2 h-1,1124,11.5,FALSE,NTG modelled,Previous night zero flow,1.37,15,Dynamax,HD,30,codominant,Celtis laevigata,NA,USA_SWH,kg h-1
NA,No azimuthal correction,NA,USA_SWH_Cla_Jt_13,45.3,16.9,NA,C5,Measured,Sapwood area determined through injecting dye.,cm3 cm-2 h-1,707,5.8,FALSE,NTG modelled,Previous night zero flow,1.37,15,Dynamax,HD,30,codominant,Celtis laevigata,NA,USA_SWH,kg h-1
51,No azimuthal correction,NA,USA_SWH_Cla_Jt_14,36.8,22.1,NA,C6,Measured,Sapwood area determined through injecting dye.,cm3 cm-2 h-1,473,4.6,FALSE,NTG modelled,Previous night zero flow,1.37,15,Dynamax,HD,30,codominant,Celtis laevigata,NA,USA_SWH,kg h-1
NA,No azimuthal correction,NA,USA_SWH_Cla_Jt_15,33.8,18.3,NA,C7,Measured,Sapwood area determined through injecting dye.,cm3 cm-2 h-1,176,1.75,FALSE,NTG modelled,Previous night zero flow,1.37,15,Dynamax,HD,30,codominant,Celtis laevigata,NA,USA_SWH,kg h-1
NA,No azimuthal correction,NA,USA_SWH_Cla_Jt_16,44.5,21.1,NA,C8,Measured,Sapwood area determined through injecting dye.,cm3 cm-2 h-1,561,4.42,FALSE,NTG modelled,Previous night zero flow,1.37,15,Dynamax,HD,30,codominant,Celtis laevigata,NA,USA_SWH,kg h-1
45,No azimuthal correction,NA,USA_SWH_Qly_Jt_2,24,21,NA,Q2,Measured,Sapwood area determined by abrupt color chance in cores,cm3 cm-2 h-1,285,4.71,FALSE,NTG modelled,Previous night zero flow,1.37,15,Dynamax,HD,30,codominant,Quercus lyrata,NA,USA_SWH,kg h-1
63,No azimuthal correction,NA,USA_SWH_Qly_Jt_3,54.7,28.2,NA,Q3,Measured,Sapwood area determined by abrupt color chance in cores,cm3 cm-2 h-1,718,4.56,FALSE,NTG modelled,Previous night zero flow,1.37,15,Dynamax,HD,30,codominant,Quercus lyrata,NA,USA_SWH,kg h-1
86,No azimuthal correction,NA,USA_SWH_Qly_Jt_4,59.4,28.5,NA,Q4,Measured,Sapwood area determined by abrupt color chance in cores,cm3 cm-2 h-1,775,4.5,FALSE,NTG modelled,Previous night zero flow,1.37,15,Dynamax,HD,30,codominant,Quercus lyrata,NA,USA_SWH,kg h-1
111,No azimuthal correction,NA,USA_SWH_Qly_Jt_5,54.9,28.7,NA,Q5,Measured,Sapwood area determined by abrupt color chance in cores,cm3 cm-2 h-1,676,4.25,FALSE,NTG modelled,Previous night zero flow,1.37,15,Dynamax,HD,30,codominant,Quercus lyrata,NA,USA_SWH,kg h-1
58,No azimuthal correction,NA,USA_SWH_Qly_Jt_6,48,25.6,NA,Q6,Measured,Sapwood area determined by abrupt color chance in cores,cm3 cm-2 h-1,781,5.91,FALSE,NTG modelled,Previous night zero flow,1.37,15,Dynamax,HD,30,codominant,Quercus lyrata,NA,USA_SWH,kg h-1
43,No azimuthal correction,NA,USA_SWH_Qly_Jt_7,22.6,17.1,NA,Q7,Measured,Sapwood area determined by abrupt color chance in cores,cm3 cm-2 h-1,190,3.1,FALSE,NTG modelled,Previous night zero flow,1.37,15,Dynamax,HD,30,codominant,Quercus lyrata,NA,USA_SWH,kg h-1
44,No azimuthal correction,NA,USA_SWH_Qly_Jt_8,19.1,19.8,NA,Q8,Measured,Sapwood area determined by abrupt color chance in cores,cm3 cm-2 h-1,150,2.95,FALSE,NTG modelled,Previous night zero flow,1.37,15,Dynamax,HD,30,codominant,Quercus lyrata,NA,USA_SWH,kg h-1
48,No azimuthal correction,NA,USA_SWH_Cla_Jt_9,19.5,14,NA,C1,Measured,Sapwood area determined through injecting dye.,cm3 cm-2 h-1,215,4.42,FALSE,NTG modelled,Previous night zero flow,1.37,15,Dynamax,HD,30,codominant,Celtis laevigata,NA,USA_SWH,kg h-1
