TIMESTAMP,TIMESTAMP_solar,USA_INM_Asa_Js_1,USA_INM_Fam_Js_2,USA_INM_Fam_Js_3,USA_INM_Ltu_Js_4,USA_INM_Ltu_Js_5,USA_INM_Qal_Js_6,USA_INM_Qal_Js_7,USA_INM_Sal_Js_8,USA_INM_Uam_Js_9
1998-10-14T04:00:00Z,1998-10-13T22:29:07Z,,NA_PRESENT,,,,,,,
1998-10-14T05:00:00Z,1998-10-13T23:29:07Z,,NA_PRESENT,,,,,,,
1998-10-14T06:00:00Z,1998-10-14T00:29:17Z,,NA_PRESENT,,,,,,,
1998-10-14T07:00:00Z,1998-10-14T01:29:17Z,,NA_PRESENT,,,,,,,
1998-10-14T08:00:00Z,1998-10-14T02:29:17Z,,NA_PRESENT,,,,,,,
1998-10-14T09:00:00Z,1998-10-14T03:29:17Z,,NA_PRESENT,,,,,,,
1998-10-14T10:00:00Z,1998-10-14T04:29:17Z,,NA_PRESENT,,,,,,,
1998-10-14T11:00:00Z,1998-10-14T05:29:17Z,,NA_PRESENT,,,,,,,
1998-10-14T12:00:00Z,1998-10-14T06:29:17Z,,NA_PRESENT,,,,,,,
1998-10-14T13:00:00Z,1998-10-14T07:29:17Z,,NA_PRESENT,,,,,NA_PRESENT,,
1998-10-14T14:00:00Z,1998-10-14T08:29:17Z,,NA_PRESENT,,,,,,,
1998-10-14T15:00:00Z,1998-10-14T09:29:17Z,,NA_PRESENT,,,,,,,
1998-10-14T16:00:00Z,1998-10-14T10:29:17Z,,NA_PRESENT,,,,,,,
1998-10-14T17:00:00Z,1998-10-14T11:29:17Z,,NA_PRESENT,,,,,,,
1998-10-14T18:00:00Z,1998-10-14T12:29:17Z,,NA_PRESENT,,,,,,,
1998-10-14T19:00:00Z,1998-10-14T13:29:17Z,,NA_PRESENT,,,,,,,
1998-10-14T20:00:00Z,1998-10-14T14:29:17Z,,NA_PRESENT,,,,,,,
1998-10-14T21:00:00Z,1998-10-14T15:29:17Z,,NA_PRESENT,,,,,,,
1998-10-14T22:00:00Z,1998-10-14T16:29:17Z,,NA_PRESENT,,,,,,,
1998-10-14T23:00:00Z,1998-10-14T17:29:17Z,,NA_PRESENT,,,,,,,
1998-10-15T00:00:00Z,1998-10-14T18:29:17Z,,NA_PRESENT,,,,,,,
1998-10-15T01:00:00Z,1998-10-14T19:29:17Z,,NA_PRESENT,,,,,,,
1998-10-15T02:00:00Z,1998-10-14T20:29:17Z,,NA_PRESENT,,,,,,,
1998-10-15T03:00:00Z,1998-10-14T21:29:17Z,,NA_PRESENT,,,,,,,
1998-10-15T04:00:00Z,1998-10-14T22:29:17Z,,NA_PRESENT,,,,,,,
1998-10-15T05:00:00Z,1998-10-14T23:29:17Z,,NA_PRESENT,,,,,,,
1998-10-15T06:00:00Z,1998-10-15T00:29:28Z,,NA_PRESENT,,,,,,,
1998-10-15T07:00:00Z,1998-10-15T01:29:28Z,,NA_PRESENT,,,,,,,
1998-10-15T08:00:00Z,1998-10-15T02:29:28Z,,NA_PRESENT,,,,,,,
1998-10-15T09:00:00Z,1998-10-15T03:29:28Z,,NA_PRESENT,,,,,,,
1998-10-15T10:00:00Z,1998-10-15T04:29:28Z,,NA_PRESENT,,,,,,,
1998-10-15T11:00:00Z,1998-10-15T05:29:28Z,,NA_PRESENT,,,,,,,
1998-10-15T12:00:00Z,1998-10-15T06:29:28Z,,NA_PRESENT,,,,,,,
1998-10-15T13:00:00Z,1998-10-15T07:29:28Z,,NA_PRESENT,,,,,,,
1998-10-15T14:00:00Z,1998-10-15T08:29:28Z,,NA_PRESENT,,,,,,,
1998-10-15T15:00:00Z,1998-10-15T09:29:28Z,,NA_PRESENT,,,,,,,
1998-10-15T16:00:00Z,1998-10-15T10:29:28Z,,NA_PRESENT,,,,,,,
1998-10-15T17:00:00Z,1998-10-15T11:29:28Z,,NA_PRESENT,,,,,,,
1998-10-15T18:00:00Z,1998-10-15T12:29:28Z,,NA_PRESENT,,,,,,,
1998-10-15T19:00:00Z,1998-10-15T13:29:28Z,,NA_PRESENT,,,,,,,
1998-10-15T20:00:00Z,1998-10-15T14:29:28Z,,NA_PRESENT,,,,,,,
1998-10-15T21:00:00Z,1998-10-15T15:29:28Z,,NA_PRESENT,,,,,,,
1998-10-15T22:00:00Z,1998-10-15T16:29:28Z,,NA_PRESENT,,,,,,,
1998-10-15T23:00:00Z,1998-10-15T17:29:28Z,,NA_PRESENT,,,,,,,
1998-10-16T00:00:00Z,1998-10-15T18:29:28Z,,NA_PRESENT,,,,,,,
1998-10-16T01:00:00Z,1998-10-15T19:29:28Z,,NA_PRESENT,,,,,,,
1998-10-16T02:00:00Z,1998-10-15T20:29:28Z,,NA_PRESENT,,,,,,,
1998-10-16T03:00:00Z,1998-10-15T21:29:28Z,,NA_PRESENT,,,,,,,
1998-10-16T04:00:00Z,1998-10-15T22:29:28Z,,NA_PRESENT,,,,,,,
1998-10-16T05:00:00Z,1998-10-15T23:29:28Z,,NA_PRESENT,,,,,,,
1998-10-16T06:00:00Z,1998-10-16T00:29:37Z,,NA_PRESENT,,,,,,,
1998-10-16T07:00:00Z,1998-10-16T01:29:37Z,,NA_PRESENT,,,,,,,
1998-10-16T08:00:00Z,1998-10-16T02:29:37Z,,NA_PRESENT,,,,,,,
1998-10-16T09:00:00Z,1998-10-16T03:29:37Z,,NA_PRESENT,,,,,,,
1998-10-16T10:00:00Z,1998-10-16T04:29:37Z,,NA_PRESENT,,,,,,,
1998-10-16T11:00:00Z,1998-10-16T05:29:37Z,,NA_PRESENT,,,,,,,
1998-10-16T12:00:00Z,1998-10-16T06:29:37Z,,NA_PRESENT,,,,,,,
1998-10-16T13:00:00Z,1998-10-16T07:29:37Z,,NA_PRESENT,,,,,,,
1998-10-16T14:00:00Z,1998-10-16T08:29:37Z,,NA_PRESENT,,,,,,,
1998-10-16T15:00:00Z,1998-10-16T09:29:37Z,,NA_PRESENT,,,,,,,
1998-10-16T16:00:00Z,1998-10-16T10:29:37Z,,NA_PRESENT,,,,,,,
1998-10-16T17:00:00Z,1998-10-16T11:29:37Z,,NA_PRESENT,,,OUT_WARN,,,,
1998-10-16T18:00:00Z,1998-10-16T12:29:37Z,,NA_PRESENT,,,OUT_WARN,,,,
1998-10-16T19:00:00Z,1998-10-16T13:29:37Z,,NA_PRESENT,,,OUT_WARN,,,,
1998-10-16T20:00:00Z,1998-10-16T14:29:37Z,,NA_PRESENT,,,,,,,
1998-10-16T21:00:00Z,1998-10-16T15:29:37Z,,NA_PRESENT,,,,,,,
1998-10-16T22:00:00Z,1998-10-16T16:29:37Z,,NA_PRESENT,,,,,,,
1998-10-16T23:00:00Z,1998-10-16T17:29:37Z,,NA_PRESENT,,,,,,,
1998-10-17T00:00:00Z,1998-10-16T18:29:37Z,,NA_PRESENT,,,,,,,
1998-10-17T01:00:00Z,1998-10-16T19:29:37Z,,NA_PRESENT,,,,,,,
1998-10-17T02:00:00Z,1998-10-16T20:29:37Z,,NA_PRESENT,,,,,,,
1998-10-17T03:00:00Z,1998-10-16T21:29:37Z,,NA_PRESENT,,,,,,,
1998-10-17T04:00:00Z,1998-10-16T22:29:37Z,,NA_PRESENT,,,,,,,
1998-10-17T05:00:00Z,1998-10-16T23:29:37Z,,NA_PRESENT,,,,,,,
1998-10-17T06:00:00Z,1998-10-17T00:29:46Z,,NA_PRESENT,,,,,,,
1998-10-17T07:00:00Z,1998-10-17T01:29:46Z,,NA_PRESENT,,,,,,,
1998-10-17T08:00:00Z,1998-10-17T02:29:46Z,,NA_PRESENT,,,,,,,
1998-10-17T09:00:00Z,1998-10-17T03:29:46Z,,NA_PRESENT,,,,,,,
1998-10-17T10:00:00Z,1998-10-17T04:29:46Z,,NA_PRESENT,,,,,,,
1998-10-17T11:00:00Z,1998-10-17T05:29:46Z,,NA_PRESENT,,,,,,,
1998-10-17T12:00:00Z,1998-10-17T06:29:46Z,,NA_PRESENT,,,,NA_PRESENT,,,
1998-10-17T13:00:00Z,1998-10-17T07:29:46Z,,NA_PRESENT,,,,,,,
1998-10-17T14:00:00Z,1998-10-17T08:29:46Z,,NA_PRESENT,,,,,,,
1998-10-17T15:00:00Z,1998-10-17T09:29:46Z,,NA_PRESENT,,,,,,,
1998-10-17T16:00:00Z,1998-10-17T10:29:46Z,,NA_PRESENT,,,,OUT_WARN,,,
1998-10-17T17:00:00Z,1998-10-17T11:29:46Z,,NA_PRESENT,,,OUT_WARN,OUT_WARN,OUT_WARN,,
1998-10-17T18:00:00Z,1998-10-17T12:29:46Z,,NA_PRESENT,,,OUT_WARN,,OUT_WARN,,
1998-10-17T19:00:00Z,1998-10-17T13:29:46Z,,NA_PRESENT,,,OUT_WARN,,OUT_WARN,,
1998-10-17T20:00:00Z,1998-10-17T14:29:46Z,,NA_PRESENT,,,OUT_WARN,,OUT_WARN,,
1998-10-17T21:00:00Z,1998-10-17T15:29:46Z,,NA_PRESENT,,,OUT_WARN,OUT_WARN,,,
1998-10-17T22:00:00Z,1998-10-17T16:29:46Z,,NA_PRESENT,,,,OUT_WARN,,,
1998-10-17T23:00:00Z,1998-10-17T17:29:46Z,,NA_PRESENT,,,,,,,
1998-10-18T00:00:00Z,1998-10-17T18:29:46Z,,NA_PRESENT,,,,,,,
1998-10-18T01:00:00Z,1998-10-17T19:29:46Z,,NA_PRESENT,,,,,,,
1998-10-18T02:00:00Z,1998-10-17T20:29:46Z,,NA_PRESENT,,,,,,,
1998-10-18T03:00:00Z,1998-10-17T21:29:46Z,,NA_PRESENT,,,,,,,
1998-10-18T04:00:00Z,1998-10-17T22:29:46Z,,NA_PRESENT,,,,,,,
1998-10-18T05:00:00Z,1998-10-17T23:29:46Z,,NA_PRESENT,,,,,,,
1998-10-18T06:00:00Z,1998-10-18T00:29:54Z,,NA_PRESENT,,,,,,,
1998-10-18T07:00:00Z,1998-10-18T01:29:54Z,,NA_PRESENT,,,,,,,
1998-10-18T08:00:00Z,1998-10-18T02:29:54Z,,NA_PRESENT,,,,,,,
1998-10-18T09:00:00Z,1998-10-18T03:29:54Z,,NA_PRESENT,,,,,,,
1998-10-18T10:00:00Z,1998-10-18T04:29:54Z,,NA_PRESENT,,,,,,,
1998-10-18T11:00:00Z,1998-10-18T05:29:54Z,,NA_PRESENT,,,,,,,
1998-10-18T12:00:00Z,1998-10-18T06:29:54Z,,NA_PRESENT,,,,NA_PRESENT,,,
1998-10-18T13:00:00Z,1998-10-18T07:29:54Z,,NA_PRESENT,,,,,,,
1998-10-18T14:00:00Z,1998-10-18T08:29:54Z,,NA_PRESENT,,,,,,,
1998-10-18T15:00:00Z,1998-10-18T09:29:54Z,,NA_PRESENT,,,,,,,
1998-10-18T16:00:00Z,1998-10-18T10:29:54Z,,NA_PRESENT,,,,,,,
1998-10-18T17:00:00Z,1998-10-18T11:29:54Z,,NA_PRESENT,,,,,,,
1998-10-18T18:00:00Z,1998-10-18T12:29:54Z,,NA_PRESENT,,,,,,,
1998-10-18T19:00:00Z,1998-10-18T13:29:54Z,,NA_PRESENT,,,,,,,
1998-10-18T20:00:00Z,1998-10-18T14:29:54Z,,NA_PRESENT,,,,,,,
1998-10-18T21:00:00Z,1998-10-18T15:29:54Z,,NA_PRESENT,,,,,,,
1998-10-18T22:00:00Z,1998-10-18T16:29:54Z,,NA_PRESENT,,,,,,,
1998-10-18T23:00:00Z,1998-10-18T17:29:54Z,,NA_PRESENT,,,,,,,
1998-10-19T00:00:00Z,1998-10-18T18:29:54Z,,NA_PRESENT,,,,,,,
1998-10-19T01:00:00Z,1998-10-18T19:29:54Z,,NA_PRESENT,,,,,,,
1998-10-19T02:00:00Z,1998-10-18T20:29:54Z,,NA_PRESENT,,,,,,,
1998-10-19T03:00:00Z,1998-10-18T21:29:54Z,,NA_PRESENT,,,,,,,
1998-10-19T04:00:00Z,1998-10-18T22:29:54Z,,NA_PRESENT,,,,NA_PRESENT,,,
1998-10-19T05:00:00Z,1998-10-18T23:29:54Z,,NA_PRESENT,,,,,,,
1998-10-19T06:00:00Z,1998-10-19T00:30:02Z,,NA_PRESENT,,,,,,,
1998-10-19T07:00:00Z,1998-10-19T01:30:02Z,,NA_PRESENT,,,,,,,
1998-10-19T08:00:00Z,1998-10-19T02:30:02Z,,NA_PRESENT,,,,,,,
1998-10-19T09:00:00Z,1998-10-19T03:30:02Z,,NA_PRESENT,,,,,,,
1998-10-19T10:00:00Z,1998-10-19T04:30:02Z,,NA_PRESENT,,,,,,,
1998-10-19T11:00:00Z,1998-10-19T05:30:02Z,,NA_PRESENT,,,,,,,
1998-10-19T12:00:00Z,1998-10-19T06:30:02Z,,NA_PRESENT,,,,,,,
1998-10-19T13:00:00Z,1998-10-19T07:30:02Z,,NA_PRESENT,,,,,,,
1998-10-19T14:00:00Z,1998-10-19T08:30:02Z,,NA_PRESENT,,,,,,,
1998-10-19T15:00:00Z,1998-10-19T09:30:02Z,,NA_PRESENT,,,,,,,
1998-10-19T16:00:00Z,1998-10-19T10:30:02Z,,NA_PRESENT,,,,,,,
1998-10-19T17:00:00Z,1998-10-19T11:30:02Z,,NA_PRESENT,,,OUT_WARN,,OUT_WARN,,
1998-10-19T18:00:00Z,1998-10-19T12:30:02Z,OUT_WARN,NA_PRESENT,,OUT_WARN,OUT_WARN,,OUT_WARN,,OUT_WARN
1998-10-19T19:00:00Z,1998-10-19T13:30:02Z,OUT_WARN,NA_PRESENT,,OUT_WARN,OUT_WARN,,OUT_WARN,OUT_WARN,OUT_WARN
1998-10-19T20:00:00Z,1998-10-19T14:30:02Z,OUT_WARN,NA_PRESENT,,OUT_WARN,OUT_WARN,,OUT_WARN,OUT_WARN,OUT_WARN
1998-10-19T21:00:00Z,1998-10-19T15:30:02Z,OUT_WARN,NA_PRESENT,,OUT_WARN,OUT_WARN,,OUT_WARN,OUT_WARN,OUT_WARN
1998-10-19T22:00:00Z,1998-10-19T16:30:02Z,OUT_WARN,NA_PRESENT,,OUT_WARN,OUT_WARN,,OUT_WARN,OUT_WARN,
1998-10-19T23:00:00Z,1998-10-19T17:30:02Z,OUT_WARN,NA_PRESENT,,OUT_WARN,OUT_WARN,,,,
1998-10-20T00:00:00Z,1998-10-19T18:30:02Z,,NA_PRESENT,,,,,,,
1998-10-20T01:00:00Z,1998-10-19T19:30:02Z,,NA_PRESENT,,,,,,,
1998-10-20T02:00:00Z,1998-10-19T20:30:02Z,,NA_PRESENT,,,,,,,
1998-10-20T03:00:00Z,1998-10-19T21:30:02Z,,NA_PRESENT,,,,,,,
1998-10-20T04:00:00Z,1998-10-19T22:30:02Z,,NA_PRESENT,,,,,,,
1998-10-20T05:00:00Z,1998-10-19T23:30:02Z,,NA_PRESENT,,,,,,,
1998-10-20T06:00:00Z,1998-10-20T00:30:09Z,,NA_PRESENT,,,,,,,
1998-10-20T07:00:00Z,1998-10-20T01:30:09Z,,NA_PRESENT,,,,,,,
1998-10-20T08:00:00Z,1998-10-20T02:30:09Z,,NA_PRESENT,,,,,,,
1998-10-20T09:00:00Z,1998-10-20T03:30:09Z,,NA_PRESENT,,,,,,,
1998-10-20T10:00:00Z,1998-10-20T04:30:09Z,,NA_PRESENT,,,,,,,
1998-10-20T11:00:00Z,1998-10-20T05:30:09Z,,NA_PRESENT,,,,,,,
1998-10-20T12:00:00Z,1998-10-20T06:30:09Z,,NA_PRESENT,,,,,,,
1998-10-20T13:00:00Z,1998-10-20T07:30:09Z,,NA_PRESENT,,,,,,,
1998-10-20T14:00:00Z,1998-10-20T08:30:09Z,,NA_PRESENT,,,,,,,
1998-10-20T15:00:00Z,1998-10-20T09:30:09Z,,NA_PRESENT,,,,,,,
1998-10-20T16:00:00Z,1998-10-20T10:30:09Z,,NA_PRESENT,,OUT_WARN,OUT_WARN,,,,
1998-10-20T17:00:00Z,1998-10-20T11:30:09Z,OUT_WARN,NA_PRESENT,,OUT_WARN,OUT_WARN,,,,
1998-10-20T18:00:00Z,1998-10-20T12:30:09Z,OUT_WARN,NA_PRESENT,,OUT_WARN,OUT_WARN,,,,
1998-10-20T19:00:00Z,1998-10-20T13:30:09Z,OUT_WARN,NA_PRESENT,,OUT_WARN,OUT_WARN,,,,OUT_WARN
1998-10-20T20:00:00Z,1998-10-20T14:30:09Z,OUT_WARN,NA_PRESENT,,OUT_WARN,OUT_WARN,,OUT_WARN,,OUT_WARN
1998-10-20T21:00:00Z,1998-10-20T15:30:09Z,OUT_WARN,NA_PRESENT,,OUT_WARN,OUT_WARN,,,,
1998-10-20T22:00:00Z,1998-10-20T16:30:09Z,OUT_WARN,NA_PRESENT,,OUT_WARN,OUT_WARN,,,,
1998-10-20T23:00:00Z,1998-10-20T17:30:09Z,OUT_WARN,NA_PRESENT,,OUT_WARN,,,,,
1998-10-21T00:00:00Z,1998-10-20T18:30:09Z,,NA_PRESENT,,,,,,,
1998-10-21T01:00:00Z,1998-10-20T19:30:09Z,,NA_PRESENT,,,,,,,
1998-10-21T02:00:00Z,1998-10-20T20:30:09Z,,NA_PRESENT,,,,,,,
1998-10-21T03:00:00Z,1998-10-20T21:30:09Z,,NA_PRESENT,,,,,,,
1998-10-21T04:00:00Z,1998-10-20T22:30:09Z,,NA_PRESENT,,,,,,,
1998-10-21T05:00:00Z,1998-10-20T23:30:09Z,,NA_PRESENT,,,,,,,
1998-10-21T06:00:00Z,1998-10-21T00:30:15Z,,NA_PRESENT,,,,,,,
1998-10-21T07:00:00Z,1998-10-21T01:30:15Z,,NA_PRESENT,,,,,,,
1998-10-21T08:00:00Z,1998-10-21T02:30:15Z,,NA_PRESENT,,,,,,,
1998-10-21T09:00:00Z,1998-10-21T03:30:15Z,,NA_PRESENT,,,,,,,
1998-10-21T10:00:00Z,1998-10-21T04:30:15Z,,NA_PRESENT,,,,,,,
1998-10-21T11:00:00Z,1998-10-21T05:30:15Z,,NA_PRESENT,,,,,,,
1998-10-21T12:00:00Z,1998-10-21T06:30:15Z,,NA_PRESENT,,,,,,,
1998-10-21T13:00:00Z,1998-10-21T07:30:15Z,,NA_PRESENT,,,,,,,
1998-10-21T14:00:00Z,1998-10-21T08:30:15Z,,NA_PRESENT,,,,,,,
1998-10-21T15:00:00Z,1998-10-21T09:30:15Z,,NA_PRESENT,,,,,,,
1998-10-21T16:00:00Z,1998-10-21T10:30:15Z,,NA_PRESENT,,,,,,,
1998-10-21T17:00:00Z,1998-10-21T11:30:15Z,,NA_PRESENT,,,,,,,
1998-10-21T18:00:00Z,1998-10-21T12:30:15Z,,NA_PRESENT,,,,,,,
1998-10-21T19:00:00Z,1998-10-21T13:30:15Z,,NA_PRESENT,,,,,,,
1998-10-21T20:00:00Z,1998-10-21T14:30:15Z,,NA_PRESENT,,,,,,,
1998-10-21T21:00:00Z,1998-10-21T15:30:15Z,,NA_PRESENT,,,,,,,
1998-10-21T22:00:00Z,1998-10-21T16:30:15Z,,NA_PRESENT,,,,,,,
1998-10-21T23:00:00Z,1998-10-21T17:30:15Z,,NA_PRESENT,,,,,,,
1998-10-22T00:00:00Z,1998-10-21T18:30:15Z,,NA_PRESENT,,,,,,,
1998-10-22T01:00:00Z,1998-10-21T19:30:15Z,,NA_PRESENT,,,,,,,
1998-10-22T02:00:00Z,1998-10-21T20:30:15Z,,NA_PRESENT,,,,,,,
1998-10-22T03:00:00Z,1998-10-21T21:30:15Z,,NA_PRESENT,,,,,,,
1998-10-22T04:00:00Z,1998-10-21T22:30:15Z,,NA_PRESENT,,,,,,,
1998-10-22T05:00:00Z,1998-10-21T23:30:15Z,,NA_PRESENT,,,,,,,
1998-10-22T06:00:00Z,1998-10-22T00:30:20Z,,NA_PRESENT,,,,,,,
1998-10-22T07:00:00Z,1998-10-22T01:30:20Z,,NA_PRESENT,,,,,,,
1998-10-22T08:00:00Z,1998-10-22T02:30:20Z,,NA_PRESENT,,,,,NA_PRESENT,,
1998-10-22T09:00:00Z,1998-10-22T03:30:20Z,,NA_PRESENT,,,,NA_PRESENT,NA_PRESENT,,
1998-10-22T10:00:00Z,1998-10-22T04:30:20Z,,NA_PRESENT,,,,NA_PRESENT,,,
1998-10-22T11:00:00Z,1998-10-22T05:30:20Z,,NA_PRESENT,,,,,,,
1998-10-22T12:00:00Z,1998-10-22T06:30:20Z,,NA_PRESENT,,,,,,,
1998-10-22T13:00:00Z,1998-10-22T07:30:20Z,,NA_PRESENT,,,,,,,
1998-10-22T14:00:00Z,1998-10-22T08:30:20Z,,NA_PRESENT,,,,,,,
1998-10-22T15:00:00Z,1998-10-22T09:30:20Z,,NA_PRESENT,,,,,,,
1998-10-22T16:00:00Z,1998-10-22T10:30:20Z,,NA_PRESENT,,,,,,,
1998-10-22T17:00:00Z,1998-10-22T11:30:20Z,,NA_PRESENT,,,,,,,
1998-10-22T18:00:00Z,1998-10-22T12:30:20Z,,NA_PRESENT,,,,,,,
1998-10-22T19:00:00Z,1998-10-22T13:30:20Z,,NA_PRESENT,,,OUT_WARN,,,,
1998-10-22T20:00:00Z,1998-10-22T14:30:20Z,,NA_PRESENT,,,OUT_WARN,,OUT_WARN,,
1998-10-22T21:00:00Z,1998-10-22T15:30:20Z,,NA_PRESENT,,,,,,,
1998-10-22T22:00:00Z,1998-10-22T16:30:20Z,,NA_PRESENT,,,,,,,
1998-10-22T23:00:00Z,1998-10-22T17:30:20Z,,NA_PRESENT,,,,,,,
1998-10-23T00:00:00Z,1998-10-22T18:30:20Z,,NA_PRESENT,,,,,,,
1998-10-23T01:00:00Z,1998-10-22T19:30:20Z,,NA_PRESENT,,,,,,,
1998-10-23T02:00:00Z,1998-10-22T20:30:20Z,,NA_PRESENT,,,,,,,
1998-10-23T03:00:00Z,1998-10-22T21:30:20Z,,NA_PRESENT,,,,,,,
1998-10-23T04:00:00Z,1998-10-22T22:30:20Z,,NA_PRESENT,,,,,,,
1998-10-23T05:00:00Z,1998-10-22T23:30:20Z,,NA_PRESENT,,,,,,,
1998-10-23T06:00:00Z,1998-10-23T00:30:24Z,,NA_PRESENT,,,,,,,
1998-10-23T07:00:00Z,1998-10-23T01:30:24Z,,NA_PRESENT,,,,,,,
1998-10-23T08:00:00Z,1998-10-23T02:30:24Z,,NA_PRESENT,,,,,,,
1998-10-23T09:00:00Z,1998-10-23T03:30:24Z,,NA_PRESENT,,,,,,,
1998-10-23T10:00:00Z,1998-10-23T04:30:24Z,,NA_PRESENT,,,,,,,
1998-10-23T11:00:00Z,1998-10-23T05:30:24Z,,NA_PRESENT,,,,,,,
1998-10-23T12:00:00Z,1998-10-23T06:30:24Z,,NA_PRESENT,,,,,,,
1998-10-23T13:00:00Z,1998-10-23T07:30:24Z,,NA_PRESENT,,,,,,,
1998-10-23T14:00:00Z,1998-10-23T08:30:24Z,,NA_PRESENT,,,,,,,
1998-10-23T15:00:00Z,1998-10-23T09:30:24Z,,NA_PRESENT,,,,,,,
1998-10-23T16:00:00Z,1998-10-23T10:30:24Z,,NA_PRESENT,,,,,,,
1998-10-23T17:00:00Z,1998-10-23T11:30:24Z,,NA_PRESENT,,,,,,,
1998-10-23T18:00:00Z,1998-10-23T12:30:24Z,OUT_WARN,NA_PRESENT,,,OUT_WARN,,,,
1998-10-23T19:00:00Z,1998-10-23T13:30:24Z,OUT_WARN,NA_PRESENT,,,OUT_WARN,,,,
1998-10-23T20:00:00Z,1998-10-23T14:30:24Z,OUT_WARN,NA_PRESENT,,,,,,,
1998-10-23T21:00:00Z,1998-10-23T15:30:24Z,OUT_WARN,NA_PRESENT,,,,,,,
1998-10-23T22:00:00Z,1998-10-23T16:30:24Z,OUT_WARN,NA_PRESENT,,,,,,,
1998-10-23T23:00:00Z,1998-10-23T17:30:24Z,,NA_PRESENT,,,,,,,
1998-10-24T00:00:00Z,1998-10-23T18:30:24Z,,NA_PRESENT,,,,,,,
1998-10-24T01:00:00Z,1998-10-23T19:30:24Z,,NA_PRESENT,,,,,,,
1998-10-24T02:00:00Z,1998-10-23T20:30:24Z,,NA_PRESENT,,,,,,,
1998-10-24T03:00:00Z,1998-10-23T21:30:24Z,,NA_PRESENT,,,,,,,
1998-10-24T04:00:00Z,1998-10-23T22:30:24Z,,NA_PRESENT,,,,,,,
1998-10-24T05:00:00Z,1998-10-23T23:30:24Z,,NA_PRESENT,,,,,,,
1998-10-24T06:00:00Z,1998-10-24T00:30:28Z,,NA_PRESENT,,,,,,,
1998-10-24T07:00:00Z,1998-10-24T01:30:28Z,,NA_PRESENT,,,,,,,
1998-10-24T08:00:00Z,1998-10-24T02:30:28Z,,NA_PRESENT,,,,,,,
1998-10-24T09:00:00Z,1998-10-24T03:30:28Z,,NA_PRESENT,,,,,NA_PRESENT,,
1998-10-24T10:00:00Z,1998-10-24T04:30:28Z,,NA_PRESENT,,,,,NA_PRESENT,,
1998-10-24T11:00:00Z,1998-10-24T05:30:28Z,,NA_PRESENT,,,,,NA_PRESENT,,
1998-10-24T12:00:00Z,1998-10-24T06:30:28Z,,NA_PRESENT,,,,,NA_PRESENT,,
1998-10-24T13:00:00Z,1998-10-24T07:30:28Z,,NA_PRESENT,,,,,NA_PRESENT,,
1998-10-24T14:00:00Z,1998-10-24T08:30:28Z,,NA_PRESENT,,,,,,,
1998-10-24T15:00:00Z,1998-10-24T09:30:28Z,,NA_PRESENT,,,,,,,
1998-10-24T16:00:00Z,1998-10-24T10:30:28Z,,NA_PRESENT,,,,,,,
1998-10-24T17:00:00Z,1998-10-24T11:30:28Z,,NA_PRESENT,,,,,,,
1998-10-24T18:00:00Z,1998-10-24T12:30:28Z,,NA_PRESENT,,,,,,,
1998-10-24T19:00:00Z,1998-10-24T13:30:28Z,,NA_PRESENT,,,,,,,
1998-10-24T20:00:00Z,1998-10-24T14:30:28Z,,NA_PRESENT,,,,,,,
1998-10-24T21:00:00Z,1998-10-24T15:30:28Z,OUT_WARN,NA_PRESENT,,,,,,,
1998-10-24T22:00:00Z,1998-10-24T16:30:28Z,,NA_PRESENT,,,,,,,
1998-10-24T23:00:00Z,1998-10-24T17:30:28Z,,NA_PRESENT,,,,,,,
1998-10-25T00:00:00Z,1998-10-24T18:30:28Z,,NA_PRESENT,,,,,,,
1998-10-25T01:00:00Z,1998-10-24T19:30:28Z,,NA_PRESENT,,,,,,,
1998-10-25T02:00:00Z,1998-10-24T20:30:28Z,,NA_PRESENT,,,,,,,
1998-10-25T03:00:00Z,1998-10-24T21:30:28Z,,NA_PRESENT,,,,,,,
1998-10-25T04:00:00Z,1998-10-24T22:30:28Z,,NA_PRESENT,,,,,,,
1998-10-25T05:00:00Z,1998-10-24T23:30:28Z,,NA_PRESENT,,,,,,,
1998-10-25T06:00:00Z,1998-10-25T00:30:31Z,,NA_PRESENT,,,,,,,
1998-10-25T07:00:00Z,1998-10-25T01:30:31Z,,NA_PRESENT,,,,,,,
1998-10-25T08:00:00Z,1998-10-25T02:30:31Z,,NA_PRESENT,,,,,,,
1998-10-25T09:00:00Z,1998-10-25T03:30:31Z,,NA_PRESENT,,,,,,,
1998-10-25T10:00:00Z,1998-10-25T04:30:31Z,,NA_PRESENT,,,,,,,
1998-10-25T11:00:00Z,1998-10-25T05:30:31Z,,NA_PRESENT,,,,,,,
1998-10-25T12:00:00Z,1998-10-25T06:30:31Z,,NA_PRESENT,,,,,,,
1998-10-25T13:00:00Z,1998-10-25T07:30:31Z,,NA_PRESENT,,,,,,,
1998-10-25T14:00:00Z,1998-10-25T08:30:31Z,,NA_PRESENT,,,,,,,
1998-10-25T15:00:00Z,1998-10-25T09:30:31Z,,NA_PRESENT,,,,,,,
1998-10-25T16:00:00Z,1998-10-25T10:30:31Z,,NA_PRESENT,,,,,,,
1998-10-25T17:00:00Z,1998-10-25T11:30:31Z,,NA_PRESENT,,,,,,,
1998-10-25T18:00:00Z,1998-10-25T12:30:31Z,,NA_PRESENT,,,,,,,
