TIMESTAMP,solar_TIMESTAMP,ta,rh,sw_in,ws,precip,ppfd_in,vpd,ext_rad
2008-09-08T21:30:00Z,2008-09-09T07:21:18Z,NA,NA,NA,NA,NA,NA,NA,303.46093513238174
2008-09-08T22:00:00Z,2008-09-09T07:51:18Z,NA,NA,NA,NA,NA,NA,NA,428.4869481572941
2008-09-08T22:30:00Z,2008-09-09T08:21:18Z,NA,NA,NA,NA,NA,NA,NA,544.9128614808865
2008-09-08T23:00:00Z,2008-09-09T08:51:18Z,NA,NA,NA,NA,NA,NA,NA,650.7456326660212
2008-09-08T23:30:00Z,2008-09-09T09:21:18Z,NA,NA,NA,NA,NA,NA,NA,744.1735580617296
2008-09-09T00:00:00Z,2008-09-09T09:51:18Z,NA,NA,NA,NA,NA,NA,NA,823.5972865725101
2008-09-09T00:30:00Z,2008-09-09T10:21:18Z,NA,NA,NA,NA,NA,NA,NA,887.657198270912
2008-09-09T01:00:00Z,2008-09-09T10:51:18Z,NA,NA,NA,NA,NA,NA,NA,935.2566791697254
2008-09-09T01:30:00Z,2008-09-09T11:21:18Z,NA,NA,NA,NA,NA,NA,NA,965.5808937220108
2008-09-09T02:00:00Z,2008-09-09T11:51:18Z,NA,NA,NA,NA,NA,NA,NA,978.1107336893806
2008-09-09T02:30:00Z,2008-09-09T12:21:18Z,NA,NA,NA,NA,NA,NA,NA,972.6317045921908
2008-09-09T03:00:00Z,2008-09-09T12:51:18Z,NA,NA,NA,NA,NA,NA,NA,949.2375976166915
2008-09-09T03:30:00Z,2008-09-09T13:21:18Z,NA,NA,NA,NA,NA,NA,NA,908.3288841193762
2008-09-09T04:00:00Z,2008-09-09T13:51:18Z,NA,NA,NA,NA,NA,NA,NA,850.6058602103678
2008-09-09T04:30:00Z,2008-09-09T14:21:18Z,NA,NA,NA,NA,NA,NA,NA,777.0566587686565
2008-09-09T05:00:00Z,2008-09-09T14:51:18Z,NA,NA,NA,NA,NA,NA,NA,688.9403341042491
2008-09-09T05:30:00Z,2008-09-09T15:21:18Z,NA,NA,NA,NA,NA,NA,NA,587.765308831654
2008-09-09T06:00:00Z,2008-09-09T15:51:18Z,NA,NA,NA,NA,NA,NA,NA,475.26355191127385
2008-09-09T06:30:00Z,2008-09-09T16:21:18Z,NA,NA,NA,NA,NA,NA,NA,353.3609298920423
2008-09-09T07:00:00Z,2008-09-09T16:51:18Z,NA,NA,NA,NA,NA,NA,NA,224.14423889766047
2008-09-09T07:30:00Z,2008-09-09T17:21:18Z,NA,NA,NA,NA,NA,NA,NA,89.82548172048031
2008-09-09T08:00:00Z,2008-09-09T17:51:18Z,NA,NA,NA,NA,NA,NA,NA,0
2008-09-09T08:30:00Z,2008-09-09T18:21:18Z,NA,NA,NA,NA,NA,NA,NA,0
2008-09-09T09:00:00Z,2008-09-09T18:51:18Z,NA,NA,NA,NA,NA,NA,NA,0
2008-09-09T09:30:00Z,2008-09-09T19:21:18Z,NA,NA,NA,NA,NA,NA,NA,0
2008-09-09T10:00:00Z,2008-09-09T19:51:18Z,NA,NA,NA,NA,NA,NA,NA,0
2008-09-09T10:30:00Z,2008-09-09T20:21:18Z,NA,NA,NA,NA,NA,NA,NA,0
2008-09-09T11:00:00Z,2008-09-09T20:51:18Z,NA,NA,NA,NA,NA,NA,NA,0
2008-09-09T11:30:00Z,2008-09-09T21:21:18Z,NA,NA,NA,NA,NA,NA,NA,0
2008-09-09T12:00:00Z,2008-09-09T21:51:18Z,NA,NA,NA,NA,NA,NA,NA,0
2008-09-09T12:30:00Z,2008-09-09T22:21:18Z,NA,NA,NA,NA,NA,NA,NA,0
2008-09-09T13:00:00Z,2008-09-09T22:51:18Z,NA,NA,NA,NA,NA,NA,NA,0
2008-09-09T13:30:00Z,2008-09-09T23:21:18Z,NA,NA,NA,NA,NA,NA,NA,0
2008-09-09T14:00:00Z,2008-09-09T23:51:18Z,NA,NA,NA,NA,NA,NA,NA,0
2008-09-09T14:30:00Z,2008-09-10T00:21:40Z,NA,NA,NA,NA,NA,NA,NA,0
2008-09-09T15:00:00Z,2008-09-10T00:51:40Z,NA,NA,NA,NA,NA,NA,NA,0
2008-09-09T15:30:00Z,2008-09-10T01:21:40Z,NA,NA,NA,NA,NA,NA,NA,0
2008-09-09T16:00:00Z,2008-09-10T01:51:40Z,NA,NA,NA,NA,NA,NA,NA,0
2008-09-09T16:30:00Z,2008-09-10T02:21:40Z,NA,NA,NA,NA,NA,NA,NA,0
2008-09-09T17:00:00Z,2008-09-10T02:51:40Z,NA,NA,NA,NA,NA,NA,NA,0
2008-09-09T17:30:00Z,2008-09-10T03:21:40Z,NA,NA,NA,NA,NA,NA,NA,0
2008-09-09T18:00:00Z,2008-09-10T03:51:40Z,NA,NA,NA,NA,NA,NA,NA,0
2008-09-09T18:30:00Z,2008-09-10T04:21:40Z,NA,NA,NA,NA,NA,NA,NA,0
2008-09-09T19:00:00Z,2008-09-10T04:51:40Z,NA,NA,NA,NA,NA,NA,NA,0
2008-09-09T19:30:00Z,2008-09-10T05:21:40Z,NA,NA,NA,NA,NA,NA,NA,0
2008-09-09T20:00:00Z,2008-09-10T05:51:40Z,NA,NA,NA,NA,NA,NA,NA,0
2008-09-09T20:30:00Z,2008-09-10T06:21:40Z,NA,NA,NA,NA,NA,NA,NA,45.15246556053987
2008-09-09T21:00:00Z,2008-09-10T06:51:40Z,NA,NA,NA,NA,NA,NA,NA,180.92259912692947
2008-09-09T21:30:00Z,2008-09-10T07:21:40Z,NA,NA,NA,NA,NA,NA,NA,312.4243629938675
2008-09-09T22:00:00Z,2008-09-10T07:51:40Z,NA,NA,NA,NA,NA,NA,NA,437.40663194896706
2008-09-09T22:30:00Z,2008-09-10T08:21:40Z,NA,NA,NA,NA,NA,NA,NA,553.7298850093143
2008-09-09T23:00:00Z,2008-09-10T08:51:40Z,NA,NA,NA,NA,NA,NA,NA,659.4028310343365
2008-09-09T23:30:00Z,2008-09-10T09:21:40Z,NA,NA,NA,NA,NA,NA,NA,752.6164968622137
2008-09-10T00:00:00Z,2008-09-10T09:51:40Z,NA,NA,NA,NA,NA,NA,NA,831.7751944276621
2008-09-10T00:30:00Z,2008-09-10T10:21:40Z,NA,NA,NA,NA,NA,NA,NA,895.5238367464865
2008-09-10T01:00:00Z,2008-09-10T10:51:40Z,NA,NA,NA,NA,NA,NA,NA,942.7711351543966
2008-09-10T01:30:00Z,2008-09-10T11:21:40Z,NA,NA,NA,NA,NA,NA,NA,972.7082806943678
2008-09-10T02:00:00Z,2008-09-10T11:51:40Z,NA,NA,NA,NA,NA,NA,NA,984.8227898519257
2008-09-10T02:30:00Z,2008-09-10T12:21:40Z,NA,NA,NA,NA,NA,NA,NA,978.9072776171057
2008-09-10T03:00:00Z,2008-09-10T12:51:40Z,NA,NA,NA,NA,NA,NA,NA,955.0630076888751
2008-09-10T03:30:00Z,2008-09-10T13:21:40Z,NA,NA,NA,NA,NA,NA,NA,913.6981590458056
2008-09-10T04:00:00Z,2008-09-10T13:51:40Z,NA,NA,NA,NA,NA,NA,NA,855.5208385551012
2008-09-10T04:30:00Z,2008-09-10T14:21:40Z,NA,NA,NA,NA,NA,NA,NA,781.5269592327879
2008-09-10T05:00:00Z,2008-09-10T14:51:40Z,NA,NA,NA,NA,NA,NA,NA,692.9831916605773
2008-09-10T05:30:00Z,2008-09-10T15:21:40Z,NA,NA,NA,NA,NA,NA,NA,591.4052804059618
2008-09-10T06:00:00Z,2008-09-10T15:51:40Z,NA,NA,NA,NA,NA,NA,NA,478.53209663674215
2008-09-10T06:30:00Z,2008-09-10T16:21:40Z,NA,NA,NA,NA,NA,NA,NA,356.29587111160464
2008-09-10T07:00:00Z,2008-09-10T16:51:40Z,NA,NA,NA,NA,NA,NA,NA,226.7891171158449
2008-09-10T07:30:00Z,2008-09-10T17:21:40Z,NA,NA,NA,NA,NA,NA,NA,92.22880957402589
2008-09-10T08:00:00Z,2008-09-10T17:51:40Z,NA,NA,NA,NA,NA,NA,NA,0
2008-09-10T08:30:00Z,2008-09-10T18:21:40Z,NA,NA,NA,NA,NA,NA,NA,0
2008-09-10T09:00:00Z,2008-09-10T18:51:40Z,NA,NA,NA,NA,NA,NA,NA,0
2008-09-10T09:30:00Z,2008-09-10T19:21:40Z,NA,NA,NA,NA,NA,NA,NA,0
2008-09-10T10:00:00Z,2008-09-10T19:51:40Z,NA,NA,NA,NA,NA,NA,NA,0
2008-09-10T10:30:00Z,2008-09-10T20:21:40Z,NA,NA,NA,NA,NA,NA,NA,0
2008-09-10T11:00:00Z,2008-09-10T20:51:40Z,NA,NA,NA,NA,NA,NA,NA,0
2008-09-10T11:30:00Z,2008-09-10T21:21:40Z,NA,NA,NA,NA,NA,NA,NA,0
2008-09-10T12:00:00Z,2008-09-10T21:51:40Z,NA,NA,NA,NA,NA,NA,NA,0
2008-09-10T12:30:00Z,2008-09-10T22:21:40Z,NA,NA,NA,NA,NA,NA,NA,0
2008-09-10T13:00:00Z,2008-09-10T22:51:40Z,NA,NA,NA,NA,NA,NA,NA,0
2008-09-10T13:30:00Z,2008-09-10T23:21:40Z,NA,NA,NA,NA,NA,NA,NA,0
2008-09-10T14:00:00Z,2008-09-10T23:51:40Z,NA,NA,NA,NA,NA,NA,NA,0
2008-09-10T14:30:00Z,2008-09-11T00:22:02Z,NA,NA,NA,NA,NA,NA,NA,0
2008-09-10T15:00:00Z,2008-09-11T00:52:02Z,NA,NA,NA,NA,NA,NA,NA,0
2008-09-10T15:30:00Z,2008-09-11T01:22:02Z,NA,NA,NA,NA,NA,NA,NA,0
2008-09-10T16:00:00Z,2008-09-11T01:52:02Z,NA,NA,NA,NA,NA,NA,NA,0
2008-09-10T16:30:00Z,2008-09-11T02:22:02Z,NA,NA,NA,NA,NA,NA,NA,0
2008-09-10T17:00:00Z,2008-09-11T02:52:02Z,NA,NA,NA,NA,NA,NA,NA,0
2008-09-10T17:30:00Z,2008-09-11T03:22:02Z,NA,NA,NA,NA,NA,NA,NA,0
2008-09-10T18:00:00Z,2008-09-11T03:52:02Z,NA,NA,NA,NA,NA,NA,NA,0
2008-09-10T18:30:00Z,2008-09-11T04:22:02Z,NA,NA,NA,NA,NA,NA,NA,0
2008-09-10T19:00:00Z,2008-09-11T04:52:02Z,NA,NA,NA,NA,NA,NA,NA,0
2008-09-10T19:30:00Z,2008-09-11T05:22:02Z,NA,NA,NA,NA,NA,NA,NA,0
2008-09-10T20:00:00Z,2008-09-11T05:52:02Z,NA,NA,NA,NA,NA,NA,NA,0
2008-09-10T20:30:00Z,2008-09-11T06:22:02Z,NA,NA,NA,NA,NA,NA,NA,54.0642706910466
2008-09-10T21:00:00Z,2008-09-11T06:52:02Z,NA,NA,NA,NA,NA,NA,NA,189.90295358866427
2008-09-10T21:30:00Z,2008-09-11T07:22:02Z,NA,NA,NA,NA,NA,NA,NA,321.4138090351421
2008-09-10T22:00:00Z,2008-09-11T07:52:02Z,NA,NA,NA,NA,NA,NA,NA,446.34555017382013
2008-09-10T22:30:00Z,2008-09-11T08:22:02Z,NA,NA,NA,NA,NA,NA,NA,562.5595153320687
2008-09-10T23:00:00Z,2008-09-11T08:52:02Z,NA,NA,NA,NA,NA,NA,NA,668.0662790185165
2008-09-10T23:30:00Z,2008-09-11T09:22:02Z,NA,NA,NA,NA,NA,NA,NA,761.0597082083444
2008-09-11T00:00:00Z,2008-09-11T09:52:02Z,NA,NA,NA,NA,NA,NA,NA,839.947880918287
2008-09-11T00:30:00Z,2008-09-11T10:22:02Z,NA,NA,NA,NA,NA,NA,NA,903.3803377865679
2008-09-11T01:00:00Z,2008-09-11T10:52:02Z,NA,NA,NA,NA,NA,NA,NA,950.2712001466194
2008-09-11T01:30:00Z,2008-09-11T11:22:02Z,NA,NA,NA,NA,NA,NA,NA,979.817758843298
2008-09-11T02:00:00Z,2008-09-11T11:52:02Z,NA,NA,NA,NA,NA,NA,NA,991.5142155750551
2008-09-11T02:30:00Z,2008-09-11T12:22:02Z,NA,NA,NA,NA,NA,NA,NA,985.1603415274668
2008-09-11T03:00:00Z,2008-09-11T12:52:02Z,NA,NA,NA,NA,NA,NA,NA,960.8649050726929
2008-09-11T03:30:00Z,2008-09-11T13:22:02Z,NA,NA,NA,NA,NA,NA,NA,919.0438098558143
2008-09-11T04:00:00Z,2008-09-11T13:52:02Z,NA,NA,NA,NA,NA,NA,NA,860.4129751400556
2008-09-11T04:30:00Z,2008-09-11T14:22:02Z,NA,NA,NA,NA,NA,NA,NA,785.9760802883312
2008-09-11T05:00:00Z,2008-09-11T14:52:02Z,NA,NA,NA,NA,NA,NA,NA,697.0073831777368
2008-09-11T05:30:00Z,2008-09-11T15:22:02Z,NA,NA,NA,NA,NA,NA,NA,595.0299066711017
2008-09-11T06:00:00Z,2008-09-11T15:52:02Z,NA,NA,NA,NA,NA,NA,NA,481.78936656266103
2008-09-11T06:30:00Z,2008-09-11T16:22:02Z,NA,NA,NA,NA,NA,NA,NA,359.22428731519005
2008-09-11T07:00:00Z,2008-09-11T16:52:02Z,NA,NA,NA,NA,NA,NA,NA,229.43281716591505
2008-09-11T07:30:00Z,2008-09-11T17:22:02Z,NA,NA,NA,NA,NA,NA,NA,94.63681068085849
2008-09-11T08:00:00Z,2008-09-11T17:52:02Z,NA,NA,NA,NA,NA,NA,NA,0
2008-09-11T08:30:00Z,2008-09-11T18:22:02Z,NA,NA,NA,NA,NA,NA,NA,0
2008-09-11T09:00:00Z,2008-09-11T18:52:02Z,NA,NA,NA,NA,NA,NA,NA,0
2008-09-11T09:30:00Z,2008-09-11T19:22:02Z,NA,NA,NA,NA,NA,NA,NA,0
2008-09-11T10:00:00Z,2008-09-11T19:52:02Z,NA,NA,NA,NA,NA,NA,NA,0
2008-09-11T10:30:00Z,2008-09-11T20:22:02Z,NA,NA,NA,NA,NA,NA,NA,0
2008-09-11T11:00:00Z,2008-09-11T20:52:02Z,NA,NA,NA,NA,NA,NA,NA,0
2008-09-11T11:30:00Z,2008-09-11T21:22:02Z,NA,NA,NA,NA,NA,NA,NA,0
2008-09-11T12:00:00Z,2008-09-11T21:52:02Z,NA,NA,NA,NA,NA,NA,NA,0
2008-09-11T12:30:00Z,2008-09-11T22:22:02Z,NA,NA,NA,NA,NA,NA,NA,0
2008-09-11T13:00:00Z,2008-09-11T22:52:02Z,NA,NA,NA,NA,NA,NA,NA,0
2008-09-11T13:30:00Z,2008-09-11T23:22:02Z,NA,NA,NA,NA,NA,NA,NA,0
2008-09-11T14:00:00Z,2008-09-11T23:52:02Z,NA,NA,NA,NA,NA,NA,NA,0
2008-09-11T14:30:00Z,2008-09-12T00:22:24Z,NA,NA,NA,NA,NA,NA,NA,0
2008-09-11T15:00:00Z,2008-09-12T00:52:24Z,NA,NA,NA,NA,NA,NA,NA,0
2008-09-11T15:30:00Z,2008-09-12T01:22:24Z,NA,NA,NA,NA,NA,NA,NA,0
2008-09-11T16:00:00Z,2008-09-12T01:52:24Z,NA,NA,NA,NA,NA,NA,NA,0
2008-09-11T16:30:00Z,2008-09-12T02:22:24Z,NA,NA,NA,NA,NA,NA,NA,0
2008-09-11T17:00:00Z,2008-09-12T02:52:24Z,NA,NA,NA,NA,NA,NA,NA,0
2008-09-11T17:30:00Z,2008-09-12T03:22:24Z,NA,NA,NA,NA,NA,NA,NA,0
2008-09-11T18:00:00Z,2008-09-12T03:52:24Z,NA,NA,NA,NA,NA,NA,NA,0
2008-09-11T18:30:00Z,2008-09-12T04:22:24Z,NA,NA,NA,NA,NA,NA,NA,0
2008-09-11T19:00:00Z,2008-09-12T04:52:24Z,NA,NA,NA,NA,NA,NA,NA,0
2008-09-11T19:30:00Z,2008-09-12T05:22:24Z,NA,NA,NA,NA,NA,NA,NA,0
2008-09-11T20:00:00Z,2008-09-12T05:52:24Z,NA,NA,NA,NA,NA,NA,NA,0
2008-09-11T20:30:00Z,2008-09-12T06:22:24Z,NA,NA,NA,NA,NA,NA,NA,63.012291968957136
2008-09-11T21:00:00Z,2008-09-12T06:52:24Z,NA,NA,NA,NA,NA,NA,NA,198.91269796274355
2008-09-11T21:30:00Z,2008-09-12T07:22:24Z,NA,NA,NA,NA,NA,NA,NA,330.4257747823337
2008-09-11T22:00:00Z,2008-09-12T07:52:24Z,NA,NA,NA,NA,NA,NA,NA,455.3001925444149
2008-09-11T22:30:00Z,2008-09-12T08:22:24Z,NA,NA,NA,NA,NA,NA,NA,571.3982661815274
2008-09-11T23:00:00Z,2008-09-12T08:52:24Z,NA,NA,NA,NA,NA,NA,NA,676.7325497991241
2008-09-11T23:30:00Z,2008-09-12T09:22:24Z,NA,NA,NA,NA,NA,NA,NA,769.4998591436145
2008-09-12T00:00:00Z,2008-09-12T09:52:24Z,NA,NA,NA,NA,NA,NA,NA,848.1121397606997
2008-09-12T00:30:00Z,2008-09-12T10:22:24Z,NA,NA,NA,NA,NA,NA,NA,911.223652421428
2008-09-12T01:00:00Z,2008-09-12T10:52:24Z,NA,NA,NA,NA,NA,NA,NA,957.7540104362425
2008-09-12T01:30:00Z,2008-09-12T11:22:24Z,NA,NA,NA,NA,NA,NA,NA,986.906674487884
2008-09-12T02:00:00Z,2008-09-12T11:52:24Z,NA,NA,NA,NA,NA,NA,NA,998.1825883746316
2008-09-12T02:30:00Z,2008-09-12T12:22:24Z,NA,NA,NA,NA,NA,NA,NA,991.3887222371002
2008-09-12T03:00:00Z,2008-09-12T12:52:24Z,NA,NA,NA,NA,NA,NA,NA,966.6413770184769
2008-09-12T03:30:00Z,2008-09-12T13:22:24Z,NA,NA,NA,NA,NA,NA,NA,924.3641935890763
2008-09-12T04:00:00Z,2008-09-12T13:52:24Z,NA,NA,NA,NA,NA,NA,NA,865.2809006152241
2008-09-12T04:30:00Z,2008-09-12T14:22:24Z,NA,NA,NA,NA,NA,NA,NA,790.4029253182409
2008-09-12T05:00:00Z,2008-09-12T14:52:24Z,NA,NA,NA,NA,NA,NA,NA,701.012079209927
2008-09-12T05:30:00Z,2008-09-12T15:22:24Z,NA,NA,NA,NA,NA,NA,NA,598.6386152010505
2008-09-12T06:00:00Z,2008-09-12T15:52:24Z,NA,NA,NA,NA,NA,NA,NA,485.0350317151913
2008-09-12T06:30:00Z,2008-09-12T16:22:24Z,NA,NA,NA,NA,NA,NA,NA,362.1460722464241
2008-09-12T07:00:00Z,2008-09-12T16:52:24Z,NA,NA,NA,NA,NA,NA,NA,232.07543392812912
2008-09-12T07:30:00Z,2008-09-12T17:22:24Z,NA,NA,NA,NA,NA,NA,NA,97.04975501813868
2008-09-12T08:00:00Z,2008-09-12T17:52:24Z,NA,NA,NA,NA,NA,NA,NA,0
2008-09-12T08:30:00Z,2008-09-12T18:22:24Z,NA,NA,NA,NA,NA,NA,NA,0
2008-09-12T09:00:00Z,2008-09-12T18:52:24Z,NA,NA,NA,NA,NA,NA,NA,0
2008-09-12T09:30:00Z,2008-09-12T19:22:24Z,NA,NA,NA,NA,NA,NA,NA,0
2008-09-12T10:00:00Z,2008-09-12T19:52:24Z,NA,NA,NA,NA,NA,NA,NA,0
2008-09-12T10:30:00Z,2008-09-12T20:22:24Z,NA,NA,NA,NA,NA,NA,NA,0
2008-09-12T11:00:00Z,2008-09-12T20:52:24Z,NA,NA,NA,NA,NA,NA,NA,0
2008-09-12T11:30:00Z,2008-09-12T21:22:24Z,NA,NA,NA,NA,NA,NA,NA,0
2008-09-12T12:00:00Z,2008-09-12T21:52:24Z,NA,NA,NA,NA,NA,NA,NA,0
2008-09-12T12:30:00Z,2008-09-12T22:22:24Z,NA,NA,NA,NA,NA,NA,NA,0
2008-09-12T13:00:00Z,2008-09-12T22:52:24Z,NA,NA,NA,NA,NA,NA,NA,0
2008-09-12T13:30:00Z,2008-09-12T23:22:24Z,NA,NA,NA,NA,NA,NA,NA,0
2008-09-12T14:00:00Z,2008-09-12T23:52:24Z,NA,NA,NA,NA,NA,NA,NA,0
2008-09-12T14:30:00Z,2008-09-13T00:22:46Z,NA,NA,NA,NA,NA,NA,NA,0
2008-09-12T15:00:00Z,2008-09-13T00:52:46Z,NA,NA,NA,NA,NA,NA,NA,0
2008-09-12T15:30:00Z,2008-09-13T01:22:46Z,NA,NA,NA,NA,NA,NA,NA,0
2008-09-12T16:00:00Z,2008-09-13T01:52:46Z,NA,NA,NA,NA,NA,NA,NA,0
2008-09-12T16:30:00Z,2008-09-13T02:22:46Z,NA,NA,NA,NA,NA,NA,NA,0
2008-09-12T17:00:00Z,2008-09-13T02:52:46Z,NA,NA,NA,NA,NA,NA,NA,0
2008-09-12T17:30:00Z,2008-09-13T03:22:46Z,NA,NA,NA,NA,NA,NA,NA,0
2008-09-12T18:00:00Z,2008-09-13T03:52:46Z,NA,NA,NA,NA,NA,NA,NA,0
2008-09-12T18:30:00Z,2008-09-13T04:22:46Z,NA,NA,NA,NA,NA,NA,NA,0
2008-09-12T19:00:00Z,2008-09-13T04:52:46Z,NA,NA,NA,NA,NA,NA,NA,0
2008-09-12T19:30:00Z,2008-09-13T05:22:46Z,NA,NA,NA,NA,NA,NA,NA,0
2008-09-12T20:00:00Z,2008-09-13T05:52:46Z,NA,NA,NA,NA,NA,NA,NA,0
2008-09-12T20:30:00Z,2008-09-13T06:22:46Z,NA,NA,NA,NA,NA,NA,NA,71.99311926998082
2008-09-12T21:00:00Z,2008-09-13T06:52:46Z,NA,NA,NA,NA,NA,NA,NA,207.9483484044547
2008-09-12T21:30:00Z,2008-09-13T07:22:46Z,NA,NA,NA,NA,NA,NA,NA,339.4567377501711
2008-09-12T22:00:00Z,2008-09-13T07:52:46Z,NA,NA,NA,NA,NA,NA,NA,464.26703368535647
2008-09-12T22:30:00Z,2008-09-13T08:22:46Z,NA,NA,NA,NA,NA,NA,NA,580.2426450992834
2008-09-12T23:00:00Z,2008-09-13T08:52:46Z,NA,NA,NA,NA,NA,NA,NA,685.3982190836997
2008-09-12T23:30:00Z,2008-09-13T09:22:46Z,NA,NA,NA,NA,NA,NA,NA,777.9336276267447
2008-09-13T00:00:00Z,2008-09-13T09:52:46Z,NA,NA,NA,NA,NA,NA,NA,856.2647835007916
2008-09-13T00:30:00Z,2008-09-13T10:22:46Z,NA,NA,NA,NA,NA,NA,NA,919.0507578151112
2008-09-13T01:00:00Z,2008-09-13T10:52:46Z,NA,NA,NA,NA,NA,NA,NA,965.2167350154134
2008-09-13T01:30:00Z,2008-09-13T11:22:46Z,NA,NA,NA,NA,NA,NA,NA,993.9724123692702
2008-09-13T02:00:00Z,2008-09-13T11:52:46Z,NA,NA,NA,NA,NA,NA,NA,1004.8255289613047
2008-09-13T02:30:00Z,2008-09-13T12:22:46Z,NA,NA,NA,NA,NA,NA,NA,997.5902925982545
2008-09-13T03:00:00Z,2008-09-13T12:52:46Z,NA,NA,NA,NA,NA,NA,NA,972.3905603652448
2008-09-13T03:30:00Z,2008-09-13T13:22:46Z,NA,NA,NA,NA,NA,NA,NA,929.6577183853856
2008-09-13T04:00:00Z,2008-09-13T13:52:46Z,NA,NA,NA,NA,NA,NA,NA,870.1232970775372
2008-09-13T04:30:00Z,2008-09-13T14:22:46Z,NA,NA,NA,NA,NA,NA,NA,794.8064483287199
2008-09-13T05:00:00Z,2008-09-13T14:52:46Z,NA,NA,NA,NA,NA,NA,NA,704.9964989549254
2008-09-13T05:30:00Z,2008-09-13T15:22:46Z,NA,NA,NA,NA,NA,NA,NA,602.2308791120288
2008-09-13T06:00:00Z,2008-09-13T15:52:46Z,NA,NA,NA,NA,NA,NA,NA,488.26880349306106
2008-09-13T06:30:00Z,2008-09-13T16:22:46Z,NA,NA,NA,NA,NA,NA,NA,365.0611558556251
2008-09-13T07:00:00Z,2008-09-13T16:52:46Z,NA,NA,NA,NA,NA,NA,NA,234.71709241664672
2008-09-13T07:30:00Z,2008-09-13T17:22:46Z,NA,NA,NA,NA,NA,NA,NA,99.4679358215729
2008-09-13T08:00:00Z,2008-09-13T17:52:46Z,NA,NA,NA,NA,NA,NA,NA,0
2008-09-13T08:30:00Z,2008-09-13T18:22:46Z,NA,NA,NA,NA,NA,NA,NA,0
2008-09-13T09:00:00Z,2008-09-13T18:52:46Z,NA,NA,NA,NA,NA,NA,NA,0
2008-09-13T09:30:00Z,2008-09-13T19:22:46Z,NA,NA,NA,NA,NA,NA,NA,0
2008-09-13T10:00:00Z,2008-09-13T19:52:46Z,NA,NA,NA,NA,NA,NA,NA,0
2008-09-13T10:30:00Z,2008-09-13T20:22:46Z,NA,NA,NA,NA,NA,NA,NA,0
2008-09-13T11:00:00Z,2008-09-13T20:52:46Z,NA,NA,NA,NA,NA,NA,NA,0
2008-09-13T11:30:00Z,2008-09-13T21:22:46Z,NA,NA,NA,NA,NA,NA,NA,0
2008-09-13T12:00:00Z,2008-09-13T21:52:46Z,NA,NA,NA,NA,NA,NA,NA,0
