TIMESTAMP,solar_TIMESTAMP,THA_KHU_Hbr_Js_1,THA_KHU_Hbr_Js_2,THA_KHU_Hbr_Js_3,THA_KHU_Hbr_Js_4,THA_KHU_Hbr_Js_5,THA_KHU_Hbr_Js_6
2007-04-01T03:30:00Z,2007-04-01T10:18:43Z,,,,,,
2007-04-01T04:00:00Z,2007-04-01T10:48:43Z,,,,,,
2007-04-01T04:30:00Z,2007-04-01T11:18:43Z,,,,,,
2007-04-01T05:00:00Z,2007-04-01T11:48:43Z,,,,,,
2007-04-01T05:30:00Z,2007-04-01T12:18:43Z,,,,,,
2007-04-01T06:00:00Z,2007-04-01T12:48:43Z,,,,,,
2007-04-01T06:30:00Z,2007-04-01T13:18:43Z,,,,,,
2007-04-01T07:00:00Z,2007-04-01T13:48:43Z,,,,,,
2007-04-01T07:30:00Z,2007-04-01T14:18:43Z,,,,,,
2007-04-01T08:00:00Z,2007-04-01T14:48:43Z,,,,,,
2007-04-01T08:30:00Z,2007-04-01T15:18:43Z,,,,,,
2007-04-01T09:00:00Z,2007-04-01T15:48:43Z,,,,,,
2007-04-01T09:30:00Z,2007-04-01T16:18:43Z,,,,,,
2007-04-01T10:00:00Z,2007-04-01T16:48:43Z,,,,,,
2007-04-01T10:30:00Z,2007-04-01T17:18:43Z,,,,,,
2007-04-01T11:00:00Z,2007-04-01T17:48:43Z,,,,,,
2007-04-01T11:30:00Z,2007-04-01T18:18:43Z,,,,,,
2007-04-01T12:00:00Z,2007-04-01T18:48:43Z,,,,OUT_WARN; RANGE_WARN ; RANGE_REMOVED,,
2007-04-01T12:30:00Z,2007-04-01T19:18:43Z,,,,,,
2007-04-01T13:00:00Z,2007-04-01T19:48:43Z,,,,,,
2007-04-01T13:30:00Z,2007-04-01T20:18:43Z,,,,,,
2007-04-01T14:00:00Z,2007-04-01T20:48:43Z,,,,,,
2007-04-01T14:30:00Z,2007-04-01T21:18:43Z,,,,,,
2007-04-01T15:00:00Z,2007-04-01T21:48:43Z,,,,,,
2007-04-01T15:30:00Z,2007-04-01T22:18:43Z,,,,,,
2007-04-01T16:00:00Z,2007-04-01T22:48:43Z,,,,,,
2007-04-01T16:30:00Z,2007-04-01T23:18:43Z,,,,,,
2007-04-01T17:00:00Z,2007-04-01T23:48:43Z,,,,,,
2007-04-01T17:30:00Z,2007-04-02T00:19:01Z,,,,,,
2007-04-01T18:00:00Z,2007-04-02T00:49:01Z,,,,,,
2007-04-01T18:30:00Z,2007-04-02T01:19:01Z,,,,,,
2007-04-01T19:00:00Z,2007-04-02T01:49:01Z,,,,,,
2007-04-01T19:30:00Z,2007-04-02T02:19:01Z,,,,,,
2007-04-01T20:00:00Z,2007-04-02T02:49:01Z,,,,,,
2007-04-01T20:30:00Z,2007-04-02T03:19:01Z,,,,,,
2007-04-01T21:00:00Z,2007-04-02T03:49:01Z,,,,,,
2007-04-01T21:30:00Z,2007-04-02T04:19:01Z,,,,,,
2007-04-01T22:00:00Z,2007-04-02T04:49:01Z,,,,,,
2007-04-01T22:30:00Z,2007-04-02T05:19:01Z,,,,,,
2007-04-01T23:00:00Z,2007-04-02T05:49:01Z,,,,,,
2007-04-01T23:30:00Z,2007-04-02T06:19:01Z,,,,,,
2007-04-02T00:00:00Z,2007-04-02T06:49:01Z,,,,,,
2007-04-02T00:30:00Z,2007-04-02T07:19:01Z,,,,,,
2007-04-02T01:00:00Z,2007-04-02T07:49:01Z,,,,,,
2007-04-02T01:30:00Z,2007-04-02T08:19:01Z,,,,,,
2007-04-02T02:00:00Z,2007-04-02T08:49:01Z,,,,,,
2007-04-02T02:30:00Z,2007-04-02T09:19:01Z,,,,,,
2007-04-02T03:00:00Z,2007-04-02T09:49:01Z,,,,,,
2007-04-02T03:30:00Z,2007-04-02T10:19:01Z,,,,,,
2007-04-02T04:00:00Z,2007-04-02T10:49:01Z,,,,,,
2007-04-02T04:30:00Z,2007-04-02T11:19:01Z,,,,,,
2007-04-02T05:00:00Z,2007-04-02T11:49:01Z,,,,,,
2007-04-02T05:30:00Z,2007-04-02T12:19:01Z,,,,,,
2007-04-02T06:00:00Z,2007-04-02T12:49:01Z,,,,,,
2007-04-02T06:30:00Z,2007-04-02T13:19:01Z,,,,,,
2007-04-02T07:00:00Z,2007-04-02T13:49:01Z,,,,,,
2007-04-02T07:30:00Z,2007-04-02T14:19:01Z,,,,,,
2007-04-02T08:00:00Z,2007-04-02T14:49:01Z,,,,OUT_WARN; RANGE_WARN ; RANGE_REMOVED,,
2007-04-02T08:30:00Z,2007-04-02T15:19:01Z,,,,,,
2007-04-02T09:00:00Z,2007-04-02T15:49:01Z,,,,,,
2007-04-02T09:30:00Z,2007-04-02T16:19:01Z,,,,,,
2007-04-02T10:00:00Z,2007-04-02T16:49:01Z,,,,,,
2007-04-02T10:30:00Z,2007-04-02T17:19:01Z,,,,,,
2007-04-02T11:00:00Z,2007-04-02T17:49:01Z,,,,,,
2007-04-02T11:30:00Z,2007-04-02T18:19:01Z,,,,,,
2007-04-02T12:00:00Z,2007-04-02T18:49:01Z,,,,OUT_WARN; RANGE_WARN ; RANGE_REMOVED,,
2007-04-02T12:30:00Z,2007-04-02T19:19:01Z,,,,,,
2007-04-02T13:00:00Z,2007-04-02T19:49:01Z,,,,,,
2007-04-02T13:30:00Z,2007-04-02T20:19:01Z,,,,,,
2007-04-02T14:00:00Z,2007-04-02T20:49:01Z,,,,,,
2007-04-02T14:30:00Z,2007-04-02T21:19:01Z,,,,,,
2007-04-02T15:00:00Z,2007-04-02T21:49:01Z,,,,,,
2007-04-02T15:30:00Z,2007-04-02T22:19:01Z,,,,,,
2007-04-02T16:00:00Z,2007-04-02T22:49:01Z,,,,,,
2007-04-02T16:30:00Z,2007-04-02T23:19:01Z,,,,,,
2007-04-02T17:00:00Z,2007-04-02T23:49:01Z,,,,,,
2007-04-02T17:30:00Z,2007-04-03T00:19:18Z,,,,,,
2007-04-02T18:00:00Z,2007-04-03T00:49:18Z,,,,,,
2007-04-02T18:30:00Z,2007-04-03T01:19:18Z,,,,,,
2007-04-02T19:00:00Z,2007-04-03T01:49:18Z,,,,,,
2007-04-02T19:30:00Z,2007-04-03T02:19:18Z,,,,,,
2007-04-02T20:00:00Z,2007-04-03T02:49:18Z,,,,,,
2007-04-02T20:30:00Z,2007-04-03T03:19:18Z,,,,,,
2007-04-02T21:00:00Z,2007-04-03T03:49:18Z,,,,,,
2007-04-02T21:30:00Z,2007-04-03T04:19:18Z,,,,,,
2007-04-02T22:00:00Z,2007-04-03T04:49:18Z,,,,,,
2007-04-02T22:30:00Z,2007-04-03T05:19:18Z,,,,,,
2007-04-02T23:00:00Z,2007-04-03T05:49:18Z,,,,,,
2007-04-02T23:30:00Z,2007-04-03T06:19:18Z,,,,,,
2007-04-03T00:00:00Z,2007-04-03T06:49:18Z,,,,,,
2007-04-03T00:30:00Z,2007-04-03T07:19:18Z,,,,,,
2007-04-03T01:00:00Z,2007-04-03T07:49:18Z,,,,,,
2007-04-03T01:30:00Z,2007-04-03T08:19:18Z,,,,,,
2007-04-03T02:00:00Z,2007-04-03T08:49:18Z,,,,,,
2007-04-03T02:30:00Z,2007-04-03T09:19:18Z,,,,,,
2007-04-03T03:00:00Z,2007-04-03T09:49:18Z,,,,,,
2007-04-03T03:30:00Z,2007-04-03T10:19:18Z,,,,,,
2007-04-03T04:00:00Z,2007-04-03T10:49:18Z,,,OUT_WARN,,,
2007-04-03T04:30:00Z,2007-04-03T11:19:18Z,OUT_WARN,,OUT_WARN,,,
2007-04-03T05:00:00Z,2007-04-03T11:49:18Z,,,OUT_WARN,,,
2007-04-03T05:30:00Z,2007-04-03T12:19:18Z,OUT_WARN,,OUT_WARN,,,
2007-04-03T06:00:00Z,2007-04-03T12:49:18Z,OUT_WARN,,OUT_WARN,,,
2007-04-03T06:30:00Z,2007-04-03T13:19:18Z,OUT_WARN,,OUT_WARN,,,
2007-04-03T07:00:00Z,2007-04-03T13:49:18Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2007-04-03T07:30:00Z,2007-04-03T14:19:18Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2007-04-03T08:00:00Z,2007-04-03T14:49:18Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2007-04-03T08:30:00Z,2007-04-03T15:19:18Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2007-04-03T09:00:00Z,2007-04-03T15:49:18Z,,,,,,
2007-04-03T09:30:00Z,2007-04-03T16:19:18Z,,,,,,
2007-04-03T10:00:00Z,2007-04-03T16:49:18Z,,,,,,
2007-04-03T10:30:00Z,2007-04-03T17:19:18Z,,,,,,
2007-04-03T11:00:00Z,2007-04-03T17:49:18Z,,,,,,
2007-04-03T11:30:00Z,2007-04-03T18:19:18Z,,,,,,
2007-04-03T12:00:00Z,2007-04-03T18:49:18Z,,,,OUT_WARN; RANGE_WARN ; RANGE_REMOVED,,OUT_WARN; RANGE_WARN ; RANGE_REMOVED
2007-04-03T12:30:00Z,2007-04-03T19:19:18Z,,,,,,
2007-04-03T13:00:00Z,2007-04-03T19:49:18Z,,,,,,
2007-04-03T13:30:00Z,2007-04-03T20:19:18Z,,,,,,
2007-04-03T14:00:00Z,2007-04-03T20:49:18Z,,,,,,
2007-04-03T14:30:00Z,2007-04-03T21:19:18Z,,,,,,
2007-04-03T15:00:00Z,2007-04-03T21:49:18Z,,,,,,
2007-04-03T15:30:00Z,2007-04-03T22:19:18Z,,,,,,
2007-04-03T16:00:00Z,2007-04-03T22:49:18Z,,,,,,
2007-04-03T16:30:00Z,2007-04-03T23:19:18Z,,,,,,
2007-04-03T17:00:00Z,2007-04-03T23:49:18Z,,,,,,
2007-04-03T17:30:00Z,2007-04-04T00:19:36Z,,,,,,
2007-04-03T18:00:00Z,2007-04-04T00:49:36Z,,,,,,
2007-04-03T18:30:00Z,2007-04-04T01:19:36Z,,,,,,
2007-04-03T19:00:00Z,2007-04-04T01:49:36Z,,,,,,
2007-04-03T19:30:00Z,2007-04-04T02:19:36Z,,,,,,
2007-04-03T20:00:00Z,2007-04-04T02:49:36Z,,,,,,
2007-04-03T20:30:00Z,2007-04-04T03:19:36Z,,,,,,
2007-04-03T21:00:00Z,2007-04-04T03:49:36Z,,,,,,
2007-04-03T21:30:00Z,2007-04-04T04:19:36Z,,,,,,
2007-04-03T22:00:00Z,2007-04-04T04:49:36Z,,,,,,
2007-04-03T22:30:00Z,2007-04-04T05:19:36Z,,,,,,
2007-04-03T23:00:00Z,2007-04-04T05:49:36Z,,,,,,
2007-04-03T23:30:00Z,2007-04-04T06:19:36Z,,,,,,
2007-04-04T00:00:00Z,2007-04-04T06:49:36Z,,,,,,
2007-04-04T00:30:00Z,2007-04-04T07:19:36Z,,,,,,
2007-04-04T01:00:00Z,2007-04-04T07:49:36Z,,,,,,
2007-04-04T01:30:00Z,2007-04-04T08:19:36Z,,,,,,
2007-04-04T02:00:00Z,2007-04-04T08:49:36Z,,,,,,
2007-04-04T02:30:00Z,2007-04-04T09:19:36Z,,,,,,
2007-04-04T03:00:00Z,2007-04-04T09:49:36Z,,,,,,
2007-04-04T03:30:00Z,2007-04-04T10:19:36Z,,,,,,
2007-04-04T04:00:00Z,2007-04-04T10:49:36Z,,,,,,
2007-04-04T04:30:00Z,2007-04-04T11:19:36Z,,,,,,
2007-04-04T05:00:00Z,2007-04-04T11:49:36Z,,,,,,
2007-04-04T05:30:00Z,2007-04-04T12:19:36Z,,,,,,
2007-04-04T06:00:00Z,2007-04-04T12:49:36Z,,,,,,
2007-04-04T06:30:00Z,2007-04-04T13:19:36Z,,,,,,
2007-04-04T07:00:00Z,2007-04-04T13:49:36Z,,,,,,
2007-04-04T07:30:00Z,2007-04-04T14:19:36Z,,,,,,
2007-04-04T08:00:00Z,2007-04-04T14:49:36Z,,,,,,
2007-04-04T08:30:00Z,2007-04-04T15:19:36Z,,,,,,
2007-04-04T09:00:00Z,2007-04-04T15:49:36Z,,,,,,
2007-04-04T09:30:00Z,2007-04-04T16:19:36Z,,,,,,
2007-04-04T10:00:00Z,2007-04-04T16:49:36Z,,,,,,
2007-04-04T10:30:00Z,2007-04-04T17:19:36Z,,,,,,
2007-04-04T11:00:00Z,2007-04-04T17:49:36Z,,,,,,
2007-04-04T11:30:00Z,2007-04-04T18:19:36Z,,,,,,
2007-04-04T12:00:00Z,2007-04-04T18:49:36Z,,,,,,
2007-04-04T12:30:00Z,2007-04-04T19:19:36Z,,,,,,
2007-04-04T13:00:00Z,2007-04-04T19:49:36Z,,,,,,
2007-04-04T13:30:00Z,2007-04-04T20:19:36Z,,,,,,
2007-04-04T14:00:00Z,2007-04-04T20:49:36Z,,,,,,
2007-04-04T14:30:00Z,2007-04-04T21:19:36Z,,,,,,
2007-04-04T15:00:00Z,2007-04-04T21:49:36Z,,,,,,
2007-04-04T15:30:00Z,2007-04-04T22:19:36Z,,,,,,
2007-04-04T16:00:00Z,2007-04-04T22:49:36Z,,,,,,
2007-04-04T16:30:00Z,2007-04-04T23:19:36Z,,,,,,
2007-04-04T17:00:00Z,2007-04-04T23:49:36Z,,,,,,
2007-04-04T17:30:00Z,2007-04-05T00:19:53Z,,,,,,
2007-04-04T18:00:00Z,2007-04-05T00:49:53Z,,,,,,
2007-04-04T18:30:00Z,2007-04-05T01:19:53Z,,,,,,
2007-04-04T19:00:00Z,2007-04-05T01:49:53Z,,,,,,
2007-04-04T19:30:00Z,2007-04-05T02:19:53Z,,,,,,
2007-04-04T20:00:00Z,2007-04-05T02:49:53Z,,,,,,
2007-04-04T20:30:00Z,2007-04-05T03:19:53Z,,,,,,
2007-04-04T21:00:00Z,2007-04-05T03:49:53Z,,,,,,
2007-04-04T21:30:00Z,2007-04-05T04:19:53Z,,,,,,
2007-04-04T22:00:00Z,2007-04-05T04:49:53Z,,,,,,
2007-04-04T22:30:00Z,2007-04-05T05:19:53Z,,,,,,
2007-04-04T23:00:00Z,2007-04-05T05:49:53Z,,,,,,
2007-04-04T23:30:00Z,2007-04-05T06:19:53Z,,,,,,
2007-04-05T00:00:00Z,2007-04-05T06:49:53Z,,,,,,
2007-04-05T00:30:00Z,2007-04-05T07:19:53Z,,,,,,
2007-04-05T01:00:00Z,2007-04-05T07:49:53Z,,,,,,
2007-04-05T01:30:00Z,2007-04-05T08:19:53Z,,,,,,
2007-04-05T02:00:00Z,2007-04-05T08:49:53Z,,,,,,
2007-04-05T02:30:00Z,2007-04-05T09:19:53Z,,,,,,
2007-04-05T03:00:00Z,2007-04-05T09:49:53Z,,,,,,
2007-04-05T03:30:00Z,2007-04-05T10:19:53Z,,,,,,
2007-04-05T04:00:00Z,2007-04-05T10:49:53Z,,,,,,
2007-04-05T04:30:00Z,2007-04-05T11:19:53Z,,,,,,
2007-04-05T05:00:00Z,2007-04-05T11:49:53Z,,,,,,
2007-04-05T05:30:00Z,2007-04-05T12:19:53Z,,,,,,
2007-04-05T06:00:00Z,2007-04-05T12:49:53Z,,,,,,
2007-04-05T06:30:00Z,2007-04-05T13:19:53Z,,,,,,
2007-04-05T07:00:00Z,2007-04-05T13:49:53Z,,,,,,
2007-04-05T07:30:00Z,2007-04-05T14:19:53Z,,,,,,
2007-04-05T08:00:00Z,2007-04-05T14:49:53Z,,,,,,
2007-04-05T08:30:00Z,2007-04-05T15:19:53Z,,,,,,
2007-04-05T09:00:00Z,2007-04-05T15:49:53Z,,,,,,
2007-04-05T09:30:00Z,2007-04-05T16:19:53Z,,,,,,
2007-04-05T10:00:00Z,2007-04-05T16:49:53Z,,,,,,
2007-04-05T10:30:00Z,2007-04-05T17:19:53Z,,,,,,
2007-04-05T11:00:00Z,2007-04-05T17:49:53Z,,,,,,
2007-04-05T11:30:00Z,2007-04-05T18:19:53Z,,,,,,
2007-04-05T12:00:00Z,2007-04-05T18:49:53Z,,,,,,
2007-04-05T12:30:00Z,2007-04-05T19:19:53Z,,,,,,
2007-04-05T13:00:00Z,2007-04-05T19:49:53Z,,,,,,
2007-04-05T13:30:00Z,2007-04-05T20:19:53Z,,,,,,
2007-04-05T14:00:00Z,2007-04-05T20:49:53Z,,,,,,
2007-04-05T14:30:00Z,2007-04-05T21:19:53Z,,,,,,
2007-04-05T15:00:00Z,2007-04-05T21:49:53Z,,,,,,
2007-04-05T15:30:00Z,2007-04-05T22:19:53Z,,,,,,
2007-04-05T16:00:00Z,2007-04-05T22:49:53Z,,,,,,
2007-04-05T16:30:00Z,2007-04-05T23:19:53Z,,,,,,
2007-04-05T17:00:00Z,2007-04-05T23:49:53Z,,,,,,
2007-04-05T17:30:00Z,2007-04-06T00:20:10Z,,,,,,
2007-04-05T18:00:00Z,2007-04-06T00:50:10Z,,,,,,
2007-04-05T18:30:00Z,2007-04-06T01:20:10Z,,,,,,
2007-04-05T19:00:00Z,2007-04-06T01:50:10Z,,,,,,
2007-04-05T19:30:00Z,2007-04-06T02:20:10Z,,,,,,
2007-04-05T20:00:00Z,2007-04-06T02:50:10Z,,,,,,
2007-04-05T20:30:00Z,2007-04-06T03:20:10Z,,,,,,
2007-04-05T21:00:00Z,2007-04-06T03:50:10Z,,,,,,
2007-04-05T21:30:00Z,2007-04-06T04:20:10Z,,,,,,
2007-04-05T22:00:00Z,2007-04-06T04:50:10Z,,,,,,
2007-04-05T22:30:00Z,2007-04-06T05:20:10Z,,,,,,
2007-04-05T23:00:00Z,2007-04-06T05:50:10Z,,,,,,
2007-04-05T23:30:00Z,2007-04-06T06:20:10Z,,,,,,
2007-04-06T00:00:00Z,2007-04-06T06:50:10Z,,,,,,
2007-04-06T00:30:00Z,2007-04-06T07:20:10Z,,,,,,
2007-04-06T01:00:00Z,2007-04-06T07:50:10Z,,,,,,
2007-04-06T01:30:00Z,2007-04-06T08:20:10Z,,,,,,
2007-04-06T02:00:00Z,2007-04-06T08:50:10Z,,,,,,
2007-04-06T02:30:00Z,2007-04-06T09:20:10Z,,,,,,
2007-04-06T03:00:00Z,2007-04-06T09:50:10Z,,,,,,
2007-04-06T03:30:00Z,2007-04-06T10:20:10Z,,,,,,
2007-04-06T04:00:00Z,2007-04-06T10:50:10Z,,,,,,
2007-04-06T04:30:00Z,2007-04-06T11:20:10Z,,,,,,
2007-04-06T05:00:00Z,2007-04-06T11:50:10Z,,,,,,
2007-04-06T05:30:00Z,2007-04-06T12:20:10Z,,,,,,
2007-04-06T06:00:00Z,2007-04-06T12:50:10Z,,,,,,
2007-04-06T06:30:00Z,2007-04-06T13:20:10Z,,,,,,
2007-04-06T07:00:00Z,2007-04-06T13:50:10Z,,,,,,
2007-04-06T07:30:00Z,2007-04-06T14:20:10Z,,,,,,
2007-04-06T08:00:00Z,2007-04-06T14:50:10Z,,,,,,
2007-04-06T08:30:00Z,2007-04-06T15:20:10Z,,,,,,
2007-04-06T09:00:00Z,2007-04-06T15:50:10Z,,,,,,
2007-04-06T09:30:00Z,2007-04-06T16:20:10Z,,,,,,
2007-04-06T10:00:00Z,2007-04-06T16:50:10Z,,,,,,
2007-04-06T10:30:00Z,2007-04-06T17:20:10Z,,,,,,
2007-04-06T11:00:00Z,2007-04-06T17:50:10Z,,,,,,
2007-04-06T11:30:00Z,2007-04-06T18:20:10Z,,,,,,
2007-04-06T12:00:00Z,2007-04-06T18:50:10Z,,,,,,
2007-04-06T12:30:00Z,2007-04-06T19:20:10Z,,,,,,
2007-04-06T13:00:00Z,2007-04-06T19:50:10Z,,,,,,
2007-04-06T13:30:00Z,2007-04-06T20:20:10Z,,,,,,
2007-04-06T14:00:00Z,2007-04-06T20:50:10Z,,,,,,
2007-04-06T14:30:00Z,2007-04-06T21:20:10Z,,,,,,
2007-04-06T15:00:00Z,2007-04-06T21:50:10Z,,,,,,
2007-04-06T15:30:00Z,2007-04-06T22:20:10Z,,,,,,
2007-04-06T16:00:00Z,2007-04-06T22:50:10Z,,,,,,
2007-04-06T16:30:00Z,2007-04-06T23:20:10Z,,,,,,
2007-04-06T17:00:00Z,2007-04-06T23:50:10Z,,,,,,
2007-04-06T17:30:00Z,2007-04-07T00:20:27Z,,,,,,
2007-04-06T18:00:00Z,2007-04-07T00:50:27Z,,,,,,
2007-04-06T18:30:00Z,2007-04-07T01:20:27Z,,,,,,
2007-04-06T19:00:00Z,2007-04-07T01:50:27Z,,,,,,
2007-04-06T19:30:00Z,2007-04-07T02:20:27Z,,,,,,
2007-04-06T20:00:00Z,2007-04-07T02:50:27Z,,,,,,
2007-04-06T20:30:00Z,2007-04-07T03:20:27Z,,,,,,
2007-04-06T21:00:00Z,2007-04-07T03:50:27Z,,,,,,
2007-04-06T21:30:00Z,2007-04-07T04:20:27Z,,,,,,
2007-04-06T22:00:00Z,2007-04-07T04:50:27Z,,,,,,
2007-04-06T22:30:00Z,2007-04-07T05:20:27Z,,,,,,
2007-04-06T23:00:00Z,2007-04-07T05:50:27Z,,,,,,
2007-04-06T23:30:00Z,2007-04-07T06:20:27Z,,,,,,
2007-04-07T00:00:00Z,2007-04-07T06:50:27Z,,,,,,
2007-04-07T00:30:00Z,2007-04-07T07:20:27Z,,,,,,
2007-04-07T01:00:00Z,2007-04-07T07:50:27Z,,,,,,
2007-04-07T01:30:00Z,2007-04-07T08:20:27Z,,,,,,
2007-04-07T02:00:00Z,2007-04-07T08:50:27Z,,,,,,
2007-04-07T02:30:00Z,2007-04-07T09:20:27Z,,,,,,
2007-04-07T03:00:00Z,2007-04-07T09:50:27Z,,,,,,
2007-04-07T03:30:00Z,2007-04-07T10:20:27Z,,,,,,
2007-04-07T04:00:00Z,2007-04-07T10:50:27Z,,,,,,
2007-04-07T04:30:00Z,2007-04-07T11:20:27Z,,,,,,
2007-04-07T05:00:00Z,2007-04-07T11:50:27Z,,,,,,
2007-04-07T05:30:00Z,2007-04-07T12:20:27Z,,,,,,
2007-04-07T06:00:00Z,2007-04-07T12:50:27Z,,,,,,
2007-04-07T06:30:00Z,2007-04-07T13:20:27Z,,,,,,
2007-04-07T07:00:00Z,2007-04-07T13:50:27Z,,,,,,
2007-04-07T07:30:00Z,2007-04-07T14:20:27Z,,,,,,
2007-04-07T08:00:00Z,2007-04-07T14:50:27Z,,,,,,
2007-04-07T08:30:00Z,2007-04-07T15:20:27Z,,,,,,
2007-04-07T09:00:00Z,2007-04-07T15:50:27Z,,,,,,
2007-04-07T09:30:00Z,2007-04-07T16:20:27Z,,,,,,
2007-04-07T10:00:00Z,2007-04-07T16:50:27Z,,,,,,
2007-04-07T10:30:00Z,2007-04-07T17:20:27Z,,,,,,
2007-04-07T11:00:00Z,2007-04-07T17:50:27Z,,,,,,
2007-04-07T11:30:00Z,2007-04-07T18:20:27Z,,,,,,
2007-04-07T12:00:00Z,2007-04-07T18:50:27Z,,,,,,
2007-04-07T12:30:00Z,2007-04-07T19:20:27Z,,,,,,
2007-04-07T13:00:00Z,2007-04-07T19:50:27Z,,,,,,
2007-04-07T13:30:00Z,2007-04-07T20:20:27Z,,,,,,
2007-04-07T14:00:00Z,2007-04-07T20:50:27Z,,,,,,
2007-04-07T14:30:00Z,2007-04-07T21:20:27Z,,,,,,
2007-04-07T15:00:00Z,2007-04-07T21:50:27Z,,,,,,
2007-04-07T15:30:00Z,2007-04-07T22:20:27Z,,,,,,
2007-04-07T16:00:00Z,2007-04-07T22:50:27Z,,,,,,
2007-04-07T16:30:00Z,2007-04-07T23:20:27Z,,,,,,
2007-04-07T17:00:00Z,2007-04-07T23:50:27Z,,,,,,
2007-04-07T17:30:00Z,2007-04-08T00:20:43Z,,,,,,
2007-04-07T18:00:00Z,2007-04-08T00:50:43Z,,,,,,
2007-04-07T18:30:00Z,2007-04-08T01:20:43Z,,,,,,
2007-04-07T19:00:00Z,2007-04-08T01:50:43Z,,,,,,
2007-04-07T19:30:00Z,2007-04-08T02:20:43Z,,,,,,
2007-04-07T20:00:00Z,2007-04-08T02:50:43Z,,,,,,
2007-04-07T20:30:00Z,2007-04-08T03:20:43Z,,,,,,
2007-04-07T21:00:00Z,2007-04-08T03:50:43Z,,,,,,
2007-04-07T21:30:00Z,2007-04-08T04:20:43Z,,,,,,
2007-04-07T22:00:00Z,2007-04-08T04:50:43Z,,,,,,
2007-04-07T22:30:00Z,2007-04-08T05:20:43Z,,,,,,
2007-04-07T23:00:00Z,2007-04-08T05:50:43Z,,,,,,
2007-04-07T23:30:00Z,2007-04-08T06:20:43Z,,,,,,
2007-04-08T00:00:00Z,2007-04-08T06:50:43Z,,,,,,
2007-04-08T00:30:00Z,2007-04-08T07:20:43Z,,,,,,
2007-04-08T01:00:00Z,2007-04-08T07:50:43Z,,,,,,
2007-04-08T01:30:00Z,2007-04-08T08:20:43Z,,,,,,
2007-04-08T02:00:00Z,2007-04-08T08:50:43Z,,,,,,
2007-04-08T02:30:00Z,2007-04-08T09:20:43Z,,,,,,
2007-04-08T03:00:00Z,2007-04-08T09:50:43Z,,,,,,
2007-04-08T03:30:00Z,2007-04-08T10:20:43Z,,,,,,
2007-04-08T04:00:00Z,2007-04-08T10:50:43Z,,,,,,
2007-04-08T04:30:00Z,2007-04-08T11:20:43Z,,,,,,
2007-04-08T05:00:00Z,2007-04-08T11:50:43Z,,,,,,
2007-04-08T05:30:00Z,2007-04-08T12:20:43Z,,,,,,
2007-04-08T06:00:00Z,2007-04-08T12:50:43Z,,,,,,
2007-04-08T06:30:00Z,2007-04-08T13:20:43Z,,,,,,
2007-04-08T07:00:00Z,2007-04-08T13:50:43Z,,,,,,
2007-04-08T07:30:00Z,2007-04-08T14:20:43Z,,,,,,
2007-04-08T08:00:00Z,2007-04-08T14:50:43Z,,,,,,
2007-04-08T08:30:00Z,2007-04-08T15:20:43Z,,,,,,
2007-04-08T09:00:00Z,2007-04-08T15:50:43Z,,,,,,
2007-04-08T09:30:00Z,2007-04-08T16:20:43Z,,,,,,
2007-04-08T10:00:00Z,2007-04-08T16:50:43Z,,,,,,
2007-04-08T10:30:00Z,2007-04-08T17:20:43Z,,,,,,
2007-04-08T11:00:00Z,2007-04-08T17:50:43Z,,,,,,
2007-04-08T11:30:00Z,2007-04-08T18:20:43Z,,,,OUT_WARN; RANGE_WARN ; RANGE_REMOVED,,
2007-04-08T12:00:00Z,2007-04-08T18:50:43Z,,,,,,
2007-04-08T12:30:00Z,2007-04-08T19:20:43Z,,,,,,
2007-04-08T13:00:00Z,2007-04-08T19:50:43Z,,,,,,
2007-04-08T13:30:00Z,2007-04-08T20:20:43Z,,,,,,
2007-04-08T14:00:00Z,2007-04-08T20:50:43Z,,,,,,
2007-04-08T14:30:00Z,2007-04-08T21:20:43Z,,,,,,
2007-04-08T15:00:00Z,2007-04-08T21:50:43Z,,,,,,
2007-04-08T15:30:00Z,2007-04-08T22:20:43Z,,,,,,
2007-04-08T16:00:00Z,2007-04-08T22:50:43Z,,,,,,
2007-04-08T16:30:00Z,2007-04-08T23:20:43Z,,,,,,
2007-04-08T17:00:00Z,2007-04-08T23:50:43Z,,,,,,
2007-04-08T17:30:00Z,2007-04-09T00:20:59Z,,,,,,
2007-04-08T18:00:00Z,2007-04-09T00:50:59Z,,,,,,
2007-04-08T18:30:00Z,2007-04-09T01:20:59Z,,,,,,
2007-04-08T19:00:00Z,2007-04-09T01:50:59Z,,,,,,
2007-04-08T19:30:00Z,2007-04-09T02:20:59Z,,,,,,
2007-04-08T20:00:00Z,2007-04-09T02:50:59Z,,,,,,
2007-04-08T20:30:00Z,2007-04-09T03:20:59Z,,,,,,
2007-04-08T21:00:00Z,2007-04-09T03:50:59Z,,,,,,
2007-04-08T21:30:00Z,2007-04-09T04:20:59Z,,,,,,
