TIMESTAMP,solar_TIMESTAMP,AUS_ELL_HB_HIG_Edi_Js_1,AUS_ELL_HB_HIG_Era_Js_2,AUS_ELL_HB_HIG_Edi_Js_3
2010-04-22T19:29:59Z,2010-04-23T05:18:05Z,1.4481446376925018,1.6990050888460153,0.6266030040813553
2010-04-22T20:00:00Z,2010-04-23T05:48:06Z,1.4748926779351252,2.0701383638126054,0.7501321686312898
2010-04-22T20:30:00Z,2010-04-23T06:18:06Z,1.7442710563913968,1.7051183779998533,0.7016759700207313
2010-04-22T20:59:59Z,2010-04-23T06:48:05Z,7.350078099803645,5.157630343590753,4.286873243596041
2010-04-22T21:30:00Z,2010-04-23T07:18:06Z,17.700377706913823,7.480665396074391,7.5006054393659
2010-04-22T22:00:00Z,2010-04-23T07:48:06Z,24.587807742168096,9.118820443892952,9.435692307483706
2010-04-22T22:29:59Z,2010-04-23T08:18:05Z,31.8255107656136,10.333956401856256,11.198682575030398
2010-04-22T23:00:00Z,2010-04-23T08:48:06Z,43.10207824254363,12.295140670932884,14.188646429926989
2010-04-22T23:30:00Z,2010-04-23T09:18:06Z,47.8008045821835,12.1565515523377,15.153443206566463
2010-04-22T23:59:59Z,2010-04-23T09:48:05Z,38.20714948355031,11.434455104154601,12.872350666857244
2010-04-23T00:30:00Z,2010-04-23T10:18:06Z,36.92368340181815,11.33864343111357,12.60108486496006
2010-04-23T01:00:00Z,2010-04-23T10:48:06Z,35.940418525899204,12.319945089427726,12.67398878302128
2010-04-23T01:29:59Z,2010-04-23T11:18:05Z,43.62419002507808,14.0002515117285,14.610759518260162
2010-04-23T02:00:00Z,2010-04-23T11:48:06Z,35.520751748226786,14.058226505607054,13.07060307662654
2010-04-23T02:30:00Z,2010-04-23T12:18:06Z,38.20714948355031,14.143683600774757,13.519075714419266
2010-04-23T02:59:59Z,2010-04-23T12:48:05Z,36.526127220297354,14.090576741078376,13.146227819367901
2010-04-23T03:30:00Z,2010-04-23T13:18:06Z,28.16678850081538,11.72051095800314,10.890305689623602
2010-04-23T04:00:00Z,2010-04-23T13:48:06Z,27.753464713000987,11.546975423170524,10.660372883184142
2010-04-23T04:29:59Z,2010-04-23T14:18:05Z,22.616219406568558,10.364452786155718,9.272909754363205
2010-04-23T05:00:00Z,2010-04-23T14:48:06Z,25.274799374032767,11.650068588481545,10.163055627720318
2010-04-23T05:30:00Z,2010-04-23T15:18:06Z,17.58026216949573,9.692040596063588,7.983354740654597
2010-04-23T05:59:59Z,2010-04-23T15:48:05Z,19.14168125973569,9.635120705424189,8.312053193268099
2010-04-23T06:30:00Z,2010-04-23T16:18:06Z,14.339846337161996,8.531964537965566,6.922793062989882
2010-04-23T07:00:00Z,2010-04-23T16:48:06Z,16.9283678427211,8.234890265426454,7.443478100650957
2010-04-23T07:29:59Z,2010-04-23T17:18:05Z,12.016387231533514,6.735627278056006,5.922335537985024
2010-04-23T08:00:00Z,2010-04-23T17:48:06Z,2.3711264406671293,3.734153339471823,1.6217846821804696
2010-04-23T08:30:00Z,2010-04-23T18:18:06Z,1.6301835746410964,3.519888882582343,0.6704810108927257
2010-04-23T08:59:59Z,2010-04-23T18:48:05Z,0,3.463321085611353,0.6256088002854318
2010-04-23T09:30:00Z,2010-04-23T19:18:06Z,0,4.382178243894272,0.8156350556775055
2010-04-23T10:00:00Z,2010-04-23T19:48:06Z,0,3.5044173904680633,0.6837148306819237
2010-04-23T10:29:59Z,2010-04-23T20:18:05Z,0,3.804507594677087,0.7419402670122905
2010-04-23T11:00:00Z,2010-04-23T20:48:06Z,0,3.6549176914300374,0.701317904961704
2010-04-23T11:30:00Z,2010-04-23T21:18:06Z,1.54656646751182,1.831318543495077,0.6718542295870644
2010-04-23T11:59:59Z,2010-04-23T21:48:05Z,0,0,0
2010-04-23T12:30:00Z,2010-04-23T22:18:06Z,0,3.694119213279686,0.7587521934191498
2010-04-23T13:00:00Z,2010-04-23T22:48:06Z,0,3.2923693336743707,0.6464932959548095
2010-04-23T13:29:59Z,2010-04-23T23:18:05Z,0,1.924174998616512,0
2010-04-23T14:00:00Z,2010-04-23T23:48:06Z,0,0,0.5698420031448844
2010-04-23T14:30:00Z,2010-04-24T00:18:16Z,0,0,0
2010-04-23T14:59:59Z,2010-04-24T00:48:15Z,0,1.6833071885075006,0.6211261749435872
2010-04-23T15:30:00Z,2010-04-24T01:18:16Z,0,1.5219721801317252,0.595791032760854
2010-04-23T16:00:00Z,2010-04-24T01:48:16Z,0,3.402817941266279,0.6819272278788403
2010-04-23T16:29:59Z,2010-04-24T02:18:15Z,0,1.843540039013652,0.6759586246223039
2010-04-23T17:00:00Z,2010-04-24T02:48:16Z,0,1.8349755605258447,0.6730836236934461
2010-04-23T17:30:00Z,2010-04-24T03:18:16Z,0,0,0
2010-04-23T17:59:59Z,2010-04-24T03:48:15Z,0,0,0
2010-04-23T18:30:00Z,2010-04-24T04:18:16Z,0,0,0
2010-04-23T19:00:00Z,2010-04-24T04:48:16Z,0,0,0
2010-04-23T19:29:59Z,2010-04-24T05:18:15Z,0,0,0
2010-04-23T20:00:00Z,2010-04-24T05:48:16Z,1.4657489416886413,0,0
2010-04-23T20:30:00Z,2010-04-24T06:18:16Z,0,0,0
2010-04-23T20:59:59Z,2010-04-24T06:48:15Z,0,0,0
2010-04-23T21:30:00Z,2010-04-24T07:18:16Z,0,0,0
2010-04-23T22:00:00Z,2010-04-24T07:48:16Z,0,0,0
2010-04-23T22:29:59Z,2010-04-24T08:18:15Z,1.8238604265645721,0,0.7321648651331191
2010-04-23T23:00:00Z,2010-04-24T08:48:16Z,0,0,0
2010-04-23T23:30:00Z,2010-04-24T09:18:16Z,1.4721549798793272,0,0
2010-04-23T23:59:59Z,2010-04-24T09:48:15Z,0,0,0
2010-04-24T00:30:00Z,2010-04-24T10:18:16Z,0,0,0
2010-04-24T01:00:00Z,2010-04-24T10:48:16Z,1.7183298530283668,0,0.6916337275349349
2010-04-24T01:29:59Z,2010-04-24T11:18:15Z,0,0,0
2010-04-24T02:00:00Z,2010-04-24T11:48:16Z,0,0,0
2010-04-24T02:30:00Z,2010-04-24T12:18:16Z,0,0,0
2010-04-24T02:59:59Z,2010-04-24T12:48:15Z,0,0,0
2010-04-24T03:30:00Z,2010-04-24T13:18:16Z,0,0,0
2010-04-24T04:00:00Z,2010-04-24T13:48:16Z,0,0,0
2010-04-24T04:29:59Z,2010-04-24T14:18:15Z,0,0,0
2010-04-24T05:00:00Z,2010-04-24T14:48:16Z,0,0,0
2010-04-24T05:30:00Z,2010-04-24T15:18:16Z,0,0,0
2010-04-24T05:59:59Z,2010-04-24T15:48:15Z,0,1.7245653117996713,0.6354686524890579
2010-04-24T06:30:00Z,2010-04-24T16:18:16Z,0,1.7314380584777607,0.6378417893870196
2010-04-24T07:00:00Z,2010-04-24T16:48:16Z,0,3.2440653268706097,0.6286103390372598
2010-04-24T07:29:59Z,2010-04-24T17:18:15Z,0,1.5558160829348724,0.6097736521351722
2010-04-24T08:00:00Z,2010-04-24T17:48:16Z,0,1.7487446951775036,0.643798188299827
2010-04-24T08:30:00Z,2010-04-24T18:18:16Z,0,0,0
2010-04-24T08:59:59Z,2010-04-24T18:48:15Z,0,0,0
2010-04-24T09:30:00Z,2010-04-24T19:18:16Z,0,0,0
2010-04-24T10:00:00Z,2010-04-24T19:48:16Z,0,0,0
2010-04-24T10:29:59Z,2010-04-24T20:18:15Z,0,0,0
2010-04-24T11:00:00Z,2010-04-24T20:48:16Z,0,0,0.5773050512877571
2010-04-24T11:30:00Z,2010-04-24T21:18:16Z,0,3.4414831691400796,0.6993600662041306
2010-04-24T11:59:59Z,2010-04-24T21:48:15Z,1.5011660491324923,1.9040488173125907,0.6961106948785432
2010-04-24T12:30:00Z,2010-04-24T22:18:16Z,0,1.58701418239396,0
2010-04-24T13:00:00Z,2010-04-24T22:48:16Z,1.4765009157943334,0,0
2010-04-24T13:29:59Z,2010-04-24T23:18:15Z,1.4806749413161464,0,0.5812015182272398
2010-04-24T14:00:00Z,2010-04-24T23:48:16Z,0,0,0
2010-04-24T14:30:00Z,2010-04-25T00:18:26Z,0,0,0.5878515877435425
2010-04-24T14:59:59Z,2010-04-25T00:48:25Z,0,1.7743602307746773,0.652564337955163
2010-04-24T15:30:00Z,2010-04-25T01:18:26Z,1.7458278345176803,1.9612440354051648,0.7149164516180989
2010-04-24T16:00:00Z,2010-04-25T01:48:26Z,0,1.8218497598754497,0.668666083581425
2010-04-24T16:29:59Z,2010-04-25T02:18:25Z,0,1.6652625477604182,0.6147994829231647
2010-04-24T17:00:00Z,2010-04-25T02:48:26Z,0,1.7859851877310464,0.6565235547530778
2010-04-24T17:30:00Z,2010-04-25T03:18:26Z,0,0,0
2010-04-24T17:59:59Z,2010-04-25T03:48:25Z,1.496593178567472,0,0
2010-04-24T18:30:00Z,2010-04-25T04:18:26Z,0,0,0
2010-04-24T19:00:00Z,2010-04-25T04:48:26Z,0,0,0.5983940469934698
2010-04-24T19:29:59Z,2010-04-25T05:18:25Z,0,0,0
2010-04-24T20:00:00Z,2010-04-25T05:48:26Z,0,0,0
2010-04-24T20:30:00Z,2010-04-25T06:18:26Z,1.5278578895427215,1.6800802992812502,0.6199972551659605
2010-04-24T20:59:59Z,2010-04-25T06:48:25Z,0,0,0
2010-04-24T21:30:00Z,2010-04-25T07:18:26Z,4.869522698695846,1.8803760160578444,2.455836137515091
2010-04-24T22:00:00Z,2010-04-25T07:48:26Z,11.70199397193308,3.8929070253962337,4.392514075706088
2010-04-24T22:29:59Z,2010-04-25T08:18:25Z,19.37838759899814,5.790363899999417,7.445418987827381
2010-04-24T23:00:00Z,2010-04-25T08:48:26Z,20.727768316009943,6.631524126919837,7.908442658556313
2010-04-24T23:30:00Z,2010-04-25T09:18:26Z,25.224072545173904,8.07506103790143,9.335910079217177
2010-04-24T23:59:59Z,2010-04-25T09:48:25Z,26.924511517611034,8.289046482405443,9.778780960318118
2010-04-25T00:30:00Z,2010-04-25T10:18:26Z,28.870717470743557,7.571247868868732,9.21636960016593
2010-04-25T01:00:00Z,2010-04-25T10:48:26Z,28.729314587099587,8.85476484922107,10.259280748383338
2010-04-25T01:29:59Z,2010-04-25T11:18:25Z,28.16678850081538,10.105215152977829,10.476948294790958
2010-04-25T02:00:00Z,2010-04-25T11:48:26Z,32.83047036652254,11.356540118012097,11.808416405801651
2010-04-25T02:30:00Z,2010-04-25T12:18:26Z,34.981661452170684,11.165654643274328,12.297371612921635
2010-04-25T02:59:59Z,2010-04-25T12:48:25Z,36.320932796279266,11.737069771281048,12.726257539854782
2010-04-25T03:30:00Z,2010-04-25T13:18:26Z,35.77998369219207,11.27603821494948,12.459773116331771
2010-04-25T04:00:00Z,2010-04-25T13:48:26Z,35.77998369219207,11.528996795870066,12.516140268648552
2010-04-25T04:29:59Z,2010-04-25T14:18:25Z,33.04531028789693,10.622624762666227,11.695300344460291
2010-04-25T05:00:00Z,2010-04-25T14:48:26Z,29.231235255179694,10.364919420083655,10.778690309916815
2010-04-25T05:30:00Z,2010-04-25T15:18:26Z,31.904508798242368,10.105215152977829,11.329060100403012
2010-04-25T05:59:59Z,2010-04-25T15:48:25Z,30.421796623897478,10.519317984221484,11.096027620242193
2010-04-25T06:30:00Z,2010-04-25T16:18:26Z,10.727538296834773,5.7600119236457115,5.340027472763648
2010-04-25T07:00:00Z,2010-04-25T16:48:26Z,8.271632670640622,5.584585590918241,4.648098856704437
2010-04-25T07:29:59Z,2010-04-25T17:18:25Z,9.047781630411333,4.933072519994953,3.9413528064797854
2010-04-25T08:00:00Z,2010-04-25T17:48:26Z,4.543368574986476,4.174942672719367,2.528084948919279
2010-04-25T08:30:00Z,2010-04-25T18:18:26Z,1.952843345667119,3.488310206597669,0.6222633632545023
2010-04-25T08:59:59Z,2010-04-25T18:48:25Z,3.979862235068251,3.5639756135417864,2.1296067771104994
2010-04-25T09:30:00Z,2010-04-25T19:18:26Z,1.6430287619427366,3.437786847201025,0.6993600662041306
2010-04-25T10:00:00Z,2010-04-25T19:48:26Z,3.303798835601886,2.1249377301761676,0.7675882525494214
2010-04-25T10:29:59Z,2010-04-25T20:18:25Z,3.3191893867114404,3.8303313928767357,0.7915135449602956
2010-04-25T11:00:00Z,2010-04-25T20:48:26Z,1.8722212732147465,0,0.7504707181921886
2010-04-25T11:30:00Z,2010-04-25T21:18:26Z,1.9766939037371205,0,0.7895045142563524
2010-04-25T11:59:59Z,2010-04-25T21:48:25Z,1.6073496611195208,0,0
2010-04-25T12:30:00Z,2010-04-25T22:18:26Z,1.8138492004341624,1.7051183779998533,1.357084449704637
2010-04-25T13:00:00Z,2010-04-25T22:48:26Z,0,1.8753713938874896,0.6865941292730864
2010-04-25T13:29:59Z,2010-04-25T23:18:25Z,1.603043907865803,2.0898206488077924,0.756421272548744
2010-04-25T14:00:00Z,2010-04-25T23:48:26Z,1.7174260001316688,0,0
2010-04-25T14:30:00Z,2010-04-26T00:18:35Z,1.6635356265768455,1.6831452122931996,0.6210695333156955
2010-04-25T14:59:59Z,2010-04-26T00:48:34Z,3.2846316948378327,3.2111163287284494,1.295473214960357
2010-04-25T15:30:00Z,2010-04-26T01:18:35Z,3.2481714921035247,1.774763065047955,0.6527017312863215
2010-04-25T16:00:00Z,2010-04-26T01:48:35Z,1.5543404454726455,0,0
2010-04-25T16:29:59Z,2010-04-26T02:18:34Z,0,0,0.5905402206042861
2010-04-25T17:00:00Z,2010-04-26T02:48:35Z,2.0046938973326975,1.822519891771792,1.4687479052815344
2010-04-25T17:30:00Z,2010-04-26T03:18:35Z,1.6559923105737635,1.8995920659684733,0.6946356719778402
2010-04-25T17:59:59Z,2010-04-26T03:48:34Z,1.705749012668369,0,0.584684212368226
2010-04-25T18:30:00Z,2010-04-26T04:18:35Z,1.7849624014910928,0,0.7173225302991961
2010-04-25T19:00:00Z,2010-04-26T04:48:35Z,0,0,0.6070126113335654
2010-04-25T19:29:59Z,2010-04-26T05:18:34Z,3.292103265827345,0,0.6139321139282485
2010-04-25T20:00:00Z,2010-04-26T05:48:35Z,1.8912737869632297,3.8482821546583006,0.7793164586723501
2010-04-25T20:30:00Z,2010-04-26T06:18:35Z,3.7083898488760667,0,1.3168223592768555
2010-04-25T20:59:59Z,2010-04-26T06:48:34Z,3.9455539456502056,1.8529715571536358,2.1534455554779917
2010-04-25T21:30:00Z,2010-04-26T07:18:35Z,8.756069210794726,4.217819489117315,3.7318001354806776
2010-04-25T22:00:00Z,2010-04-26T07:48:35Z,15.550746571427505,5.384531815745148,6.406288105634454
2010-04-25T22:29:59Z,2010-04-26T08:18:34Z,24.94802184223937,7.705434298198555,9.265237911667809
2010-04-25T23:00:00Z,2010-04-26T08:48:35Z,23.74600979498307,6.91328029797006,8.754320573257115
2010-04-25T23:30:00Z,2010-04-26T09:18:35Z,26.070654265346704,8.37381179246576,9.613086505758385
2010-04-25T23:59:59Z,2010-04-26T09:48:34Z,26.65723048508158,9.143088266447066,10.021094535383623
2010-04-26T00:30:00Z,2010-04-26T10:18:35Z,27.782283030791902,7.609329968208705,9.755783070394951
2010-04-26T01:00:00Z,2010-04-26T10:48:35Z,25.95719580169298,8.273858156459102,9.556441937372924
2010-04-26T01:29:59Z,2010-04-26T11:18:34Z,25.07239585502498,9.39686402781109,9.640808931016721
2010-04-26T02:00:00Z,2010-04-26T11:48:35Z,24.806388525807424,10.166645519645858,9.809746890666876
2010-04-26T02:30:00Z,2010-04-26T12:18:35Z,33.766226279951084,12.15520672039698,12.185871382855629
2010-04-26T02:59:59Z,2010-04-26T12:48:34Z,31.904508798242368,11.69444914401284,11.730226442714962
2010-04-26T03:30:00Z,2010-04-26T13:18:35Z,30.611119307098324,11.637083694627659,11.417494946497484
2010-04-26T04:00:00Z,2010-04-26T13:48:35Z,32.83047036652254,12.869726242226015,12.193269955232621
2010-04-26T04:29:59Z,2010-04-26T14:18:34Z,29.707568003064218,11.868186749311523,11.224190476050758
2010-04-26T05:00:00Z,2010-04-26T14:48:35Z,28.071108799130787,10.980165471018278,10.677894437879075
2010-04-26T05:30:00Z,2010-04-26T15:18:35Z,27.555217423700043,10.908051038804153,10.50539200904367
2010-04-26T05:59:59Z,2010-04-26T15:48:34Z,27.51290289072873,10.002639396251306,10.198955816672278
2010-04-26T06:30:00Z,2010-04-26T16:18:35Z,23.06576226502165,8.533391053504474,8.887735977764628
2010-04-26T07:00:00Z,2010-04-26T16:48:35Z,13.491475375531095,6.701628604296431,6.324084996984291
2010-04-26T07:29:59Z,2010-04-26T17:18:34Z,12.179192004256372,6.305692522272604,5.883261403667473
2010-04-26T08:00:00Z,2010-04-26T17:48:35Z,10.828306598230398,5.882914276308298,5.414871034578918
2010-04-26T08:30:00Z,2010-04-26T18:18:35Z,7.092369681910725,5.678848434312263,4.376253539299552
2010-04-26T08:59:59Z,2010-04-26T18:48:34Z,5.679999482141785,4.866940055914496,3.033916591751505
2010-04-26T09:30:00Z,2010-04-26T19:18:35Z,4.806315122139656,4.293633378637106,2.683832176562128
2010-04-26T10:00:00Z,2010-04-26T19:48:35Z,4.328616990640215,4.388724668080533,2.492459965925449
2010-04-26T10:29:59Z,2010-04-26T20:18:34Z,4.01489164096399,4.497545538399257,2.4301523254347055
2010-04-26T11:00:00Z,2010-04-26T20:48:35Z,3.5158932394135993,1.554011413588408,0.7798286027090399
2010-04-26T11:30:00Z,2010-04-26T21:18:35Z,3.9072443993014287,4.005021757397213,1.6660595597022239
2010-04-26T11:59:59Z,2010-04-26T21:48:34Z,1.7391935035438493,0,0.6997145939561851
2010-04-26T12:30:00Z,2010-04-26T22:18:35Z,1.766122876621009,0,0.7100940636389383
2010-04-26T13:00:00Z,2010-04-26T22:48:35Z,3.424674861467694,4.027380350747023,1.5288611079028054
2010-04-26T13:29:59Z,2010-04-26T23:18:34Z,1.8892661346569497,3.63019217499719,1.5266749458329971
2010-04-26T14:00:00Z,2010-04-26T23:48:35Z,3.213118272424514,1.9724804692245415,0.7185848778233428
2010-04-26T14:30:00Z,2010-04-27T00:18:43Z,1.6199887755539104,2.0967653760711285,0.7586350800783183
2010-04-26T14:59:59Z,2010-04-27T00:48:42Z,1.766122876621009,2.0697861798698804,1.4601134960257638
2010-04-26T15:30:00Z,2010-04-27T01:18:43Z,3.288435063007091,2.169394769658443,0.7816297555862499
2010-04-26T16:00:00Z,2010-04-27T01:48:43Z,1.60400995295638,0,0.569802594533555
2010-04-26T16:29:59Z,2010-04-27T02:18:42Z,1.4402805390628641,1.8709091896240948,0.6851078746377549
2010-04-26T17:00:00Z,2010-04-27T02:48:43Z,1.664539791487435,0,1.2805645589466534
2010-04-26T17:30:00Z,2010-04-27T03:18:43Z,0,1.7386102502068963,0.6403135967528454
2010-04-26T17:59:59Z,2010-04-27T03:48:42Z,1.5462818129044658,0,0
2010-04-26T18:30:00Z,2010-04-27T04:18:43Z,0,2.0133329593721405,0.7318534323417225
2010-04-26T19:00:00Z,2010-04-27T04:48:43Z,3.4027876003872883,0,0
2010-04-26T19:29:59Z,2010-04-27T05:18:42Z,1.7617671668582455,0,0.7084190242693886
2010-04-26T20:00:00Z,2010-04-27T05:48:43Z,1.5947967928225242,0,0
2010-04-26T20:30:00Z,2010-04-27T06:18:43Z,0,1.782486567095962,0.6553332280703945
2010-04-26T20:59:59Z,2010-04-27T06:48:42Z,3.45551577669786,1.7600966131018194,1.3198510793627534
2010-04-26T21:30:00Z,2010-04-27T07:18:43Z,4.046346756380512,1.8621020053021762,2.187598195129441
2010-04-26T22:00:00Z,2010-04-27T07:48:43Z,7.854903245193522,2.592633898832979,3.517548345182316
2010-04-26T22:29:59Z,2010-04-27T08:18:42Z,12.866043207797665,5.64571439766867,5.042944791543258
2010-04-26T23:00:00Z,2010-04-27T08:48:43Z,13.872003132174145,5.359454404993016,5.1996930501044005
2010-04-26T23:30:00Z,2010-04-27T09:18:43Z,13.57342551294844,5.985599416980891,6.068957964750679
2010-04-26T23:59:59Z,2010-04-27T09:48:42Z,18.54481294113986,8.024978153033627,7.81190157306405
2010-04-27T00:30:00Z,2010-04-27T10:18:43Z,18.830925894179884,7.910497125206507,7.854708742919074
2010-04-27T01:00:00Z,2010-04-27T10:48:43Z,23.589976829436566,9.700516032605194,9.3309557382814
2010-04-27T01:29:59Z,2010-04-27T11:18:42Z,14.097657358989618,6.82992212837324,6.442170040509858
2010-04-27T02:00:00Z,2010-04-27T11:48:43Z,18.830925894179884,8.380632160983282,7.9907249819673805
2010-04-27T02:30:00Z,2010-04-27T12:18:43Z,21.648702886726717,9.56991725059175,8.95720775148489
2010-04-27T02:59:59Z,2010-04-27T12:48:42Z,26.76329167514198,10.47341985892157,10.292787337312923
2010-04-27T03:30:00Z,2010-04-27T13:18:43Z,22.18360901576017,10.14591839374549,9.184245546191885
2010-04-27T04:00:00Z,2010-04-27T13:48:43Z,16.43379471666207,8.206655574138804,7.404471063422893
2010-04-27T04:29:59Z,2010-04-27T14:18:42Z,13.717162525467693,7.6086333193279305,6.594926374680229
2010-04-27T05:00:00Z,2010-04-27T14:48:43Z,13.902156710772136,7.041313559886028,6.464877173817656
2010-04-27T05:30:00Z,2010-04-27T15:18:43Z,9.1613505802488735,5.805791146498618,4.938670018797269
2010-04-27T05:59:59Z,2010-04-27T15:48:42Z,6.852695855436625,4.6728934683451016,3.2455372787868346
2010-04-27T06:30:00Z,2010-04-27T16:18:43Z,8.975304874287337,5.2873813624800725,4.731600524084321
2010-04-27T07:00:00Z,2010-04-27T16:48:43Z,9.449721003145484,5.552520348157078,4.94991190608046
2010-04-27T07:29:59Z,2010-04-27T17:18:42Z,7.6693609851959135,5.107705600562758,3.577275554390242
2010-04-27T08:00:00Z,2010-04-27T17:48:43Z,4.759891707974928,4.505887048242405,2.6982356349730616
2010-04-27T08:30:00Z,2010-04-27T18:18:43Z,0,0,0
2010-04-27T08:59:59Z,2010-04-27T18:48:42Z,1.4517320625905354,0,0
2010-04-27T09:30:00Z,2010-04-27T19:18:43Z,0,0,0
2010-04-27T10:00:00Z,2010-04-27T19:48:43Z,0,0,0.5887117298792817
2010-04-27T10:29:59Z,2010-04-27T20:18:42Z,0,1.5474440044847297,0
2010-04-27T11:00:00Z,2010-04-27T20:48:43Z,0,0,0
2010-04-27T11:30:00Z,2010-04-27T21:18:43Z,0,0,0.5765143961838628
2010-04-27T11:59:59Z,2010-04-27T21:48:42Z,0,0,0
2010-04-27T12:30:00Z,2010-04-27T22:18:43Z,0,0,0
2010-04-27T13:00:00Z,2010-04-27T22:48:43Z,0,0,0
2010-04-27T13:29:59Z,2010-04-27T23:18:42Z,0,0,0
2010-04-27T14:00:00Z,2010-04-27T23:48:43Z,0,0,0
2010-04-27T14:30:00Z,2010-04-28T00:18:51Z,0,0,0
2010-04-27T14:59:59Z,2010-04-28T00:48:50Z,0,0,0
2010-04-27T15:30:00Z,2010-04-28T01:18:51Z,0,0,0
2010-04-27T16:00:00Z,2010-04-28T01:48:51Z,0,0,0
2010-04-27T16:29:59Z,2010-04-28T02:18:50Z,0,0,0
2010-04-27T17:00:00Z,2010-04-28T02:48:51Z,0,0,0
2010-04-27T17:30:00Z,2010-04-28T03:18:51Z,0,1.547333861357595,0
2010-04-27T17:59:59Z,2010-04-28T03:48:50Z,0,0,0
2010-04-27T18:30:00Z,2010-04-28T04:18:51Z,0,0,0
2010-04-27T19:00:00Z,2010-04-28T04:48:51Z,0,0,0
2010-04-27T19:29:59Z,2010-04-28T05:18:50Z,0,0,0.5749471846115388
2010-04-27T20:00:00Z,2010-04-28T05:48:51Z,1.522770955929754,0,0
2010-04-27T20:30:00Z,2010-04-28T06:18:51Z,0,0,0.571189133598006
2010-04-27T20:59:59Z,2010-04-28T06:48:50Z,1.4418159867643383,0,0.5938931661661788
2010-04-27T21:30:00Z,2010-04-28T07:18:51Z,3.8154471234243026,0,2.0255833722094225
2010-04-27T22:00:00Z,2010-04-28T07:48:51Z,0,0,0
2010-04-27T22:29:59Z,2010-04-28T08:18:50Z,6.998916011656403,2.1045302319557804,3.140071919819642
2010-04-27T23:00:00Z,2010-04-28T08:48:51Z,11.383457024222704,4.1963808561066145,4.330321133419486
2010-04-27T23:30:00Z,2010-04-28T09:18:51Z,24.41691855601365,7.566037026270371,9.079223485048349
2010-04-27T23:59:59Z,2010-04-28T09:48:50Z,28.870717470743557,9.571484383979898,10.545451536215003
2010-04-28T00:30:00Z,2010-04-28T10:18:51Z,32.86299242675225,8.448683578355949,11.163622481000992
2010-04-28T01:00:00Z,2010-04-28T10:48:51Z,30.229889997103008,9.752232127713542,10.844108488576314
2010-04-28T01:29:59Z,2010-04-28T11:18:50Z,25.62364581245179,9.040844027682684,9.59345492561092
2010-04-28T02:00:00Z,2010-04-28T11:48:51Z,28.729314587099587,11.195446190128003,10.854162545045419
2010-04-28T02:30:00Z,2010-04-28T12:18:51Z,28.555943153657445,11.824489733664311,11.086391031517397
2010-04-28T02:59:59Z,2010-04-28T12:48:50Z,26.120991790284563,10.301700046883393,10.130233509178979
2010-04-28T03:30:00Z,2010-04-28T13:18:51Z,20.517229541973357,9.267650382708268,8.588281403373736
2010-04-28T04:00:00Z,2010-04-28T13:48:51Z,19.75442323563157,9.134539254269473,8.40017340211052
2010-04-28T04:29:59Z,2010-04-28T14:18:50Z,19.64748143768456,9.346881171606352,8.423118362730303
2010-04-28T05:00:00Z,2010-04-28T14:48:51Z,18.54481294113986,8.955534427895856,8.05647800899888
2010-04-28T05:30:00Z,2010-04-28T15:18:51Z,14.287358837418193,7.427133124329256,6.68413939257684
2010-04-28T05:59:59Z,2010-04-28T15:48:50Z,10.038213869316724,5.807090079710864,5.179189677190559
2010-04-28T06:30:00Z,2010-04-28T16:18:51Z,10.151422431630891,5.485448017639428,5.122066453596507
2010-04-28T07:00:00Z,2010-04-28T16:48:51Z,9.983154579560564,5.782267038738496,5.156488184619995
2010-04-28T07:29:59Z,2010-04-28T17:18:50Z,7.3054640680513945,4.961826011698376,3.47758107187626
2010-04-28T08:00:00Z,2010-04-28T17:48:51Z,4.979965047761408,4.937113536282958,2.805243537321152
2010-04-28T08:30:00Z,2010-04-28T18:18:51Z,3.6840320864710017,4.339550758529135,1.5908481718760084
2010-04-28T08:59:59Z,2010-04-28T18:48:50Z,1.850495512340896,4.094198363587912,1.599443111573498
2010-04-28T09:30:00Z,2010-04-28T19:18:51Z,0,3.544023001675846,0.697860416646971
2010-04-28T10:00:00Z,2010-04-28T19:48:51Z,1.5409169597313512,1.9557096156589064,0.7131065182456322
2010-04-28T10:29:59Z,2010-04-28T20:18:50Z,0,0,0.5878967249072679
2010-04-28T11:00:00Z,2010-04-28T20:48:51Z,0,0,0.6069094209564297
2010-04-28T11:30:00Z,2010-04-28T21:18:51Z,0,0,0.5895772579627458
2010-04-28T11:59:59Z,2010-04-28T21:48:50Z,0,0,0
2010-04-28T12:30:00Z,2010-04-28T22:18:51Z,0,0,0
2010-04-28T13:00:00Z,2010-04-28T22:48:51Z,0,0,0.5887571492791054
2010-04-28T13:29:59Z,2010-04-28T23:18:50Z,0,0,0
2010-04-28T14:00:00Z,2010-04-28T23:48:51Z,0,0,0
2010-04-28T14:30:00Z,2010-04-29T00:18:58Z,0,0,0
2010-04-28T14:59:59Z,2010-04-29T00:48:57Z,0,0,0
2010-04-28T15:30:00Z,2010-04-29T01:18:58Z,0,0,0
2010-04-28T16:00:00Z,2010-04-29T01:48:58Z,0,0,0
2010-04-28T16:29:59Z,2010-04-29T02:18:57Z,0,0,0
2010-04-28T17:00:00Z,2010-04-29T02:48:58Z,0,0,0
2010-04-28T17:30:00Z,2010-04-29T03:18:58Z,0,0,0
2010-04-28T17:59:59Z,2010-04-29T03:48:57Z,0,0,0
2010-04-28T18:30:00Z,2010-04-29T04:18:58Z,0,0,0
