TIMESTAMP,solar_TIMESTAMP,ta,netrad,ws,precip,swc_shallow,swc_deep,ext_rad
2015-01-19T23:30:00Z,2015-01-19T17:18:38Z,,,,,,,CALCULATED
2015-01-20T00:00:00Z,2015-01-19T17:48:38Z,,,,,,,CALCULATED
2015-01-20T00:30:00Z,2015-01-19T18:18:38Z,,,,,,,CALCULATED
2015-01-20T01:00:00Z,2015-01-19T18:48:38Z,,,,,,,CALCULATED
2015-01-20T01:30:00Z,2015-01-19T19:18:38Z,,,,,,,CALCULATED
2015-01-20T02:00:00Z,2015-01-19T19:48:38Z,,,,,OUT_WARN,,CALCULATED
2015-01-20T02:30:00Z,2015-01-19T20:18:38Z,,,,,,,CALCULATED
2015-01-20T03:00:00Z,2015-01-19T20:48:38Z,,,,,OUT_WARN,,CALCULATED
2015-01-20T03:30:00Z,2015-01-19T21:18:38Z,,,,,OUT_WARN,,CALCULATED
2015-01-20T04:00:00Z,2015-01-19T21:48:38Z,,,,,,,CALCULATED
2015-01-20T04:30:00Z,2015-01-19T22:18:38Z,,,,,,,CALCULATED
2015-01-20T05:00:00Z,2015-01-19T22:48:38Z,,,,,,,CALCULATED
2015-01-20T05:30:00Z,2015-01-19T23:18:38Z,,,,,,,CALCULATED
2015-01-20T06:00:00Z,2015-01-19T23:48:38Z,,,,,OUT_WARN,,CALCULATED
2015-01-20T06:30:00Z,2015-01-20T00:18:22Z,,,,,OUT_WARN,,CALCULATED
2015-01-20T07:00:00Z,2015-01-20T00:48:22Z,,,,,OUT_WARN,,CALCULATED
2015-01-20T07:30:00Z,2015-01-20T01:18:22Z,,,,,,,CALCULATED
2015-01-20T08:00:00Z,2015-01-20T01:48:22Z,,,,,,,CALCULATED
2015-01-20T08:30:00Z,2015-01-20T02:18:22Z,,,,,,,CALCULATED
2015-01-20T09:00:00Z,2015-01-20T02:48:22Z,,,,,,,CALCULATED
2015-01-20T09:30:00Z,2015-01-20T03:18:22Z,,,,,,OUT_WARN,CALCULATED
2015-01-20T10:00:00Z,2015-01-20T03:48:22Z,,,,,,OUT_WARN,CALCULATED
2015-01-20T10:30:00Z,2015-01-20T04:18:22Z,,,,,,,CALCULATED
2015-01-20T11:00:00Z,2015-01-20T04:48:22Z,,,,,,,CALCULATED
2015-01-20T11:30:00Z,2015-01-20T05:18:22Z,,,,,,,CALCULATED
2015-01-20T12:00:00Z,2015-01-20T05:48:22Z,,,,,,,CALCULATED
2015-01-20T12:30:00Z,2015-01-20T06:18:22Z,,,,,,,CALCULATED
2015-01-20T13:00:00Z,2015-01-20T06:48:22Z,,,,,,,CALCULATED
2015-01-20T13:30:00Z,2015-01-20T07:18:22Z,,,,,,,CALCULATED
2015-01-20T14:00:00Z,2015-01-20T07:48:22Z,,,,,,,CALCULATED
2015-01-20T14:30:00Z,2015-01-20T08:18:22Z,,,,,,,CALCULATED
2015-01-20T15:00:00Z,2015-01-20T08:48:22Z,,,,,,,CALCULATED
2015-01-20T15:30:00Z,2015-01-20T09:18:22Z,,,,,,,CALCULATED
2015-01-20T16:00:00Z,2015-01-20T09:48:22Z,,OUT_WARN,,,,,CALCULATED
2015-01-20T16:30:00Z,2015-01-20T10:18:22Z,,OUT_WARN,,,,,CALCULATED
2015-01-20T17:00:00Z,2015-01-20T10:48:22Z,,OUT_WARN,,,,,CALCULATED
2015-01-20T17:30:00Z,2015-01-20T11:18:22Z,,OUT_WARN,,,,,CALCULATED
2015-01-20T18:00:00Z,2015-01-20T11:48:22Z,,OUT_WARN,,,OUT_WARN,,CALCULATED
2015-01-20T18:30:00Z,2015-01-20T12:18:22Z,,OUT_WARN,,,OUT_WARN,,CALCULATED
2015-01-20T19:00:00Z,2015-01-20T12:48:22Z,,OUT_WARN,,,,,CALCULATED
2015-01-20T19:30:00Z,2015-01-20T13:18:22Z,,OUT_WARN,,,,,CALCULATED
2015-01-20T20:00:00Z,2015-01-20T13:48:22Z,,OUT_WARN,,,,,CALCULATED
2015-01-20T20:30:00Z,2015-01-20T14:18:22Z,,OUT_WARN,,,,,CALCULATED
2015-01-20T21:00:00Z,2015-01-20T14:48:22Z,,OUT_WARN,,,,,CALCULATED
2015-01-20T21:30:00Z,2015-01-20T15:18:22Z,,,,,,,CALCULATED
2015-01-20T22:00:00Z,2015-01-20T15:48:22Z,,,,,,,CALCULATED
2015-01-20T22:30:00Z,2015-01-20T16:18:22Z,,,,,,,CALCULATED
2015-01-20T23:00:00Z,2015-01-20T16:48:22Z,,,,,,,CALCULATED
2015-01-20T23:30:00Z,2015-01-20T17:18:22Z,,,,,,,CALCULATED
2015-01-21T00:00:00Z,2015-01-20T17:48:22Z,,,,,,,CALCULATED
2015-01-21T00:30:00Z,2015-01-20T18:18:22Z,,,,,,,CALCULATED
2015-01-21T01:00:00Z,2015-01-20T18:48:22Z,,,,,,,CALCULATED
2015-01-21T01:30:00Z,2015-01-20T19:18:22Z,,,,,,,CALCULATED
2015-01-21T02:00:00Z,2015-01-20T19:48:22Z,,,,,,,CALCULATED
2015-01-21T02:30:00Z,2015-01-20T20:18:22Z,,,,,,,CALCULATED
2015-01-21T03:00:00Z,2015-01-20T20:48:22Z,,,,,,,CALCULATED
2015-01-21T03:30:00Z,2015-01-20T21:18:22Z,,,,,,,CALCULATED
2015-01-21T04:00:00Z,2015-01-20T21:48:22Z,,,,,,,CALCULATED
2015-01-21T04:30:00Z,2015-01-20T22:18:22Z,,,,,,,CALCULATED
2015-01-21T05:00:00Z,2015-01-20T22:48:22Z,,,,,,,CALCULATED
2015-01-21T05:30:00Z,2015-01-20T23:18:22Z,,,,,,,CALCULATED
2015-01-21T06:00:00Z,2015-01-20T23:48:22Z,,,,,OUT_WARN,,CALCULATED
2015-01-21T06:30:00Z,2015-01-21T00:18:07Z,,,,,,OUT_WARN,CALCULATED
2015-01-21T07:00:00Z,2015-01-21T00:48:07Z,,,,,,,CALCULATED
2015-01-21T07:30:00Z,2015-01-21T01:18:07Z,,,,,,,CALCULATED
2015-01-21T08:00:00Z,2015-01-21T01:48:07Z,,,,,,,CALCULATED
2015-01-21T08:30:00Z,2015-01-21T02:18:07Z,,,,,,,CALCULATED
2015-01-21T09:00:00Z,2015-01-21T02:48:07Z,,,,,,,CALCULATED
2015-01-21T09:30:00Z,2015-01-21T03:18:07Z,,,,,,,CALCULATED
2015-01-21T10:00:00Z,2015-01-21T03:48:07Z,,,,,OUT_WARN,,CALCULATED
2015-01-21T10:30:00Z,2015-01-21T04:18:07Z,,,,,OUT_WARN,,CALCULATED
2015-01-21T11:00:00Z,2015-01-21T04:48:07Z,,,,,,,CALCULATED
2015-01-21T11:30:00Z,2015-01-21T05:18:07Z,,,,,,,CALCULATED
2015-01-21T12:00:00Z,2015-01-21T05:48:07Z,,,,,,,CALCULATED
2015-01-21T12:30:00Z,2015-01-21T06:18:07Z,,,,,,,CALCULATED
2015-01-21T13:00:00Z,2015-01-21T06:48:07Z,,,,,,,CALCULATED
2015-01-21T13:30:00Z,2015-01-21T07:18:07Z,,,,,,,CALCULATED
2015-01-21T14:00:00Z,2015-01-21T07:48:07Z,,,,,OUT_WARN,,CALCULATED
2015-01-21T14:30:00Z,2015-01-21T08:18:07Z,,,,,,,CALCULATED
2015-01-21T15:00:00Z,2015-01-21T08:48:07Z,,,,,,,CALCULATED
2015-01-21T15:30:00Z,2015-01-21T09:18:07Z,,,,,,,CALCULATED
2015-01-21T16:00:00Z,2015-01-21T09:48:07Z,,,,,,,CALCULATED
2015-01-21T16:30:00Z,2015-01-21T10:18:07Z,,,,,,,CALCULATED
2015-01-21T17:00:00Z,2015-01-21T10:48:07Z,,OUT_WARN,,,,,CALCULATED
2015-01-21T17:30:00Z,2015-01-21T11:18:07Z,,OUT_WARN,,,,,CALCULATED
2015-01-21T18:00:00Z,2015-01-21T11:48:07Z,,OUT_WARN,,,,,CALCULATED
2015-01-21T18:30:00Z,2015-01-21T12:18:07Z,,,,,,OUT_WARN,CALCULATED
2015-01-21T19:00:00Z,2015-01-21T12:48:07Z,,,,,,,CALCULATED
2015-01-21T19:30:00Z,2015-01-21T13:18:07Z,,,,,,,CALCULATED
2015-01-21T20:00:00Z,2015-01-21T13:48:07Z,,,,,,,CALCULATED
2015-01-21T20:30:00Z,2015-01-21T14:18:07Z,,,,,,,CALCULATED
2015-01-21T21:00:00Z,2015-01-21T14:48:07Z,,,,,,,CALCULATED
2015-01-21T21:30:00Z,2015-01-21T15:18:07Z,,,,,,,CALCULATED
2015-01-21T22:00:00Z,2015-01-21T15:48:07Z,,,,,,,CALCULATED
2015-01-21T22:30:00Z,2015-01-21T16:18:07Z,,,,,,,CALCULATED
2015-01-21T23:00:00Z,2015-01-21T16:48:07Z,,,,,,,CALCULATED
2015-01-21T23:30:00Z,2015-01-21T17:18:07Z,,,,,,,CALCULATED
2015-01-22T00:00:00Z,2015-01-21T17:48:07Z,,,,,,,CALCULATED
2015-01-22T00:30:00Z,2015-01-21T18:18:07Z,,,,,,,CALCULATED
2015-01-22T01:00:00Z,2015-01-21T18:48:07Z,,,,,,,CALCULATED
2015-01-22T01:30:00Z,2015-01-21T19:18:07Z,,,,,,,CALCULATED
2015-01-22T02:00:00Z,2015-01-21T19:48:07Z,,,,,,,CALCULATED
2015-01-22T02:30:00Z,2015-01-21T20:18:07Z,,,,,,,CALCULATED
2015-01-22T03:00:00Z,2015-01-21T20:48:07Z,,,,,,OUT_WARN,CALCULATED
2015-01-22T03:30:00Z,2015-01-21T21:18:07Z,,,,,,,CALCULATED
2015-01-22T04:00:00Z,2015-01-21T21:48:07Z,,,,,OUT_WARN,,CALCULATED
2015-01-22T04:30:00Z,2015-01-21T22:18:07Z,,,,,,,CALCULATED
2015-01-22T05:00:00Z,2015-01-21T22:48:07Z,,,,,,OUT_WARN,CALCULATED
2015-01-22T05:30:00Z,2015-01-21T23:18:07Z,,,,,,OUT_WARN,CALCULATED
2015-01-22T06:00:00Z,2015-01-21T23:48:07Z,,,,,OUT_WARN,OUT_WARN,CALCULATED
2015-01-22T06:30:00Z,2015-01-22T00:17:52Z,,,,,OUT_WARN,OUT_WARN,CALCULATED
2015-01-22T07:00:00Z,2015-01-22T00:47:52Z,,,,,,OUT_WARN,CALCULATED
2015-01-22T07:30:00Z,2015-01-22T01:17:52Z,,,,,,OUT_WARN,CALCULATED
2015-01-22T08:00:00Z,2015-01-22T01:47:52Z,,,,,,OUT_WARN,CALCULATED
2015-01-22T08:30:00Z,2015-01-22T02:17:52Z,,,,,,,CALCULATED
2015-01-22T09:00:00Z,2015-01-22T02:47:52Z,,,,,,,CALCULATED
2015-01-22T09:30:00Z,2015-01-22T03:17:52Z,,,,,,,CALCULATED
2015-01-22T10:00:00Z,2015-01-22T03:47:52Z,,,,,OUT_WARN,,CALCULATED
2015-01-22T10:30:00Z,2015-01-22T04:17:52Z,,,,,OUT_WARN,,CALCULATED
2015-01-22T11:00:00Z,2015-01-22T04:47:52Z,,,,,,,CALCULATED
2015-01-22T11:30:00Z,2015-01-22T05:17:52Z,,,,,,,CALCULATED
2015-01-22T12:00:00Z,2015-01-22T05:47:52Z,,,,,,,CALCULATED
2015-01-22T12:30:00Z,2015-01-22T06:17:52Z,,,,,,,CALCULATED
2015-01-22T13:00:00Z,2015-01-22T06:47:52Z,,,,,,,CALCULATED
2015-01-22T13:30:00Z,2015-01-22T07:17:52Z,,,,,,,CALCULATED
2015-01-22T14:00:00Z,2015-01-22T07:47:52Z,,,,,,,CALCULATED
2015-01-22T14:30:00Z,2015-01-22T08:17:52Z,,,,,,,CALCULATED
2015-01-22T15:00:00Z,2015-01-22T08:47:52Z,,,,,,,CALCULATED
2015-01-22T15:30:00Z,2015-01-22T09:17:52Z,,,,,,,CALCULATED
2015-01-22T16:00:00Z,2015-01-22T09:47:52Z,,,,,,,CALCULATED
2015-01-22T16:30:00Z,2015-01-22T10:17:52Z,,,,,,,CALCULATED
2015-01-22T17:00:00Z,2015-01-22T10:47:52Z,,,,,,,CALCULATED
2015-01-22T17:30:00Z,2015-01-22T11:17:52Z,,,,,,,CALCULATED
2015-01-22T18:00:00Z,2015-01-22T11:47:52Z,,,,,,,CALCULATED
2015-01-22T18:30:00Z,2015-01-22T12:17:52Z,,,,,,,CALCULATED
2015-01-22T19:00:00Z,2015-01-22T12:47:52Z,,,,,,,CALCULATED
2015-01-22T19:30:00Z,2015-01-22T13:17:52Z,,,,,,,CALCULATED
2015-01-22T20:00:00Z,2015-01-22T13:47:52Z,,,,,,,CALCULATED
2015-01-22T20:30:00Z,2015-01-22T14:17:52Z,,,,,,,CALCULATED
2015-01-22T21:00:00Z,2015-01-22T14:47:52Z,,,,,,,CALCULATED
2015-01-22T21:30:00Z,2015-01-22T15:17:52Z,,,,,,,CALCULATED
2015-01-22T22:00:00Z,2015-01-22T15:47:52Z,,,,,,,CALCULATED
2015-01-22T22:30:00Z,2015-01-22T16:17:52Z,,,,,,,CALCULATED
2015-01-22T23:00:00Z,2015-01-22T16:47:52Z,,,,,,,CALCULATED
2015-01-22T23:30:00Z,2015-01-22T17:17:52Z,,,,,,,CALCULATED
2015-01-23T00:00:00Z,2015-01-22T17:47:52Z,,,,,,,CALCULATED
2015-01-23T00:30:00Z,2015-01-22T18:17:52Z,,,,,,,CALCULATED
2015-01-23T01:00:00Z,2015-01-22T18:47:52Z,,,,,,,CALCULATED
2015-01-23T01:30:00Z,2015-01-22T19:17:52Z,,,,,,,CALCULATED
2015-01-23T02:00:00Z,2015-01-22T19:47:52Z,,,,,,,CALCULATED
2015-01-23T02:30:00Z,2015-01-22T20:17:52Z,,,,,,,CALCULATED
2015-01-23T03:00:00Z,2015-01-22T20:47:52Z,,,,,,,CALCULATED
2015-01-23T03:30:00Z,2015-01-22T21:17:52Z,,,,,,,CALCULATED
2015-01-23T04:00:00Z,2015-01-22T21:47:52Z,,,,,,,CALCULATED
2015-01-23T04:30:00Z,2015-01-22T22:17:52Z,,,,,,,CALCULATED
2015-01-23T05:00:00Z,2015-01-22T22:47:52Z,,,,,,,CALCULATED
2015-01-23T05:30:00Z,2015-01-22T23:17:52Z,,,,,,,CALCULATED
2015-01-23T06:00:00Z,2015-01-22T23:47:52Z,,,,,OUT_WARN,,CALCULATED
2015-01-23T06:30:00Z,2015-01-23T00:17:38Z,,,,,OUT_WARN,,CALCULATED
2015-01-23T07:00:00Z,2015-01-23T00:47:38Z,,,,,OUT_WARN,,CALCULATED
2015-01-23T07:30:00Z,2015-01-23T01:17:38Z,,,,,OUT_WARN,,CALCULATED
2015-01-23T08:00:00Z,2015-01-23T01:47:38Z,,,,,,,CALCULATED
2015-01-23T08:30:00Z,2015-01-23T02:17:38Z,,,,,,,CALCULATED
2015-01-23T09:00:00Z,2015-01-23T02:47:38Z,,,,,OUT_WARN,,CALCULATED
2015-01-23T09:30:00Z,2015-01-23T03:17:38Z,,,,,OUT_WARN,,CALCULATED
2015-01-23T10:00:00Z,2015-01-23T03:47:38Z,,,,,,,CALCULATED
2015-01-23T10:30:00Z,2015-01-23T04:17:38Z,,,,,,,CALCULATED
2015-01-23T11:00:00Z,2015-01-23T04:47:38Z,,,,,,,CALCULATED
2015-01-23T11:30:00Z,2015-01-23T05:17:38Z,,,,,,,CALCULATED
2015-01-23T12:00:00Z,2015-01-23T05:47:38Z,,,,,,,CALCULATED
2015-01-23T12:30:00Z,2015-01-23T06:17:38Z,,,,,,,CALCULATED
2015-01-23T13:00:00Z,2015-01-23T06:47:38Z,,,,,,,CALCULATED
2015-01-23T13:30:00Z,2015-01-23T07:17:38Z,,,,,,,CALCULATED
2015-01-23T14:00:00Z,2015-01-23T07:47:38Z,,,,,,,CALCULATED
2015-01-23T14:30:00Z,2015-01-23T08:17:38Z,,,,,,,CALCULATED
2015-01-23T15:00:00Z,2015-01-23T08:47:38Z,,,,,OUT_WARN,,CALCULATED
2015-01-23T15:30:00Z,2015-01-23T09:17:38Z,,,,,,,CALCULATED
2015-01-23T16:00:00Z,2015-01-23T09:47:38Z,,,,,,,CALCULATED
2015-01-23T16:30:00Z,2015-01-23T10:17:38Z,,,,,,,CALCULATED
2015-01-23T17:00:00Z,2015-01-23T10:47:38Z,,,,,,,CALCULATED
2015-01-23T17:30:00Z,2015-01-23T11:17:38Z,,,,,,,CALCULATED
2015-01-23T18:00:00Z,2015-01-23T11:47:38Z,,OUT_WARN,,,,,CALCULATED
2015-01-23T18:30:00Z,2015-01-23T12:17:38Z,,OUT_WARN,,,,,CALCULATED
2015-01-23T19:00:00Z,2015-01-23T12:47:38Z,,OUT_WARN,,,,,CALCULATED
2015-01-23T19:30:00Z,2015-01-23T13:17:38Z,,OUT_WARN,,,,,CALCULATED
2015-01-23T20:00:00Z,2015-01-23T13:47:38Z,,OUT_WARN,,,,,CALCULATED
2015-01-23T20:30:00Z,2015-01-23T14:17:38Z,,OUT_WARN,,,,,CALCULATED
2015-01-23T21:00:00Z,2015-01-23T14:47:38Z,,OUT_WARN,,,OUT_WARN,,CALCULATED
2015-01-23T21:30:00Z,2015-01-23T15:17:38Z,,,,OUT_WARN,,,CALCULATED
2015-01-23T22:00:00Z,2015-01-23T15:47:38Z,,,,OUT_WARN,,,CALCULATED
2015-01-23T22:30:00Z,2015-01-23T16:17:38Z,,,,,OUT_WARN,,CALCULATED
2015-01-23T23:00:00Z,2015-01-23T16:47:38Z,,,,,,,CALCULATED
2015-01-23T23:30:00Z,2015-01-23T17:17:38Z,,,,,,,CALCULATED
2015-01-24T00:00:00Z,2015-01-23T17:47:38Z,,,,,,OUT_WARN,CALCULATED
2015-01-24T00:30:00Z,2015-01-23T18:17:38Z,,,,,,OUT_WARN,CALCULATED
2015-01-24T01:00:00Z,2015-01-23T18:47:38Z,,,,,,,CALCULATED
2015-01-24T01:30:00Z,2015-01-23T19:17:38Z,,,,,,,CALCULATED
2015-01-24T02:00:00Z,2015-01-23T19:47:38Z,,,,,,,CALCULATED
2015-01-24T02:30:00Z,2015-01-23T20:17:38Z,,,,,,,CALCULATED
2015-01-24T03:00:00Z,2015-01-23T20:47:38Z,,,,,,,CALCULATED
2015-01-24T03:30:00Z,2015-01-23T21:17:38Z,,,,,,,CALCULATED
2015-01-24T04:00:00Z,2015-01-23T21:47:38Z,,,,,,,CALCULATED
2015-01-24T04:30:00Z,2015-01-23T22:17:38Z,,,,,,,CALCULATED
2015-01-24T05:00:00Z,2015-01-23T22:47:38Z,,,,,,OUT_WARN,CALCULATED
2015-01-24T05:30:00Z,2015-01-23T23:17:38Z,,,,,,,CALCULATED
2015-01-24T06:00:00Z,2015-01-23T23:47:38Z,,,,,,,CALCULATED
2015-01-24T06:30:00Z,2015-01-24T00:17:24Z,,,,,,,CALCULATED
2015-01-24T07:00:00Z,2015-01-24T00:47:24Z,,,,,,,CALCULATED
2015-01-24T07:30:00Z,2015-01-24T01:17:24Z,,,,,,,CALCULATED
2015-01-24T08:00:00Z,2015-01-24T01:47:24Z,,,,,,,CALCULATED
2015-01-24T08:30:00Z,2015-01-24T02:17:24Z,,,,,,,CALCULATED
2015-01-24T09:00:00Z,2015-01-24T02:47:24Z,,,,,,,CALCULATED
2015-01-24T09:30:00Z,2015-01-24T03:17:24Z,,,,,,,CALCULATED
2015-01-24T10:00:00Z,2015-01-24T03:47:24Z,,,,,,,CALCULATED
2015-01-24T10:30:00Z,2015-01-24T04:17:24Z,,,,,OUT_WARN,,CALCULATED
2015-01-24T11:00:00Z,2015-01-24T04:47:24Z,,,,,OUT_WARN,,CALCULATED
2015-01-24T11:30:00Z,2015-01-24T05:17:24Z,,,,,OUT_WARN,,CALCULATED
2015-01-24T12:00:00Z,2015-01-24T05:47:24Z,,,,,OUT_WARN,,CALCULATED
2015-01-24T12:30:00Z,2015-01-24T06:17:24Z,,,,,,,CALCULATED
2015-01-24T13:00:00Z,2015-01-24T06:47:24Z,,,,,,,CALCULATED
2015-01-24T13:30:00Z,2015-01-24T07:17:24Z,,,,,,,CALCULATED
2015-01-24T14:00:00Z,2015-01-24T07:47:24Z,,,,,,,CALCULATED
2015-01-24T14:30:00Z,2015-01-24T08:17:24Z,,,,,,,CALCULATED
2015-01-24T15:00:00Z,2015-01-24T08:47:24Z,,,,,,,CALCULATED
2015-01-24T15:30:00Z,2015-01-24T09:17:24Z,,,,,,,CALCULATED
2015-01-24T16:00:00Z,2015-01-24T09:47:24Z,,OUT_WARN,,,,,CALCULATED
2015-01-24T16:30:00Z,2015-01-24T10:17:24Z,,OUT_WARN,,,,,CALCULATED
2015-01-24T17:00:00Z,2015-01-24T10:47:24Z,,OUT_WARN,,,,,CALCULATED
2015-01-24T17:30:00Z,2015-01-24T11:17:24Z,,OUT_WARN,,,,,CALCULATED
2015-01-24T18:00:00Z,2015-01-24T11:47:24Z,,OUT_WARN,,,,,CALCULATED
2015-01-24T18:30:00Z,2015-01-24T12:17:24Z,,OUT_WARN,,OUT_WARN,,,CALCULATED
2015-01-24T19:00:00Z,2015-01-24T12:47:24Z,,OUT_WARN,,OUT_WARN,,,CALCULATED
2015-01-24T19:30:00Z,2015-01-24T13:17:24Z,,OUT_WARN,,OUT_WARN,,,CALCULATED
2015-01-24T20:00:00Z,2015-01-24T13:47:24Z,,OUT_WARN,,OUT_WARN,,,CALCULATED
2015-01-24T20:30:00Z,2015-01-24T14:17:24Z,,,,,,,CALCULATED
2015-01-24T21:00:00Z,2015-01-24T14:47:24Z,,,,,OUT_WARN,,CALCULATED
2015-01-24T21:30:00Z,2015-01-24T15:17:24Z,,,,,OUT_WARN,,CALCULATED
2015-01-24T22:00:00Z,2015-01-24T15:47:24Z,,,,,,OUT_WARN,CALCULATED
2015-01-24T22:30:00Z,2015-01-24T16:17:24Z,,,,,,,CALCULATED
2015-01-24T23:00:00Z,2015-01-24T16:47:24Z,,,,,,,CALCULATED
2015-01-24T23:30:00Z,2015-01-24T17:17:24Z,,,,,,,CALCULATED
2015-01-25T00:00:00Z,2015-01-24T17:47:24Z,,,,,,,CALCULATED
2015-01-25T00:30:00Z,2015-01-24T18:17:24Z,,,,,,,CALCULATED
2015-01-25T01:00:00Z,2015-01-24T18:47:24Z,,,,,,,CALCULATED
2015-01-25T01:30:00Z,2015-01-24T19:17:24Z,,,,,,,CALCULATED
2015-01-25T02:00:00Z,2015-01-24T19:47:24Z,,,,,,,CALCULATED
2015-01-25T02:30:00Z,2015-01-24T20:17:24Z,,,,,,,CALCULATED
2015-01-25T03:00:00Z,2015-01-24T20:47:24Z,,,,,,,CALCULATED
2015-01-25T03:30:00Z,2015-01-24T21:17:24Z,,,,,,,CALCULATED
2015-01-25T04:00:00Z,2015-01-24T21:47:24Z,,,,,,,CALCULATED
2015-01-25T04:30:00Z,2015-01-24T22:17:24Z,,,,,,,CALCULATED
2015-01-25T05:00:00Z,2015-01-24T22:47:24Z,,,,,,,CALCULATED
2015-01-25T05:30:00Z,2015-01-24T23:17:24Z,,,,,,,CALCULATED
2015-01-25T06:00:00Z,2015-01-24T23:47:24Z,,,,,,,CALCULATED
2015-01-25T06:30:00Z,2015-01-25T00:17:12Z,,,,,,,CALCULATED
2015-01-25T07:00:00Z,2015-01-25T00:47:12Z,,,,,,,CALCULATED
2015-01-25T07:30:00Z,2015-01-25T01:17:12Z,,,,,,,CALCULATED
2015-01-25T08:00:00Z,2015-01-25T01:47:12Z,,,,,,,CALCULATED
2015-01-25T08:30:00Z,2015-01-25T02:17:12Z,,,,,,,CALCULATED
2015-01-25T09:00:00Z,2015-01-25T02:47:12Z,,,,,,,CALCULATED
2015-01-25T09:30:00Z,2015-01-25T03:17:12Z,,,,,,OUT_WARN,CALCULATED
2015-01-25T10:00:00Z,2015-01-25T03:47:12Z,,,,,,OUT_WARN,CALCULATED
2015-01-25T10:30:00Z,2015-01-25T04:17:12Z,,,,,,OUT_WARN,CALCULATED
2015-01-25T11:00:00Z,2015-01-25T04:47:12Z,,,,,,OUT_WARN,CALCULATED
2015-01-25T11:30:00Z,2015-01-25T05:17:12Z,,,,,,OUT_WARN,CALCULATED
2015-01-25T12:00:00Z,2015-01-25T05:47:12Z,,,,,,OUT_WARN,CALCULATED
2015-01-25T12:30:00Z,2015-01-25T06:17:12Z,,,,,,OUT_WARN,CALCULATED
2015-01-25T13:00:00Z,2015-01-25T06:47:12Z,,,,,,,CALCULATED
2015-01-25T13:30:00Z,2015-01-25T07:17:12Z,,,,,,OUT_WARN,CALCULATED
2015-01-25T14:00:00Z,2015-01-25T07:47:12Z,,,,,,OUT_WARN,CALCULATED
2015-01-25T14:30:00Z,2015-01-25T08:17:12Z,,,,,,OUT_WARN,CALCULATED
2015-01-25T15:00:00Z,2015-01-25T08:47:12Z,,,,,,,CALCULATED
2015-01-25T15:30:00Z,2015-01-25T09:17:12Z,,,,,,,CALCULATED
2015-01-25T16:00:00Z,2015-01-25T09:47:12Z,,,,,,,CALCULATED
2015-01-25T16:30:00Z,2015-01-25T10:17:12Z,,,,,,,CALCULATED
2015-01-25T17:00:00Z,2015-01-25T10:47:12Z,,,,,,,CALCULATED
2015-01-25T17:30:00Z,2015-01-25T11:17:12Z,,,,,,,CALCULATED
2015-01-25T18:00:00Z,2015-01-25T11:47:12Z,,,,,,,CALCULATED
2015-01-25T18:30:00Z,2015-01-25T12:17:12Z,,,,,,,CALCULATED
2015-01-25T19:00:00Z,2015-01-25T12:47:12Z,,,,,OUT_WARN,,CALCULATED
2015-01-25T19:30:00Z,2015-01-25T13:17:12Z,,,,,,,CALCULATED
2015-01-25T20:00:00Z,2015-01-25T13:47:12Z,,,,,,,CALCULATED
2015-01-25T20:30:00Z,2015-01-25T14:17:12Z,,,,,,,CALCULATED
2015-01-25T21:00:00Z,2015-01-25T14:47:12Z,,,,,,OUT_WARN,CALCULATED
2015-01-25T21:30:00Z,2015-01-25T15:17:12Z,,,,,,,CALCULATED
2015-01-25T22:00:00Z,2015-01-25T15:47:12Z,,,,,,OUT_WARN,CALCULATED
2015-01-25T22:30:00Z,2015-01-25T16:17:12Z,,,,,,,CALCULATED
2015-01-25T23:00:00Z,2015-01-25T16:47:12Z,,,,,,,CALCULATED
2015-01-25T23:30:00Z,2015-01-25T17:17:12Z,,,,,,,CALCULATED
2015-01-26T00:00:00Z,2015-01-25T17:47:12Z,,,,,,OUT_WARN,CALCULATED
2015-01-26T00:30:00Z,2015-01-25T18:17:12Z,,,,,,,CALCULATED
2015-01-26T01:00:00Z,2015-01-25T18:47:12Z,,,,,,,CALCULATED
2015-01-26T01:30:00Z,2015-01-25T19:17:12Z,,,,,,,CALCULATED
2015-01-26T02:00:00Z,2015-01-25T19:47:12Z,,,,,,,CALCULATED
2015-01-26T02:30:00Z,2015-01-25T20:17:12Z,,,,,,,CALCULATED
2015-01-26T03:00:00Z,2015-01-25T20:47:12Z,,,,,,,CALCULATED
2015-01-26T03:30:00Z,2015-01-25T21:17:12Z,,,,,,,CALCULATED
2015-01-26T04:00:00Z,2015-01-25T21:47:12Z,,,,,,,CALCULATED
2015-01-26T04:30:00Z,2015-01-25T22:17:12Z,,,,,,,CALCULATED
2015-01-26T05:00:00Z,2015-01-25T22:47:12Z,,,,,,OUT_WARN,CALCULATED
2015-01-26T05:30:00Z,2015-01-25T23:17:12Z,,,,,,,CALCULATED
2015-01-26T06:00:00Z,2015-01-25T23:47:12Z,,,,,,,CALCULATED
2015-01-26T06:30:00Z,2015-01-26T00:17:00Z,,,,,,,CALCULATED
2015-01-26T07:00:00Z,2015-01-26T00:47:00Z,,,,,,,CALCULATED
2015-01-26T07:30:00Z,2015-01-26T01:17:00Z,,,,,,,CALCULATED
2015-01-26T08:00:00Z,2015-01-26T01:47:00Z,,,,,,,CALCULATED
2015-01-26T08:30:00Z,2015-01-26T02:17:00Z,,,,,,,CALCULATED
